,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
10,WIA Fernando,CV Varun,M Bhanuka,0,0,0,4,77,1,5,0,-,4.0,1,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
11,WIA Fernando,CV Varun,M Bhanuka,0,0,0,4,77,1,6,0,-,5.0,1,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
12,WIA Fernando,CV Varun,M Bhanuka,1,0,1,5,76,2,7,0,-,6.0,1,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
13,WIA Fernando,B Kumar,M Bhanuka,0,0,0,5,76,2,8,0,-,1.0,2,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
14,WIA Fernando,B Kumar,M Bhanuka,3,0,3,8,73,5,9,0,-,2.0,2,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
15,M Bhanuka,B Kumar,WIA Fernando,0,0,0,8,73,1,7,0,-,3.0,2,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
16,M Bhanuka,B Kumar,WIA Fernando,2,0,2,10,71,3,8,0,-,4.0,2,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
17,M Bhanuka,B Kumar,WIA Fernando,0,1,1,11,70,3,9,0,wides,4.0,2,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
18,M Bhanuka,B Kumar,WIA Fernando,1,0,1,12,69,4,10,0,-,5.0,2,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
19,WIA Fernando,B Kumar,M Bhanuka,0,0,0,12,69,5,10,0,-,6.0,2,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
20,M Bhanuka,CV Varun,WIA Fernando,1,0,1,13,68,5,11,0,-,1.0,3,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
21,WIA Fernando,CV Varun,M Bhanuka,4,0,4,17,64,9,11,0,-,2.0,3,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
22,WIA Fernando,CV Varun,M Bhanuka,0,0,0,17,64,9,12,0,-,3.0,3,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
23,WIA Fernando,CV Varun,M Bhanuka,1,0,1,18,63,10,13,0,-,4.0,3,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
24,M Bhanuka,CV Varun,WIA Fernando,1,0,1,19,62,6,12,0,-,5.0,3,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
25,WIA Fernando,CV Varun,M Bhanuka,1,0,1,20,61,11,14,0,-,6.0,3,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
26,WIA Fernando,S Sandeep Warrier,M Bhanuka,0,0,0,20,61,11,15,0,-,1.0,4,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
27,WIA Fernando,S Sandeep Warrier,M Bhanuka,1,0,1,21,60,12,16,0,-,2.0,4,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
28,M Bhanuka,S Sandeep Warrier,WIA Fernando,0,0,0,21,60,6,13,0,-,3.0,4,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
29,M Bhanuka,S Sandeep Warrier,WIA Fernando,0,0,0,21,60,6,14,0,-,4.0,4,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
30,M Bhanuka,S Sandeep Warrier,WIA Fernando,1,0,1,22,59,7,15,0,-,5.0,4,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
31,WIA Fernando,S Sandeep Warrier,M Bhanuka,0,0,0,22,59,12,17,0,-,6.0,4,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
32,M Bhanuka,RD Chahar,WIA Fernando,0,0,0,22,59,7,16,0,-,1.0,5,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
33,M Bhanuka,RD Chahar,WIA Fernando,0,0,0,22,59,7,17,0,-,2.0,5,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
34,M Bhanuka,RD Chahar,WIA Fernando,0,0,0,22,59,7,18,0,-,3.0,5,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
35,M Bhanuka,RD Chahar,WIA Fernando,1,0,1,23,58,8,19,0,-,4.0,5,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
36,WIA Fernando,RD Chahar,M Bhanuka,0,0,0,23,58,12,18,1,-,5.0,5,caught and bowled,WIA Fernando,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
37,S Samarawickrama,RD Chahar,M Bhanuka,0,0,0,23,58,0,1,1,-,6.0,5,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
38,M Bhanuka,S Sandeep Warrier,S Samarawickrama,0,0,0,23,58,8,20,1,-,1.0,6,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
39,M Bhanuka,S Sandeep Warrier,S Samarawickrama,2,0,2,25,56,10,21,1,-,2.0,6,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
40,M Bhanuka,S Sandeep Warrier,S Samarawickrama,4,0,4,29,52,14,22,1,-,3.0,6,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
41,M Bhanuka,S Sandeep Warrier,S Samarawickrama,0,1,1,30,51,14,23,1,wides,3.0,6,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
42,M Bhanuka,S Sandeep Warrier,S Samarawickrama,2,0,2,32,49,16,24,1,-,4.0,6,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
43,M Bhanuka,S Sandeep Warrier,S Samarawickrama,0,0,0,32,49,16,25,1,-,5.0,6,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
44,M Bhanuka,S Sandeep Warrier,S Samarawickrama,1,0,1,33,48,17,26,1,-,6.0,6,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
45,M Bhanuka,RD Chahar,S Samarawickrama,1,0,1,34,47,18,27,1,-,1.0,7,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
46,S Samarawickrama,RD Chahar,M Bhanuka,0,0,0,34,47,0,2,1,-,2.0,7,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
47,S Samarawickrama,RD Chahar,M Bhanuka,1,0,1,35,46,1,3,1,-,3.0,7,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
48,M Bhanuka,RD Chahar,S Samarawickrama,0,0,0,35,46,18,28,1,-,4.0,7,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
49,M Bhanuka,RD Chahar,S Samarawickrama,0,0,0,35,46,18,29,1,-,5.0,7,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
50,M Bhanuka,RD Chahar,S Samarawickrama,0,0,0,35,46,18,30,2,-,6.0,7,lbw,M Bhanuka,,"{'by': 'Sri Lanka', 'umpire': 'RSA Palliyaguruge', 'batter': 'M Bhanuka', 'decision': 'struck down'}",bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
51,S Samarawickrama,CV Varun,DM de Silva,1,0,1,36,45,2,4,2,-,1.0,8,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
52,DM de Silva,CV Varun,S Samarawickrama,0,0,0,36,45,0,1,2,-,2.0,8,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
53,DM de Silva,CV Varun,S Samarawickrama,0,0,0,36,45,0,2,2,-,3.0,8,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
54,DM de Silva,CV Varun,S Samarawickrama,1,0,1,37,44,1,3,2,-,4.0,8,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
55,S Samarawickrama,CV Varun,DM de Silva,0,0,0,37,44,2,5,2,-,5.0,8,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
56,S Samarawickrama,CV Varun,DM de Silva,0,0,0,37,44,2,6,2,-,6.0,8,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
57,DM de Silva,RD Chahar,S Samarawickrama,1,0,1,38,43,2,4,2,-,1.0,9,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
58,S Samarawickrama,RD Chahar,DM de Silva,0,1,1,39,42,2,7,2,legbyes,2.0,9,0,,,"{'by': 'India', 'umpire': 'RSA Palliyaguruge', 'batter': 'S Samarawickrama', 'decision': 'struck down'}",bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
59,DM de Silva,RD Chahar,S Samarawickrama,1,0,1,40,41,3,5,2,-,3.0,9,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
60,S Samarawickrama,RD Chahar,DM de Silva,1,0,1,41,40,3,8,2,-,4.0,9,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
61,DM de Silva,RD Chahar,S Samarawickrama,1,0,1,42,39,4,6,2,-,5.0,9,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
62,S Samarawickrama,RD Chahar,DM de Silva,0,0,0,42,39,3,9,2,-,6.0,9,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
63,DM de Silva,Kuldeep Yadav,S Samarawickrama,0,0,0,42,39,4,7,2,-,1.0,10,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
64,DM de Silva,Kuldeep Yadav,S Samarawickrama,1,0,1,43,38,5,8,2,-,2.0,10,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
65,S Samarawickrama,Kuldeep Yadav,DM de Silva,1,0,1,44,37,4,10,2,-,3.0,10,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
66,DM de Silva,Kuldeep Yadav,S Samarawickrama,2,0,2,46,35,7,9,2,-,4.0,10,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
67,DM de Silva,Kuldeep Yadav,S Samarawickrama,1,0,1,47,34,8,10,2,-,5.0,10,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
68,S Samarawickrama,Kuldeep Yadav,DM de Silva,1,0,1,48,33,5,11,2,-,6.0,10,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
69,S Samarawickrama,RD Chahar,DM de Silva,1,0,1,49,32,6,12,2,-,1.0,11,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
70,DM de Silva,RD Chahar,S Samarawickrama,4,0,4,53,28,12,11,2,-,2.0,11,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
71,DM de Silva,RD Chahar,S Samarawickrama,0,0,0,53,28,12,12,2,-,3.0,11,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
72,DM de Silva,RD Chahar,S Samarawickrama,2,0,2,55,26,14,13,2,-,4.0,11,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
73,DM de Silva,RD Chahar,S Samarawickrama,1,0,1,56,25,15,14,2,-,5.0,11,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
74,S Samarawickrama,RD Chahar,DM de Silva,0,0,0,56,25,6,13,3,-,6.0,11,bowled,S Samarawickrama,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
75,DM de Silva,Kuldeep Yadav,PWH de Silva,0,1,1,57,24,15,15,3,wides,0.0,12,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
76,DM de Silva,Kuldeep Yadav,PWH de Silva,1,0,1,58,23,16,16,3,-,1.0,12,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
77,PWH de Silva,Kuldeep Yadav,DM de Silva,0,0,0,58,23,0,1,3,-,2.0,12,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
78,PWH de Silva,Kuldeep Yadav,DM de Silva,2,0,2,60,21,2,2,3,-,3.0,12,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
79,PWH de Silva,Kuldeep Yadav,DM de Silva,2,0,2,62,19,4,3,3,-,4.0,12,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
80,PWH de Silva,Kuldeep Yadav,DM de Silva,0,0,0,62,19,4,4,3,-,5.0,12,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
81,PWH de Silva,Kuldeep Yadav,DM de Silva,4,0,4,66,15,8,5,3,-,6.0,12,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
82,DM de Silva,S Sandeep Warrier,PWH de Silva,4,0,4,70,11,20,17,3,-,1.0,13,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
83,DM de Silva,S Sandeep Warrier,PWH de Silva,1,0,1,71,10,21,18,3,-,2.0,13,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
84,PWH de Silva,S Sandeep Warrier,DM de Silva,5,0,5,76,5,13,6,3,-,3.0,13,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
85,DM de Silva,S Sandeep Warrier,PWH de Silva,1,0,1,77,4,22,19,3,-,4.0,13,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
86,PWH de Silva,S Sandeep Warrier,DM de Silva,0,0,0,77,4,13,7,3,-,5.0,13,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
87,PWH de Silva,S Sandeep Warrier,DM de Silva,0,0,0,77,4,13,8,3,-,6.0,13,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
88,DM de Silva,CV Varun,PWH de Silva,1,0,1,78,3,23,20,3,-,1.0,14,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
89,PWH de Silva,CV Varun,DM de Silva,1,0,1,79,2,14,9,3,-,2.0,14,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
90,DM de Silva,CV Varun,PWH de Silva,0,2,2,81,0,23,21,3,legbyes,3.0,14,0,,,,bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
91,DM de Silva,CV Varun,PWH de Silva,0,1,1,82,-1,23,22,3,wides,3.0,14,0,,,"{'by': 'Sri Lanka', 'umpire': 'HDPK Dharmasena', 'batter': 'DM de Silva', 'decision': 'upheld'}",bat,India,2,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-29,Sri Lanka,Sri Lanka,India,True,82
