,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
10,Hazratullah,WB Rankin,Usman Ghani,4,0,4,13,265,9,8,0,5,2,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
11,Hazratullah,WB Rankin,Usman Ghani,6,0,6,19,259,15,9,0,6,2,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
12,Usman Ghani,PKD Chase,Hazratullah,0,0,0,19,259,3,4,0,1,3,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
13,Usman Ghani,PKD Chase,Hazratullah,4,0,4,23,255,7,5,0,2,3,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
14,Usman Ghani,PKD Chase,Hazratullah,4,0,4,27,251,11,6,0,3,3,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
15,Usman Ghani,PKD Chase,Hazratullah,1,0,1,28,250,12,7,0,4,3,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
16,Hazratullah,PKD Chase,Usman Ghani,4,0,4,32,246,19,10,0,5,3,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
17,Hazratullah,PKD Chase,Usman Ghani,0,0,0,32,246,19,11,0,6,3,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
18,Usman Ghani,J Little,Hazratullah,1,0,1,33,245,13,8,0,1,4,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
19,Hazratullah,J Little,Usman Ghani,4,0,4,37,241,23,12,0,2,4,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
20,Hazratullah,J Little,Usman Ghani,4,0,4,41,237,27,13,0,3,4,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
21,Hazratullah,J Little,Usman Ghani,0,1,1,42,236,27,14,0,4,4,wides,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
22,Hazratullah,J Little,Usman Ghani,4,0,4,46,232,31,15,0,5,4,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
23,Hazratullah,J Little,Usman Ghani,0,0,0,46,232,31,16,0,6,4,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
24,Hazratullah,J Little,Usman Ghani,0,0,0,46,232,31,17,0,7,4,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
25,Usman Ghani,WB Rankin,Hazratullah,0,0,0,46,232,13,9,1,1,5,-,lbw,Usman Ghani,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
26,Najeeb Tarakai,WB Rankin,Hazratullah,0,0,0,46,232,0,1,1,2,5,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
27,Najeeb Tarakai,WB Rankin,Hazratullah,4,0,4,50,228,4,2,1,3,5,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
28,Najeeb Tarakai,WB Rankin,Hazratullah,6,0,6,56,222,10,3,1,4,5,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
29,Najeeb Tarakai,WB Rankin,Hazratullah,1,0,1,57,221,11,4,1,5,5,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
30,Hazratullah,WB Rankin,Najeeb Tarakai,0,0,0,57,221,31,18,2,6,5,-,caught,Hazratullah,PR Stirling,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
31,Asghar Stanikzai,J Little,Najeeb Tarakai,0,1,1,58,220,0,1,2,1,6,wides,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
32,Asghar Stanikzai,J Little,Najeeb Tarakai,0,0,0,58,220,0,2,2,2,6,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
33,Asghar Stanikzai,J Little,Najeeb Tarakai,0,1,1,59,219,0,3,2,3,6,legbyes,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
34,Najeeb Tarakai,J Little,Asghar Stanikzai,4,0,4,63,215,15,5,2,4,6,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
35,Najeeb Tarakai,J Little,Asghar Stanikzai,0,0,0,63,215,15,6,2,5,6,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
36,Najeeb Tarakai,J Little,Asghar Stanikzai,0,0,0,63,215,15,7,2,6,6,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
37,Najeeb Tarakai,J Little,Asghar Stanikzai,1,0,1,64,214,16,8,2,7,6,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
38,Najeeb Tarakai,SR Thompson,Asghar Stanikzai,1,0,1,65,213,17,9,2,1,7,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
39,Asghar Stanikzai,SR Thompson,Najeeb Tarakai,0,0,0,65,213,0,4,2,2,7,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
40,Asghar Stanikzai,SR Thompson,Najeeb Tarakai,0,0,0,65,213,0,5,2,3,7,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
41,Asghar Stanikzai,SR Thompson,Najeeb Tarakai,0,0,0,65,213,0,6,2,4,7,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
42,Asghar Stanikzai,SR Thompson,Najeeb Tarakai,0,0,0,65,213,0,7,2,5,7,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
43,Asghar Stanikzai,SR Thompson,Najeeb Tarakai,1,0,1,66,212,1,8,2,6,7,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
44,Asghar Stanikzai,GH Dockrell,Najeeb Tarakai,1,0,1,67,211,2,9,2,1,8,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
45,Najeeb Tarakai,GH Dockrell,Asghar Stanikzai,0,0,0,67,211,17,10,2,2,8,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
46,Najeeb Tarakai,GH Dockrell,Asghar Stanikzai,0,0,0,67,211,17,11,2,3,8,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
47,Najeeb Tarakai,GH Dockrell,Asghar Stanikzai,0,0,0,67,211,17,12,3,4,8,-,caught,Najeeb Tarakai,A Balbirnie,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
48,Asghar Stanikzai,GH Dockrell,Mohammad Nabi,0,0,0,67,211,2,10,3,5,8,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
49,Asghar Stanikzai,GH Dockrell,Mohammad Nabi,0,0,0,67,211,2,11,3,6,8,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
50,Mohammad Nabi,SR Thompson,Asghar Stanikzai,0,0,0,67,211,0,1,3,1,9,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
51,Mohammad Nabi,SR Thompson,Asghar Stanikzai,0,1,1,68,210,0,2,3,2,9,wides,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
52,Mohammad Nabi,SR Thompson,Asghar Stanikzai,0,0,0,68,210,0,3,3,3,9,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
53,Mohammad Nabi,SR Thompson,Asghar Stanikzai,2,0,2,70,208,2,4,3,4,9,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
54,Mohammad Nabi,SR Thompson,Asghar Stanikzai,1,0,1,71,207,3,5,3,5,9,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
55,Asghar Stanikzai,SR Thompson,Mohammad Nabi,4,0,4,75,203,6,12,3,6,9,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
56,Asghar Stanikzai,SR Thompson,Mohammad Nabi,6,0,6,81,197,12,13,3,7,9,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
57,Mohammad Nabi,GH Dockrell,Asghar Stanikzai,0,0,0,81,197,3,6,3,1,10,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
58,Mohammad Nabi,GH Dockrell,Asghar Stanikzai,0,0,0,81,197,3,7,3,2,10,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
59,Mohammad Nabi,GH Dockrell,Asghar Stanikzai,1,0,1,82,196,4,8,3,3,10,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
60,Asghar Stanikzai,GH Dockrell,Mohammad Nabi,0,0,0,82,196,12,14,3,4,10,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
61,Asghar Stanikzai,GH Dockrell,Mohammad Nabi,1,0,1,83,195,13,15,3,5,10,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
62,Mohammad Nabi,GH Dockrell,Asghar Stanikzai,0,1,1,84,194,4,9,3,6,10,legbyes,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
63,Mohammad Nabi,PKD Chase,Asghar Stanikzai,4,0,4,88,190,8,10,3,1,11,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
64,Mohammad Nabi,PKD Chase,Asghar Stanikzai,1,0,1,89,189,9,11,3,2,11,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
65,Asghar Stanikzai,PKD Chase,Mohammad Nabi,4,0,4,93,185,17,16,3,3,11,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
66,Asghar Stanikzai,PKD Chase,Mohammad Nabi,0,0,0,93,185,17,17,3,4,11,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
67,Asghar Stanikzai,PKD Chase,Mohammad Nabi,0,1,1,94,184,17,18,3,5,11,wides,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
68,Asghar Stanikzai,PKD Chase,Mohammad Nabi,1,0,1,95,183,18,19,3,6,11,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
69,Mohammad Nabi,PKD Chase,Asghar Stanikzai,0,1,1,96,182,9,12,3,7,11,wides,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
70,Mohammad Nabi,PKD Chase,Asghar Stanikzai,1,0,1,97,181,10,13,3,8,11,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
71,Mohammad Nabi,GH Dockrell,Asghar Stanikzai,1,0,1,98,180,11,14,3,1,12,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
72,Asghar Stanikzai,GH Dockrell,Mohammad Nabi,1,0,1,99,179,19,20,3,2,12,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
73,Mohammad Nabi,GH Dockrell,Asghar Stanikzai,6,0,6,105,173,17,15,3,3,12,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
74,Mohammad Nabi,GH Dockrell,Asghar Stanikzai,1,0,1,106,172,18,16,3,4,12,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
75,Asghar Stanikzai,GH Dockrell,Mohammad Nabi,1,0,1,107,171,20,21,3,5,12,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
76,Mohammad Nabi,GH Dockrell,Asghar Stanikzai,0,0,0,107,171,18,17,3,6,12,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
77,Asghar Stanikzai,SC Getkate,Mohammad Nabi,0,0,0,107,171,20,22,4,1,13,-,caught,Asghar Stanikzai,SR Thompson,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
78,Najibullah Zadran,SC Getkate,Mohammad Nabi,0,1,1,108,170,0,1,4,2,13,legbyes,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
79,Mohammad Nabi,SC Getkate,Najibullah Zadran,1,0,1,109,169,19,18,4,3,13,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
80,Najibullah Zadran,SC Getkate,Mohammad Nabi,0,1,1,110,168,0,2,4,4,13,legbyes,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
81,Mohammad Nabi,SC Getkate,Najibullah Zadran,1,0,1,111,167,20,19,4,5,13,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
82,Najibullah Zadran,SC Getkate,Mohammad Nabi,0,0,0,111,167,0,3,4,6,13,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
83,Mohammad Nabi,GH Dockrell,Najibullah Zadran,0,0,0,111,167,20,20,4,1,14,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
84,Mohammad Nabi,GH Dockrell,Najibullah Zadran,1,0,1,112,166,21,21,4,2,14,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
85,Najibullah Zadran,GH Dockrell,Mohammad Nabi,4,0,4,116,162,4,4,4,3,14,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
86,Najibullah Zadran,GH Dockrell,Mohammad Nabi,6,0,6,122,156,10,5,4,4,14,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
87,Najibullah Zadran,GH Dockrell,Mohammad Nabi,1,0,1,123,155,11,6,4,5,14,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
88,Mohammad Nabi,GH Dockrell,Najibullah Zadran,1,0,1,124,154,22,22,4,6,14,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
89,Mohammad Nabi,SC Getkate,Najibullah Zadran,0,1,1,125,153,22,23,4,1,15,wides,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
90,Mohammad Nabi,SC Getkate,Najibullah Zadran,6,0,6,131,147,28,24,4,2,15,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
91,Mohammad Nabi,SC Getkate,Najibullah Zadran,1,0,1,132,146,29,25,4,3,15,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
92,Najibullah Zadran,SC Getkate,Mohammad Nabi,1,0,1,133,145,12,7,4,4,15,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
93,Mohammad Nabi,SC Getkate,Najibullah Zadran,6,0,6,139,139,35,26,4,5,15,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
94,Mohammad Nabi,SC Getkate,Najibullah Zadran,0,0,0,139,139,35,27,4,6,15,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
95,Mohammad Nabi,SC Getkate,Najibullah Zadran,4,0,4,143,135,39,28,4,7,15,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
96,Najibullah Zadran,WB Rankin,Mohammad Nabi,0,0,0,143,135,12,8,5,1,16,-,run out,Najibullah Zadran,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
97,Mohammad Nabi,WB Rankin,Shafiqullah,2,0,2,145,133,41,29,5,2,16,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
98,Mohammad Nabi,WB Rankin,Shafiqullah,4,0,4,149,129,45,30,5,3,16,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
99,Mohammad Nabi,WB Rankin,Shafiqullah,6,0,6,155,123,51,31,5,4,16,-,0,,,field,Ireland,1,"Rajiv Gandhi International Cricket Stadium, Dehradun",2019,02,Afghanistan_Ireland_2019-02-24,Afghanistan,Afghanistan,Ireland,210
