,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,DPMD Jayawardene,KD Mills,TM Dilshan,0,1,1,1,141,0,0,0,wides,0.0,0,0,,,field,Sri Lanka,2,Pallekele International Cricket Stadium,2013,11,Sri Lanka_New Zealand_2013-11-21,Sri Lanka,Sri Lanka,New Zealand,True,143,Right hand Bat,Right hand Bat,Right arm Fast
1,DPMD Jayawardene,KD Mills,TM Dilshan,0,0,0,1,141,0,1,0,-,1.0,0,0,,,field,Sri Lanka,2,Pallekele International Cricket Stadium,2013,11,Sri Lanka_New Zealand_2013-11-21,Sri Lanka,Sri Lanka,New Zealand,True,143,Right hand Bat,Right hand Bat,Right arm Fast
2,DPMD Jayawardene,KD Mills,TM Dilshan,3,0,3,4,138,3,2,0,-,2.0,0,0,,,field,Sri Lanka,2,Pallekele International Cricket Stadium,2013,11,Sri Lanka_New Zealand_2013-11-21,Sri Lanka,Sri Lanka,New Zealand,True,143,Right hand Bat,Right hand Bat,Right arm Fast
3,TM Dilshan,KD Mills,DPMD Jayawardene,0,0,0,4,138,0,1,0,-,3.0,0,0,,,field,Sri Lanka,2,Pallekele International Cricket Stadium,2013,11,Sri Lanka_New Zealand_2013-11-21,Sri Lanka,Sri Lanka,New Zealand,True,143,Right hand Bat,Right hand Bat,Right arm Fast
4,TM Dilshan,KD Mills,DPMD Jayawardene,0,0,0,4,138,0,2,0,-,4.0,0,0,,,field,Sri Lanka,2,Pallekele International Cricket Stadium,2013,11,Sri Lanka_New Zealand_2013-11-21,Sri Lanka,Sri Lanka,New Zealand,True,143,Right hand Bat,Right hand Bat,Right arm Fast
5,TM Dilshan,KD Mills,DPMD Jayawardene,0,0,0,4,138,0,3,0,-,5.0,0,0,,,field,Sri Lanka,2,Pallekele International Cricket Stadium,2013,11,Sri Lanka_New Zealand_2013-11-21,Sri Lanka,Sri Lanka,New Zealand,True,143,Right hand Bat,Right hand Bat,Right arm Fast
6,TM Dilshan,KD Mills,DPMD Jayawardene,4,0,4,8,134,4,4,0,-,6.0,0,0,,,field,Sri Lanka,2,Pallekele International Cricket Stadium,2013,11,Sri Lanka_New Zealand_2013-11-21,Sri Lanka,Sri Lanka,New Zealand,True,143,Right hand Bat,Right hand Bat,Right arm Fast
7,DPMD Jayawardene,MJ McClenaghan,TM Dilshan,0,0,0,8,134,3,3,0,-,1.0,1,0,,,field,Sri Lanka,2,Pallekele International Cricket Stadium,2013,11,Sri Lanka_New Zealand_2013-11-21,Sri Lanka,Sri Lanka,New Zealand,True,143,Right hand Bat,Right hand Bat,Left arm Fast
8,DPMD Jayawardene,MJ McClenaghan,TM Dilshan,0,0,0,8,134,3,4,1,-,2.0,1,lbw,DPMD Jayawardene,,field,Sri Lanka,2,Pallekele International Cricket Stadium,2013,11,Sri Lanka_New Zealand_2013-11-21,Sri Lanka,Sri Lanka,New Zealand,True,143,Right hand Bat,Right hand Bat,Left arm Fast
9,MDKJ Perera,MJ McClenaghan,TM Dilshan,0,0,0,8,134,0,1,1,-,3.0,1,0,,,field,Sri Lanka,2,Pallekele International Cricket Stadium,2013,11,Sri Lanka_New Zealand_2013-11-21,Sri Lanka,Sri Lanka,New Zealand,True,143,Left hand Bat,Right hand Bat,Left arm Fast
