,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
39,GJ Maxwell,RJW Topley,SPD Smith,4,0,4,55,127,23,18,2,4,0,,,7,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
40,GJ Maxwell,RJW Topley,SPD Smith,0,0,0,55,127,23,19,2,5,0,,,7,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
41,GJ Maxwell,RJW Topley,SPD Smith,4,0,4,59,123,27,20,2,6,0,,,7,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
42,SPD Smith,AU Rashid,GJ Maxwell,0,0,0,59,123,19,12,2,1,0,,,8,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
43,SPD Smith,AU Rashid,GJ Maxwell,1,0,1,60,122,20,13,2,2,0,,,8,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
44,GJ Maxwell,AU Rashid,SPD Smith,1,0,1,61,121,28,21,2,3,0,,,8,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
45,SPD Smith,AU Rashid,GJ Maxwell,1,0,1,62,120,21,14,2,4,0,,,8,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
46,GJ Maxwell,AU Rashid,SPD Smith,1,0,1,63,119,29,22,2,5,0,,,8,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
47,SPD Smith,AU Rashid,GJ Maxwell,1,0,1,64,118,22,15,2,6,0,,,8,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
48,SPD Smith,BA Stokes,GJ Maxwell,1,0,1,65,117,23,16,2,1,0,,,9,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
49,GJ Maxwell,BA Stokes,SPD Smith,1,0,1,66,116,30,23,2,2,0,,,9,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
50,SPD Smith,BA Stokes,GJ Maxwell,0,1,1,67,115,23,17,2,3,0,,,9,legbyes,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
51,GJ Maxwell,BA Stokes,SPD Smith,0,1,1,68,114,30,24,2,4,0,,,9,legbyes,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
52,SPD Smith,BA Stokes,GJ Maxwell,4,0,4,72,110,27,18,2,5,0,,,9,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
53,SPD Smith,BA Stokes,GJ Maxwell,1,0,1,73,109,28,19,2,6,0,,,9,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
54,SPD Smith,AU Rashid,GJ Maxwell,6,0,6,79,103,34,20,2,1,0,,,10,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
55,SPD Smith,AU Rashid,GJ Maxwell,1,0,1,80,102,35,21,2,2,0,,,10,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
56,GJ Maxwell,AU Rashid,SPD Smith,2,0,2,82,100,32,25,2,3,0,,,10,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
57,GJ Maxwell,AU Rashid,SPD Smith,1,0,1,83,99,33,26,2,4,0,,,10,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
58,SPD Smith,AU Rashid,GJ Maxwell,2,0,2,85,97,37,22,2,5,0,,,10,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
59,SPD Smith,AU Rashid,GJ Maxwell,1,0,1,86,96,38,23,2,6,0,,,10,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
60,SPD Smith,BA Stokes,GJ Maxwell,2,0,2,88,94,40,24,2,1,0,,,11,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
61,SPD Smith,BA Stokes,GJ Maxwell,0,0,0,88,94,40,25,2,2,0,,,11,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
62,SPD Smith,BA Stokes,GJ Maxwell,2,0,2,90,92,42,26,2,3,0,,,11,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
63,SPD Smith,BA Stokes,GJ Maxwell,4,0,4,94,88,46,27,2,4,0,,,11,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
64,SPD Smith,BA Stokes,GJ Maxwell,0,1,1,95,87,46,28,2,5,0,,,11,legbyes,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
65,GJ Maxwell,BA Stokes,SPD Smith,1,0,1,96,86,34,27,2,6,0,,,11,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
66,GJ Maxwell,AU Rashid,SPD Smith,6,0,6,102,80,40,28,2,1,0,,,12,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
67,GJ Maxwell,AU Rashid,SPD Smith,1,0,1,103,79,41,29,2,2,0,,,12,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
68,SPD Smith,AU Rashid,GJ Maxwell,0,0,0,103,79,46,29,2,3,0,,,12,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
69,SPD Smith,AU Rashid,GJ Maxwell,4,0,4,107,75,50,30,2,4,0,,,12,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
70,SPD Smith,AU Rashid,GJ Maxwell,1,0,1,108,74,51,31,2,5,0,,,12,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
71,GJ Maxwell,AU Rashid,SPD Smith,2,0,2,110,72,43,30,2,6,0,,,12,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
72,SPD Smith,ST Finn,GJ Maxwell,2,0,2,112,70,53,32,2,1,0,,,13,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
73,SPD Smith,ST Finn,GJ Maxwell,2,0,2,114,68,55,33,2,2,0,,,13,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
74,SPD Smith,ST Finn,GJ Maxwell,6,0,6,120,62,61,34,2,3,0,,,13,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
75,SPD Smith,ST Finn,GJ Maxwell,1,0,1,121,61,62,35,2,4,0,,,13,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
76,GJ Maxwell,ST Finn,SPD Smith,1,0,1,122,60,44,31,2,5,0,,,13,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
77,SPD Smith,ST Finn,GJ Maxwell,2,0,2,124,58,64,36,2,6,0,,,13,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
78,GJ Maxwell,MM Ali,SPD Smith,0,0,0,124,58,44,32,3,1,caught,GJ Maxwell,BA Stokes,14,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
79,SPD Smith,MM Ali,MR Marsh,1,0,1,125,57,65,37,3,2,0,,,14,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
80,MR Marsh,MM Ali,SPD Smith,0,0,0,125,57,0,1,3,3,0,,,14,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
81,MR Marsh,MM Ali,SPD Smith,0,0,0,125,57,0,2,3,4,0,,,14,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
82,MR Marsh,MM Ali,SPD Smith,1,0,1,126,56,1,3,3,5,0,,,14,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
83,SPD Smith,MM Ali,MR Marsh,1,0,1,127,55,66,38,3,6,0,,,14,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
84,SPD Smith,BA Stokes,MR Marsh,0,0,0,127,55,66,39,3,1,0,,,15,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
85,SPD Smith,BA Stokes,MR Marsh,4,0,4,131,51,70,40,3,2,0,,,15,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
86,SPD Smith,BA Stokes,MR Marsh,1,0,1,132,50,71,41,3,3,0,,,15,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
87,MR Marsh,BA Stokes,SPD Smith,0,0,0,132,50,1,4,3,4,0,,,15,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
88,MR Marsh,BA Stokes,SPD Smith,2,0,2,134,48,3,5,3,5,0,,,15,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
89,MR Marsh,BA Stokes,SPD Smith,0,0,0,134,48,3,6,3,6,0,,,15,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
90,SPD Smith,RJW Topley,MR Marsh,0,0,0,134,48,71,42,3,1,0,,,16,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
91,SPD Smith,RJW Topley,MR Marsh,2,0,2,136,46,73,43,3,2,0,,,16,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
92,SPD Smith,RJW Topley,MR Marsh,2,0,2,138,44,75,44,3,3,0,,,16,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
93,SPD Smith,RJW Topley,MR Marsh,1,0,1,139,43,76,45,3,4,0,,,16,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
94,MR Marsh,RJW Topley,SPD Smith,2,0,2,141,41,5,7,3,5,0,,,16,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
95,MR Marsh,RJW Topley,SPD Smith,1,0,1,142,40,6,8,3,6,0,,,16,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
96,MR Marsh,DJ Willey,SPD Smith,1,0,1,143,39,7,9,3,1,0,,,17,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
97,SPD Smith,DJ Willey,MR Marsh,4,0,4,147,35,80,46,3,2,0,,,17,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
98,SPD Smith,DJ Willey,MR Marsh,6,0,6,153,29,86,47,3,3,0,,,17,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
99,SPD Smith,DJ Willey,MR Marsh,0,0,0,153,29,86,48,3,4,0,,,17,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
100,SPD Smith,DJ Willey,MR Marsh,1,0,1,154,28,87,49,3,5,0,,,17,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
101,MR Marsh,DJ Willey,SPD Smith,1,0,1,155,27,8,10,3,6,0,,,17,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
102,MR Marsh,RJW Topley,SPD Smith,4,0,4,159,23,12,11,3,1,0,,,18,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
103,MR Marsh,RJW Topley,SPD Smith,1,0,1,160,22,13,12,3,2,0,,,18,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
104,SPD Smith,RJW Topley,MR Marsh,1,0,1,161,21,88,50,3,3,0,,,18,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
105,MR Marsh,RJW Topley,SPD Smith,0,0,0,161,21,13,13,4,4,bowled,MR Marsh,,18,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
106,MP Stoinis,RJW Topley,SPD Smith,1,0,1,162,20,1,1,4,5,0,,,18,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
107,SPD Smith,RJW Topley,MP Stoinis,1,0,1,163,19,89,51,4,6,0,,,18,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
108,SPD Smith,DJ Willey,MP Stoinis,1,0,1,164,18,90,52,4,1,0,,,19,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
109,MP Stoinis,DJ Willey,SPD Smith,1,0,1,165,17,2,2,4,2,0,,,19,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
110,SPD Smith,DJ Willey,MP Stoinis,0,0,0,165,17,90,53,5,3,caught,SPD Smith,SW Billings,19,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
111,MP Stoinis,DJ Willey,MS Wade,4,0,4,169,13,6,3,5,4,0,,,19,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
112,MP Stoinis,DJ Willey,MS Wade,0,1,1,170,12,6,4,5,5,0,,,19,legbyes,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
113,MS Wade,DJ Willey,MP Stoinis,1,0,1,171,11,1,1,5,6,0,,,19,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
114,MS Wade,BA Stokes,MP Stoinis,1,0,1,172,10,2,2,6,1,run out,MS Wade,EJG Morgan;BA Stokes,20,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
115,MP Stoinis,BA Stokes,NM Coulter-Nile,0,0,0,172,10,6,5,6,2,0,,,20,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
116,MP Stoinis,BA Stokes,NM Coulter-Nile,0,1,1,173,9,6,6,6,3,0,,,20,wides,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
117,MP Stoinis,BA Stokes,NM Coulter-Nile,1,0,1,174,8,7,7,6,4,0,,,20,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
118,NM Coulter-Nile,BA Stokes,MP Stoinis,0,0,0,174,8,0,1,7,5,caught,NM Coulter-Nile,AU Rashid,20,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
119,MP Stoinis,BA Stokes,PJ Cummins,1,0,1,175,7,8,8,8,6,run out,PJ Cummins,JJ Roy;BA Stokes,20,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
120,MP Stoinis,BA Stokes,MA Starc,2,0,2,177,5,10,9,8,7,0,,,20,-,field,Australia,2,Sophia Gardens,2015,08,England_Australia_2015-08-31,England,Australia,England,177
