,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
15,RW Chakabva,Shakib Al Hasan,W Madhevere,0,1,1,15,139,1,2,1,4,wides,3,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
16,RW Chakabva,Shakib Al Hasan,W Madhevere,4,0,4,19,135,5,3,1,5,-,3,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
17,RW Chakabva,Shakib Al Hasan,W Madhevere,0,0,0,19,135,5,4,1,6,-,3,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
18,RW Chakabva,Shakib Al Hasan,W Madhevere,4,0,4,23,131,9,5,1,7,-,3,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
19,W Madhevere,Shoriful Islam,RW Chakabva,6,0,6,29,125,11,8,1,1,-,4,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
20,W Madhevere,Shoriful Islam,RW Chakabva,1,0,1,30,124,12,9,1,2,-,4,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
21,RW Chakabva,Shoriful Islam,W Madhevere,4,0,4,34,120,13,6,1,3,-,4,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
22,RW Chakabva,Shoriful Islam,W Madhevere,1,0,1,35,119,14,7,1,4,-,4,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
23,W Madhevere,Shoriful Islam,RW Chakabva,0,0,0,35,119,12,10,1,5,-,4,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
24,W Madhevere,Shoriful Islam,RW Chakabva,3,0,3,38,116,15,11,1,6,-,4,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
25,W Madhevere,Mustafizur Rahman,RW Chakabva,2,0,2,40,114,17,12,1,1,-,5,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
26,W Madhevere,Mustafizur Rahman,RW Chakabva,0,0,0,40,114,17,13,1,2,-,5,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
27,W Madhevere,Mustafizur Rahman,RW Chakabva,0,0,0,40,114,17,14,1,3,-,5,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
28,W Madhevere,Mustafizur Rahman,RW Chakabva,1,0,1,41,113,18,15,1,4,-,5,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
29,RW Chakabva,Mustafizur Rahman,W Madhevere,4,0,4,45,109,18,8,1,5,-,5,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
30,RW Chakabva,Mustafizur Rahman,W Madhevere,1,0,1,46,108,19,9,1,6,-,5,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
31,RW Chakabva,Mohammad Saifuddin,W Madhevere,1,0,1,47,107,20,10,1,1,-,6,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
32,W Madhevere,Mohammad Saifuddin,RW Chakabva,0,0,0,47,107,18,16,1,2,-,6,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
33,W Madhevere,Mohammad Saifuddin,RW Chakabva,0,0,0,47,107,18,17,1,3,-,6,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
34,W Madhevere,Mohammad Saifuddin,RW Chakabva,1,0,1,48,106,19,18,1,4,-,6,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
35,RW Chakabva,Mohammad Saifuddin,W Madhevere,1,0,1,49,105,21,11,1,5,-,6,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
36,W Madhevere,Mohammad Saifuddin,RW Chakabva,1,0,1,50,104,20,19,1,6,-,6,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
37,W Madhevere,Shakib Al Hasan,RW Chakabva,1,0,1,51,103,21,20,1,1,-,7,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
38,RW Chakabva,Shakib Al Hasan,W Madhevere,0,0,0,51,103,21,12,1,2,-,7,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
39,RW Chakabva,Shakib Al Hasan,W Madhevere,2,0,2,53,101,23,13,1,3,-,7,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
40,RW Chakabva,Shakib Al Hasan,W Madhevere,1,0,1,54,100,24,14,1,4,-,7,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
41,W Madhevere,Shakib Al Hasan,RW Chakabva,1,0,1,55,99,22,21,1,5,-,7,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
42,RW Chakabva,Shakib Al Hasan,W Madhevere,0,1,1,56,98,24,15,1,6,legbyes,7,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
43,RW Chakabva,Mahedi Hasan,W Madhevere,4,0,4,60,94,28,16,1,1,-,8,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
44,RW Chakabva,Mahedi Hasan,W Madhevere,1,0,1,61,93,29,17,1,2,-,8,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
45,W Madhevere,Mahedi Hasan,RW Chakabva,1,0,1,62,92,23,22,1,3,-,8,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
46,RW Chakabva,Mahedi Hasan,W Madhevere,6,0,6,68,86,35,18,1,4,-,8,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
47,RW Chakabva,Mahedi Hasan,W Madhevere,6,0,6,74,80,41,19,1,5,-,8,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
48,RW Chakabva,Mahedi Hasan,W Madhevere,0,0,0,74,80,41,20,1,6,-,8,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
49,W Madhevere,Shakib Al Hasan,RW Chakabva,0,0,0,74,80,23,23,2,1,-,9,caught and bowled,W Madhevere,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
50,D Myers,Shakib Al Hasan,RW Chakabva,0,0,0,74,80,0,1,2,2,-,9,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
51,D Myers,Shakib Al Hasan,RW Chakabva,1,0,1,75,79,1,2,2,3,-,9,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
52,RW Chakabva,Shakib Al Hasan,D Myers,1,0,1,76,78,42,21,2,4,-,9,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
53,D Myers,Shakib Al Hasan,RW Chakabva,0,0,0,76,78,1,3,2,5,-,9,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
54,D Myers,Shakib Al Hasan,RW Chakabva,1,0,1,77,77,2,4,2,6,-,9,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
55,D Myers,Mahmudullah,RW Chakabva,2,0,2,79,75,4,5,2,1,-,10,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
56,D Myers,Mahmudullah,RW Chakabva,1,0,1,80,74,5,6,2,2,-,10,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
57,RW Chakabva,Mahmudullah,D Myers,1,0,1,81,73,43,22,2,3,-,10,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
58,D Myers,Mahmudullah,RW Chakabva,4,0,4,85,69,9,7,2,4,-,10,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
59,D Myers,Mahmudullah,RW Chakabva,2,0,2,87,67,11,8,2,5,-,10,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
60,D Myers,Mahmudullah,RW Chakabva,4,0,4,91,63,15,9,2,6,-,10,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
61,RW Chakabva,Shoriful Islam,D Myers,0,0,0,91,63,43,23,3,1,-,11,run out,RW Chakabva,Nurul Hasan,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
62,D Myers,Shoriful Islam,Sikandar Raza,1,0,1,92,62,16,10,3,2,-,11,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
63,Sikandar Raza,Shoriful Islam,D Myers,0,0,0,92,62,0,1,3,3,-,11,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
64,Sikandar Raza,Shoriful Islam,D Myers,0,0,0,92,62,0,2,3,4,-,11,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
65,Sikandar Raza,Shoriful Islam,D Myers,0,0,0,92,62,0,3,4,5,-,11,caught,Sikandar Raza,Nurul Hasan,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
66,TK Musakanda,Shoriful Islam,D Myers,0,0,0,92,62,0,1,4,6,-,11,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
67,D Myers,Soumya Sarkar,TK Musakanda,2,0,2,94,60,18,11,4,1,-,12,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
68,D Myers,Soumya Sarkar,TK Musakanda,1,0,1,95,59,19,12,4,2,-,12,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
69,TK Musakanda,Soumya Sarkar,D Myers,1,0,1,96,58,1,2,4,3,-,12,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
70,D Myers,Soumya Sarkar,TK Musakanda,1,0,1,97,57,20,13,4,4,-,12,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
71,TK Musakanda,Soumya Sarkar,D Myers,4,0,4,101,53,5,3,4,5,-,12,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
72,TK Musakanda,Soumya Sarkar,D Myers,0,0,0,101,53,5,4,4,6,-,12,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
73,D Myers,Shakib Al Hasan,TK Musakanda,1,0,1,102,52,21,14,4,1,-,13,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
74,TK Musakanda,Shakib Al Hasan,D Myers,1,0,1,103,51,6,5,4,2,-,13,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
75,D Myers,Shakib Al Hasan,TK Musakanda,2,0,2,105,49,23,15,4,3,-,13,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
76,D Myers,Shakib Al Hasan,TK Musakanda,2,0,2,107,47,25,16,4,4,-,13,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
77,D Myers,Shakib Al Hasan,TK Musakanda,2,0,2,109,45,27,17,4,5,-,13,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
78,D Myers,Shakib Al Hasan,TK Musakanda,1,0,1,110,44,28,18,4,6,-,13,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
79,D Myers,Soumya Sarkar,TK Musakanda,1,0,1,111,43,29,19,4,1,-,14,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
80,TK Musakanda,Soumya Sarkar,D Myers,0,0,0,111,43,6,6,5,2,-,14,lbw,TK Musakanda,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
81,RP Burl,Soumya Sarkar,D Myers,1,0,1,112,42,1,1,5,3,-,14,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
82,D Myers,Soumya Sarkar,RP Burl,1,0,1,113,41,30,20,5,4,-,14,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
83,RP Burl,Soumya Sarkar,D Myers,1,0,1,114,40,2,2,5,5,-,14,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
84,D Myers,Soumya Sarkar,RP Burl,5,0,5,119,35,35,21,5,6,-,14,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
85,D Myers,Shoriful Islam,RP Burl,0,0,0,119,35,35,22,6,1,-,15,bowled,D Myers,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
86,LM Jongwe,Shoriful Islam,RP Burl,0,0,0,119,35,0,1,6,2,-,15,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
87,LM Jongwe,Shoriful Islam,RP Burl,0,0,0,119,35,0,2,6,3,-,15,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
88,LM Jongwe,Shoriful Islam,RP Burl,0,0,0,119,35,0,3,6,4,-,15,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
89,LM Jongwe,Shoriful Islam,RP Burl,0,0,0,119,35,0,4,6,5,-,15,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
90,LM Jongwe,Shoriful Islam,RP Burl,1,0,1,120,34,1,5,6,6,-,15,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
91,LM Jongwe,Mohammad Saifuddin,RP Burl,2,0,2,122,32,3,6,6,1,-,16,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
92,LM Jongwe,Mohammad Saifuddin,RP Burl,1,0,1,123,31,4,7,6,2,-,16,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
93,RP Burl,Mohammad Saifuddin,LM Jongwe,1,0,1,124,30,3,3,6,3,-,16,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
94,LM Jongwe,Mohammad Saifuddin,RP Burl,2,0,2,126,28,6,8,6,4,-,16,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
95,LM Jongwe,Mohammad Saifuddin,RP Burl,4,0,4,130,24,10,9,6,5,-,16,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
96,LM Jongwe,Mohammad Saifuddin,RP Burl,0,0,0,130,24,10,10,6,6,-,16,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
97,RP Burl,Mustafizur Rahman,LM Jongwe,1,0,1,131,23,4,4,6,1,-,17,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
98,LM Jongwe,Mustafizur Rahman,RP Burl,2,0,2,133,21,12,11,6,2,-,17,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
99,LM Jongwe,Mustafizur Rahman,RP Burl,0,0,0,133,21,12,12,6,3,-,17,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
100,LM Jongwe,Mustafizur Rahman,RP Burl,1,0,1,134,20,13,13,6,4,-,17,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
101,RP Burl,Mustafizur Rahman,LM Jongwe,0,1,1,135,19,4,5,6,5,legbyes,17,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
102,LM Jongwe,Mustafizur Rahman,RP Burl,1,0,1,136,18,14,14,6,6,-,17,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
103,LM Jongwe,Mohammad Saifuddin,RP Burl,4,0,4,140,14,18,15,6,1,-,18,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
104,LM Jongwe,Mohammad Saifuddin,RP Burl,0,0,0,140,14,18,16,7,2,-,18,bowled,LM Jongwe,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
105,WP Masakadza,Mohammad Saifuddin,RP Burl,2,0,2,142,12,2,1,7,3,-,18,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
106,WP Masakadza,Mohammad Saifuddin,RP Burl,1,0,1,143,11,3,2,7,4,-,18,0,,,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
107,RP Burl,Mohammad Saifuddin,WP Masakadza,0,0,0,143,11,4,6,8,5,-,18,caught,RP Burl,Shamim Hossain,bat,Zimbabwe,1,Harare Sports Club,2021,07,Zimbabwe_Bangladesh_2021-07-22,Bangladesh,Zimbabwe,Bangladesh,152
