,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
0,JJ Roy,PVD Chameera,JC Buttler,0,0,0,0,129,0,1,0,1,-,0,0,,,bat,Sri Lanka,2,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-23,England,England,Sri Lanka,130
1,JJ Roy,PVD Chameera,JC Buttler,0,0,0,0,129,0,2,0,2,-,0,0,,,bat,Sri Lanka,2,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-23,England,England,Sri Lanka,130
2,JJ Roy,PVD Chameera,JC Buttler,1,0,1,1,128,1,3,0,3,-,0,0,,,bat,Sri Lanka,2,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-23,England,England,Sri Lanka,130
3,JC Buttler,PVD Chameera,JJ Roy,0,1,1,2,127,0,1,0,4,wides,0,0,,,bat,Sri Lanka,2,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-23,England,England,Sri Lanka,130
4,JC Buttler,PVD Chameera,JJ Roy,4,0,4,6,123,4,2,0,5,-,0,0,,,bat,Sri Lanka,2,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-23,England,England,Sri Lanka,130
5,JC Buttler,PVD Chameera,JJ Roy,0,0,0,6,123,4,3,0,6,-,0,0,,,bat,Sri Lanka,2,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-23,England,England,Sri Lanka,130
6,JC Buttler,PVD Chameera,JJ Roy,1,0,1,7,122,5,4,0,7,-,0,0,,,bat,Sri Lanka,2,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-23,England,England,Sri Lanka,130
7,JC Buttler,N Pradeep,JJ Roy,0,0,0,7,122,5,5,0,1,-,1,0,,,bat,Sri Lanka,2,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-23,England,England,Sri Lanka,130
8,JC Buttler,N Pradeep,JJ Roy,0,0,0,7,122,5,6,0,2,-,1,0,,,bat,Sri Lanka,2,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-23,England,England,Sri Lanka,130
9,JC Buttler,N Pradeep,JJ Roy,1,0,1,8,121,6,7,0,3,-,1,0,,,bat,Sri Lanka,2,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-23,England,England,Sri Lanka,130
