,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,MD Gunathilaka,TA Boult,TM Dilshan,0,0,0,0,,0,1,0,-,1.0,0,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Left hand Bat,Right hand Bat,Left arm Fast
1,MD Gunathilaka,TA Boult,TM Dilshan,1,0,1,1,,1,2,0,-,2.0,0,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Left hand Bat,Right hand Bat,Left arm Fast
2,TM Dilshan,TA Boult,MD Gunathilaka,0,0,0,1,,0,1,0,-,3.0,0,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Right hand Bat,Left hand Bat,Left arm Fast
3,TM Dilshan,TA Boult,MD Gunathilaka,0,0,0,1,,0,2,0,-,4.0,0,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Right hand Bat,Left hand Bat,Left arm Fast
4,TM Dilshan,TA Boult,MD Gunathilaka,0,0,0,1,,0,3,0,-,5.0,0,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Right hand Bat,Left hand Bat,Left arm Fast
5,TM Dilshan,TA Boult,MD Gunathilaka,1,0,1,2,,1,4,0,-,6.0,0,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Right hand Bat,Left hand Bat,Left arm Fast
6,TM Dilshan,AF Milne,MD Gunathilaka,1,0,1,3,,2,5,0,-,1.0,1,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Right hand Bat,Left hand Bat,Right arm Fast
7,MD Gunathilaka,AF Milne,TM Dilshan,4,0,4,7,,5,3,0,-,2.0,1,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Left hand Bat,Right hand Bat,Right arm Fast
8,MD Gunathilaka,AF Milne,TM Dilshan,2,0,2,9,,7,4,0,-,3.0,1,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Left hand Bat,Right hand Bat,Right arm Fast
9,MD Gunathilaka,AF Milne,TM Dilshan,1,0,1,10,,8,5,0,-,4.0,1,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Left hand Bat,Right hand Bat,Right arm Fast
10,TM Dilshan,AF Milne,MD Gunathilaka,0,1,1,11,,2,6,0,legbyes,5.0,1,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Right hand Bat,Left hand Bat,Right arm Fast
11,MD Gunathilaka,AF Milne,TM Dilshan,0,0,0,11,,8,6,1,-,6.0,1,bowled,MD Gunathilaka,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Left hand Bat,Right hand Bat,Right arm Fast
12,TM Dilshan,TA Boult,GSNFG Jayasuriya,0,0,0,11,,2,7,1,-,1.0,2,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Right hand Bat,Left hand Bat,Left arm Fast
13,TM Dilshan,TA Boult,GSNFG Jayasuriya,1,0,1,12,,3,8,1,-,2.0,2,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Right hand Bat,Left hand Bat,Left arm Fast
14,GSNFG Jayasuriya,TA Boult,TM Dilshan,1,0,1,13,,1,1,1,-,3.0,2,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Left hand Bat,Right hand Bat,Left arm Fast
15,TM Dilshan,TA Boult,GSNFG Jayasuriya,1,0,1,14,,4,9,1,-,4.0,2,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Right hand Bat,Left hand Bat,Left arm Fast
16,GSNFG Jayasuriya,TA Boult,TM Dilshan,0,0,0,14,,1,2,1,-,5.0,2,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Left hand Bat,Right hand Bat,Left arm Fast
17,GSNFG Jayasuriya,TA Boult,TM Dilshan,0,0,0,14,,1,3,1,-,6.0,2,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Left hand Bat,Right hand Bat,Left arm Fast
18,TM Dilshan,AF Milne,GSNFG Jayasuriya,4,0,4,18,,8,10,1,-,1.0,3,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Right hand Bat,Left hand Bat,Right arm Fast
19,TM Dilshan,AF Milne,GSNFG Jayasuriya,0,0,0,18,,8,11,1,-,2.0,3,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Right hand Bat,Left hand Bat,Right arm Fast
20,TM Dilshan,AF Milne,GSNFG Jayasuriya,1,0,1,19,,9,12,1,-,3.0,3,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Right hand Bat,Left hand Bat,Right arm Fast
21,GSNFG Jayasuriya,AF Milne,TM Dilshan,0,0,0,19,,1,4,1,-,4.0,3,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Left hand Bat,Right hand Bat,Right arm Fast
22,GSNFG Jayasuriya,AF Milne,TM Dilshan,1,0,1,20,,2,5,1,-,5.0,3,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Left hand Bat,Right hand Bat,Right arm Fast
23,TM Dilshan,AF Milne,GSNFG Jayasuriya,4,0,4,24,,13,13,1,-,6.0,3,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Right hand Bat,Left hand Bat,Right arm Fast
24,GSNFG Jayasuriya,MJ McClenaghan,TM Dilshan,0,0,0,24,,2,6,1,-,1.0,4,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Left hand Bat,Right hand Bat,Left arm Fast
25,GSNFG Jayasuriya,MJ McClenaghan,TM Dilshan,1,0,1,25,,3,7,1,-,2.0,4,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Left hand Bat,Right hand Bat,Left arm Fast
26,TM Dilshan,MJ McClenaghan,GSNFG Jayasuriya,2,0,2,27,,15,14,1,-,3.0,4,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Right hand Bat,Left hand Bat,Left arm Fast
27,TM Dilshan,MJ McClenaghan,GSNFG Jayasuriya,1,0,1,28,,16,15,1,-,4.0,4,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Right hand Bat,Left hand Bat,Left arm Fast
28,GSNFG Jayasuriya,MJ McClenaghan,TM Dilshan,0,0,0,28,,3,8,1,-,5.0,4,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Left hand Bat,Right hand Bat,Left arm Fast
29,GSNFG Jayasuriya,MJ McClenaghan,TM Dilshan,0,0,0,28,,3,9,1,-,6.0,4,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Left hand Bat,Right hand Bat,Left arm Fast
30,TM Dilshan,AF Milne,GSNFG Jayasuriya,4,0,4,32,,20,16,1,-,1.0,5,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Right hand Bat,Left hand Bat,Right arm Fast
31,TM Dilshan,AF Milne,GSNFG Jayasuriya,1,0,1,33,,21,17,1,-,2.0,5,0,,,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Right hand Bat,Left hand Bat,Right arm Fast
32,GSNFG Jayasuriya,AF Milne,TM Dilshan,0,0,0,33,,3,10,2,-,3.0,5,caught,GSNFG Jayasuriya,KS Williamson,field,New Zealand,1,Eden Park,2016,01,New Zealand_Sri Lanka_2016-01-10,New Zealand,Sri Lanka,New Zealand,False,142,Left hand Bat,Right hand Bat,Right arm Fast
