,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
11,G Gambhir,KJ O'Brien,RG Sharma,2,0,2,13,99,8,8,0,6,2,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
12,RG Sharma,WB Rankin,G Gambhir,0,0,0,13,99,5,5,0,1,3,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
13,RG Sharma,WB Rankin,G Gambhir,0,0,0,13,99,5,6,0,2,3,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
14,RG Sharma,WB Rankin,G Gambhir,0,0,0,13,99,5,7,0,3,3,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
15,RG Sharma,WB Rankin,G Gambhir,1,0,1,14,98,6,8,0,4,3,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
16,G Gambhir,WB Rankin,RG Sharma,1,0,1,15,97,9,9,0,5,3,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
17,RG Sharma,WB Rankin,G Gambhir,0,0,0,15,97,6,9,0,6,3,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
18,G Gambhir,KJ O'Brien,RG Sharma,2,0,2,17,95,11,10,0,1,4,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
19,G Gambhir,KJ O'Brien,RG Sharma,1,0,1,18,94,12,11,0,2,4,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
20,RG Sharma,KJ O'Brien,G Gambhir,1,0,1,19,93,7,10,0,3,4,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
21,G Gambhir,KJ O'Brien,RG Sharma,0,0,0,19,93,12,12,0,4,4,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
22,G Gambhir,KJ O'Brien,RG Sharma,4,0,4,23,89,16,13,0,5,4,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
23,G Gambhir,KJ O'Brien,RG Sharma,1,0,1,24,88,17,14,0,6,4,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
24,G Gambhir,WB Rankin,RG Sharma,6,0,6,30,82,23,15,0,1,5,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
25,G Gambhir,WB Rankin,RG Sharma,1,0,1,31,81,24,16,0,2,5,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
26,RG Sharma,WB Rankin,G Gambhir,0,4,4,35,77,7,11,0,3,5,legbyes,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
27,RG Sharma,WB Rankin,G Gambhir,2,0,2,37,75,9,12,0,4,5,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
28,RG Sharma,WB Rankin,G Gambhir,0,0,0,37,75,9,13,0,5,5,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
29,RG Sharma,WB Rankin,G Gambhir,1,0,1,38,74,10,14,0,6,5,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
30,RG Sharma,AR Cusack,G Gambhir,0,0,0,38,74,10,15,0,1,6,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
31,RG Sharma,AR Cusack,G Gambhir,0,0,0,38,74,10,16,0,2,6,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
32,RG Sharma,AR Cusack,G Gambhir,1,0,1,39,73,11,17,0,3,6,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
33,G Gambhir,AR Cusack,RG Sharma,1,0,1,40,72,25,17,0,4,6,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
34,RG Sharma,AR Cusack,G Gambhir,4,0,4,44,68,15,18,0,5,6,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
35,RG Sharma,AR Cusack,G Gambhir,1,0,1,45,67,16,19,0,6,6,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
36,RG Sharma,RM West,G Gambhir,0,0,0,45,67,16,20,0,1,7,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
37,RG Sharma,RM West,G Gambhir,0,0,0,45,67,16,21,0,2,7,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
38,RG Sharma,RM West,G Gambhir,2,0,2,47,65,18,22,0,3,7,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
39,RG Sharma,RM West,G Gambhir,1,0,1,48,64,19,23,0,4,7,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
40,G Gambhir,RM West,RG Sharma,1,0,1,49,63,26,18,0,5,7,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
41,RG Sharma,RM West,G Gambhir,1,0,1,50,62,20,24,0,6,7,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
42,RG Sharma,AR Cusack,G Gambhir,1,0,1,51,61,21,25,0,1,8,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
43,G Gambhir,AR Cusack,RG Sharma,0,0,0,51,61,26,19,0,2,8,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
44,G Gambhir,AR Cusack,RG Sharma,0,0,0,51,61,26,20,0,3,8,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
45,G Gambhir,AR Cusack,RG Sharma,0,0,0,51,61,26,21,0,4,8,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
46,G Gambhir,AR Cusack,RG Sharma,1,0,1,52,60,27,22,0,5,8,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
47,RG Sharma,AR Cusack,G Gambhir,4,0,4,56,56,25,26,0,6,8,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
48,G Gambhir,RM West,RG Sharma,3,0,3,59,53,30,23,0,1,9,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
49,RG Sharma,RM West,G Gambhir,1,0,1,60,52,26,27,0,2,9,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
50,G Gambhir,RM West,RG Sharma,0,0,0,60,52,30,24,0,3,9,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
51,G Gambhir,RM West,RG Sharma,4,0,4,64,48,34,25,0,4,9,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
52,G Gambhir,RM West,RG Sharma,0,1,1,65,47,34,26,0,5,9,wides,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
53,G Gambhir,RM West,RG Sharma,1,0,1,66,46,35,27,0,6,9,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
54,RG Sharma,RM West,G Gambhir,1,0,1,67,45,27,28,0,7,9,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
55,RG Sharma,WK McCallan,G Gambhir,0,0,0,67,45,27,29,0,1,10,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
56,RG Sharma,WK McCallan,G Gambhir,3,0,3,70,42,30,30,0,2,10,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
57,G Gambhir,WK McCallan,RG Sharma,1,0,1,71,41,36,28,0,3,10,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
58,RG Sharma,WK McCallan,G Gambhir,2,0,2,73,39,32,31,0,4,10,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
59,RG Sharma,WK McCallan,G Gambhir,0,0,0,73,39,32,32,0,5,10,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
60,RG Sharma,WK McCallan,G Gambhir,2,0,2,75,37,34,33,0,6,10,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
61,G Gambhir,RM West,RG Sharma,0,0,0,75,37,36,29,0,1,11,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
62,G Gambhir,RM West,RG Sharma,0,0,0,75,37,36,30,0,2,11,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
63,G Gambhir,RM West,RG Sharma,1,0,1,76,36,37,31,0,3,11,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
64,RG Sharma,RM West,G Gambhir,1,0,1,77,35,35,34,0,4,11,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
65,G Gambhir,RM West,RG Sharma,0,0,0,77,35,37,32,1,5,11,-,caught,G Gambhir,WB Rankin,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
66,MS Dhoni,RM West,RG Sharma,0,0,0,77,35,0,1,1,6,11,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
67,RG Sharma,WK McCallan,MS Dhoni,1,0,1,78,34,36,35,1,1,12,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
68,MS Dhoni,WK McCallan,RG Sharma,0,0,0,78,34,0,2,1,2,12,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
69,MS Dhoni,WK McCallan,RG Sharma,1,0,1,79,33,1,3,1,3,12,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
70,RG Sharma,WK McCallan,MS Dhoni,1,0,1,80,32,37,36,1,4,12,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
71,MS Dhoni,WK McCallan,RG Sharma,4,0,4,84,28,5,4,1,5,12,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
72,MS Dhoni,WK McCallan,RG Sharma,1,0,1,85,27,6,5,1,6,12,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
73,MS Dhoni,WB Rankin,RG Sharma,0,0,0,85,27,6,6,1,1,13,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
74,MS Dhoni,WB Rankin,RG Sharma,2,0,2,87,25,8,7,1,2,13,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
75,MS Dhoni,WB Rankin,RG Sharma,1,0,1,88,24,9,8,1,3,13,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
76,RG Sharma,WB Rankin,MS Dhoni,1,0,1,89,23,38,37,1,4,13,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
77,MS Dhoni,WB Rankin,RG Sharma,1,0,1,90,22,10,9,1,5,13,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
78,RG Sharma,WB Rankin,MS Dhoni,6,0,6,96,16,44,38,1,6,13,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
79,MS Dhoni,WK McCallan,RG Sharma,2,0,2,98,14,12,10,1,1,14,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
80,MS Dhoni,WK McCallan,RG Sharma,2,0,2,100,12,14,11,1,2,14,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
81,MS Dhoni,WK McCallan,RG Sharma,0,0,0,100,12,14,12,1,3,14,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
82,MS Dhoni,WK McCallan,RG Sharma,0,0,0,100,12,14,13,2,4,14,-,caught,MS Dhoni,JP Bray,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
83,RG Sharma,WK McCallan,Yuvraj Singh,0,0,0,100,12,44,39,2,5,14,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
84,RG Sharma,WK McCallan,Yuvraj Singh,1,0,1,101,11,45,40,2,6,14,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
85,RG Sharma,RM West,Yuvraj Singh,1,0,1,102,10,46,41,2,1,15,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
86,Yuvraj Singh,RM West,RG Sharma,1,0,1,103,9,1,1,2,2,15,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
87,RG Sharma,RM West,Yuvraj Singh,0,0,0,103,9,46,42,2,3,15,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
88,RG Sharma,RM West,Yuvraj Singh,1,0,1,104,8,47,43,2,4,15,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
89,Yuvraj Singh,RM West,RG Sharma,0,1,1,105,7,1,2,2,5,15,wides,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
90,Yuvraj Singh,RM West,RG Sharma,0,0,0,105,7,1,3,2,6,15,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
91,Yuvraj Singh,RM West,RG Sharma,1,0,1,106,6,2,4,2,7,15,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
92,Yuvraj Singh,WK McCallan,RG Sharma,0,1,1,107,5,2,5,2,1,16,wides,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
93,Yuvraj Singh,WK McCallan,RG Sharma,1,0,1,108,4,3,6,2,2,16,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
94,RG Sharma,WK McCallan,Yuvraj Singh,4,0,4,112,0,51,44,2,3,16,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
95,RG Sharma,WK McCallan,Yuvraj Singh,1,0,1,113,-1,52,45,2,4,16,-,0,,,field,India,2,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,India,Ireland,113
