,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,V Sibanda,SJ Benn,H Masakadza,0,0,0,0,,0,1,1,-,1.0,bowled,V Sibanda,,0,bat,Zimbabwe,1,"Queen's Park Oval, Port of Spain",2010,02,West Indies_Zimbabwe_2010-02-28,Zimbabwe,Zimbabwe,West Indies,True,105,Right hand Bat,Right hand Bat,Left arm Orthodox
1,T Taibu,SJ Benn,H Masakadza,0,0,0,0,,0,1,1,-,2.0,0,,,0,bat,Zimbabwe,1,"Queen's Park Oval, Port of Spain",2010,02,West Indies_Zimbabwe_2010-02-28,Zimbabwe,Zimbabwe,West Indies,True,105,Right hand Bat,Right hand Bat,Left arm Orthodox
2,T Taibu,SJ Benn,H Masakadza,0,0,0,0,,0,2,1,-,3.0,0,,,0,bat,Zimbabwe,1,"Queen's Park Oval, Port of Spain",2010,02,West Indies_Zimbabwe_2010-02-28,Zimbabwe,Zimbabwe,West Indies,True,105,Right hand Bat,Right hand Bat,Left arm Orthodox
3,T Taibu,SJ Benn,H Masakadza,0,0,0,0,,0,3,1,-,4.0,0,,,0,bat,Zimbabwe,1,"Queen's Park Oval, Port of Spain",2010,02,West Indies_Zimbabwe_2010-02-28,Zimbabwe,Zimbabwe,West Indies,True,105,Right hand Bat,Right hand Bat,Left arm Orthodox
4,T Taibu,SJ Benn,H Masakadza,0,0,0,0,,0,4,1,-,5.0,0,,,0,bat,Zimbabwe,1,"Queen's Park Oval, Port of Spain",2010,02,West Indies_Zimbabwe_2010-02-28,Zimbabwe,Zimbabwe,West Indies,True,105,Right hand Bat,Right hand Bat,Left arm Orthodox
5,T Taibu,SJ Benn,H Masakadza,0,0,0,0,,0,5,1,-,6.0,0,,,0,bat,Zimbabwe,1,"Queen's Park Oval, Port of Spain",2010,02,West Indies_Zimbabwe_2010-02-28,Zimbabwe,Zimbabwe,West Indies,True,105,Right hand Bat,Right hand Bat,Left arm Orthodox
6,H Masakadza,KAJ Roach,T Taibu,0,0,0,0,,0,1,1,-,1.0,0,,,1,bat,Zimbabwe,1,"Queen's Park Oval, Port of Spain",2010,02,West Indies_Zimbabwe_2010-02-28,Zimbabwe,Zimbabwe,West Indies,True,105,Right hand Bat,Right hand Bat,Right arm Fast
7,H Masakadza,KAJ Roach,T Taibu,0,0,0,0,,0,2,1,-,2.0,0,,,1,bat,Zimbabwe,1,"Queen's Park Oval, Port of Spain",2010,02,West Indies_Zimbabwe_2010-02-28,Zimbabwe,Zimbabwe,West Indies,True,105,Right hand Bat,Right hand Bat,Right arm Fast
8,H Masakadza,KAJ Roach,T Taibu,0,0,0,0,,0,3,1,-,3.0,0,,,1,bat,Zimbabwe,1,"Queen's Park Oval, Port of Spain",2010,02,West Indies_Zimbabwe_2010-02-28,Zimbabwe,Zimbabwe,West Indies,True,105,Right hand Bat,Right hand Bat,Right arm Fast
9,H Masakadza,KAJ Roach,T Taibu,0,0,0,0,,0,4,1,-,4.0,0,,,1,bat,Zimbabwe,1,"Queen's Park Oval, Port of Spain",2010,02,West Indies_Zimbabwe_2010-02-28,Zimbabwe,Zimbabwe,West Indies,True,105,Right hand Bat,Right hand Bat,Right arm Fast
