,batter,bowler,non_striker,review,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
17,Mohammad Haris,Fazalhaq Farooqi,Tayyab Tahir,,0,0,0,19,,15,7,2,-,6.0,0,,,2,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Right hand Bat,Left arm Fast
18,Tayyab Tahir,Naveen-ul-Haq,Mohammad Haris,,1,0,1,20,,5,9,2,-,1.0,0,,,3,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Right hand Bat,Right arm Medium
19,Mohammad Haris,Naveen-ul-Haq,Tayyab Tahir,,0,0,0,20,,15,8,2,-,2.0,0,,,3,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Right hand Bat,Right arm Medium
20,Mohammad Haris,Naveen-ul-Haq,Tayyab Tahir,,0,0,0,20,,15,9,3,-,3.0,caught,Mohammad Haris,Rahmanullah Gurbaz,3,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Right hand Bat,Right arm Medium
21,Imad Wasim,Naveen-ul-Haq,Tayyab Tahir,,4,0,4,24,,4,1,3,-,4.0,0,,,3,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Medium
22,Imad Wasim,Naveen-ul-Haq,Tayyab Tahir,,1,0,1,25,,5,2,3,-,5.0,0,,,3,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Medium
23,Tayyab Tahir,Naveen-ul-Haq,Imad Wasim,,0,0,0,25,,5,10,3,-,6.0,0,,,3,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Medium
24,Imad Wasim,Mujeeb Ur Rahman,Tayyab Tahir,,1,0,1,26,,6,3,3,-,1.0,0,,,4,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Offbreak
25,Tayyab Tahir,Mujeeb Ur Rahman,Imad Wasim,,1,0,1,27,,6,11,3,-,2.0,0,,,4,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Offbreak
26,Imad Wasim,Mujeeb Ur Rahman,Tayyab Tahir,,4,0,4,31,,10,4,3,-,3.0,0,,,4,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Offbreak
27,Imad Wasim,Mujeeb Ur Rahman,Tayyab Tahir,,1,0,1,32,,11,5,3,-,4.0,0,,,4,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Offbreak
28,Tayyab Tahir,Mujeeb Ur Rahman,Imad Wasim,,0,0,0,32,,6,12,3,-,5.0,0,,,4,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Offbreak
29,Tayyab Tahir,Mujeeb Ur Rahman,Imad Wasim,,0,1,1,33,,6,12,3,wides,5.0,0,,,4,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Offbreak
30,Tayyab Tahir,Mujeeb Ur Rahman,Imad Wasim,,0,0,0,33,,6,13,3,-,6.0,0,,,4,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Offbreak
31,Imad Wasim,Naveen-ul-Haq,Tayyab Tahir,,0,0,0,33,,11,6,3,-,1.0,0,,,5,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Medium
32,Imad Wasim,Naveen-ul-Haq,Tayyab Tahir,,0,0,0,33,,11,7,3,-,2.0,0,,,5,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Medium
33,Imad Wasim,Naveen-ul-Haq,Tayyab Tahir,,0,0,0,33,,11,8,3,-,3.0,0,,,5,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Medium
34,Imad Wasim,Naveen-ul-Haq,Tayyab Tahir,,1,0,1,34,,12,9,3,-,4.0,0,,,5,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Medium
35,Tayyab Tahir,Naveen-ul-Haq,Imad Wasim,,1,0,1,35,,7,14,3,-,5.0,0,,,5,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Medium
36,Imad Wasim,Naveen-ul-Haq,Tayyab Tahir,,0,0,0,35,,12,10,3,-,6.0,0,,,5,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Medium
37,Tayyab Tahir,Rashid Khan,Imad Wasim,,1,0,1,36,,8,15,3,-,1.0,0,,,6,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Legbreak
38,Imad Wasim,Rashid Khan,Tayyab Tahir,,0,0,0,36,,12,11,3,-,2.0,0,,,6,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Legbreak
39,Imad Wasim,Rashid Khan,Tayyab Tahir,,0,0,0,36,,12,12,3,-,3.0,0,,,6,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Legbreak
40,Imad Wasim,Rashid Khan,Tayyab Tahir,,1,0,1,37,,13,13,3,-,4.0,0,,,6,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Legbreak
41,Tayyab Tahir,Rashid Khan,Imad Wasim,,1,0,1,38,,9,16,3,-,5.0,0,,,6,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Legbreak
42,Imad Wasim,Rashid Khan,Tayyab Tahir,,0,0,0,38,,13,14,3,-,6.0,0,,,6,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Legbreak
43,Tayyab Tahir,Azmatullah Omarzai,Imad Wasim,,0,1,1,39,,9,17,3,legbyes,1.0,0,,,7,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Medium
44,Imad Wasim,Azmatullah Omarzai,Tayyab Tahir,,1,0,1,40,,14,15,3,-,2.0,0,,,7,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Medium
45,Tayyab Tahir,Azmatullah Omarzai,Imad Wasim,,1,0,1,41,,10,18,3,-,3.0,0,,,7,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Medium
46,Imad Wasim,Azmatullah Omarzai,Tayyab Tahir,,2,0,2,43,,16,16,3,-,4.0,0,,,7,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Medium
47,Imad Wasim,Azmatullah Omarzai,Tayyab Tahir,,2,0,2,45,,18,17,3,-,5.0,0,,,7,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Medium
48,Imad Wasim,Azmatullah Omarzai,Tayyab Tahir,,1,0,1,46,,19,18,3,-,6.0,0,,,7,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Medium
49,Imad Wasim,Mujeeb Ur Rahman,Tayyab Tahir,,6,0,6,52,,25,19,3,-,1.0,0,,,8,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Offbreak
50,Imad Wasim,Mujeeb Ur Rahman,Tayyab Tahir,,1,0,1,53,,26,20,3,-,2.0,0,,,8,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Offbreak
51,Tayyab Tahir,Mujeeb Ur Rahman,Imad Wasim,,1,0,1,54,,11,19,3,-,3.0,0,,,8,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Offbreak
52,Imad Wasim,Mujeeb Ur Rahman,Tayyab Tahir,,1,0,1,55,,27,21,3,-,4.0,0,,,8,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Offbreak
53,Tayyab Tahir,Mujeeb Ur Rahman,Imad Wasim,,1,0,1,56,,12,20,3,-,5.0,0,,,8,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Offbreak
54,Imad Wasim,Mujeeb Ur Rahman,Tayyab Tahir,,1,0,1,57,,28,22,3,-,6.0,0,,,8,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Offbreak
55,Imad Wasim,Karim Janat,Tayyab Tahir,,1,0,1,58,,29,23,3,-,1.0,0,,,9,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Medium
56,Tayyab Tahir,Karim Janat,Imad Wasim,,1,0,1,59,,13,21,3,-,2.0,0,,,9,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Medium
57,Imad Wasim,Karim Janat,Tayyab Tahir,,1,0,1,60,,30,24,3,-,3.0,0,,,9,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Medium
58,Tayyab Tahir,Karim Janat,Imad Wasim,,0,0,0,60,,13,22,3,-,4.0,0,,,9,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Medium
59,Tayyab Tahir,Karim Janat,Imad Wasim,,0,0,0,60,,13,23,4,-,5.0,caught,Tayyab Tahir,Azmatullah Omarzai,9,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Medium
60,Azam Khan,Karim Janat,Imad Wasim,,0,0,0,60,,0,1,4,-,6.0,0,,,9,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Medium
61,Imad Wasim,Rashid Khan,Azam Khan,,1,0,1,61,,31,25,4,-,1.0,0,,,10,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Legbreak
62,Azam Khan,Rashid Khan,Imad Wasim,,0,0,0,61,,0,2,4,-,2.0,0,,,10,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Legbreak
63,Azam Khan,Rashid Khan,Imad Wasim,,1,0,1,62,,1,3,4,-,3.0,0,,,10,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Legbreak
64,Imad Wasim,Rashid Khan,Azam Khan,,0,0,0,62,,31,26,4,-,4.0,0,,,10,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Legbreak
65,Imad Wasim,Rashid Khan,Azam Khan,,1,0,1,63,,32,27,4,-,5.0,0,,,10,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Legbreak
66,Azam Khan,Rashid Khan,Imad Wasim,,0,0,0,63,,1,4,5,-,6.0,lbw,Azam Khan,,10,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Legbreak
67,Imad Wasim,Karim Janat,Shadab Khan,,1,0,1,64,,33,28,5,-,1.0,0,,,11,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Medium
68,Shadab Khan,Karim Janat,Imad Wasim,,0,0,0,64,,0,1,5,-,2.0,0,,,11,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Medium
69,Shadab Khan,Karim Janat,Imad Wasim,,0,0,0,64,,0,2,5,-,3.0,0,,,11,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Medium
70,Shadab Khan,Karim Janat,Imad Wasim,,1,0,1,65,,1,3,5,-,4.0,0,,,11,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Medium
71,Imad Wasim,Karim Janat,Shadab Khan,,1,0,1,66,,34,29,5,-,5.0,0,,,11,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Medium
72,Shadab Khan,Karim Janat,Imad Wasim,,2,0,2,68,,3,4,5,-,6.0,0,,,11,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Medium
73,Imad Wasim,Rashid Khan,Shadab Khan,,0,1,1,69,,34,30,5,legbyes,1.0,0,,,12,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Legbreak
74,Shadab Khan,Rashid Khan,Imad Wasim,,1,0,1,70,,4,5,5,-,2.0,0,,,12,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Legbreak
75,Imad Wasim,Rashid Khan,Shadab Khan,,0,0,0,70,,34,31,5,-,3.0,0,,,12,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Legbreak
76,Imad Wasim,Rashid Khan,Shadab Khan,,1,0,1,71,,35,32,5,-,4.0,0,,,12,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Legbreak
77,Shadab Khan,Rashid Khan,Imad Wasim,,1,0,1,72,,5,6,5,-,5.0,0,,,12,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Legbreak
78,Imad Wasim,Rashid Khan,Shadab Khan,,0,0,0,72,,35,33,5,-,6.0,0,,,12,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Legbreak
79,Shadab Khan,Karim Janat,Imad Wasim,,1,0,1,73,,6,7,5,-,1.0,0,,,13,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Medium
80,Imad Wasim,Karim Janat,Shadab Khan,,0,0,0,73,,35,34,5,-,2.0,0,,,13,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Medium
81,Imad Wasim,Karim Janat,Shadab Khan,,2,0,2,75,,37,35,5,-,3.0,0,,,13,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Medium
82,Imad Wasim,Karim Janat,Shadab Khan,,1,0,1,76,,38,36,5,-,4.0,0,,,13,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Medium
83,Shadab Khan,Karim Janat,Imad Wasim,,0,1,1,77,,6,8,5,legbyes,5.0,0,,,13,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Right hand Bat,Left hand Bat,Right arm Medium
84,Imad Wasim,Karim Janat,Shadab Khan,,1,0,1,78,,39,37,5,-,6.0,0,,,13,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Medium
85,Imad Wasim,Rashid Khan,Shadab Khan,,1,0,1,79,,40,38,5,-,1.0,0,,,14,bat,Pakistan,1,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-26,Afghanistan,Pakistan,Afghanistan,False,130,Left hand Bat,Right hand Bat,Right arm Legbreak
