,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Tamim Iqbal,JD Unadkat,Soumya Sarkar,0,0,0,0,,0,1,0,-,1.0,0,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Left hand Bat,Left arm Medium
1,Tamim Iqbal,JD Unadkat,Soumya Sarkar,1,0,1,1,,1,2,0,-,2.0,0,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Left hand Bat,Left arm Medium
2,Soumya Sarkar,JD Unadkat,Tamim Iqbal,0,0,0,1,,0,1,0,-,3.0,0,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Left hand Bat,Left arm Medium
3,Soumya Sarkar,JD Unadkat,Tamim Iqbal,1,0,1,2,,1,2,0,-,4.0,0,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Left hand Bat,Left arm Medium
4,Tamim Iqbal,JD Unadkat,Soumya Sarkar,3,0,3,5,,4,3,0,-,5.0,0,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Left hand Bat,Left arm Medium
5,Soumya Sarkar,JD Unadkat,Tamim Iqbal,1,0,1,6,,2,3,0,-,6.0,0,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Left hand Bat,Left arm Medium
6,Soumya Sarkar,Washington Sundar,Tamim Iqbal,4,0,4,10,,6,4,0,-,1.0,1,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Left hand Bat,Right arm Offbreak
7,Soumya Sarkar,Washington Sundar,Tamim Iqbal,0,0,0,10,,6,5,0,-,2.0,1,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Left hand Bat,Right arm Offbreak
8,Soumya Sarkar,Washington Sundar,Tamim Iqbal,0,0,0,10,,6,6,0,-,3.0,1,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Left hand Bat,Right arm Offbreak
9,Soumya Sarkar,Washington Sundar,Tamim Iqbal,0,0,0,10,,6,7,0,-,4.0,1,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Left hand Bat,Right arm Offbreak
10,Soumya Sarkar,Washington Sundar,Tamim Iqbal,0,0,0,10,,6,8,0,-,5.0,1,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Left hand Bat,Right arm Offbreak
11,Soumya Sarkar,Washington Sundar,Tamim Iqbal,0,0,0,10,,6,9,0,-,6.0,1,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Left hand Bat,Right arm Offbreak
12,Tamim Iqbal,JD Unadkat,Soumya Sarkar,1,0,1,11,,5,4,0,-,1.0,2,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Left hand Bat,Left arm Medium
13,Soumya Sarkar,JD Unadkat,Tamim Iqbal,6,0,6,17,,12,10,0,-,2.0,2,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Left hand Bat,Left arm Medium
14,Soumya Sarkar,JD Unadkat,Tamim Iqbal,2,0,2,19,,14,11,0,-,3.0,2,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Left hand Bat,Left arm Medium
15,Soumya Sarkar,JD Unadkat,Tamim Iqbal,0,1,1,20,,14,11,0,wides,3.0,2,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Left hand Bat,Left arm Medium
16,Soumya Sarkar,JD Unadkat,Tamim Iqbal,0,0,0,20,,14,12,1,-,4.0,2,caught,Soumya Sarkar,YS Chahal,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Left hand Bat,Left arm Medium
17,Liton Das,JD Unadkat,Tamim Iqbal,1,0,1,21,,1,1,1,-,5.0,2,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Left hand Bat,Left arm Medium
18,Tamim Iqbal,JD Unadkat,Liton Das,1,0,1,22,,6,5,1,-,6.0,2,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Right hand Bat,Left arm Medium
19,Tamim Iqbal,Washington Sundar,Liton Das,0,0,0,22,,6,6,1,-,1.0,3,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Right hand Bat,Right arm Offbreak
20,Tamim Iqbal,Washington Sundar,Liton Das,0,0,0,22,,6,7,1,-,2.0,3,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Right hand Bat,Right arm Offbreak
21,Tamim Iqbal,Washington Sundar,Liton Das,0,0,0,22,,6,8,1,-,3.0,3,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Right hand Bat,Right arm Offbreak
22,Tamim Iqbal,Washington Sundar,Liton Das,0,0,0,22,,6,9,1,-,4.0,3,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Right hand Bat,Right arm Offbreak
23,Tamim Iqbal,Washington Sundar,Liton Das,1,0,1,23,,7,10,1,-,5.0,3,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Right hand Bat,Right arm Offbreak
24,Liton Das,Washington Sundar,Tamim Iqbal,4,0,4,27,,5,2,1,-,6.0,3,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Left hand Bat,Right arm Offbreak
25,Tamim Iqbal,SN Thakur,Liton Das,0,0,0,27,,7,11,1,-,1.0,4,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Right hand Bat,Right arm Medium
26,Tamim Iqbal,SN Thakur,Liton Das,0,0,0,27,,7,12,1,-,2.0,4,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Right hand Bat,Right arm Medium
27,Tamim Iqbal,SN Thakur,Liton Das,0,0,0,27,,7,13,1,-,3.0,4,0,,,"{'by': 'Bangladesh', 'batter': 'Tamim Iqbal', 'decision': 'upheld'}",field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Right hand Bat,Right arm Medium
28,Tamim Iqbal,SN Thakur,Liton Das,4,0,4,31,,11,14,1,-,4.0,4,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Right hand Bat,Right arm Medium
29,Tamim Iqbal,SN Thakur,Liton Das,4,0,4,35,,15,15,1,-,5.0,4,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Right hand Bat,Right arm Medium
30,Tamim Iqbal,SN Thakur,Liton Das,0,0,0,35,,15,16,2,-,6.0,4,caught,Tamim Iqbal,JD Unadkat,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Left hand Bat,Right hand Bat,Right arm Medium
31,Mushfiqur Rahim,YS Chahal,Liton Das,0,0,0,35,,0,1,2,-,1.0,5,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Legbreak
32,Mushfiqur Rahim,YS Chahal,Liton Das,0,0,0,35,,0,2,2,-,2.0,5,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Legbreak
33,Mushfiqur Rahim,YS Chahal,Liton Das,0,0,0,35,,0,3,2,-,3.0,5,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Legbreak
34,Mushfiqur Rahim,YS Chahal,Liton Das,4,0,4,39,,4,4,2,-,4.0,5,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Legbreak
35,Mushfiqur Rahim,YS Chahal,Liton Das,4,0,4,43,,8,5,2,-,5.0,5,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Legbreak
36,Mushfiqur Rahim,YS Chahal,Liton Das,1,0,1,44,,9,6,2,-,6.0,5,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Legbreak
37,Mushfiqur Rahim,V Shankar,Liton Das,1,0,1,45,,10,7,2,-,1.0,6,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Medium
38,Liton Das,V Shankar,Mushfiqur Rahim,2,0,2,47,,7,3,2,-,2.0,6,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Medium
39,Liton Das,V Shankar,Mushfiqur Rahim,1,0,1,48,,8,4,2,-,3.0,6,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Medium
40,Mushfiqur Rahim,V Shankar,Liton Das,1,0,1,49,,11,8,2,-,4.0,6,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Medium
41,Liton Das,V Shankar,Mushfiqur Rahim,2,0,2,51,,10,5,2,-,5.0,6,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Medium
42,Liton Das,V Shankar,Mushfiqur Rahim,0,0,0,51,,10,6,2,-,6.0,6,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Medium
43,Mushfiqur Rahim,YS Chahal,Liton Das,0,0,0,51,,11,9,2,-,1.0,7,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Legbreak
44,Mushfiqur Rahim,YS Chahal,Liton Das,0,0,0,51,,11,10,2,-,2.0,7,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Legbreak
45,Mushfiqur Rahim,YS Chahal,Liton Das,1,0,1,52,,12,11,2,-,3.0,7,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Legbreak
46,Liton Das,YS Chahal,Mushfiqur Rahim,1,0,1,53,,11,7,2,-,4.0,7,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Legbreak
47,Mushfiqur Rahim,YS Chahal,Liton Das,0,1,1,54,,12,12,2,legbyes,5.0,7,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Legbreak
48,Liton Das,YS Chahal,Mushfiqur Rahim,1,0,1,55,,12,8,2,-,6.0,7,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Legbreak
49,Liton Das,V Shankar,Mushfiqur Rahim,4,0,4,59,,16,9,2,-,1.0,8,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Medium
50,Liton Das,V Shankar,Mushfiqur Rahim,0,0,0,59,,16,10,2,-,2.0,8,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Medium
51,Liton Das,V Shankar,Mushfiqur Rahim,1,0,1,60,,17,11,2,-,3.0,8,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Medium
52,Mushfiqur Rahim,V Shankar,Liton Das,6,0,6,66,,18,13,2,-,4.0,8,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Medium
53,Mushfiqur Rahim,V Shankar,Liton Das,0,0,0,66,,18,14,3,-,5.0,8,caught,Mushfiqur Rahim,KD Karthik,"{'by': 'India', 'batter': 'Mushfiqur Rahim', 'decision': 'upheld'}",field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Medium
54,Mahmudullah,V Shankar,Liton Das,0,0,0,66,,0,1,3,-,6.0,8,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Medium
55,Liton Das,YS Chahal,Mahmudullah,1,0,1,67,,18,12,3,-,1.0,9,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Legbreak
56,Mahmudullah,YS Chahal,Liton Das,0,0,0,67,,0,2,3,-,2.0,9,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Legbreak
57,Mahmudullah,YS Chahal,Liton Das,0,0,0,67,,0,3,3,-,3.0,9,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Legbreak
58,Mahmudullah,YS Chahal,Liton Das,1,0,1,68,,1,4,3,-,4.0,9,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Legbreak
59,Liton Das,YS Chahal,Mahmudullah,1,0,1,69,,19,13,3,-,5.0,9,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Legbreak
60,Mahmudullah,YS Chahal,Liton Das,0,0,0,69,,1,5,3,-,6.0,9,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Legbreak
61,Liton Das,V Shankar,Mahmudullah,0,0,0,69,,19,14,3,-,1.0,10,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Medium
62,Liton Das,V Shankar,Mahmudullah,0,1,1,70,,19,14,3,noballs,1.0,10,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Medium
63,Liton Das,V Shankar,Mahmudullah,0,1,1,71,,19,14,3,wides,1.0,10,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Medium
64,Liton Das,V Shankar,Mahmudullah,1,0,1,72,,20,15,3,-,2.0,10,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Medium
65,Mahmudullah,V Shankar,Liton Das,0,0,0,72,,1,6,3,-,3.0,10,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Medium
66,Mahmudullah,V Shankar,Liton Das,0,0,0,72,,1,7,3,-,4.0,10,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Medium
67,Mahmudullah,V Shankar,Liton Das,0,0,0,72,,1,8,4,-,5.0,10,caught,Mahmudullah,SN Thakur,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Medium
68,Liton Das,V Shankar,Sabbir Rahman,0,0,0,72,,20,16,4,-,6.0,10,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Medium
69,Sabbir Rahman,Washington Sundar,Liton Das,0,0,0,72,,0,1,4,-,1.0,11,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Offbreak
70,Sabbir Rahman,Washington Sundar,Liton Das,0,0,0,72,,0,2,4,-,2.0,11,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Offbreak
71,Sabbir Rahman,Washington Sundar,Liton Das,1,0,1,73,,1,3,4,-,3.0,11,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Offbreak
72,Liton Das,Washington Sundar,Sabbir Rahman,0,1,1,74,,20,16,4,wides,3.0,11,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,Bangladesh,India,False,139,Right hand Bat,Right hand Bat,Right arm Offbreak
