,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
35,SA Yadav,LH Ferguson,HH Pandya,0,0,0,57,103,11,7,3,4,6,0,,,-,bat,New Zealand,2,"McLean Park, Napier",2022,11,New Zealand_India_2022-11-22,tie,India,New Zealand,75
36,SA Yadav,LH Ferguson,HH Pandya,1,0,1,58,102,12,8,3,5,6,0,,,-,bat,New Zealand,2,"McLean Park, Napier",2022,11,New Zealand_India_2022-11-22,tie,India,New Zealand,75
37,HH Pandya,LH Ferguson,SA Yadav,0,0,0,58,102,23,13,3,6,6,0,,,-,bat,New Zealand,2,"McLean Park, Napier",2022,11,New Zealand_India_2022-11-22,tie,India,New Zealand,75
38,SA Yadav,IS Sodhi,HH Pandya,1,0,1,59,101,13,9,3,1,7,0,,,-,bat,New Zealand,2,"McLean Park, Napier",2022,11,New Zealand_India_2022-11-22,tie,India,New Zealand,75
39,HH Pandya,IS Sodhi,SA Yadav,1,0,1,60,100,24,14,3,2,7,0,,,-,bat,New Zealand,2,"McLean Park, Napier",2022,11,New Zealand_India_2022-11-22,tie,India,New Zealand,75
40,SA Yadav,IS Sodhi,HH Pandya,0,0,0,60,100,13,10,4,3,7,caught,SA Yadav,GD Phillips,-,bat,New Zealand,2,"McLean Park, Napier",2022,11,New Zealand_India_2022-11-22,tie,India,New Zealand,75
41,DJ Hooda,IS Sodhi,HH Pandya,2,0,2,62,98,2,1,4,4,7,0,,,-,bat,New Zealand,2,"McLean Park, Napier",2022,11,New Zealand_India_2022-11-22,tie,India,New Zealand,75
42,DJ Hooda,IS Sodhi,HH Pandya,1,0,1,63,97,3,2,4,5,7,0,,,-,bat,New Zealand,2,"McLean Park, Napier",2022,11,New Zealand_India_2022-11-22,tie,India,New Zealand,75
43,HH Pandya,IS Sodhi,DJ Hooda,1,0,1,64,96,25,15,4,6,7,0,,,-,bat,New Zealand,2,"McLean Park, Napier",2022,11,New Zealand_India_2022-11-22,tie,India,New Zealand,75
44,HH Pandya,MJ Santner,DJ Hooda,1,0,1,65,95,26,16,4,1,8,0,,,-,bat,New Zealand,2,"McLean Park, Napier",2022,11,New Zealand_India_2022-11-22,tie,India,New Zealand,75
45,DJ Hooda,MJ Santner,HH Pandya,0,0,0,65,95,3,3,4,2,8,0,,,-,bat,New Zealand,2,"McLean Park, Napier",2022,11,New Zealand_India_2022-11-22,tie,India,New Zealand,75
46,DJ Hooda,MJ Santner,HH Pandya,2,0,2,67,93,5,4,4,3,8,0,,,-,bat,New Zealand,2,"McLean Park, Napier",2022,11,New Zealand_India_2022-11-22,tie,India,New Zealand,75
47,DJ Hooda,MJ Santner,HH Pandya,1,0,1,68,92,6,5,4,4,8,0,,,-,bat,New Zealand,2,"McLean Park, Napier",2022,11,New Zealand_India_2022-11-22,tie,India,New Zealand,75
48,HH Pandya,MJ Santner,DJ Hooda,1,0,1,69,91,27,17,4,5,8,0,,,-,bat,New Zealand,2,"McLean Park, Napier",2022,11,New Zealand_India_2022-11-22,tie,India,New Zealand,75
49,DJ Hooda,MJ Santner,HH Pandya,0,0,0,69,91,6,6,4,6,8,0,,,-,bat,New Zealand,2,"McLean Park, Napier",2022,11,New Zealand_India_2022-11-22,tie,India,New Zealand,75
50,HH Pandya,IS Sodhi,DJ Hooda,1,0,1,70,90,28,18,4,1,9,0,,,-,bat,New Zealand,2,"McLean Park, Napier",2022,11,New Zealand_India_2022-11-22,tie,India,New Zealand,75
51,DJ Hooda,IS Sodhi,HH Pandya,1,0,1,71,89,7,7,4,2,9,0,,,-,bat,New Zealand,2,"McLean Park, Napier",2022,11,New Zealand_India_2022-11-22,tie,India,New Zealand,75
52,HH Pandya,IS Sodhi,DJ Hooda,1,0,1,72,88,29,19,4,3,9,0,,,-,bat,New Zealand,2,"McLean Park, Napier",2022,11,New Zealand_India_2022-11-22,tie,India,New Zealand,75
53,DJ Hooda,IS Sodhi,HH Pandya,1,0,1,73,87,8,8,4,4,9,0,,,-,bat,New Zealand,2,"McLean Park, Napier",2022,11,New Zealand_India_2022-11-22,tie,India,New Zealand,75
54,HH Pandya,IS Sodhi,DJ Hooda,1,0,1,74,86,30,20,4,5,9,0,,,-,bat,New Zealand,2,"McLean Park, Napier",2022,11,New Zealand_India_2022-11-22,tie,India,New Zealand,75
55,DJ Hooda,IS Sodhi,HH Pandya,1,0,1,75,85,9,9,4,6,9,0,,,-,bat,New Zealand,2,"McLean Park, Napier",2022,11,New Zealand_India_2022-11-22,tie,India,New Zealand,75
