,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,MJ Guptill,SM Curran,C Munro,0,0,0,0,,0,1,0,-,1.0,0,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Right hand Bat,Left hand Bat,Left arm Medium
1,MJ Guptill,SM Curran,C Munro,0,0,0,0,,0,2,0,-,2.0,0,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Right hand Bat,Left hand Bat,Left arm Medium
2,MJ Guptill,SM Curran,C Munro,0,1,1,1,,0,3,0,legbyes,3.0,0,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Right hand Bat,Left hand Bat,Left arm Medium
3,C Munro,SM Curran,MJ Guptill,1,0,1,2,,1,1,0,-,4.0,0,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Left hand Bat,Right hand Bat,Left arm Medium
4,MJ Guptill,SM Curran,C Munro,1,0,1,3,,1,4,0,-,5.0,0,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Right hand Bat,Left hand Bat,Left arm Medium
5,C Munro,SM Curran,MJ Guptill,1,0,1,4,,2,2,0,-,6.0,0,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Left hand Bat,Right hand Bat,Left arm Medium
6,C Munro,TK Curran,MJ Guptill,0,0,0,4,,2,3,0,-,1.0,1,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Left hand Bat,Right hand Bat,Right arm Fast
7,C Munro,TK Curran,MJ Guptill,0,0,0,4,,2,4,0,-,2.0,1,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Left hand Bat,Right hand Bat,Right arm Fast
8,C Munro,TK Curran,MJ Guptill,0,0,0,4,,2,5,0,-,3.0,1,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Left hand Bat,Right hand Bat,Right arm Fast
9,C Munro,TK Curran,MJ Guptill,0,0,0,4,,2,6,0,-,4.0,1,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Left hand Bat,Right hand Bat,Right arm Fast
10,C Munro,TK Curran,MJ Guptill,0,0,0,4,,2,7,0,-,5.0,1,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Left hand Bat,Right hand Bat,Right arm Fast
11,C Munro,TK Curran,MJ Guptill,0,0,0,4,,2,8,0,-,6.0,1,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Left hand Bat,Right hand Bat,Right arm Fast
12,MJ Guptill,SM Curran,C Munro,0,0,0,4,,1,5,0,-,1.0,2,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Right hand Bat,Left hand Bat,Left arm Medium
13,MJ Guptill,SM Curran,C Munro,1,0,1,5,,2,6,0,-,2.0,2,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Right hand Bat,Left hand Bat,Left arm Medium
14,C Munro,SM Curran,MJ Guptill,0,0,0,5,,2,9,0,-,3.0,2,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Left hand Bat,Right hand Bat,Left arm Medium
15,C Munro,SM Curran,MJ Guptill,1,0,1,6,,3,10,0,-,4.0,2,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Left hand Bat,Right hand Bat,Left arm Medium
16,MJ Guptill,SM Curran,C Munro,0,0,0,6,,2,7,1,-,5.0,2,bowled,MJ Guptill,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Right hand Bat,Left hand Bat,Left arm Medium
17,TL Seifert,SM Curran,C Munro,1,0,1,7,,1,1,1,-,6.0,2,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Right hand Bat,Left hand Bat,Left arm Medium
18,TL Seifert,TK Curran,C Munro,0,0,0,7,,1,2,1,-,1.0,3,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Right hand Bat,Left hand Bat,Right arm Fast
19,TL Seifert,TK Curran,C Munro,1,0,1,8,,2,3,1,-,2.0,3,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Right hand Bat,Left hand Bat,Right arm Fast
20,C Munro,TK Curran,TL Seifert,0,1,1,9,,3,10,1,wides,2.0,3,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Left hand Bat,Right hand Bat,Right arm Fast
21,C Munro,TK Curran,TL Seifert,4,0,4,13,,7,11,1,-,3.0,3,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Left hand Bat,Right hand Bat,Right arm Fast
22,C Munro,TK Curran,TL Seifert,0,0,0,13,,7,12,1,-,4.0,3,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Left hand Bat,Right hand Bat,Right arm Fast
23,C Munro,TK Curran,TL Seifert,0,1,1,14,,7,13,1,legbyes,5.0,3,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Left hand Bat,Right hand Bat,Right arm Fast
24,TL Seifert,TK Curran,C Munro,1,0,1,15,,3,4,1,-,6.0,3,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Right hand Bat,Left hand Bat,Right arm Fast
25,TL Seifert,SM Curran,C Munro,1,0,1,16,,4,5,1,-,1.0,4,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Right hand Bat,Left hand Bat,Left arm Medium
26,C Munro,SM Curran,TL Seifert,1,0,1,17,,8,14,1,-,2.0,4,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Left hand Bat,Right hand Bat,Left arm Medium
27,TL Seifert,SM Curran,C Munro,6,0,6,23,,10,6,1,-,3.0,4,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Right hand Bat,Left hand Bat,Left arm Medium
28,TL Seifert,SM Curran,C Munro,1,0,1,24,,11,7,1,-,4.0,4,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Right hand Bat,Left hand Bat,Left arm Medium
29,C Munro,SM Curran,TL Seifert,6,0,6,30,,14,15,1,-,5.0,4,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Left hand Bat,Right hand Bat,Left arm Medium
30,C Munro,SM Curran,TL Seifert,6,0,6,36,,20,16,1,-,6.0,4,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Left hand Bat,Right hand Bat,Left arm Medium
31,TL Seifert,CJ Jordan,C Munro,1,0,1,37,,12,8,1,-,1.0,5,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Right hand Bat,Left hand Bat,Right arm Fast
32,C Munro,CJ Jordan,TL Seifert,0,0,0,37,,20,17,1,-,2.0,5,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Left hand Bat,Right hand Bat,Right arm Fast
33,C Munro,CJ Jordan,TL Seifert,1,0,1,38,,21,18,1,-,3.0,5,0,,,,field,England,1,Hagley Oval,2019,11,New Zealand_England_2019-11-01,England,New Zealand,England,False,153,Left hand Bat,Right hand Bat,Right arm Fast
