,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
46,AD Mathews,RG Sharma,HDRL Thirimanne,0,0,0,57,98,9,11,3,2,-,0,,,7,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
47,AD Mathews,RG Sharma,HDRL Thirimanne,1,0,1,58,97,10,12,3,3,-,0,,,7,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
48,HDRL Thirimanne,RG Sharma,AD Mathews,1,0,1,59,96,13,10,3,4,-,0,,,7,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
49,AD Mathews,RG Sharma,HDRL Thirimanne,1,0,1,60,95,11,13,3,5,-,0,,,7,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
50,HDRL Thirimanne,RG Sharma,AD Mathews,4,0,4,64,91,17,11,3,6,-,0,,,7,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
51,HDRL Thirimanne,RG Sharma,AD Mathews,1,0,1,65,90,18,12,3,7,-,0,,,7,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
52,HDRL Thirimanne,V Kohli,AD Mathews,1,0,1,66,89,19,13,3,1,-,0,,,8,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
53,AD Mathews,V Kohli,HDRL Thirimanne,0,0,0,66,89,11,14,3,2,-,0,,,8,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
54,AD Mathews,V Kohli,HDRL Thirimanne,0,0,0,66,89,11,15,3,3,-,0,,,8,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
55,AD Mathews,V Kohli,HDRL Thirimanne,0,0,0,66,89,11,16,3,4,-,0,,,8,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
56,AD Mathews,V Kohli,HDRL Thirimanne,1,0,1,67,88,12,17,3,5,-,0,,,8,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
57,HDRL Thirimanne,V Kohli,AD Mathews,1,0,1,68,87,20,14,3,6,-,0,,,8,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
58,HDRL Thirimanne,R Ashwin,AD Mathews,0,0,0,68,87,20,15,4,1,-,bowled,HDRL Thirimanne,,9,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
59,BMAJ Mendis,R Ashwin,AD Mathews,1,0,1,69,86,1,1,4,2,-,0,,,9,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
60,AD Mathews,R Ashwin,BMAJ Mendis,1,0,1,70,85,13,18,4,3,-,0,,,9,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
61,BMAJ Mendis,R Ashwin,AD Mathews,1,0,1,71,84,2,2,4,4,-,0,,,9,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
62,AD Mathews,R Ashwin,BMAJ Mendis,1,0,1,72,83,14,19,4,5,-,0,,,9,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
63,BMAJ Mendis,R Ashwin,AD Mathews,0,0,0,72,83,2,3,4,6,-,0,,,9,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
64,AD Mathews,V Kohli,BMAJ Mendis,1,0,1,73,82,15,20,4,1,-,0,,,10,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
65,BMAJ Mendis,V Kohli,AD Mathews,1,0,1,74,81,3,4,4,2,-,0,,,10,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
66,AD Mathews,V Kohli,BMAJ Mendis,0,0,0,74,81,15,21,4,3,-,0,,,10,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
67,AD Mathews,V Kohli,BMAJ Mendis,2,0,2,76,79,17,22,4,4,-,0,,,10,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
68,AD Mathews,V Kohli,BMAJ Mendis,1,0,1,77,78,18,23,4,5,-,0,,,10,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
69,BMAJ Mendis,V Kohli,AD Mathews,1,0,1,78,77,4,5,4,6,-,0,,,10,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
70,BMAJ Mendis,R Ashwin,AD Mathews,0,0,0,78,77,4,6,4,1,-,0,,,11,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
71,BMAJ Mendis,R Ashwin,AD Mathews,1,0,1,79,76,5,7,4,2,-,0,,,11,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
72,AD Mathews,R Ashwin,BMAJ Mendis,3,0,3,82,73,21,24,4,3,-,0,,,11,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
73,BMAJ Mendis,R Ashwin,AD Mathews,1,0,1,83,72,6,8,4,4,-,0,,,11,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
74,AD Mathews,R Ashwin,BMAJ Mendis,4,0,4,87,68,25,25,4,5,-,0,,,11,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
75,AD Mathews,R Ashwin,BMAJ Mendis,3,0,3,90,65,28,26,4,6,-,0,,,11,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
76,AD Mathews,AB Dinda,BMAJ Mendis,1,0,1,91,64,29,27,4,1,-,0,,,12,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
77,BMAJ Mendis,AB Dinda,AD Mathews,2,0,2,93,62,8,9,4,2,-,0,,,12,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
78,BMAJ Mendis,AB Dinda,AD Mathews,1,0,1,94,61,9,10,4,3,-,0,,,12,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
79,AD Mathews,AB Dinda,BMAJ Mendis,0,0,0,94,61,29,28,4,4,-,0,,,12,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
80,AD Mathews,AB Dinda,BMAJ Mendis,2,0,2,96,59,31,29,4,5,-,0,,,12,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
81,AD Mathews,AB Dinda,BMAJ Mendis,0,0,0,96,59,31,30,5,6,-,caught,AD Mathews,MS Dhoni,12,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
82,BMAJ Mendis,R Ashwin,LD Chandimal,1,0,1,97,58,10,11,5,1,-,0,,,13,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
83,LD Chandimal,R Ashwin,BMAJ Mendis,1,0,1,98,57,1,1,5,2,-,0,,,13,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
84,BMAJ Mendis,R Ashwin,LD Chandimal,1,0,1,99,56,11,12,5,3,-,0,,,13,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
85,LD Chandimal,R Ashwin,BMAJ Mendis,0,0,0,99,56,1,2,5,4,-,0,,,13,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
86,LD Chandimal,R Ashwin,BMAJ Mendis,0,0,0,99,56,1,3,5,5,-,0,,,13,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
87,LD Chandimal,R Ashwin,BMAJ Mendis,0,0,0,99,56,1,4,5,6,-,0,,,13,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
88,BMAJ Mendis,UT Yadav,LD Chandimal,0,0,0,99,56,11,13,5,1,-,0,,,14,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
89,BMAJ Mendis,UT Yadav,LD Chandimal,0,0,0,99,56,11,14,5,2,-,0,,,14,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
90,BMAJ Mendis,UT Yadav,LD Chandimal,0,1,1,100,55,11,15,5,3,wides,0,,,14,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
91,BMAJ Mendis,UT Yadav,LD Chandimal,0,0,0,100,55,11,16,6,4,-,caught,BMAJ Mendis,AM Rahane,14,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
92,NLTC Perera,UT Yadav,LD Chandimal,0,0,0,100,55,0,1,6,5,-,0,,,14,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
93,NLTC Perera,UT Yadav,LD Chandimal,0,0,0,100,55,0,2,6,6,-,0,,,14,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
94,NLTC Perera,UT Yadav,LD Chandimal,1,0,1,101,54,1,3,6,7,-,0,,,14,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
95,NLTC Perera,R Ashwin,LD Chandimal,0,1,1,102,53,1,4,6,1,wides,0,,,15,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
96,NLTC Perera,R Ashwin,LD Chandimal,0,0,0,102,53,1,5,6,2,-,0,,,15,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
97,NLTC Perera,R Ashwin,LD Chandimal,0,0,0,102,53,1,6,7,3,-,run out,NLTC Perera,MK Tiwary,15,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
98,RMS Eranga,R Ashwin,LD Chandimal,1,0,1,103,52,1,1,7,4,-,0,,,15,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
99,LD Chandimal,R Ashwin,RMS Eranga,0,0,0,103,52,1,5,7,5,-,0,,,15,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
100,LD Chandimal,R Ashwin,RMS Eranga,1,0,1,104,51,2,6,7,6,-,0,,,15,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
101,RMS Eranga,R Ashwin,LD Chandimal,0,0,0,104,51,1,2,7,7,-,0,,,15,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
102,LD Chandimal,IK Pathan,RMS Eranga,1,0,1,105,50,3,7,7,1,-,0,,,16,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
103,RMS Eranga,IK Pathan,LD Chandimal,4,0,4,109,46,5,3,7,2,-,0,,,16,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
104,RMS Eranga,IK Pathan,LD Chandimal,0,0,0,109,46,5,4,7,3,-,0,,,16,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
105,RMS Eranga,IK Pathan,LD Chandimal,0,1,1,110,45,5,5,7,4,wides,0,,,16,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
106,RMS Eranga,IK Pathan,LD Chandimal,1,0,1,111,44,6,6,7,5,-,0,,,16,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
107,LD Chandimal,IK Pathan,RMS Eranga,4,0,4,115,40,7,8,7,6,-,0,,,16,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
108,LD Chandimal,IK Pathan,RMS Eranga,0,1,1,116,39,7,9,7,7,legbyes,0,,,16,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
109,LD Chandimal,AB Dinda,RMS Eranga,0,0,0,116,39,7,10,7,1,-,0,,,17,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
110,LD Chandimal,AB Dinda,RMS Eranga,0,0,0,116,39,7,11,8,2,-,caught,LD Chandimal,V Kohli,17,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
111,RMS Eranga,AB Dinda,SL Malinga,0,0,0,116,39,6,7,8,3,-,0,,,17,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
112,RMS Eranga,AB Dinda,SL Malinga,0,0,0,116,39,6,8,9,4,-,caught,RMS Eranga,R Ashwin,17,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
113,SL Malinga,AB Dinda,HMRKB Herath,0,0,0,116,39,0,1,9,5,-,0,,,17,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
114,SL Malinga,AB Dinda,HMRKB Herath,0,0,0,116,39,0,2,10,6,-,caught,SL Malinga,MS Dhoni,17,field,Sri Lanka,2,Pallekele International Cricket Stadium,2012,08,Sri Lanka_India_2012-08-07,India,Sri Lanka,India,116
