,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,KL Rahul,Shaheen Shah Afridi,RG Sharma,0,0,0,0,,0,1,0,-,1.0,0,,,0,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,,Right hand Bat,Left arm Fast
1,KL Rahul,Shaheen Shah Afridi,RG Sharma,0,0,0,0,,0,2,0,-,2.0,0,,,0,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,,Right hand Bat,Left arm Fast
2,KL Rahul,Shaheen Shah Afridi,RG Sharma,1,0,1,1,,1,3,0,-,3.0,0,,,0,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,,Right hand Bat,Left arm Fast
3,RG Sharma,Shaheen Shah Afridi,KL Rahul,0,0,0,1,,0,1,1,-,4.0,lbw,RG Sharma,,0,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,Right hand Bat,,Left arm Fast
4,V Kohli,Shaheen Shah Afridi,KL Rahul,0,0,0,1,,0,1,1,-,5.0,0,,,0,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,Right hand Bat,,Left arm Fast
5,V Kohli,Shaheen Shah Afridi,KL Rahul,1,0,1,2,,1,2,1,-,6.0,0,,,0,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,Right hand Bat,,Left arm Fast
6,V Kohli,Imad Wasim,KL Rahul,1,0,1,3,,2,3,1,-,1.0,0,,,1,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,Right hand Bat,,Left arm Orthodox
7,KL Rahul,Imad Wasim,V Kohli,0,0,0,3,,1,4,1,-,2.0,0,,,1,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,,Right hand Bat,Left arm Orthodox
8,KL Rahul,Imad Wasim,V Kohli,1,0,1,4,,2,5,1,-,3.0,0,,,1,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,,Right hand Bat,Left arm Orthodox
9,V Kohli,Imad Wasim,KL Rahul,1,0,1,5,,3,4,1,-,4.0,0,,,1,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,Right hand Bat,,Left arm Orthodox
10,KL Rahul,Imad Wasim,V Kohli,0,0,0,5,,2,6,1,-,5.0,0,,,1,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,,Right hand Bat,Left arm Orthodox
11,KL Rahul,Imad Wasim,V Kohli,1,0,1,6,,3,7,1,-,6.0,0,,,1,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,,Right hand Bat,Left arm Orthodox
12,KL Rahul,Shaheen Shah Afridi,V Kohli,0,0,0,6,,3,8,2,-,1.0,bowled,KL Rahul,,2,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,,Right hand Bat,Left arm Fast
13,SA Yadav,Shaheen Shah Afridi,V Kohli,0,0,0,6,,0,1,2,-,2.0,0,,,2,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,Right hand Bat,Right hand Bat,Left arm Fast
14,SA Yadav,Shaheen Shah Afridi,V Kohli,0,0,0,6,,0,2,2,-,3.0,0,,,2,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,Right hand Bat,Right hand Bat,Left arm Fast
15,SA Yadav,Shaheen Shah Afridi,V Kohli,1,0,1,7,,1,3,2,-,4.0,0,,,2,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,Right hand Bat,Right hand Bat,Left arm Fast
16,V Kohli,Shaheen Shah Afridi,SA Yadav,1,0,1,8,,4,5,2,-,5.0,0,,,2,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,Right hand Bat,Right hand Bat,Left arm Fast
17,SA Yadav,Shaheen Shah Afridi,V Kohli,6,0,6,14,,7,4,2,-,6.0,0,,,2,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,Right hand Bat,Right hand Bat,Left arm Fast
18,V Kohli,Imad Wasim,SA Yadav,0,0,0,14,,4,6,2,-,1.0,0,,,3,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,Right hand Bat,Right hand Bat,Left arm Orthodox
19,V Kohli,Imad Wasim,SA Yadav,0,0,0,14,,4,7,2,-,2.0,0,,,3,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,Right hand Bat,Right hand Bat,Left arm Orthodox
20,V Kohli,Imad Wasim,SA Yadav,1,0,1,15,,5,8,2,-,3.0,0,,,3,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,Right hand Bat,Right hand Bat,Left arm Orthodox
21,SA Yadav,Imad Wasim,V Kohli,0,1,1,16,,7,5,2,legbyes,4.0,0,,,3,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,Right hand Bat,Right hand Bat,Left arm Orthodox
22,V Kohli,Imad Wasim,SA Yadav,1,0,1,17,,6,9,2,-,5.0,0,,,3,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,Right hand Bat,Right hand Bat,Left arm Orthodox
23,SA Yadav,Imad Wasim,V Kohli,4,0,4,21,,11,6,2,-,6.0,0,,,3,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,Right hand Bat,Right hand Bat,Left arm Orthodox
24,V Kohli,Shaheen Shah Afridi,SA Yadav,2,0,2,23,,8,10,2,-,1.0,0,,,4,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,Right hand Bat,Right hand Bat,Left arm Fast
25,V Kohli,Shaheen Shah Afridi,SA Yadav,0,0,0,23,,8,11,2,-,2.0,0,,,4,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,Right hand Bat,Right hand Bat,Left arm Fast
26,V Kohli,Shaheen Shah Afridi,SA Yadav,0,0,0,23,,8,12,2,-,3.0,0,,,4,,field,Pakistan,1,Dubai International Cricket Stadium,2021,10,India_Pakistan_2021-10-24,Pakistan,India,Pakistan,False,151,Right hand Bat,Right hand Bat,Left arm Fast
