,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
32,LRPL Taylor,B Stanlake,KS Williamson,1,0,1,26,77,6,5,3,1,-,6,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
33,KS Williamson,B Stanlake,LRPL Taylor,1,0,1,27,76,6,17,3,2,-,6,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
34,LRPL Taylor,B Stanlake,KS Williamson,2,0,2,29,74,8,6,3,3,-,6,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
35,LRPL Taylor,B Stanlake,KS Williamson,0,0,0,29,74,8,7,3,4,-,6,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
36,LRPL Taylor,B Stanlake,KS Williamson,0,0,0,29,74,8,8,3,5,-,6,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
37,LRPL Taylor,B Stanlake,KS Williamson,0,0,0,29,74,8,9,3,6,-,6,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
38,KS Williamson,AC Agar,LRPL Taylor,1,0,1,30,73,7,18,3,1,-,7,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
39,LRPL Taylor,AC Agar,KS Williamson,0,0,0,30,73,8,10,3,2,-,7,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
40,LRPL Taylor,AC Agar,KS Williamson,2,0,2,32,71,10,11,3,3,-,7,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
41,LRPL Taylor,AC Agar,KS Williamson,1,0,1,33,70,11,12,3,4,-,7,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
42,KS Williamson,AC Agar,LRPL Taylor,0,0,0,33,70,7,19,3,5,-,7,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
43,KS Williamson,AC Agar,LRPL Taylor,1,0,1,34,69,8,20,3,6,-,7,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
44,KS Williamson,AJ Tye,LRPL Taylor,0,0,0,34,69,8,21,3,1,-,8,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
45,KS Williamson,AJ Tye,LRPL Taylor,0,0,0,34,69,8,22,4,2,-,8,caught,KS Williamson,DA Warner,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
46,LRPL Taylor,AJ Tye,TA Blundell,1,0,1,35,68,12,13,4,3,-,8,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
47,TA Blundell,AJ Tye,LRPL Taylor,0,1,1,36,67,0,1,4,4,wides,8,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
48,TA Blundell,AJ Tye,LRPL Taylor,1,0,1,37,66,1,2,4,5,-,8,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
49,LRPL Taylor,AJ Tye,TA Blundell,1,0,1,38,65,13,14,4,6,-,8,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
50,TA Blundell,AJ Tye,LRPL Taylor,2,0,2,40,63,3,3,4,7,-,8,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
51,LRPL Taylor,AC Agar,TA Blundell,0,0,0,40,63,13,15,4,1,-,9,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
52,LRPL Taylor,AC Agar,TA Blundell,0,0,0,40,63,13,16,4,2,-,9,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
53,LRPL Taylor,AC Agar,TA Blundell,1,0,1,41,62,14,17,4,3,-,9,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
54,TA Blundell,AC Agar,LRPL Taylor,3,0,3,44,59,6,4,4,4,-,9,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
55,LRPL Taylor,AC Agar,TA Blundell,1,0,1,45,58,15,18,4,5,-,9,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
56,TA Blundell,AC Agar,LRPL Taylor,0,0,0,45,58,6,5,4,6,-,9,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
57,LRPL Taylor,AJ Tye,TA Blundell,1,0,1,46,57,16,19,4,1,-,10,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
58,TA Blundell,AJ Tye,LRPL Taylor,2,0,2,48,55,8,6,4,2,-,10,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
59,TA Blundell,AJ Tye,LRPL Taylor,0,0,0,48,55,8,7,4,3,-,10,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
60,TA Blundell,AJ Tye,LRPL Taylor,0,0,0,48,55,8,8,4,4,-,10,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
61,TA Blundell,AJ Tye,LRPL Taylor,1,0,1,49,54,9,9,4,5,-,10,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
62,LRPL Taylor,AJ Tye,TA Blundell,0,0,0,49,54,16,20,4,6,-,10,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
63,TA Blundell,A Zampa,LRPL Taylor,1,0,1,50,53,10,10,4,1,-,11,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
64,LRPL Taylor,A Zampa,TA Blundell,0,1,1,51,52,16,21,4,2,legbyes,11,0,,,"{'by': 'Australia', 'batter': 'LRPL Taylor', 'decision': 'struck down'}",field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
65,TA Blundell,A Zampa,LRPL Taylor,0,0,0,51,52,10,11,4,3,-,11,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
66,TA Blundell,A Zampa,LRPL Taylor,1,0,1,52,51,11,12,4,4,-,11,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
67,LRPL Taylor,A Zampa,TA Blundell,1,0,1,53,50,17,22,4,5,-,11,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
68,TA Blundell,A Zampa,LRPL Taylor,1,0,1,54,49,12,13,4,6,-,11,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
69,TA Blundell,AC Agar,LRPL Taylor,1,0,1,55,48,13,14,4,1,-,12,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
70,LRPL Taylor,AC Agar,TA Blundell,0,0,0,55,48,17,23,4,2,-,12,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
71,LRPL Taylor,AC Agar,TA Blundell,2,0,2,57,46,19,24,4,3,-,12,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
72,LRPL Taylor,AC Agar,TA Blundell,0,1,1,58,45,19,25,4,4,wides,12,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
73,LRPL Taylor,AC Agar,TA Blundell,1,0,1,59,44,20,26,4,5,-,12,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
74,TA Blundell,AC Agar,LRPL Taylor,0,0,0,59,44,13,15,4,6,-,12,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
75,TA Blundell,AC Agar,LRPL Taylor,1,0,1,60,43,14,16,4,7,-,12,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
76,TA Blundell,A Zampa,LRPL Taylor,0,0,0,60,43,14,17,5,1,-,13,caught,TA Blundell,KW Richardson,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
77,LRPL Taylor,A Zampa,C de Grandhomme,0,0,0,60,43,20,27,5,2,-,13,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
78,LRPL Taylor,A Zampa,C de Grandhomme,0,1,1,61,42,20,28,5,3,wides,13,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
79,LRPL Taylor,A Zampa,C de Grandhomme,0,0,0,61,42,20,29,5,4,-,13,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
80,LRPL Taylor,A Zampa,C de Grandhomme,1,0,1,62,41,21,30,5,5,-,13,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
81,C de Grandhomme,A Zampa,LRPL Taylor,0,0,0,62,41,0,1,5,6,-,13,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
82,C de Grandhomme,A Zampa,LRPL Taylor,1,0,1,63,40,1,2,5,7,-,13,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
83,C de Grandhomme,B Stanlake,LRPL Taylor,0,0,0,63,40,1,3,5,1,-,14,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
84,C de Grandhomme,B Stanlake,LRPL Taylor,4,0,4,67,36,5,4,5,2,-,14,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
85,C de Grandhomme,B Stanlake,LRPL Taylor,0,0,0,67,36,5,5,5,3,-,14,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
86,C de Grandhomme,B Stanlake,LRPL Taylor,1,0,1,68,35,6,6,5,4,-,14,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
87,LRPL Taylor,B Stanlake,C de Grandhomme,0,0,0,68,35,21,31,5,5,-,14,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
88,LRPL Taylor,B Stanlake,C de Grandhomme,1,0,1,69,34,22,32,5,6,-,14,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
89,LRPL Taylor,A Zampa,C de Grandhomme,1,0,1,70,33,23,33,5,1,-,15,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
90,C de Grandhomme,A Zampa,LRPL Taylor,6,0,6,76,27,12,7,5,2,-,15,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
91,C de Grandhomme,A Zampa,LRPL Taylor,0,0,0,76,27,12,8,5,3,-,15,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
92,C de Grandhomme,A Zampa,LRPL Taylor,6,0,6,82,21,18,9,5,4,-,15,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
93,C de Grandhomme,A Zampa,LRPL Taylor,1,0,1,83,20,19,10,5,5,-,15,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
94,LRPL Taylor,A Zampa,C de Grandhomme,0,0,0,83,20,23,34,5,6,-,15,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
95,C de Grandhomme,AC Agar,LRPL Taylor,1,0,1,84,19,20,11,5,1,-,16,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
96,LRPL Taylor,AC Agar,C de Grandhomme,0,1,1,85,18,23,35,5,2,legbyes,16,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
97,C de Grandhomme,AC Agar,LRPL Taylor,3,0,3,88,15,23,12,5,3,-,16,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
98,LRPL Taylor,AC Agar,C de Grandhomme,1,0,1,89,14,24,36,5,4,-,16,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
99,C de Grandhomme,AC Agar,LRPL Taylor,1,0,1,90,13,24,13,5,5,-,16,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
100,LRPL Taylor,AC Agar,C de Grandhomme,0,0,0,90,13,24,37,6,6,-,16,caught,LRPL Taylor,AT Carey,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
101,C de Grandhomme,MP Stoinis,MJ Santner,0,0,0,90,13,24,14,6,1,-,17,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
102,C de Grandhomme,MP Stoinis,MJ Santner,0,0,0,90,13,24,15,6,2,-,17,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
103,C de Grandhomme,MP Stoinis,MJ Santner,1,0,1,91,12,25,16,6,3,-,17,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
104,MJ Santner,MP Stoinis,C de Grandhomme,0,0,0,91,12,0,1,6,4,-,17,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
105,MJ Santner,MP Stoinis,C de Grandhomme,1,0,1,92,11,1,2,6,5,-,17,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
106,C de Grandhomme,MP Stoinis,MJ Santner,0,0,0,92,11,25,17,6,6,-,17,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
107,MJ Santner,AJ Tye,C de Grandhomme,0,0,0,92,11,1,3,6,1,-,18,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
108,MJ Santner,AJ Tye,C de Grandhomme,0,0,0,92,11,1,4,7,2,-,18,caught,MJ Santner,DA Warner,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
109,C de Grandhomme,AJ Tye,TG Southee,1,0,1,93,10,26,18,7,3,-,18,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
110,TG Southee,AJ Tye,C de Grandhomme,1,0,1,94,9,1,1,7,4,-,18,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
111,C de Grandhomme,AJ Tye,TG Southee,2,0,2,96,7,28,19,7,5,-,18,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
112,C de Grandhomme,AJ Tye,TG Southee,0,1,1,97,6,28,20,7,6,wides,18,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
113,C de Grandhomme,AJ Tye,TG Southee,6,0,6,103,0,34,21,7,7,-,18,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
114,TG Southee,KW Richardson,C de Grandhomme,1,0,1,104,-1,2,2,7,1,-,19,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
115,C de Grandhomme,KW Richardson,TG Southee,1,0,1,105,-2,35,22,7,2,-,19,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
116,TG Southee,KW Richardson,C de Grandhomme,1,0,1,106,-3,3,3,7,3,-,19,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
117,C de Grandhomme,KW Richardson,TG Southee,1,0,1,107,-4,36,23,7,4,-,19,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
118,TG Southee,KW Richardson,C de Grandhomme,0,0,0,107,-4,3,4,7,5,-,19,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
119,TG Southee,KW Richardson,C de Grandhomme,6,0,6,113,-10,9,5,7,6,-,19,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
120,C de Grandhomme,AJ Tye,TG Southee,1,0,1,114,-11,37,24,7,1,-,20,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
121,TG Southee,AJ Tye,C de Grandhomme,0,0,0,114,-11,9,6,8,2,-,20,caught,TG Southee,MP Stoinis,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
122,C de Grandhomme,AJ Tye,IS Sodhi,1,0,1,115,-12,38,25,8,3,-,20,0,,,,field,Australia,1,Sydney Cricket Ground,2018,02,New Zealand_Australia_2018-02-03,Australia,New Zealand,Australia,117
