,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
100,MDK Perera,JW Hastings,DPMD Jayawardene,0,1,1,132,66,0,1,6,4,17,0,,,legbyes,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
101,DPMD Jayawardene,JW Hastings,MDK Perera,1,0,1,133,65,74,53,6,5,17,0,,,-,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
102,MDK Perera,JW Hastings,DPMD Jayawardene,0,1,1,134,64,0,2,6,6,17,0,,,wides,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
103,MDK Perera,JW Hastings,DPMD Jayawardene,0,0,0,134,64,0,3,6,7,17,0,,,-,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
104,DPMD Jayawardene,SNJ O'Keefe,MDK Perera,2,0,2,136,62,76,54,6,1,18,0,,,-,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
105,DPMD Jayawardene,SNJ O'Keefe,MDK Perera,1,0,1,137,61,77,55,6,2,18,0,,,-,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
106,MDK Perera,SNJ O'Keefe,DPMD Jayawardene,0,0,0,137,61,0,4,7,3,18,caught,MDK Perera,SPD Smith,-,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
107,DPMD Jayawardene,SNJ O'Keefe,KMDN Kulasekara,1,0,1,138,60,78,56,7,4,18,0,,,-,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
108,KMDN Kulasekara,SNJ O'Keefe,DPMD Jayawardene,0,0,0,138,60,0,1,7,5,18,0,,,-,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
109,KMDN Kulasekara,SNJ O'Keefe,DPMD Jayawardene,1,0,1,139,59,1,2,7,6,18,0,,,-,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
110,KMDN Kulasekara,JW Hastings,DPMD Jayawardene,1,0,1,140,58,2,3,7,1,19,0,,,-,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
111,DPMD Jayawardene,JW Hastings,KMDN Kulasekara,0,0,0,140,58,78,57,7,2,19,0,,,-,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
112,DPMD Jayawardene,JW Hastings,KMDN Kulasekara,1,0,1,141,57,79,58,7,3,19,0,,,-,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
113,KMDN Kulasekara,JW Hastings,DPMD Jayawardene,1,0,1,142,56,3,4,7,4,19,0,,,-,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
114,DPMD Jayawardene,JW Hastings,KMDN Kulasekara,2,0,2,144,54,81,59,7,5,19,0,,,-,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
115,DPMD Jayawardene,JW Hastings,KMDN Kulasekara,1,0,1,145,53,82,60,7,6,19,0,,,-,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
116,DPMD Jayawardene,B Lee,KMDN Kulasekara,0,1,1,146,52,82,61,7,1,20,0,,,noballs,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
117,DPMD Jayawardene,B Lee,KMDN Kulasekara,4,0,4,150,48,86,62,7,2,20,0,,,-,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
118,DPMD Jayawardene,B Lee,KMDN Kulasekara,0,0,0,150,48,86,63,8,3,20,caught,DPMD Jayawardene,DJ Hussey,-,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
119,KMDN Kulasekara,B Lee,HMRKB Herath,1,0,1,151,47,4,5,8,4,20,0,,,-,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
120,HMRKB Herath,B Lee,KMDN Kulasekara,1,0,1,152,46,1,1,8,5,20,0,,,-,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
121,KMDN Kulasekara,B Lee,HMRKB Herath,0,0,0,152,46,4,6,9,6,20,bowled,KMDN Kulasekara,,-,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
122,BAW Mendis,B Lee,HMRKB Herath,0,5,5,157,41,0,1,9,7,20,0,,,wides,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
123,BAW Mendis,B Lee,HMRKB Herath,0,0,0,157,41,0,2,9,8,20,0,,,-,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2011,08,Sri Lanka_Australia_2011-08-08,Sri Lanka,Sri Lanka,Australia,157
