,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,MDKJ Perera,Anwar Ali,TM Dilshan,2,0,2,2,173,2,1,0,-,1.0,0,,,0,bat,Pakistan,2,R Premadasa Stadium,2015,07,Sri Lanka_Pakistan_2015-07-30,Pakistan,Sri Lanka,Pakistan,False,146,,Right hand Bat,Right arm Medium
1,MDKJ Perera,Anwar Ali,TM Dilshan,2,0,2,4,171,4,2,0,-,2.0,0,,,0,bat,Pakistan,2,R Premadasa Stadium,2015,07,Sri Lanka_Pakistan_2015-07-30,Pakistan,Sri Lanka,Pakistan,False,146,,Right hand Bat,Right arm Medium
2,MDKJ Perera,Anwar Ali,TM Dilshan,0,0,0,4,171,4,3,1,-,3.0,caught,MDKJ Perera,Shahid Afridi,0,bat,Pakistan,2,R Premadasa Stadium,2015,07,Sri Lanka_Pakistan_2015-07-30,Pakistan,Sri Lanka,Pakistan,False,146,,Right hand Bat,Right arm Medium
3,TM Dilshan,Anwar Ali,DM de Silva,1,0,1,5,170,1,1,1,-,4.0,0,,,0,bat,Pakistan,2,R Premadasa Stadium,2015,07,Sri Lanka_Pakistan_2015-07-30,Pakistan,Sri Lanka,Pakistan,False,146,Right hand Bat,Right hand Bat,Right arm Medium
4,DM de Silva,Anwar Ali,TM Dilshan,2,0,2,7,168,2,1,1,-,5.0,0,,,0,bat,Pakistan,2,R Premadasa Stadium,2015,07,Sri Lanka_Pakistan_2015-07-30,Pakistan,Sri Lanka,Pakistan,False,146,Right hand Bat,Right hand Bat,Right arm Medium
5,DM de Silva,Anwar Ali,TM Dilshan,0,0,0,7,168,2,2,1,-,6.0,0,,,0,bat,Pakistan,2,R Premadasa Stadium,2015,07,Sri Lanka_Pakistan_2015-07-30,Pakistan,Sri Lanka,Pakistan,False,146,Right hand Bat,Right hand Bat,Right arm Medium
6,TM Dilshan,Sohail Tanvir,DM de Silva,0,0,0,7,168,1,2,1,-,1.0,0,,,1,bat,Pakistan,2,R Premadasa Stadium,2015,07,Sri Lanka_Pakistan_2015-07-30,Pakistan,Sri Lanka,Pakistan,False,146,Right hand Bat,Right hand Bat,Left arm Medium
7,TM Dilshan,Sohail Tanvir,DM de Silva,1,0,1,8,167,2,3,1,-,2.0,0,,,1,bat,Pakistan,2,R Premadasa Stadium,2015,07,Sri Lanka_Pakistan_2015-07-30,Pakistan,Sri Lanka,Pakistan,False,146,Right hand Bat,Right hand Bat,Left arm Medium
8,DM de Silva,Sohail Tanvir,TM Dilshan,1,0,1,9,166,3,3,1,-,3.0,0,,,1,bat,Pakistan,2,R Premadasa Stadium,2015,07,Sri Lanka_Pakistan_2015-07-30,Pakistan,Sri Lanka,Pakistan,False,146,Right hand Bat,Right hand Bat,Left arm Medium
9,TM Dilshan,Sohail Tanvir,DM de Silva,4,0,4,13,162,6,4,1,-,4.0,0,,,1,bat,Pakistan,2,R Premadasa Stadium,2015,07,Sri Lanka_Pakistan_2015-07-30,Pakistan,Sri Lanka,Pakistan,False,146,Right hand Bat,Right hand Bat,Left arm Medium
10,TM Dilshan,Sohail Tanvir,DM de Silva,0,0,0,13,162,6,5,2,-,5.0,caught,TM Dilshan,Mohammad Rizwan,1,bat,Pakistan,2,R Premadasa Stadium,2015,07,Sri Lanka_Pakistan_2015-07-30,Pakistan,Sri Lanka,Pakistan,False,146,Right hand Bat,Right hand Bat,Left arm Medium
11,KDK Vithanage,Sohail Tanvir,DM de Silva,0,0,0,13,162,0,1,2,-,6.0,0,,,1,bat,Pakistan,2,R Premadasa Stadium,2015,07,Sri Lanka_Pakistan_2015-07-30,Pakistan,Sri Lanka,Pakistan,False,146,Left hand Bat,Right hand Bat,Left arm Medium
12,DM de Silva,Anwar Ali,KDK Vithanage,0,0,0,13,162,3,4,2,-,1.0,0,,,2,bat,Pakistan,2,R Premadasa Stadium,2015,07,Sri Lanka_Pakistan_2015-07-30,Pakistan,Sri Lanka,Pakistan,False,146,Right hand Bat,Left hand Bat,Right arm Medium
13,DM de Silva,Anwar Ali,KDK Vithanage,1,0,1,14,161,4,5,2,-,2.0,0,,,2,bat,Pakistan,2,R Premadasa Stadium,2015,07,Sri Lanka_Pakistan_2015-07-30,Pakistan,Sri Lanka,Pakistan,False,146,Right hand Bat,Left hand Bat,Right arm Medium
14,KDK Vithanage,Anwar Ali,DM de Silva,1,0,1,15,160,1,2,2,-,3.0,0,,,2,bat,Pakistan,2,R Premadasa Stadium,2015,07,Sri Lanka_Pakistan_2015-07-30,Pakistan,Sri Lanka,Pakistan,False,146,Left hand Bat,Right hand Bat,Right arm Medium
15,DM de Silva,Anwar Ali,KDK Vithanage,0,0,0,15,160,4,6,2,-,4.0,0,,,2,bat,Pakistan,2,R Premadasa Stadium,2015,07,Sri Lanka_Pakistan_2015-07-30,Pakistan,Sri Lanka,Pakistan,False,146,Right hand Bat,Left hand Bat,Right arm Medium
16,DM de Silva,Anwar Ali,KDK Vithanage,3,0,3,18,157,7,7,2,-,5.0,0,,,2,bat,Pakistan,2,R Premadasa Stadium,2015,07,Sri Lanka_Pakistan_2015-07-30,Pakistan,Sri Lanka,Pakistan,False,146,Right hand Bat,Left hand Bat,Right arm Medium
