,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,H Masakadza,Abu Hider,V Sibanda,0,0,0,0,,0,1,0,-,1.0,0,0,,,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Zimbabwe,Bangladesh,True,187,Right hand Bat,Right hand Bat,Left arm Fast
1,H Masakadza,Abu Hider,V Sibanda,0,1,1,1,,0,2,0,legbyes,2.0,0,0,,,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Zimbabwe,Bangladesh,True,187,Right hand Bat,Right hand Bat,Left arm Fast
2,V Sibanda,Abu Hider,H Masakadza,4,0,4,5,,4,1,0,-,3.0,0,0,,,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Zimbabwe,Bangladesh,True,187,Right hand Bat,Right hand Bat,Left arm Fast
3,V Sibanda,Abu Hider,H Masakadza,2,0,2,7,,6,2,0,-,4.0,0,0,,,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Zimbabwe,Bangladesh,True,187,Right hand Bat,Right hand Bat,Left arm Fast
4,V Sibanda,Abu Hider,H Masakadza,0,0,0,7,,6,3,0,-,5.0,0,0,,,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Zimbabwe,Bangladesh,True,187,Right hand Bat,Right hand Bat,Left arm Fast
5,V Sibanda,Abu Hider,H Masakadza,0,0,0,7,,6,4,0,-,6.0,0,0,,,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Zimbabwe,Bangladesh,True,187,Right hand Bat,Right hand Bat,Left arm Fast
6,H Masakadza,Mohammad Shahid,V Sibanda,0,0,0,7,,0,3,0,-,1.0,1,0,,,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Zimbabwe,Bangladesh,True,187,Right hand Bat,Right hand Bat,Right arm Medium
7,H Masakadza,Mohammad Shahid,V Sibanda,0,0,0,7,,0,4,0,-,2.0,1,0,,,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Zimbabwe,Bangladesh,True,187,Right hand Bat,Right hand Bat,Right arm Medium
8,H Masakadza,Mohammad Shahid,V Sibanda,0,0,0,7,,0,5,0,-,3.0,1,0,,,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Zimbabwe,Bangladesh,True,187,Right hand Bat,Right hand Bat,Right arm Medium
9,H Masakadza,Mohammad Shahid,V Sibanda,4,0,4,11,,4,6,0,-,4.0,1,0,,,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Zimbabwe,Bangladesh,True,187,Right hand Bat,Right hand Bat,Right arm Medium
10,H Masakadza,Mohammad Shahid,V Sibanda,0,0,0,11,,4,7,0,-,5.0,1,0,,,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Zimbabwe,Bangladesh,True,187,Right hand Bat,Right hand Bat,Right arm Medium
11,H Masakadza,Mohammad Shahid,V Sibanda,0,0,0,11,,4,8,0,-,6.0,1,0,,,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Zimbabwe,Bangladesh,True,187,Right hand Bat,Right hand Bat,Right arm Medium
12,V Sibanda,Abu Hider,H Masakadza,0,0,0,11,,6,5,0,-,1.0,2,0,,,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Zimbabwe,Bangladesh,True,187,Right hand Bat,Right hand Bat,Left arm Fast
13,V Sibanda,Abu Hider,H Masakadza,4,0,4,15,,10,6,0,-,2.0,2,0,,,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Zimbabwe,Bangladesh,True,187,Right hand Bat,Right hand Bat,Left arm Fast
14,V Sibanda,Abu Hider,H Masakadza,6,0,6,21,,16,7,0,-,3.0,2,0,,,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Zimbabwe,Bangladesh,True,187,Right hand Bat,Right hand Bat,Left arm Fast
15,V Sibanda,Abu Hider,H Masakadza,4,0,4,25,,20,8,0,-,4.0,2,0,,,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Zimbabwe,Bangladesh,True,187,Right hand Bat,Right hand Bat,Left arm Fast
16,V Sibanda,Abu Hider,H Masakadza,4,0,4,29,,24,9,0,-,5.0,2,0,,,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-20,Zimbabwe,Zimbabwe,Bangladesh,True,187,Right hand Bat,Right hand Bat,Left arm Fast
