,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
11,Sabbir Rahman,N Madziva,Tamim Iqbal,1,0,1,17,114,5,5,1,6,0,,,2,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
12,Tamim Iqbal,N Madziva,Sabbir Rahman,0,0,0,17,114,6,6,1,7,0,,,2,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
13,Sabbir Rahman,T Panyangara,Tamim Iqbal,0,0,0,17,114,5,6,1,1,0,,,3,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
14,Sabbir Rahman,T Panyangara,Tamim Iqbal,4,0,4,21,110,9,7,1,2,0,,,3,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
15,Sabbir Rahman,T Panyangara,Tamim Iqbal,1,0,1,22,109,10,8,1,3,0,,,3,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
16,Tamim Iqbal,T Panyangara,Sabbir Rahman,0,0,0,22,109,6,7,1,4,0,,,3,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
17,Tamim Iqbal,T Panyangara,Sabbir Rahman,0,0,0,22,109,6,8,1,5,0,,,3,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
18,Tamim Iqbal,T Panyangara,Sabbir Rahman,0,0,0,22,109,6,9,1,6,0,,,3,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
19,Sabbir Rahman,N Madziva,Tamim Iqbal,1,0,1,23,108,11,9,1,1,0,,,4,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
20,Tamim Iqbal,N Madziva,Sabbir Rahman,0,1,1,24,107,6,10,1,2,0,,,4,wides,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
21,Tamim Iqbal,N Madziva,Sabbir Rahman,1,0,1,25,106,7,11,1,3,0,,,4,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
22,Sabbir Rahman,N Madziva,Tamim Iqbal,1,0,1,26,105,12,10,1,4,0,,,4,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
23,Tamim Iqbal,N Madziva,Sabbir Rahman,0,0,0,26,105,7,12,1,5,0,,,4,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
24,Tamim Iqbal,N Madziva,Sabbir Rahman,1,0,1,27,104,8,13,1,6,0,,,4,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
25,Sabbir Rahman,N Madziva,Tamim Iqbal,1,0,1,28,103,13,11,1,7,0,,,4,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
26,Sabbir Rahman,LM Jongwe,Tamim Iqbal,0,0,0,28,103,13,12,1,1,0,,,5,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
27,Sabbir Rahman,LM Jongwe,Tamim Iqbal,0,0,0,28,103,13,13,1,2,0,,,5,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
28,Sabbir Rahman,LM Jongwe,Tamim Iqbal,4,0,4,32,99,17,14,1,3,0,,,5,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
29,Sabbir Rahman,LM Jongwe,Tamim Iqbal,1,0,1,33,98,18,15,1,4,0,,,5,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
30,Tamim Iqbal,LM Jongwe,Sabbir Rahman,4,0,4,37,94,12,14,1,5,0,,,5,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
31,Tamim Iqbal,LM Jongwe,Sabbir Rahman,4,0,4,41,90,16,15,1,6,0,,,5,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
32,Sabbir Rahman,TS Chisoro,Tamim Iqbal,0,4,4,45,86,18,16,1,1,0,,,6,legbyes,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
33,Sabbir Rahman,TS Chisoro,Tamim Iqbal,0,0,0,45,86,18,17,2,2,caught,Sabbir Rahman,CR Ervine,6,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
34,Mushfiqur Rahim,TS Chisoro,Tamim Iqbal,0,0,0,45,86,0,1,2,3,0,,,6,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
35,Mushfiqur Rahim,TS Chisoro,Tamim Iqbal,0,0,0,45,86,0,2,2,4,0,,,6,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
36,Mushfiqur Rahim,TS Chisoro,Tamim Iqbal,1,0,1,46,85,1,3,2,5,0,,,6,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
37,Tamim Iqbal,TS Chisoro,Mushfiqur Rahim,1,0,1,47,84,17,16,2,6,0,,,6,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
38,Tamim Iqbal,AG Cremer,Mushfiqur Rahim,0,0,0,47,84,17,17,2,1,0,,,7,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
39,Tamim Iqbal,AG Cremer,Mushfiqur Rahim,3,0,3,50,81,20,18,2,2,0,,,7,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
40,Mushfiqur Rahim,AG Cremer,Tamim Iqbal,1,0,1,51,80,2,4,2,3,0,,,7,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
41,Tamim Iqbal,AG Cremer,Mushfiqur Rahim,2,0,2,53,78,22,19,2,4,0,,,7,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
42,Tamim Iqbal,AG Cremer,Mushfiqur Rahim,1,0,1,54,77,23,20,2,5,0,,,7,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
43,Mushfiqur Rahim,AG Cremer,Tamim Iqbal,0,0,0,54,77,2,5,3,6,caught,Mushfiqur Rahim,Sikandar Raza,7,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
44,Tamim Iqbal,TS Chisoro,Nasir Hossain,1,0,1,55,76,24,21,3,1,0,,,8,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
45,Nasir Hossain,TS Chisoro,Tamim Iqbal,0,0,0,55,76,0,1,3,2,0,,,8,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
46,Nasir Hossain,TS Chisoro,Tamim Iqbal,1,0,1,56,75,1,2,3,3,0,,,8,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
47,Tamim Iqbal,TS Chisoro,Nasir Hossain,1,0,1,57,74,25,22,3,4,0,,,8,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
48,Nasir Hossain,TS Chisoro,Tamim Iqbal,1,0,1,58,73,2,3,3,5,0,,,8,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
49,Tamim Iqbal,TS Chisoro,Nasir Hossain,1,0,1,59,72,26,23,3,6,0,,,8,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
50,Tamim Iqbal,AG Cremer,Nasir Hossain,2,0,2,61,70,28,24,3,1,0,,,9,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
51,Tamim Iqbal,AG Cremer,Nasir Hossain,1,0,1,62,69,29,25,3,2,0,,,9,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
52,Nasir Hossain,AG Cremer,Tamim Iqbal,1,0,1,63,68,3,4,3,3,0,,,9,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
53,Tamim Iqbal,AG Cremer,Nasir Hossain,0,1,1,64,67,29,26,3,4,0,,,9,wides,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
54,Tamim Iqbal,AG Cremer,Nasir Hossain,0,0,0,64,67,29,27,3,5,0,,,9,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
55,Tamim Iqbal,AG Cremer,Nasir Hossain,1,0,1,65,66,30,28,3,6,0,,,9,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
56,Nasir Hossain,AG Cremer,Tamim Iqbal,1,0,1,66,65,4,5,3,7,0,,,9,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
57,Nasir Hossain,SC Williams,Tamim Iqbal,6,0,6,72,59,10,6,3,1,0,,,10,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
58,Nasir Hossain,SC Williams,Tamim Iqbal,1,0,1,73,58,11,7,3,2,0,,,10,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
59,Tamim Iqbal,SC Williams,Nasir Hossain,1,0,1,74,57,31,29,3,3,0,,,10,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
60,Nasir Hossain,SC Williams,Tamim Iqbal,0,0,0,74,57,11,8,3,4,0,,,10,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
61,Nasir Hossain,SC Williams,Tamim Iqbal,0,0,0,74,57,11,9,3,5,0,,,10,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
62,Nasir Hossain,SC Williams,Tamim Iqbal,1,0,1,75,56,12,10,3,6,0,,,10,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
63,Nasir Hossain,AG Cremer,Tamim Iqbal,4,0,4,79,52,16,11,3,1,0,,,11,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
64,Nasir Hossain,AG Cremer,Tamim Iqbal,0,0,0,79,52,16,12,4,2,lbw,Nasir Hossain,,11,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
65,Mahmudullah,AG Cremer,Tamim Iqbal,0,0,0,79,52,0,1,4,3,0,,,11,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
66,Mahmudullah,AG Cremer,Tamim Iqbal,1,0,1,80,51,1,2,4,4,0,,,11,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
67,Tamim Iqbal,AG Cremer,Mahmudullah,0,0,0,80,51,31,30,5,5,lbw,Tamim Iqbal,,11,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
68,Liton Das,AG Cremer,Mahmudullah,0,0,0,80,51,0,1,5,6,0,,,11,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
69,Mahmudullah,SC Williams,Liton Das,0,0,0,80,51,1,3,5,1,0,,,12,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
70,Mahmudullah,SC Williams,Liton Das,0,0,0,80,51,1,4,5,2,0,,,12,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
71,Mahmudullah,SC Williams,Liton Das,2,0,2,82,49,3,5,5,3,0,,,12,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
72,Mahmudullah,SC Williams,Liton Das,1,0,1,83,48,4,6,5,4,0,,,12,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
73,Liton Das,SC Williams,Mahmudullah,1,0,1,84,47,1,2,5,5,0,,,12,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
74,Mahmudullah,SC Williams,Liton Das,2,0,2,86,45,6,7,5,6,0,,,12,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
75,Liton Das,AG Cremer,Mahmudullah,1,0,1,87,44,2,3,5,1,0,,,13,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
76,Mahmudullah,AG Cremer,Liton Das,1,0,1,88,43,7,8,5,2,0,,,13,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
77,Liton Das,AG Cremer,Mahmudullah,4,0,4,92,39,6,4,5,3,0,,,13,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
78,Liton Das,AG Cremer,Mahmudullah,2,0,2,94,37,8,5,5,4,0,,,13,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
79,Liton Das,AG Cremer,Mahmudullah,1,0,1,95,36,9,6,5,5,0,,,13,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
80,Mahmudullah,AG Cremer,Liton Das,1,0,1,96,35,8,9,5,6,0,,,13,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
81,Mahmudullah,TS Chisoro,Liton Das,1,0,1,97,34,9,10,5,1,0,,,14,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
82,Liton Das,TS Chisoro,Mahmudullah,1,0,1,98,33,10,7,5,2,0,,,14,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
83,Mahmudullah,TS Chisoro,Liton Das,0,0,0,98,33,9,11,5,3,0,,,14,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
84,Mahmudullah,TS Chisoro,Liton Das,1,0,1,99,32,10,12,5,4,0,,,14,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
85,Liton Das,TS Chisoro,Mahmudullah,4,0,4,103,28,14,8,5,5,0,,,14,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
86,Liton Das,TS Chisoro,Mahmudullah,1,0,1,104,27,15,9,5,6,0,,,14,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
87,Liton Das,T Panyangara,Mahmudullah,1,0,1,105,26,16,10,5,1,0,,,15,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
88,Mahmudullah,T Panyangara,Liton Das,0,0,0,105,26,10,13,5,2,0,,,15,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
89,Mahmudullah,T Panyangara,Liton Das,0,1,1,106,25,10,14,5,3,0,,,15,noballs,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
90,Mahmudullah,T Panyangara,Liton Das,0,0,0,106,25,10,15,5,4,0,,,15,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
91,Mahmudullah,T Panyangara,Liton Das,0,1,1,107,24,10,16,5,5,0,,,15,wides,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
92,Mahmudullah,T Panyangara,Liton Das,1,0,1,108,23,11,17,5,6,0,,,15,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
93,Liton Das,T Panyangara,Mahmudullah,1,1,2,110,21,17,11,5,7,0,,,15,noballs,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
94,Mahmudullah,T Panyangara,Liton Das,4,0,4,114,17,15,18,5,8,0,,,15,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
95,Mahmudullah,T Panyangara,Liton Das,4,0,4,118,13,19,19,5,9,0,,,15,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
96,Liton Das,TS Chisoro,Mahmudullah,0,0,0,118,13,17,12,6,1,caught,Liton Das,AG Cremer,16,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
97,Mashrafe Mortaza,TS Chisoro,Mahmudullah,0,0,0,118,13,0,1,6,2,0,,,16,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
98,Mashrafe Mortaza,TS Chisoro,Mahmudullah,0,0,0,118,13,0,2,6,3,0,,,16,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
99,Mashrafe Mortaza,TS Chisoro,Mahmudullah,0,0,0,118,13,0,3,6,4,0,,,16,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
100,Mashrafe Mortaza,TS Chisoro,Mahmudullah,0,0,0,118,13,0,4,6,5,0,,,16,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
101,Mashrafe Mortaza,TS Chisoro,Mahmudullah,0,0,0,118,13,0,5,6,6,0,,,16,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
102,Mahmudullah,N Madziva,Mashrafe Mortaza,1,0,1,119,12,20,20,6,1,0,,,17,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
103,Mashrafe Mortaza,N Madziva,Mahmudullah,0,0,0,119,12,0,6,6,2,0,,,17,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
104,Mashrafe Mortaza,N Madziva,Mahmudullah,4,0,4,123,8,4,7,6,3,0,,,17,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
105,Mashrafe Mortaza,N Madziva,Mahmudullah,1,0,1,124,7,5,8,6,4,0,,,17,-,field,Bangladesh,2,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Bangladesh,Zimbabwe,136
