,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
22,Ibrahim Zadran,Zaman Khan,Rahmanullah Gurbaz,0,0,0,20,72,6,9,0,5,4,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
23,Ibrahim Zadran,Zaman Khan,Rahmanullah Gurbaz,3,0,3,23,69,9,10,0,6,4,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
24,Ibrahim Zadran,Ihsanullah,Rahmanullah Gurbaz,0,0,0,23,69,9,11,1,1,5,caught,Ibrahim Zadran,Azam Khan,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
25,Gulbadin Naib,Ihsanullah,Rahmanullah Gurbaz,0,0,0,23,69,0,1,1,2,5,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
26,Gulbadin Naib,Ihsanullah,Rahmanullah Gurbaz,0,0,0,23,69,0,2,2,3,5,caught,Gulbadin Naib,Mohammad Haris,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
27,Mohammad Nabi,Ihsanullah,Rahmanullah Gurbaz,0,0,0,23,69,0,1,2,4,5,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
28,Mohammad Nabi,Ihsanullah,Rahmanullah Gurbaz,0,0,0,23,69,0,2,2,5,5,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
29,Mohammad Nabi,Ihsanullah,Rahmanullah Gurbaz,2,0,2,25,67,2,3,2,6,5,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
30,Rahmanullah Gurbaz,Naseem Shah,Mohammad Nabi,2,0,2,27,65,16,15,2,1,6,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
31,Rahmanullah Gurbaz,Naseem Shah,Mohammad Nabi,0,0,0,27,65,16,16,2,2,6,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
32,Rahmanullah Gurbaz,Naseem Shah,Mohammad Nabi,0,0,0,27,65,16,17,3,3,6,caught,Rahmanullah Gurbaz,Abdullah Shafique,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
33,Karim Janat,Naseem Shah,Mohammad Nabi,0,0,0,27,65,0,1,3,4,6,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
34,Karim Janat,Naseem Shah,Mohammad Nabi,1,0,1,28,64,1,2,3,5,6,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
35,Mohammad Nabi,Naseem Shah,Karim Janat,1,0,1,29,63,3,4,3,6,6,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
36,Mohammad Nabi,Ihsanullah,Karim Janat,1,0,1,30,62,4,5,3,1,7,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
37,Karim Janat,Ihsanullah,Mohammad Nabi,0,0,0,30,62,1,3,3,2,7,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
38,Karim Janat,Ihsanullah,Mohammad Nabi,1,0,1,31,61,2,4,3,3,7,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
39,Mohammad Nabi,Ihsanullah,Karim Janat,0,1,1,32,60,4,6,3,4,7,0,,,legbyes,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
40,Karim Janat,Ihsanullah,Mohammad Nabi,0,1,1,33,59,2,5,3,5,7,0,,,legbyes,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
41,Mohammad Nabi,Ihsanullah,Karim Janat,1,0,1,34,58,5,7,3,6,7,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
42,Mohammad Nabi,Imad Wasim,Karim Janat,1,0,1,35,57,6,8,3,1,8,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
43,Karim Janat,Imad Wasim,Mohammad Nabi,0,0,0,35,57,2,6,3,2,8,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
44,Karim Janat,Imad Wasim,Mohammad Nabi,0,0,0,35,57,2,7,3,3,8,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
45,Karim Janat,Imad Wasim,Mohammad Nabi,0,0,0,35,57,2,8,3,4,8,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
46,Karim Janat,Imad Wasim,Mohammad Nabi,0,0,0,35,57,2,9,3,5,8,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
47,Karim Janat,Imad Wasim,Mohammad Nabi,0,0,0,35,57,2,10,3,6,8,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
48,Mohammad Nabi,Shadab Khan,Karim Janat,1,0,1,36,56,7,9,3,1,9,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
49,Karim Janat,Shadab Khan,Mohammad Nabi,2,0,2,38,54,4,11,3,2,9,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
50,Karim Janat,Shadab Khan,Mohammad Nabi,0,1,1,39,53,4,12,3,3,9,0,,,legbyes,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
51,Mohammad Nabi,Shadab Khan,Karim Janat,1,0,1,40,52,8,10,3,4,9,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
52,Karim Janat,Shadab Khan,Mohammad Nabi,1,0,1,41,51,5,13,3,5,9,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
53,Mohammad Nabi,Shadab Khan,Karim Janat,1,0,1,42,50,9,11,3,6,9,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
54,Mohammad Nabi,Imad Wasim,Karim Janat,1,0,1,43,49,10,12,3,1,10,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
55,Karim Janat,Imad Wasim,Mohammad Nabi,0,0,0,43,49,5,14,3,2,10,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
56,Karim Janat,Imad Wasim,Mohammad Nabi,2,0,2,45,47,7,15,3,3,10,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
57,Karim Janat,Imad Wasim,Mohammad Nabi,0,0,0,45,47,7,16,4,4,10,bowled,Karim Janat,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
58,Najibullah Zadran,Imad Wasim,Mohammad Nabi,4,0,4,49,43,4,1,4,5,10,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
59,Najibullah Zadran,Imad Wasim,Mohammad Nabi,1,0,1,50,42,5,2,4,6,10,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
60,Najibullah Zadran,Ihsanullah,Mohammad Nabi,1,0,1,51,41,6,3,4,1,11,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
61,Mohammad Nabi,Ihsanullah,Najibullah Zadran,0,0,0,51,41,10,13,4,2,11,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
62,Mohammad Nabi,Ihsanullah,Najibullah Zadran,1,0,1,52,40,11,14,4,3,11,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
63,Najibullah Zadran,Ihsanullah,Mohammad Nabi,0,0,0,52,40,6,4,4,4,11,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
64,Najibullah Zadran,Ihsanullah,Mohammad Nabi,0,0,0,52,40,6,5,4,5,11,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
65,Najibullah Zadran,Ihsanullah,Mohammad Nabi,0,1,1,53,39,6,6,4,6,11,0,,,wides,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
66,Najibullah Zadran,Ihsanullah,Mohammad Nabi,0,0,0,53,39,6,7,4,7,11,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
67,Mohammad Nabi,Imad Wasim,Najibullah Zadran,0,4,4,57,35,11,15,4,1,12,0,,,byes,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
68,Mohammad Nabi,Imad Wasim,Najibullah Zadran,0,0,0,57,35,11,16,4,2,12,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
69,Mohammad Nabi,Imad Wasim,Najibullah Zadran,0,0,0,57,35,11,17,4,3,12,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
70,Mohammad Nabi,Imad Wasim,Najibullah Zadran,0,0,0,57,35,11,18,4,4,12,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
71,Mohammad Nabi,Imad Wasim,Najibullah Zadran,0,0,0,57,35,11,19,4,5,12,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
72,Mohammad Nabi,Imad Wasim,Najibullah Zadran,0,0,0,57,35,11,20,4,6,12,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
73,Najibullah Zadran,Shadab Khan,Mohammad Nabi,0,0,0,57,35,6,8,4,1,13,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
74,Najibullah Zadran,Shadab Khan,Mohammad Nabi,1,0,1,58,34,7,9,4,2,13,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
75,Mohammad Nabi,Shadab Khan,Najibullah Zadran,1,0,1,59,33,12,21,4,3,13,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
76,Najibullah Zadran,Shadab Khan,Mohammad Nabi,0,0,0,59,33,7,10,4,4,13,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
77,Najibullah Zadran,Shadab Khan,Mohammad Nabi,0,0,0,59,33,7,11,4,5,13,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
78,Najibullah Zadran,Shadab Khan,Mohammad Nabi,1,0,1,60,32,8,12,4,6,13,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
79,Najibullah Zadran,Imad Wasim,Mohammad Nabi,1,0,1,61,31,9,13,4,1,14,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
80,Mohammad Nabi,Imad Wasim,Najibullah Zadran,0,0,0,61,31,12,22,4,2,14,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
81,Mohammad Nabi,Imad Wasim,Najibullah Zadran,0,1,1,62,30,12,23,4,3,14,0,,,legbyes,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
82,Najibullah Zadran,Imad Wasim,Mohammad Nabi,0,0,0,62,30,9,14,4,4,14,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
83,Najibullah Zadran,Imad Wasim,Mohammad Nabi,0,0,0,62,30,9,15,4,5,14,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
84,Najibullah Zadran,Imad Wasim,Mohammad Nabi,1,0,1,63,29,10,16,4,6,14,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
85,Najibullah Zadran,Shadab Khan,Mohammad Nabi,4,0,4,67,25,14,17,4,1,15,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
86,Najibullah Zadran,Shadab Khan,Mohammad Nabi,1,0,1,68,24,15,18,4,2,15,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
87,Mohammad Nabi,Shadab Khan,Najibullah Zadran,0,0,0,68,24,12,24,4,3,15,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
88,Mohammad Nabi,Shadab Khan,Najibullah Zadran,1,0,1,69,23,13,25,4,4,15,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
89,Najibullah Zadran,Shadab Khan,Mohammad Nabi,0,0,0,69,23,15,19,4,5,15,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
90,Najibullah Zadran,Shadab Khan,Mohammad Nabi,0,0,0,69,23,15,20,4,6,15,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
91,Mohammad Nabi,Zaman Khan,Najibullah Zadran,0,0,0,69,23,13,26,4,1,16,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
92,Mohammad Nabi,Zaman Khan,Najibullah Zadran,4,0,4,73,19,17,27,4,2,16,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
93,Mohammad Nabi,Zaman Khan,Najibullah Zadran,0,0,0,73,19,17,28,4,3,16,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
94,Mohammad Nabi,Zaman Khan,Najibullah Zadran,2,0,2,75,17,19,29,4,4,16,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
95,Mohammad Nabi,Zaman Khan,Najibullah Zadran,0,0,0,75,17,19,30,4,5,16,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
96,Mohammad Nabi,Zaman Khan,Najibullah Zadran,1,0,1,76,16,20,31,4,6,16,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
97,Mohammad Nabi,Naseem Shah,Najibullah Zadran,0,0,0,76,16,20,32,4,1,17,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
98,Mohammad Nabi,Naseem Shah,Najibullah Zadran,1,0,1,77,15,21,33,4,2,17,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
99,Najibullah Zadran,Naseem Shah,Mohammad Nabi,1,0,1,78,14,16,21,4,3,17,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
100,Mohammad Nabi,Naseem Shah,Najibullah Zadran,2,0,2,80,12,23,34,4,4,17,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
101,Mohammad Nabi,Naseem Shah,Najibullah Zadran,4,0,4,84,8,27,35,4,5,17,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
102,Mohammad Nabi,Naseem Shah,Najibullah Zadran,4,0,4,88,4,31,36,4,6,17,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
103,Najibullah Zadran,Ihsanullah,Mohammad Nabi,0,1,1,89,3,16,22,4,1,18,0,,,legbyes,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
104,Mohammad Nabi,Ihsanullah,Najibullah Zadran,1,0,1,90,2,32,37,4,2,18,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
105,Najibullah Zadran,Ihsanullah,Mohammad Nabi,0,0,0,90,2,16,23,4,3,18,0,,,-,bat,Pakistan,2,Sharjah Cricket Stadium,2023,03,Pakistan_Afghanistan_2023-03-24,Afghanistan,Afghanistan,Pakistan,98
