,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,H Davids,KMDN Kulasekara,Q de Kock,0,0,0,0,,0,1,1,-,1.0,lbw,H Davids,,0,bat,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-06,Sri Lanka,South Africa,Sri Lanka,False,163,Right hand Bat,,Right arm Fast
1,F du Plessis,KMDN Kulasekara,Q de Kock,0,0,0,0,,0,1,1,-,2.0,0,,,0,bat,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-06,Sri Lanka,South Africa,Sri Lanka,False,163,Right hand Bat,,Right arm Fast
2,F du Plessis,KMDN Kulasekara,Q de Kock,4,0,4,4,,4,2,1,-,3.0,0,,,0,bat,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-06,Sri Lanka,South Africa,Sri Lanka,False,163,Right hand Bat,,Right arm Fast
3,F du Plessis,KMDN Kulasekara,Q de Kock,0,0,0,4,,4,3,1,-,4.0,0,,,0,bat,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-06,Sri Lanka,South Africa,Sri Lanka,False,163,Right hand Bat,,Right arm Fast
4,F du Plessis,KMDN Kulasekara,Q de Kock,0,3,3,7,,4,4,1,wides,4.0,0,,,0,bat,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-06,Sri Lanka,South Africa,Sri Lanka,False,163,Right hand Bat,,Right arm Fast
5,F du Plessis,KMDN Kulasekara,Q de Kock,0,0,0,7,,4,5,1,-,5.0,0,,,0,bat,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-06,Sri Lanka,South Africa,Sri Lanka,False,163,Right hand Bat,,Right arm Fast
6,F du Plessis,KMDN Kulasekara,Q de Kock,0,0,0,7,,4,6,1,-,6.0,0,,,0,bat,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-06,Sri Lanka,South Africa,Sri Lanka,False,163,Right hand Bat,,Right arm Fast
7,Q de Kock,RAS Lakmal,F du Plessis,0,0,0,7,,0,1,1,-,1.0,0,,,1,bat,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-06,Sri Lanka,South Africa,Sri Lanka,False,163,,Right hand Bat,Right arm Fast
8,Q de Kock,RAS Lakmal,F du Plessis,0,0,0,7,,0,2,1,-,2.0,0,,,1,bat,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-06,Sri Lanka,South Africa,Sri Lanka,False,163,,Right hand Bat,Right arm Fast
9,Q de Kock,RAS Lakmal,F du Plessis,0,0,0,7,,0,3,1,-,3.0,0,,,1,bat,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-06,Sri Lanka,South Africa,Sri Lanka,False,163,,Right hand Bat,Right arm Fast
