,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
39,Shahid Afridi,M Muralitharan,Imran Nazir,1,0,1,55,63,1,5,2,4,0,,,7,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
40,Imran Nazir,M Muralitharan,Shahid Afridi,0,1,1,56,62,39,25,2,5,0,,,7,wides,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
41,Imran Nazir,M Muralitharan,Shahid Afridi,0,0,0,56,62,39,26,2,6,0,,,7,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
42,Imran Nazir,M Muralitharan,Shahid Afridi,0,0,0,56,62,39,27,2,7,0,,,7,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
43,Shahid Afridi,T Thushara,Imran Nazir,1,0,1,57,61,2,6,2,1,0,,,8,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
44,Imran Nazir,T Thushara,Shahid Afridi,1,0,1,58,60,40,28,2,2,0,,,8,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
45,Shahid Afridi,T Thushara,Imran Nazir,0,0,0,58,60,2,7,2,3,0,,,8,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
46,Shahid Afridi,T Thushara,Imran Nazir,1,0,1,59,59,3,8,2,4,0,,,8,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
47,Imran Nazir,T Thushara,Shahid Afridi,0,0,0,59,59,40,29,3,5,caught,Imran Nazir,SL Malinga,8,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
48,Shahid Afridi,T Thushara,Umar Akmal,1,0,1,60,58,4,9,3,6,0,,,8,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
49,Shahid Afridi,AD Mathews,Umar Akmal,1,0,1,61,57,5,10,3,1,0,,,9,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
50,Umar Akmal,AD Mathews,Shahid Afridi,1,0,1,62,56,1,1,3,2,0,,,9,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
51,Shahid Afridi,AD Mathews,Umar Akmal,1,0,1,63,55,6,11,3,3,0,,,9,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
52,Umar Akmal,AD Mathews,Shahid Afridi,1,0,1,64,54,2,2,3,4,0,,,9,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
53,Shahid Afridi,AD Mathews,Umar Akmal,0,0,0,64,54,6,12,3,5,0,,,9,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
54,Shahid Afridi,AD Mathews,Umar Akmal,2,0,2,66,52,8,13,3,6,0,,,9,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
55,Umar Akmal,ST Jayasuriya,Shahid Afridi,2,0,2,68,50,4,3,3,1,0,,,10,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
56,Umar Akmal,ST Jayasuriya,Shahid Afridi,2,0,2,70,48,6,4,3,2,0,,,10,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
57,Umar Akmal,ST Jayasuriya,Shahid Afridi,1,0,1,71,47,7,5,3,3,0,,,10,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
58,Shahid Afridi,ST Jayasuriya,Umar Akmal,0,0,0,71,47,8,14,3,4,0,,,10,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
59,Shahid Afridi,ST Jayasuriya,Umar Akmal,0,1,1,72,46,8,15,3,5,0,,,10,legbyes,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
60,Umar Akmal,ST Jayasuriya,Shahid Afridi,4,0,4,76,42,11,6,3,6,0,,,10,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
61,Shahid Afridi,AD Mathews,Umar Akmal,1,0,1,77,41,9,16,3,1,0,,,11,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
62,Umar Akmal,AD Mathews,Shahid Afridi,1,0,1,78,40,12,7,3,2,0,,,11,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
63,Shahid Afridi,AD Mathews,Umar Akmal,6,0,6,84,34,15,17,3,3,0,,,11,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
64,Shahid Afridi,AD Mathews,Umar Akmal,1,0,1,85,33,16,18,3,4,0,,,11,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
65,Umar Akmal,AD Mathews,Shahid Afridi,4,0,4,89,29,16,8,3,5,0,,,11,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
66,Umar Akmal,AD Mathews,Shahid Afridi,1,0,1,90,28,17,9,3,6,0,,,11,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
67,Umar Akmal,M Muralitharan,Shahid Afridi,1,0,1,91,27,18,10,3,1,0,,,12,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
68,Shahid Afridi,M Muralitharan,Umar Akmal,1,0,1,92,26,17,19,3,2,0,,,12,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
69,Umar Akmal,M Muralitharan,Shahid Afridi,1,0,1,93,25,19,11,3,3,0,,,12,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
70,Shahid Afridi,M Muralitharan,Umar Akmal,1,0,1,94,24,18,20,3,4,0,,,12,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
71,Umar Akmal,M Muralitharan,Shahid Afridi,1,0,1,95,23,20,12,3,5,0,,,12,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
72,Shahid Afridi,M Muralitharan,Umar Akmal,1,0,1,96,22,19,21,3,6,0,,,12,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
73,Shahid Afridi,T Thushara,Umar Akmal,4,0,4,100,18,23,22,3,1,0,,,13,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
74,Shahid Afridi,T Thushara,Umar Akmal,1,0,1,101,17,24,23,3,2,0,,,13,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
75,Umar Akmal,T Thushara,Shahid Afridi,0,0,0,101,17,20,13,3,3,0,,,13,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
76,Umar Akmal,T Thushara,Shahid Afridi,4,0,4,105,13,24,14,3,4,0,,,13,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
77,Umar Akmal,T Thushara,Shahid Afridi,0,0,0,105,13,24,15,3,5,0,,,13,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
78,Umar Akmal,T Thushara,Shahid Afridi,4,0,4,109,9,28,16,3,6,0,,,13,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
79,Shahid Afridi,M Muralitharan,Umar Akmal,1,0,1,110,8,25,24,3,1,0,,,14,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
80,Umar Akmal,M Muralitharan,Shahid Afridi,0,0,0,110,8,28,17,3,2,0,,,14,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
81,Umar Akmal,M Muralitharan,Shahid Afridi,1,0,1,111,7,29,18,3,3,0,,,14,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
82,Shahid Afridi,M Muralitharan,Umar Akmal,4,0,4,115,3,29,25,3,4,0,,,14,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
83,Shahid Afridi,M Muralitharan,Umar Akmal,4,0,4,119,-1,33,26,3,5,0,,,14,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
84,Shahid Afridi,M Muralitharan,Umar Akmal,1,0,1,120,-2,34,27,3,6,0,,,14,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
85,Shahid Afridi,AD Mathews,Umar Akmal,2,0,2,122,-4,36,28,3,1,0,,,15,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
86,Shahid Afridi,AD Mathews,Umar Akmal,0,0,0,122,-4,36,29,3,2,0,,,15,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
87,Shahid Afridi,AD Mathews,Umar Akmal,1,0,1,123,-5,37,30,3,3,0,,,15,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
88,Umar Akmal,AD Mathews,Shahid Afridi,1,0,1,124,-6,30,19,3,4,0,,,15,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
89,Shahid Afridi,AD Mathews,Umar Akmal,1,0,1,125,-7,38,31,3,5,0,,,15,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
90,Umar Akmal,AD Mathews,Shahid Afridi,0,0,0,125,-7,30,20,4,6,caught,Umar Akmal,KC Sangakkara,15,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
91,Shahid Afridi,SL Malinga,Abdul Razzaq,1,0,1,126,-8,39,32,4,1,0,,,16,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
92,Abdul Razzaq,SL Malinga,Shahid Afridi,0,0,0,126,-8,0,1,4,2,0,,,16,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
93,Abdul Razzaq,SL Malinga,Shahid Afridi,1,0,1,127,-9,1,2,4,3,0,,,16,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
94,Shahid Afridi,SL Malinga,Abdul Razzaq,0,1,1,128,-10,39,33,4,4,0,,,16,wides,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
95,Shahid Afridi,SL Malinga,Abdul Razzaq,4,0,4,132,-14,43,34,4,5,0,,,16,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
96,Shahid Afridi,SL Malinga,Abdul Razzaq,6,0,6,138,-20,49,35,4,6,0,,,16,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
97,Shahid Afridi,SL Malinga,Abdul Razzaq,1,0,1,139,-21,50,36,4,7,0,,,16,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
98,Shahid Afridi,T Thushara,Abdul Razzaq,0,0,0,139,-21,50,37,4,1,0,,,17,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
99,Shahid Afridi,T Thushara,Abdul Razzaq,0,0,0,139,-21,50,38,5,2,caught,Shahid Afridi,KMDN Kulasekara,17,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
100,Abdul Razzaq,T Thushara,Misbah-ul-Haq,0,0,0,139,-21,1,3,5,3,0,,,17,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
101,Abdul Razzaq,T Thushara,Misbah-ul-Haq,1,0,1,140,-22,2,4,5,4,0,,,17,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
102,Misbah-ul-Haq,T Thushara,Abdul Razzaq,1,0,1,141,-23,1,1,5,5,0,,,17,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
103,Abdul Razzaq,T Thushara,Misbah-ul-Haq,1,0,1,142,-24,3,5,5,6,0,,,17,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
104,Abdul Razzaq,M Muralitharan,Misbah-ul-Haq,1,0,1,143,-25,4,6,5,1,0,,,18,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
105,Misbah-ul-Haq,M Muralitharan,Abdul Razzaq,1,0,1,144,-26,2,2,5,2,0,,,18,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
106,Abdul Razzaq,M Muralitharan,Misbah-ul-Haq,1,0,1,145,-27,5,7,5,3,0,,,18,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
107,Misbah-ul-Haq,M Muralitharan,Abdul Razzaq,0,3,3,148,-30,2,3,5,4,0,,,18,byes,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
108,Abdul Razzaq,M Muralitharan,Misbah-ul-Haq,2,0,2,150,-32,7,8,5,5,0,,,18,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
109,Abdul Razzaq,M Muralitharan,Misbah-ul-Haq,1,0,1,151,-33,8,9,5,6,0,,,18,-,bat,Pakistan,1,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Pakistan,Sri Lanka,172
