,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Mohammad Hafeez,SL Malinga,Imran Farhat,1,0,1,1,140,1,1,0,-,1.0,0,0,,,bat,Sri Lanka,2,Sheikh Zayed Stadium,2011,11,Pakistan_Sri Lanka_2011-11-25,Pakistan,Pakistan,Sri Lanka,True,142,Right hand Bat,Left hand Bat,Right arm Fast
1,Imran Farhat,SL Malinga,Mohammad Hafeez,4,0,4,5,136,4,1,0,-,2.0,0,0,,,bat,Sri Lanka,2,Sheikh Zayed Stadium,2011,11,Pakistan_Sri Lanka_2011-11-25,Pakistan,Pakistan,Sri Lanka,True,142,Left hand Bat,Right hand Bat,Right arm Fast
2,Imran Farhat,SL Malinga,Mohammad Hafeez,4,0,4,9,132,8,2,0,-,3.0,0,0,,,bat,Sri Lanka,2,Sheikh Zayed Stadium,2011,11,Pakistan_Sri Lanka_2011-11-25,Pakistan,Pakistan,Sri Lanka,True,142,Left hand Bat,Right hand Bat,Right arm Fast
3,Imran Farhat,SL Malinga,Mohammad Hafeez,4,0,4,13,128,12,3,0,-,4.0,0,0,,,bat,Sri Lanka,2,Sheikh Zayed Stadium,2011,11,Pakistan_Sri Lanka_2011-11-25,Pakistan,Pakistan,Sri Lanka,True,142,Left hand Bat,Right hand Bat,Right arm Fast
4,Imran Farhat,SL Malinga,Mohammad Hafeez,0,0,0,13,128,12,4,0,-,5.0,0,0,,,bat,Sri Lanka,2,Sheikh Zayed Stadium,2011,11,Pakistan_Sri Lanka_2011-11-25,Pakistan,Pakistan,Sri Lanka,True,142,Left hand Bat,Right hand Bat,Right arm Fast
5,Imran Farhat,SL Malinga,Mohammad Hafeez,0,0,0,13,128,12,5,0,-,6.0,0,0,,,bat,Sri Lanka,2,Sheikh Zayed Stadium,2011,11,Pakistan_Sri Lanka_2011-11-25,Pakistan,Pakistan,Sri Lanka,True,142,Left hand Bat,Right hand Bat,Right arm Fast
6,Mohammad Hafeez,NLTC Perera,Imran Farhat,0,0,0,13,128,1,2,0,-,1.0,1,0,,,bat,Sri Lanka,2,Sheikh Zayed Stadium,2011,11,Pakistan_Sri Lanka_2011-11-25,Pakistan,Pakistan,Sri Lanka,True,142,Right hand Bat,Left hand Bat,Right arm Medium
7,Mohammad Hafeez,NLTC Perera,Imran Farhat,0,0,0,13,128,1,3,0,-,2.0,1,0,,,bat,Sri Lanka,2,Sheikh Zayed Stadium,2011,11,Pakistan_Sri Lanka_2011-11-25,Pakistan,Pakistan,Sri Lanka,True,142,Right hand Bat,Left hand Bat,Right arm Medium
8,Mohammad Hafeez,NLTC Perera,Imran Farhat,1,0,1,14,127,2,4,0,-,3.0,1,0,,,bat,Sri Lanka,2,Sheikh Zayed Stadium,2011,11,Pakistan_Sri Lanka_2011-11-25,Pakistan,Pakistan,Sri Lanka,True,142,Right hand Bat,Left hand Bat,Right arm Medium
9,Imran Farhat,NLTC Perera,Mohammad Hafeez,2,0,2,16,125,14,6,0,-,4.0,1,0,,,bat,Sri Lanka,2,Sheikh Zayed Stadium,2011,11,Pakistan_Sri Lanka_2011-11-25,Pakistan,Pakistan,Sri Lanka,True,142,Left hand Bat,Right hand Bat,Right arm Medium
10,Imran Farhat,NLTC Perera,Mohammad Hafeez,4,0,4,20,121,18,7,0,-,5.0,1,0,,,bat,Sri Lanka,2,Sheikh Zayed Stadium,2011,11,Pakistan_Sri Lanka_2011-11-25,Pakistan,Pakistan,Sri Lanka,True,142,Left hand Bat,Right hand Bat,Right arm Medium
11,Imran Farhat,NLTC Perera,Mohammad Hafeez,0,0,0,20,121,18,8,0,-,6.0,1,0,,,bat,Sri Lanka,2,Sheikh Zayed Stadium,2011,11,Pakistan_Sri Lanka_2011-11-25,Pakistan,Pakistan,Sri Lanka,True,142,Left hand Bat,Right hand Bat,Right arm Medium
12,Mohammad Hafeez,CRD Fernando,Imran Farhat,0,0,0,20,121,2,5,0,-,1.0,2,0,,,bat,Sri Lanka,2,Sheikh Zayed Stadium,2011,11,Pakistan_Sri Lanka_2011-11-25,Pakistan,Pakistan,Sri Lanka,True,142,Right hand Bat,Left hand Bat,Right arm Fast
13,Mohammad Hafeez,CRD Fernando,Imran Farhat,2,0,2,22,119,4,6,0,-,2.0,2,0,,,bat,Sri Lanka,2,Sheikh Zayed Stadium,2011,11,Pakistan_Sri Lanka_2011-11-25,Pakistan,Pakistan,Sri Lanka,True,142,Right hand Bat,Left hand Bat,Right arm Fast
14,Mohammad Hafeez,CRD Fernando,Imran Farhat,0,0,0,22,119,4,7,0,-,3.0,2,0,,,bat,Sri Lanka,2,Sheikh Zayed Stadium,2011,11,Pakistan_Sri Lanka_2011-11-25,Pakistan,Pakistan,Sri Lanka,True,142,Right hand Bat,Left hand Bat,Right arm Fast
15,Mohammad Hafeez,CRD Fernando,Imran Farhat,1,0,1,23,118,5,8,0,-,4.0,2,0,,,bat,Sri Lanka,2,Sheikh Zayed Stadium,2011,11,Pakistan_Sri Lanka_2011-11-25,Pakistan,Pakistan,Sri Lanka,True,142,Right hand Bat,Left hand Bat,Right arm Fast
16,Imran Farhat,CRD Fernando,Mohammad Hafeez,0,0,0,23,118,18,9,0,-,5.0,2,0,,,bat,Sri Lanka,2,Sheikh Zayed Stadium,2011,11,Pakistan_Sri Lanka_2011-11-25,Pakistan,Pakistan,Sri Lanka,True,142,Left hand Bat,Right hand Bat,Right arm Fast
