,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Tamim Iqbal,WPUJC Vaas,Nazimuddin,0,0,0,0,147,0,1,0,-,1.0,0,,,0,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,,Right hand Bat,Left arm Fast
1,Tamim Iqbal,WPUJC Vaas,Nazimuddin,0,0,0,0,147,0,2,0,-,2.0,0,,,0,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,,Right hand Bat,Left arm Fast
2,Tamim Iqbal,WPUJC Vaas,Nazimuddin,0,0,0,0,147,0,3,0,-,3.0,0,,,0,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,,Right hand Bat,Left arm Fast
3,Tamim Iqbal,WPUJC Vaas,Nazimuddin,1,0,1,1,146,1,4,0,-,4.0,0,,,0,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,,Right hand Bat,Left arm Fast
4,Nazimuddin,WPUJC Vaas,Tamim Iqbal,0,0,0,1,146,0,1,1,-,5.0,lbw,Nazimuddin,,0,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,Right hand Bat,,Left arm Fast
5,Aftab Ahmed,WPUJC Vaas,Tamim Iqbal,3,0,3,4,143,3,1,1,-,6.0,0,,,0,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,Right hand Bat,,Left arm Fast
6,Aftab Ahmed,CRD Fernando,Tamim Iqbal,4,0,4,8,139,7,2,1,-,1.0,0,,,1,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,Right hand Bat,,Right arm Fast
7,Aftab Ahmed,CRD Fernando,Tamim Iqbal,4,0,4,12,135,11,3,1,-,2.0,0,,,1,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,Right hand Bat,,Right arm Fast
8,Aftab Ahmed,CRD Fernando,Tamim Iqbal,1,0,1,13,134,12,4,1,-,3.0,0,,,1,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,Right hand Bat,,Right arm Fast
9,Tamim Iqbal,CRD Fernando,Aftab Ahmed,1,0,1,14,133,2,5,1,-,4.0,0,,,1,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,,Right hand Bat,Right arm Fast
10,Aftab Ahmed,CRD Fernando,Tamim Iqbal,4,0,4,18,129,16,5,1,-,5.0,0,,,1,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,Right hand Bat,,Right arm Fast
11,Aftab Ahmed,CRD Fernando,Tamim Iqbal,1,0,1,19,128,17,6,1,-,6.0,0,,,1,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,Right hand Bat,,Right arm Fast
12,Aftab Ahmed,WPUJC Vaas,Tamim Iqbal,0,0,0,19,128,17,7,1,-,1.0,0,,,2,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,Right hand Bat,,Left arm Fast
13,Aftab Ahmed,WPUJC Vaas,Tamim Iqbal,1,0,1,20,127,18,8,1,-,2.0,0,,,2,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,Right hand Bat,,Left arm Fast
14,Tamim Iqbal,WPUJC Vaas,Aftab Ahmed,0,0,0,20,127,2,6,1,-,3.0,0,,,2,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,,Right hand Bat,Left arm Fast
15,Tamim Iqbal,WPUJC Vaas,Aftab Ahmed,0,0,0,20,127,2,7,1,-,4.0,0,,,2,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,,Right hand Bat,Left arm Fast
16,Tamim Iqbal,WPUJC Vaas,Aftab Ahmed,1,0,1,21,126,3,8,1,-,5.0,0,,,2,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,,Right hand Bat,Left arm Fast
17,Aftab Ahmed,WPUJC Vaas,Tamim Iqbal,0,0,0,21,126,18,9,1,-,6.0,0,,,2,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,Right hand Bat,,Left arm Fast
18,Tamim Iqbal,CRD Fernando,Aftab Ahmed,0,0,0,21,126,3,9,1,-,1.0,0,,,3,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,,Right hand Bat,Right arm Fast
19,Tamim Iqbal,CRD Fernando,Aftab Ahmed,0,0,0,21,126,3,10,2,-,2.0,caught,Tamim Iqbal,SL Malinga,3,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,,Right hand Bat,Right arm Fast
20,Aftab Ahmed,CRD Fernando,Mohammad Ashraful,0,0,0,21,126,18,10,2,-,3.0,0,,,3,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,Right hand Bat,Right hand Bat,Right arm Fast
21,Aftab Ahmed,CRD Fernando,Mohammad Ashraful,0,0,0,21,126,18,11,3,-,4.0,bowled,Aftab Ahmed,,3,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,Right hand Bat,Right hand Bat,Right arm Fast
22,Shakib Al Hasan,CRD Fernando,Mohammad Ashraful,0,0,0,21,126,0,1,3,-,5.0,0,,,3,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,Left hand Bat,Right hand Bat,Right arm Fast
23,Shakib Al Hasan,CRD Fernando,Mohammad Ashraful,0,0,0,21,126,0,2,3,-,6.0,0,,,3,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,Left hand Bat,Right hand Bat,Right arm Fast
24,Mohammad Ashraful,WPUJC Vaas,Shakib Al Hasan,0,0,0,21,126,0,1,3,-,1.0,0,,,4,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,Right hand Bat,Left hand Bat,Left arm Fast
25,Mohammad Ashraful,WPUJC Vaas,Shakib Al Hasan,2,0,2,23,124,2,2,3,-,2.0,0,,,4,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,Right hand Bat,Left hand Bat,Left arm Fast
26,Mohammad Ashraful,WPUJC Vaas,Shakib Al Hasan,1,0,1,24,123,3,3,3,-,3.0,0,,,4,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,Right hand Bat,Left hand Bat,Left arm Fast
27,Shakib Al Hasan,WPUJC Vaas,Mohammad Ashraful,1,0,1,25,122,1,3,3,-,4.0,0,,,4,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,Left hand Bat,Right hand Bat,Left arm Fast
28,Mohammad Ashraful,WPUJC Vaas,Shakib Al Hasan,0,0,0,25,122,3,4,3,-,5.0,0,,,4,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,Right hand Bat,Left hand Bat,Left arm Fast
29,Mohammad Ashraful,WPUJC Vaas,Shakib Al Hasan,0,0,0,25,122,3,5,3,-,6.0,0,,,4,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,Right hand Bat,Left hand Bat,Left arm Fast
30,Shakib Al Hasan,CRD Fernando,Mohammad Ashraful,0,0,0,25,122,1,4,3,-,1.0,0,,,5,field,Bangladesh,2,New Wanderers Stadium,2007,09,Bangladesh_Sri Lanka_2007-09-18,Sri Lanka,Bangladesh,Sri Lanka,False,83,Left hand Bat,Right hand Bat,Right arm Fast
