,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,BB McCullum,P Utseya,JD Ryder,0,0,0,0,84,0,1,0,-,1.0,0,0,,,field,New Zealand,2,Providence Stadium,2010,05,New Zealand_Zimbabwe_2010-05-04,New Zealand,New Zealand,Zimbabwe,True,36,Right hand Bat,Left hand Bat,Right arm Offbreak
1,BB McCullum,P Utseya,JD Ryder,4,0,4,4,80,4,2,0,-,2.0,0,0,,,field,New Zealand,2,Providence Stadium,2010,05,New Zealand_Zimbabwe_2010-05-04,New Zealand,New Zealand,Zimbabwe,True,36,Right hand Bat,Left hand Bat,Right arm Offbreak
2,BB McCullum,P Utseya,JD Ryder,1,0,1,5,79,5,3,0,-,3.0,0,0,,,field,New Zealand,2,Providence Stadium,2010,05,New Zealand_Zimbabwe_2010-05-04,New Zealand,New Zealand,Zimbabwe,True,36,Right hand Bat,Left hand Bat,Right arm Offbreak
3,JD Ryder,P Utseya,BB McCullum,1,0,1,6,78,1,1,0,-,4.0,0,0,,,field,New Zealand,2,Providence Stadium,2010,05,New Zealand_Zimbabwe_2010-05-04,New Zealand,New Zealand,Zimbabwe,True,36,Left hand Bat,Right hand Bat,Right arm Offbreak
4,BB McCullum,P Utseya,JD Ryder,0,0,0,6,78,5,4,0,-,5.0,0,0,,,field,New Zealand,2,Providence Stadium,2010,05,New Zealand_Zimbabwe_2010-05-04,New Zealand,New Zealand,Zimbabwe,True,36,Right hand Bat,Left hand Bat,Right arm Offbreak
5,BB McCullum,P Utseya,JD Ryder,0,0,0,6,78,5,5,0,-,6.0,0,0,,,field,New Zealand,2,Providence Stadium,2010,05,New Zealand_Zimbabwe_2010-05-04,New Zealand,New Zealand,Zimbabwe,True,36,Right hand Bat,Left hand Bat,Right arm Offbreak
6,JD Ryder,RW Price,BB McCullum,0,0,0,6,78,1,2,0,-,1.0,1,0,,,field,New Zealand,2,Providence Stadium,2010,05,New Zealand_Zimbabwe_2010-05-04,New Zealand,New Zealand,Zimbabwe,True,36,Left hand Bat,Right hand Bat,Left arm Orthodox
7,JD Ryder,RW Price,BB McCullum,0,0,0,6,78,1,3,0,-,2.0,1,0,,,field,New Zealand,2,Providence Stadium,2010,05,New Zealand_Zimbabwe_2010-05-04,New Zealand,New Zealand,Zimbabwe,True,36,Left hand Bat,Right hand Bat,Left arm Orthodox
8,JD Ryder,RW Price,BB McCullum,0,0,0,6,78,1,4,0,-,3.0,1,0,,,field,New Zealand,2,Providence Stadium,2010,05,New Zealand_Zimbabwe_2010-05-04,New Zealand,New Zealand,Zimbabwe,True,36,Left hand Bat,Right hand Bat,Left arm Orthodox
9,JD Ryder,RW Price,BB McCullum,0,0,0,6,78,1,5,0,-,4.0,1,0,,,field,New Zealand,2,Providence Stadium,2010,05,New Zealand_Zimbabwe_2010-05-04,New Zealand,New Zealand,Zimbabwe,True,36,Left hand Bat,Right hand Bat,Left arm Orthodox
10,JD Ryder,RW Price,BB McCullum,1,0,1,7,77,2,6,0,-,5.0,1,0,,,field,New Zealand,2,Providence Stadium,2010,05,New Zealand_Zimbabwe_2010-05-04,New Zealand,New Zealand,Zimbabwe,True,36,Left hand Bat,Right hand Bat,Left arm Orthodox
11,BB McCullum,RW Price,JD Ryder,0,0,0,7,77,5,6,0,-,6.0,1,0,,,field,New Zealand,2,Providence Stadium,2010,05,New Zealand_Zimbabwe_2010-05-04,New Zealand,New Zealand,Zimbabwe,True,36,Right hand Bat,Left hand Bat,Left arm Orthodox
12,JD Ryder,P Utseya,BB McCullum,0,0,0,7,77,2,7,0,-,1.0,2,0,,,field,New Zealand,2,Providence Stadium,2010,05,New Zealand_Zimbabwe_2010-05-04,New Zealand,New Zealand,Zimbabwe,True,36,Left hand Bat,Right hand Bat,Right arm Offbreak
13,JD Ryder,P Utseya,BB McCullum,0,0,0,7,77,2,8,0,-,2.0,2,0,,,field,New Zealand,2,Providence Stadium,2010,05,New Zealand_Zimbabwe_2010-05-04,New Zealand,New Zealand,Zimbabwe,True,36,Left hand Bat,Right hand Bat,Right arm Offbreak
14,JD Ryder,P Utseya,BB McCullum,0,0,0,7,77,2,9,0,-,3.0,2,0,,,field,New Zealand,2,Providence Stadium,2010,05,New Zealand_Zimbabwe_2010-05-04,New Zealand,New Zealand,Zimbabwe,True,36,Left hand Bat,Right hand Bat,Right arm Offbreak
15,JD Ryder,P Utseya,BB McCullum,0,0,0,7,77,2,10,0,-,4.0,2,0,,,field,New Zealand,2,Providence Stadium,2010,05,New Zealand_Zimbabwe_2010-05-04,New Zealand,New Zealand,Zimbabwe,True,36,Left hand Bat,Right hand Bat,Right arm Offbreak
16,JD Ryder,P Utseya,BB McCullum,0,0,0,7,77,2,11,1,-,5.0,2,caught,JD Ryder,T Taibu,field,New Zealand,2,Providence Stadium,2010,05,New Zealand_Zimbabwe_2010-05-04,New Zealand,New Zealand,Zimbabwe,True,36,Left hand Bat,Right hand Bat,Right arm Offbreak
17,BB McCullum,P Utseya,MJ Guptill,0,0,0,7,77,5,7,1,-,6.0,2,0,,,field,New Zealand,2,Providence Stadium,2010,05,New Zealand_Zimbabwe_2010-05-04,New Zealand,New Zealand,Zimbabwe,True,36,Right hand Bat,Right hand Bat,Right arm Offbreak
18,MJ Guptill,RW Price,BB McCullum,0,0,0,7,77,0,1,1,-,1.0,3,0,,,field,New Zealand,2,Providence Stadium,2010,05,New Zealand_Zimbabwe_2010-05-04,New Zealand,New Zealand,Zimbabwe,True,36,Right hand Bat,Right hand Bat,Left arm Orthodox
