,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
17,KL Rahul,A Zampa,RG Sharma,0,0,0,39,51,10,6,1,5,3,-,bowled,KL Rahul,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
18,V Kohli,A Zampa,RG Sharma,1,0,1,40,50,1,1,1,6,3,-,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
19,V Kohli,DR Sams,RG Sharma,1,0,1,41,49,2,2,1,1,4,-,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
20,RG Sharma,DR Sams,V Kohli,4,0,4,45,45,31,13,1,2,4,-,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
21,RG Sharma,DR Sams,V Kohli,0,0,0,45,45,31,14,1,3,4,-,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
22,RG Sharma,DR Sams,V Kohli,0,1,1,46,44,31,15,1,4,4,legbyes,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
23,V Kohli,DR Sams,RG Sharma,4,0,4,50,40,6,3,1,5,4,-,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
24,V Kohli,DR Sams,RG Sharma,1,0,1,51,39,7,4,1,6,4,-,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
25,V Kohli,A Zampa,RG Sharma,4,0,4,55,35,11,5,1,1,5,-,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
26,V Kohli,A Zampa,RG Sharma,0,0,0,55,35,11,6,2,2,5,-,bowled,V Kohli,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
27,SA Yadav,A Zampa,RG Sharma,0,0,0,55,35,0,1,3,3,5,-,lbw,SA Yadav,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
28,HH Pandya,A Zampa,RG Sharma,1,0,1,56,34,1,1,3,4,5,-,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
29,RG Sharma,A Zampa,HH Pandya,1,0,1,57,33,32,16,3,5,5,-,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
30,HH Pandya,A Zampa,RG Sharma,1,0,1,58,32,2,2,3,6,5,-,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
31,HH Pandya,SA Abbott,RG Sharma,0,0,0,58,32,2,3,3,1,6,-,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
32,HH Pandya,SA Abbott,RG Sharma,1,0,1,59,31,3,4,3,2,6,-,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
33,RG Sharma,SA Abbott,HH Pandya,4,0,4,63,27,36,17,3,3,6,-,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
34,RG Sharma,SA Abbott,HH Pandya,4,0,4,67,23,40,18,3,4,6,-,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
35,RG Sharma,SA Abbott,HH Pandya,0,1,1,68,22,40,19,3,5,6,wides,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
36,RG Sharma,SA Abbott,HH Pandya,1,0,1,69,21,41,20,3,6,6,-,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
37,HH Pandya,SA Abbott,RG Sharma,0,0,0,69,21,3,5,3,7,6,-,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
38,RG Sharma,PJ Cummins,HH Pandya,0,1,1,70,20,41,21,3,1,7,wides,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
39,RG Sharma,PJ Cummins,HH Pandya,1,0,1,71,19,42,22,3,2,7,-,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
40,HH Pandya,PJ Cummins,RG Sharma,4,0,4,75,15,7,6,3,3,7,-,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
41,HH Pandya,PJ Cummins,RG Sharma,2,0,2,77,13,9,7,3,4,7,-,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
42,HH Pandya,PJ Cummins,RG Sharma,0,0,0,77,13,9,8,3,5,7,-,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
43,HH Pandya,PJ Cummins,RG Sharma,0,0,0,77,13,9,9,4,6,7,-,caught,HH Pandya,AJ Finch,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
44,RG Sharma,PJ Cummins,KD Karthik,0,1,1,78,12,42,23,4,7,7,wides,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
45,RG Sharma,PJ Cummins,KD Karthik,4,0,4,82,8,46,24,4,8,7,-,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
46,KD Karthik,DR Sams,RG Sharma,6,0,6,88,2,6,1,4,1,8,-,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
47,KD Karthik,DR Sams,RG Sharma,4,0,4,92,-2,10,2,4,2,8,-,0,,,field,India,2,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2022,09,Australia_India_2022-09-23,India,India,Australia
