,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,DPMD Jayawardene,ST Finn,TM Dilshan,1,0,1,1,,1,1,0,-,1.0,0,0,,,field,England,1,Pallekele International Cricket Stadium,2012,10,Sri Lanka_England_2012-10-01,Sri Lanka,Sri Lanka,England,True,169
1,TM Dilshan,ST Finn,DPMD Jayawardene,1,0,1,2,,1,1,0,-,2.0,0,0,,,field,England,1,Pallekele International Cricket Stadium,2012,10,Sri Lanka_England_2012-10-01,Sri Lanka,Sri Lanka,England,True,169
2,DPMD Jayawardene,ST Finn,TM Dilshan,0,1,1,3,,1,2,0,wides,2.0,0,0,,,field,England,1,Pallekele International Cricket Stadium,2012,10,Sri Lanka_England_2012-10-01,Sri Lanka,Sri Lanka,England,True,169
3,DPMD Jayawardene,ST Finn,TM Dilshan,1,0,1,4,,2,3,0,-,3.0,0,0,,,field,England,1,Pallekele International Cricket Stadium,2012,10,Sri Lanka_England_2012-10-01,Sri Lanka,Sri Lanka,England,True,169
4,TM Dilshan,ST Finn,DPMD Jayawardene,0,0,0,4,,1,2,0,-,4.0,0,0,,,field,England,1,Pallekele International Cricket Stadium,2012,10,Sri Lanka_England_2012-10-01,Sri Lanka,Sri Lanka,England,True,169
5,TM Dilshan,ST Finn,DPMD Jayawardene,0,0,0,4,,1,3,0,-,5.0,0,0,,,field,England,1,Pallekele International Cricket Stadium,2012,10,Sri Lanka_England_2012-10-01,Sri Lanka,Sri Lanka,England,True,169
6,TM Dilshan,ST Finn,DPMD Jayawardene,4,0,4,8,,5,4,0,-,6.0,0,0,,,field,England,1,Pallekele International Cricket Stadium,2012,10,Sri Lanka_England_2012-10-01,Sri Lanka,Sri Lanka,England,True,169
7,DPMD Jayawardene,JW Dernbach,TM Dilshan,0,1,1,9,,2,4,0,legbyes,1.0,1,0,,,field,England,1,Pallekele International Cricket Stadium,2012,10,Sri Lanka_England_2012-10-01,Sri Lanka,Sri Lanka,England,True,169
8,TM Dilshan,JW Dernbach,DPMD Jayawardene,2,0,2,11,,7,5,0,-,2.0,1,0,,,field,England,1,Pallekele International Cricket Stadium,2012,10,Sri Lanka_England_2012-10-01,Sri Lanka,Sri Lanka,England,True,169
9,TM Dilshan,JW Dernbach,DPMD Jayawardene,0,0,0,11,,7,6,0,-,3.0,1,0,,,field,England,1,Pallekele International Cricket Stadium,2012,10,Sri Lanka_England_2012-10-01,Sri Lanka,Sri Lanka,England,True,169
