,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,RG Sharma,DJ Willey,RR Pant,1,0,1,1,214,1,1,0,-,1.0,0,0,,,,bat,England,2,"Trent Bridge, Nottingham",2022,07,England_India_2022-07-10,England,India,England,False,198,Right hand Bat,Left hand Bat,Left arm Fast
1,RR Pant,DJ Willey,RG Sharma,0,0,0,1,214,0,1,0,-,2.0,0,0,,,,bat,England,2,"Trent Bridge, Nottingham",2022,07,England_India_2022-07-10,England,India,England,False,198,Left hand Bat,Right hand Bat,Left arm Fast
2,RR Pant,DJ Willey,RG Sharma,0,0,0,1,214,0,2,0,-,3.0,0,0,,,,bat,England,2,"Trent Bridge, Nottingham",2022,07,England_India_2022-07-10,England,India,England,False,198,Left hand Bat,Right hand Bat,Left arm Fast
3,RR Pant,DJ Willey,RG Sharma,0,0,0,1,214,0,3,0,-,4.0,0,0,,,,bat,England,2,"Trent Bridge, Nottingham",2022,07,England_India_2022-07-10,England,India,England,False,198,Left hand Bat,Right hand Bat,Left arm Fast
4,RR Pant,DJ Willey,RG Sharma,1,0,1,2,213,1,4,0,-,5.0,0,0,,,,bat,England,2,"Trent Bridge, Nottingham",2022,07,England_India_2022-07-10,England,India,England,False,198,Left hand Bat,Right hand Bat,Left arm Fast
5,RG Sharma,DJ Willey,RR Pant,0,0,0,2,213,1,2,0,-,6.0,0,0,,,,bat,England,2,"Trent Bridge, Nottingham",2022,07,England_India_2022-07-10,England,India,England,False,198,Right hand Bat,Left hand Bat,Left arm Fast
6,RR Pant,RJW Topley,RG Sharma,0,0,0,2,213,1,5,1,-,1.0,1,caught,RR Pant,JC Buttler,,bat,England,2,"Trent Bridge, Nottingham",2022,07,England_India_2022-07-10,England,India,England,False,198,Left hand Bat,Right hand Bat,Left arm Fast
7,V Kohli,RJW Topley,RG Sharma,0,0,0,2,213,0,1,1,-,2.0,1,0,,,,bat,England,2,"Trent Bridge, Nottingham",2022,07,England_India_2022-07-10,England,India,England,False,198,Right hand Bat,Right hand Bat,Left arm Fast
8,V Kohli,RJW Topley,RG Sharma,1,0,1,3,212,1,2,1,-,3.0,1,0,,,,bat,England,2,"Trent Bridge, Nottingham",2022,07,England_India_2022-07-10,England,India,England,False,198,Right hand Bat,Right hand Bat,Left arm Fast
9,RG Sharma,RJW Topley,V Kohli,0,0,0,3,212,1,3,1,-,4.0,1,0,,,,bat,England,2,"Trent Bridge, Nottingham",2022,07,England_India_2022-07-10,England,India,England,False,198,Right hand Bat,Right hand Bat,Left arm Fast
