,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
34,AJ Finch,JJ Bumrah,SE Marsh,4,0,4,61,123,42,21,0,5,-,5,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
35,AJ Finch,JJ Bumrah,SE Marsh,1,0,1,62,122,43,22,0,6,-,5,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
36,AJ Finch,RA Jadeja,SE Marsh,0,0,0,62,122,43,23,0,1,-,6,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
37,AJ Finch,RA Jadeja,SE Marsh,2,0,2,64,120,45,24,0,2,-,6,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
38,AJ Finch,RA Jadeja,SE Marsh,1,0,1,65,119,46,25,0,3,-,6,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
39,SE Marsh,RA Jadeja,AJ Finch,0,0,0,65,119,16,15,0,4,-,6,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
40,SE Marsh,RA Jadeja,AJ Finch,1,0,1,66,118,17,16,0,5,-,6,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
41,AJ Finch,RA Jadeja,SE Marsh,1,0,1,67,117,47,26,0,6,-,6,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
42,AJ Finch,R Ashwin,SE Marsh,6,0,6,73,111,53,27,0,1,-,7,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
43,AJ Finch,R Ashwin,SE Marsh,0,0,0,73,111,53,28,0,2,-,7,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
44,AJ Finch,R Ashwin,SE Marsh,0,2,2,75,109,53,29,0,3,wides,7,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
45,SE Marsh,R Ashwin,AJ Finch,1,0,1,76,108,18,17,0,4,-,7,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
46,AJ Finch,R Ashwin,SE Marsh,1,0,1,77,107,54,30,0,5,-,7,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
47,SE Marsh,R Ashwin,AJ Finch,1,0,1,78,106,19,18,0,6,-,7,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
48,AJ Finch,R Ashwin,SE Marsh,0,0,0,78,106,54,31,0,7,-,7,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
49,SE Marsh,RA Jadeja,AJ Finch,1,0,1,79,105,20,19,0,1,-,8,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
50,AJ Finch,RA Jadeja,SE Marsh,6,0,6,85,99,60,32,0,2,-,8,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
51,AJ Finch,RA Jadeja,SE Marsh,1,0,1,86,98,61,33,0,3,-,8,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
52,SE Marsh,RA Jadeja,AJ Finch,1,0,1,87,97,21,20,0,4,-,8,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
53,AJ Finch,RA Jadeja,SE Marsh,1,0,1,88,96,62,34,0,5,-,8,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
54,SE Marsh,RA Jadeja,AJ Finch,1,0,1,89,95,22,21,0,6,-,8,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
55,SE Marsh,R Ashwin,AJ Finch,1,0,1,90,94,23,22,0,1,-,9,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
56,AJ Finch,R Ashwin,SE Marsh,0,0,0,90,94,62,35,0,2,-,9,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
57,AJ Finch,R Ashwin,SE Marsh,2,0,2,92,92,64,36,0,3,-,9,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
58,AJ Finch,R Ashwin,SE Marsh,1,0,1,93,91,65,37,0,4,-,9,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
59,SE Marsh,R Ashwin,AJ Finch,0,1,1,94,90,23,23,0,5,wides,9,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
60,SE Marsh,R Ashwin,AJ Finch,0,0,0,94,90,23,24,1,6,-,9,caught,SE Marsh,HH Pandya,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
61,CA Lynn,R Ashwin,AJ Finch,1,0,1,95,89,1,1,1,7,-,9,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
62,CA Lynn,HH Pandya,AJ Finch,1,0,1,96,88,2,2,1,1,-,10,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
63,AJ Finch,HH Pandya,CA Lynn,2,0,2,98,86,67,38,1,2,-,10,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
64,AJ Finch,HH Pandya,CA Lynn,1,0,1,99,85,68,39,1,3,-,10,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
65,CA Lynn,HH Pandya,AJ Finch,0,0,0,99,85,2,3,1,4,-,10,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
66,CA Lynn,HH Pandya,AJ Finch,0,0,0,99,85,2,4,2,5,-,10,caught,CA Lynn,MS Dhoni,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
67,AJ Finch,HH Pandya,GJ Maxwell,0,0,0,99,85,68,40,2,6,-,10,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
68,GJ Maxwell,Yuvraj Singh,AJ Finch,1,0,1,100,84,1,1,2,1,-,11,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
69,AJ Finch,Yuvraj Singh,GJ Maxwell,0,0,0,100,84,68,41,2,2,-,11,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
70,AJ Finch,Yuvraj Singh,GJ Maxwell,1,0,1,101,83,69,42,2,3,-,11,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
71,GJ Maxwell,Yuvraj Singh,AJ Finch,0,0,0,101,83,1,2,3,4,-,11,stumped,GJ Maxwell,MS Dhoni,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
72,SR Watson,Yuvraj Singh,AJ Finch,1,0,1,102,82,1,1,3,5,-,11,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
73,AJ Finch,Yuvraj Singh,SR Watson,0,0,0,102,82,69,43,3,6,-,11,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
74,SR Watson,HH Pandya,AJ Finch,4,0,4,106,78,5,2,3,1,-,12,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
75,SR Watson,HH Pandya,AJ Finch,1,0,1,107,77,6,3,3,2,-,12,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
76,AJ Finch,HH Pandya,SR Watson,1,0,1,108,76,70,44,3,3,-,12,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
77,SR Watson,HH Pandya,AJ Finch,0,1,1,109,75,6,4,3,4,wides,12,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
78,SR Watson,HH Pandya,AJ Finch,0,0,0,109,75,6,5,3,5,-,12,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
79,SR Watson,HH Pandya,AJ Finch,4,0,4,113,71,10,6,3,6,-,12,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
80,SR Watson,HH Pandya,AJ Finch,2,0,2,115,69,12,7,3,7,-,12,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
81,AJ Finch,Yuvraj Singh,SR Watson,0,0,0,115,69,70,45,3,1,-,13,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
82,AJ Finch,Yuvraj Singh,SR Watson,1,0,1,116,68,71,46,3,2,-,13,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
83,SR Watson,Yuvraj Singh,AJ Finch,0,0,0,116,68,12,8,3,3,-,13,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
84,SR Watson,Yuvraj Singh,AJ Finch,0,0,0,116,68,12,9,3,4,-,13,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
85,SR Watson,Yuvraj Singh,AJ Finch,1,0,1,117,67,13,10,3,5,-,13,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
86,AJ Finch,Yuvraj Singh,SR Watson,2,0,2,119,65,73,47,3,6,-,13,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
87,SR Watson,RA Jadeja,AJ Finch,2,0,2,121,63,15,11,3,1,-,14,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
88,SR Watson,RA Jadeja,AJ Finch,0,0,0,121,63,15,12,4,2,-,14,caught and bowled,SR Watson,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
89,MS Wade,RA Jadeja,AJ Finch,1,0,1,122,62,1,1,4,3,-,14,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
90,AJ Finch,RA Jadeja,MS Wade,1,0,1,123,61,74,48,4,4,-,14,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
91,MS Wade,RA Jadeja,AJ Finch,1,0,1,124,60,2,2,4,5,-,14,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
92,AJ Finch,RA Jadeja,MS Wade,0,0,0,124,60,74,49,4,6,-,14,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
93,MS Wade,R Ashwin,AJ Finch,0,0,0,124,60,2,3,4,1,-,15,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
94,MS Wade,R Ashwin,AJ Finch,0,0,0,124,60,2,4,5,2,-,15,run out,AJ Finch,RA Jadeja;MS Dhoni,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
95,JP Faulkner,R Ashwin,MS Wade,1,0,1,125,59,1,1,5,3,-,15,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
96,MS Wade,R Ashwin,JP Faulkner,1,0,1,126,58,3,5,5,4,-,15,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
97,JP Faulkner,R Ashwin,MS Wade,0,0,0,126,58,1,2,5,5,-,15,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
98,JP Faulkner,R Ashwin,MS Wade,0,0,0,126,58,1,3,5,6,-,15,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
99,MS Wade,RA Jadeja,JP Faulkner,1,0,1,127,57,4,6,5,1,-,16,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
100,JP Faulkner,RA Jadeja,MS Wade,1,0,1,128,56,2,4,5,2,-,16,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
101,MS Wade,RA Jadeja,JP Faulkner,1,0,1,129,55,5,7,5,3,-,16,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
102,JP Faulkner,RA Jadeja,MS Wade,6,0,6,135,49,8,5,5,4,-,16,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
103,JP Faulkner,RA Jadeja,MS Wade,2,0,2,137,47,10,6,5,5,-,16,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
104,JP Faulkner,RA Jadeja,MS Wade,0,0,0,137,47,10,7,6,6,-,16,stumped,JP Faulkner,MS Dhoni,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
105,MS Wade,R Ashwin,JW Hastings,1,0,1,138,46,6,8,6,1,-,17,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
106,JW Hastings,R Ashwin,MS Wade,0,0,0,138,46,0,1,6,2,-,17,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
107,JW Hastings,R Ashwin,MS Wade,1,0,1,139,45,1,2,6,3,-,17,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
108,MS Wade,R Ashwin,JW Hastings,6,0,6,145,39,12,9,6,4,-,17,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
109,MS Wade,R Ashwin,JW Hastings,0,0,0,145,39,12,10,6,5,-,17,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
110,MS Wade,R Ashwin,JW Hastings,0,0,0,145,39,12,11,6,6,-,17,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
111,JW Hastings,A Nehra,MS Wade,1,0,1,146,38,2,3,6,1,-,18,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
112,MS Wade,A Nehra,JW Hastings,1,0,1,147,37,13,12,6,2,-,18,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
113,JW Hastings,A Nehra,MS Wade,1,0,1,148,36,3,4,6,3,-,18,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
114,MS Wade,A Nehra,JW Hastings,1,0,1,149,35,14,13,6,4,-,18,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
115,JW Hastings,A Nehra,MS Wade,1,0,1,150,34,4,5,6,5,-,18,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
116,MS Wade,A Nehra,JW Hastings,1,0,1,151,33,15,14,6,6,-,18,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
117,MS Wade,JJ Bumrah,JW Hastings,1,0,1,152,32,16,15,6,1,-,19,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
118,JW Hastings,JJ Bumrah,MS Wade,0,0,0,152,32,4,6,7,2,-,19,bowled,JW Hastings,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
119,AJ Tye,JJ Bumrah,MS Wade,0,1,1,153,31,0,1,7,3,wides,19,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
120,AJ Tye,JJ Bumrah,MS Wade,0,0,0,153,31,0,2,7,4,-,19,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
121,AJ Tye,JJ Bumrah,MS Wade,4,0,4,157,27,4,3,7,5,-,19,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
122,AJ Tye,JJ Bumrah,MS Wade,0,0,0,157,27,4,4,7,6,-,19,0,,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
123,AJ Tye,JJ Bumrah,MS Wade,0,0,0,157,27,4,5,8,7,-,19,bowled,AJ Tye,,field,Australia,2,Melbourne Cricket Ground,2016,01,Australia_India_2016-01-29,India,Australia,India,False,157
