,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
11,MJ Prior,M Ntini,KP Pietersen,1,0,1,7,147,2,2,1,6,0,,,2,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
12,MJ Prior,SM Pollock,KP Pietersen,1,0,1,8,146,3,3,1,1,0,,,3,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
13,KP Pietersen,SM Pollock,MJ Prior,4,0,4,12,142,9,7,1,2,0,,,3,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
14,KP Pietersen,SM Pollock,MJ Prior,0,0,0,12,142,9,8,1,3,0,,,3,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
15,KP Pietersen,SM Pollock,MJ Prior,1,0,1,13,141,10,9,1,4,0,,,3,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
16,MJ Prior,SM Pollock,KP Pietersen,0,0,0,13,141,3,4,1,5,0,,,3,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
17,MJ Prior,SM Pollock,KP Pietersen,1,0,1,14,140,4,5,1,6,0,,,3,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
18,MJ Prior,M Ntini,KP Pietersen,0,0,0,14,140,4,6,1,1,0,,,4,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
19,MJ Prior,M Ntini,KP Pietersen,1,0,1,15,139,5,7,1,2,0,,,4,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
20,KP Pietersen,M Ntini,MJ Prior,1,0,1,16,138,11,10,1,3,0,,,4,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
21,MJ Prior,M Ntini,KP Pietersen,3,0,3,19,135,8,8,1,4,0,,,4,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
22,KP Pietersen,M Ntini,MJ Prior,0,0,0,19,135,11,11,1,5,0,,,4,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
23,KP Pietersen,M Ntini,MJ Prior,4,0,4,23,131,15,12,1,6,0,,,4,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
24,MJ Prior,SM Pollock,KP Pietersen,1,0,1,24,130,9,9,1,1,0,,,5,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
25,KP Pietersen,SM Pollock,MJ Prior,0,0,0,24,130,15,13,1,2,0,,,5,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
26,KP Pietersen,SM Pollock,MJ Prior,0,0,0,24,130,15,14,2,3,run out,KP Pietersen,M Ntini,5,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
27,MJ Prior,SM Pollock,PD Collingwood,3,0,3,27,127,12,10,2,4,0,,,5,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
28,PD Collingwood,SM Pollock,MJ Prior,0,0,0,27,127,0,1,3,5,caught,PD Collingwood,JM Kemp,5,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
29,OA Shah,SM Pollock,MJ Prior,0,1,1,28,126,0,1,3,6,0,,,5,legbyes,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
30,OA Shah,M Ntini,MJ Prior,0,1,1,29,125,0,2,3,1,0,,,6,wides,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
31,OA Shah,M Ntini,MJ Prior,0,0,0,29,125,0,3,3,2,0,,,6,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
32,OA Shah,M Ntini,MJ Prior,0,0,0,29,125,0,4,3,3,0,,,6,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
33,OA Shah,M Ntini,MJ Prior,1,0,1,30,124,1,5,3,4,0,,,6,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
34,MJ Prior,M Ntini,OA Shah,1,0,1,31,123,13,11,3,5,0,,,6,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
35,OA Shah,M Ntini,MJ Prior,0,0,0,31,123,1,6,3,6,0,,,6,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
36,OA Shah,M Ntini,MJ Prior,0,0,0,31,123,1,7,3,7,0,,,6,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
37,MJ Prior,SM Pollock,OA Shah,0,0,0,31,123,13,12,3,1,0,,,7,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
38,MJ Prior,SM Pollock,OA Shah,0,0,0,31,123,13,13,3,2,0,,,7,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
39,MJ Prior,SM Pollock,OA Shah,1,0,1,32,122,14,14,3,3,0,,,7,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
40,OA Shah,SM Pollock,MJ Prior,1,0,1,33,121,2,8,3,4,0,,,7,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
41,MJ Prior,SM Pollock,OA Shah,1,0,1,34,120,15,15,3,5,0,,,7,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
42,OA Shah,SM Pollock,MJ Prior,3,0,3,37,117,5,9,3,6,0,,,7,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
43,OA Shah,M Morkel,MJ Prior,0,0,0,37,117,5,10,3,1,0,,,8,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
44,OA Shah,M Morkel,MJ Prior,0,0,0,37,117,5,11,3,2,0,,,8,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
45,OA Shah,M Morkel,MJ Prior,1,0,1,38,116,6,12,3,3,0,,,8,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
46,MJ Prior,M Morkel,OA Shah,0,0,0,38,116,15,16,3,4,0,,,8,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
47,MJ Prior,M Morkel,OA Shah,4,0,4,42,112,19,17,3,5,0,,,8,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
48,MJ Prior,M Morkel,OA Shah,0,0,0,42,112,19,18,3,6,0,,,8,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
49,OA Shah,JJ van der Wath,MJ Prior,1,0,1,43,111,7,13,3,1,0,,,9,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
50,MJ Prior,JJ van der Wath,OA Shah,0,0,0,43,111,19,19,3,2,0,,,9,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
51,MJ Prior,JJ van der Wath,OA Shah,3,0,3,46,108,22,20,3,3,0,,,9,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
52,OA Shah,JJ van der Wath,MJ Prior,1,0,1,47,107,8,14,3,4,0,,,9,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
53,MJ Prior,JJ van der Wath,OA Shah,6,0,6,53,101,28,21,3,5,0,,,9,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
54,MJ Prior,JJ van der Wath,OA Shah,0,0,0,53,101,28,22,3,6,0,,,9,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
55,OA Shah,M Morkel,MJ Prior,2,0,2,55,99,10,15,3,1,0,,,10,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
56,OA Shah,M Morkel,MJ Prior,0,0,0,55,99,10,16,3,2,0,,,10,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
57,OA Shah,M Morkel,MJ Prior,0,2,2,57,97,10,17,3,3,0,,,10,legbyes,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
58,OA Shah,M Morkel,MJ Prior,1,0,1,58,96,11,18,3,4,0,,,10,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
59,MJ Prior,M Morkel,OA Shah,0,0,0,58,96,28,23,3,5,0,,,10,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
60,MJ Prior,M Morkel,OA Shah,1,0,1,59,95,29,24,3,6,0,,,10,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
61,MJ Prior,JJ van der Wath,OA Shah,0,0,0,59,95,29,25,3,1,0,,,11,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
62,MJ Prior,JJ van der Wath,OA Shah,1,0,1,60,94,30,26,3,2,0,,,11,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
63,OA Shah,JJ van der Wath,MJ Prior,1,0,1,61,93,12,19,3,3,0,,,11,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
64,MJ Prior,JJ van der Wath,OA Shah,0,0,0,61,93,30,27,3,4,0,,,11,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
65,MJ Prior,JJ van der Wath,OA Shah,1,0,1,62,92,31,28,3,5,0,,,11,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
66,OA Shah,JJ van der Wath,MJ Prior,1,0,1,63,91,13,20,3,6,0,,,11,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
67,OA Shah,VD Philander,MJ Prior,2,0,2,65,89,15,21,3,1,0,,,12,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
68,OA Shah,VD Philander,MJ Prior,2,0,2,67,87,17,22,3,2,0,,,12,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
69,OA Shah,VD Philander,MJ Prior,6,0,6,73,81,23,23,3,3,0,,,12,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
70,OA Shah,VD Philander,MJ Prior,0,0,0,73,81,23,24,3,4,0,,,12,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
71,OA Shah,VD Philander,MJ Prior,0,0,0,73,81,23,25,3,5,0,,,12,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
72,OA Shah,VD Philander,MJ Prior,6,0,6,79,75,29,26,3,6,0,,,12,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
73,MJ Prior,JA Morkel,OA Shah,0,0,0,79,75,31,29,3,1,0,,,13,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
74,MJ Prior,JA Morkel,OA Shah,1,0,1,80,74,32,30,3,2,0,,,13,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
75,OA Shah,JA Morkel,MJ Prior,1,0,1,81,73,30,27,3,3,0,,,13,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
76,MJ Prior,JA Morkel,OA Shah,0,1,1,82,72,32,31,3,4,0,,,13,wides,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
77,MJ Prior,JA Morkel,OA Shah,0,0,0,82,72,32,32,4,5,caught,MJ Prior,VD Philander,13,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
78,OA Shah,JA Morkel,A Flintoff,1,0,1,83,71,31,28,4,6,0,,,13,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
79,A Flintoff,JA Morkel,OA Shah,0,0,0,83,71,0,1,4,7,0,,,13,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
80,OA Shah,M Ntini,A Flintoff,1,0,1,84,70,32,29,4,1,0,,,14,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
81,A Flintoff,M Ntini,OA Shah,4,0,4,88,66,4,2,4,2,0,,,14,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
82,A Flintoff,M Ntini,OA Shah,4,0,4,92,62,8,3,4,3,0,,,14,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
83,A Flintoff,M Ntini,OA Shah,0,0,0,92,62,8,4,4,4,0,,,14,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
84,A Flintoff,M Ntini,OA Shah,1,0,1,93,61,9,5,4,5,0,,,14,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
85,OA Shah,M Ntini,A Flintoff,0,0,0,93,61,32,30,4,6,0,,,14,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
86,A Flintoff,JA Morkel,OA Shah,1,0,1,94,60,10,6,4,1,0,,,15,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
87,OA Shah,JA Morkel,A Flintoff,4,0,4,98,56,36,31,4,2,0,,,15,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
88,OA Shah,JA Morkel,A Flintoff,0,0,0,98,56,36,32,5,3,bowled,OA Shah,,15,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
89,JN Snape,JA Morkel,A Flintoff,1,0,1,99,55,1,1,5,4,0,,,15,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
90,A Flintoff,JA Morkel,JN Snape,1,0,1,100,54,11,7,5,5,0,,,15,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
91,JN Snape,JA Morkel,A Flintoff,1,0,1,101,53,2,2,5,6,0,,,15,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
92,JN Snape,VD Philander,A Flintoff,1,0,1,102,52,3,3,5,1,0,,,16,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
93,A Flintoff,VD Philander,JN Snape,1,0,1,103,51,12,8,5,2,0,,,16,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
94,JN Snape,VD Philander,A Flintoff,0,0,0,103,51,3,4,5,3,0,,,16,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
95,JN Snape,VD Philander,A Flintoff,2,0,2,105,49,5,5,5,4,0,,,16,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
96,JN Snape,VD Philander,A Flintoff,1,0,1,106,48,6,6,5,5,0,,,16,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
97,A Flintoff,VD Philander,JN Snape,1,0,1,107,47,13,9,5,6,0,,,16,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
98,A Flintoff,JJ van der Wath,JN Snape,1,0,1,108,46,14,10,5,1,0,,,17,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
99,JN Snape,JJ van der Wath,A Flintoff,0,0,0,108,46,6,7,5,2,0,,,17,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
100,JN Snape,JJ van der Wath,A Flintoff,1,0,1,109,45,7,8,5,3,0,,,17,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
101,A Flintoff,JJ van der Wath,JN Snape,2,0,2,111,43,16,11,5,4,0,,,17,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
102,A Flintoff,JJ van der Wath,JN Snape,0,0,0,111,43,16,12,5,5,0,,,17,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
103,A Flintoff,JJ van der Wath,JN Snape,0,1,1,112,42,16,13,5,6,0,,,17,legbyes,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
104,A Flintoff,M Morkel,JN Snape,0,1,1,113,41,16,14,5,1,0,,,18,legbyes,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
105,JN Snape,M Morkel,A Flintoff,0,0,0,113,41,7,9,5,2,0,,,18,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
106,JN Snape,M Morkel,A Flintoff,0,0,0,113,41,7,10,5,3,0,,,18,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
107,JN Snape,M Morkel,A Flintoff,0,0,0,113,41,7,11,6,4,caught,JN Snape,AB de Villiers,18,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
108,A Flintoff,M Morkel,AD Mascarenhas,1,0,1,114,40,17,15,6,5,0,,,18,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
109,AD Mascarenhas,M Morkel,A Flintoff,1,0,1,115,39,1,1,6,6,0,,,18,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
110,AD Mascarenhas,JJ van der Wath,A Flintoff,4,0,4,119,35,5,2,6,1,0,,,19,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
111,AD Mascarenhas,JJ van der Wath,A Flintoff,1,0,1,120,34,6,3,6,2,0,,,19,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
112,A Flintoff,JJ van der Wath,AD Mascarenhas,0,0,0,120,34,17,16,7,3,bowled,A Flintoff,,19,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
113,CP Schofield,JJ van der Wath,AD Mascarenhas,4,0,4,124,30,4,1,7,4,0,,,19,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
114,CP Schofield,JJ van der Wath,AD Mascarenhas,1,0,1,125,29,5,2,7,5,0,,,19,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
115,AD Mascarenhas,JJ van der Wath,CP Schofield,1,0,1,126,28,7,4,7,6,0,,,19,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
116,AD Mascarenhas,M Morkel,CP Schofield,2,0,2,128,26,9,5,7,1,0,,,20,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
117,AD Mascarenhas,M Morkel,CP Schofield,4,0,4,132,22,13,6,7,2,0,,,20,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
118,AD Mascarenhas,M Morkel,CP Schofield,0,0,0,132,22,13,7,7,3,0,,,20,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
119,AD Mascarenhas,M Morkel,CP Schofield,1,0,1,133,21,14,8,7,4,0,,,20,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
120,CP Schofield,M Morkel,AD Mascarenhas,1,0,1,134,20,6,3,7,5,0,,,20,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
121,AD Mascarenhas,M Morkel,CP Schofield,1,0,1,135,19,15,9,7,6,0,,,20,-,field,England,2,Newlands,2007,09,South Africa_England_2007-09-16,South Africa,England,South Africa
