,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,GC Smith,Shoaib Akhtar,LE Bosman,0,0,0,0,119,0,1,0,-,1.0,0,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,South Africa,Pakistan,True,120
1,GC Smith,Shoaib Akhtar,LE Bosman,4,0,4,4,115,4,2,0,-,2.0,0,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,South Africa,Pakistan,True,120
2,GC Smith,Shoaib Akhtar,LE Bosman,1,0,1,5,114,5,3,0,-,3.0,0,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,South Africa,Pakistan,True,120
3,LE Bosman,Shoaib Akhtar,GC Smith,0,0,0,5,114,0,1,0,-,4.0,0,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,South Africa,Pakistan,True,120
4,LE Bosman,Shoaib Akhtar,GC Smith,1,0,1,6,113,1,2,0,-,5.0,0,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,South Africa,Pakistan,True,120
5,GC Smith,Shoaib Akhtar,LE Bosman,0,0,0,6,113,5,4,0,-,6.0,0,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,South Africa,Pakistan,True,120
6,LE Bosman,Abdul Razzaq,GC Smith,0,1,1,7,112,1,3,0,wides,0.0,1,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,South Africa,Pakistan,True,120
7,LE Bosman,Abdul Razzaq,GC Smith,1,0,1,8,111,2,4,0,-,1.0,1,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,South Africa,Pakistan,True,120
8,GC Smith,Abdul Razzaq,LE Bosman,0,0,0,8,111,5,5,0,-,2.0,1,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,South Africa,Pakistan,True,120
9,GC Smith,Abdul Razzaq,LE Bosman,0,0,0,8,111,5,6,0,-,3.0,1,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,South Africa,Pakistan,True,120
10,GC Smith,Abdul Razzaq,LE Bosman,4,0,4,12,107,9,7,0,-,4.0,1,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,South Africa,Pakistan,True,120
11,GC Smith,Abdul Razzaq,LE Bosman,0,0,0,12,107,9,8,0,-,5.0,1,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,South Africa,Pakistan,True,120
12,GC Smith,Abdul Razzaq,LE Bosman,4,0,4,16,103,13,9,0,-,6.0,1,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,South Africa,Pakistan,True,120
13,LE Bosman,Shoaib Akhtar,GC Smith,0,0,0,16,103,2,5,1,-,1.0,2,caught,LE Bosman,Imran Farhat,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,South Africa,Pakistan,True,120
