,batter,bowler,non_striker,review,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
93,AK Markram,PWH de Silva,DA Miller,,1,0,1,109,,27,23,3,-,3.0,15,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Right hand Bat,Left hand Bat,Right arm Legbreak
94,DA Miller,PWH de Silva,AK Markram,,6,0,6,115,,11,6,3,-,4.0,15,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Left hand Bat,Right hand Bat,Right arm Legbreak
95,DA Miller,PWH de Silva,AK Markram,,1,0,1,116,,12,7,3,-,5.0,15,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Left hand Bat,Right hand Bat,Right arm Legbreak
96,AK Markram,PWH de Silva,DA Miller,,1,0,1,117,,28,24,3,-,6.0,15,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Right hand Bat,Left hand Bat,Right arm Legbreak
97,AK Markram,PVD Chameera,DA Miller,,1,0,1,118,,29,25,3,-,1.0,16,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Right hand Bat,Left hand Bat,Right arm Fast
98,DA Miller,PVD Chameera,AK Markram,,1,0,1,119,,13,8,3,-,2.0,16,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Left hand Bat,Right hand Bat,Right arm Fast
99,AK Markram,PVD Chameera,DA Miller,,1,0,1,120,,30,26,3,-,3.0,16,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Right hand Bat,Left hand Bat,Right arm Fast
100,DA Miller,PVD Chameera,AK Markram,,4,0,4,124,,17,9,3,-,4.0,16,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Left hand Bat,Right hand Bat,Right arm Fast
101,DA Miller,PVD Chameera,AK Markram,,4,0,4,128,,21,10,3,-,5.0,16,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Left hand Bat,Right hand Bat,Right arm Fast
102,DA Miller,PVD Chameera,AK Markram,,2,0,2,130,,23,11,3,-,6.0,16,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Left hand Bat,Right hand Bat,Right arm Fast
103,AK Markram,C Karunaratne,DA Miller,,0,1,1,131,,30,27,3,wides,0.0,17,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Right hand Bat,Left hand Bat,Right arm Medium
104,AK Markram,C Karunaratne,DA Miller,,3,0,3,134,,33,28,3,-,1.0,17,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Right hand Bat,Left hand Bat,Right arm Medium
105,DA Miller,C Karunaratne,AK Markram,,1,0,1,135,,24,12,3,-,2.0,17,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Left hand Bat,Right hand Bat,Right arm Medium
106,AK Markram,C Karunaratne,DA Miller,,4,0,4,139,,37,29,3,-,3.0,17,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Right hand Bat,Left hand Bat,Right arm Medium
107,AK Markram,C Karunaratne,DA Miller,,6,0,6,145,,43,30,3,-,4.0,17,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Right hand Bat,Left hand Bat,Right arm Medium
108,AK Markram,C Karunaratne,DA Miller,,1,0,1,146,,44,31,3,-,5.0,17,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Right hand Bat,Left hand Bat,Right arm Medium
109,DA Miller,C Karunaratne,AK Markram,,1,0,1,147,,25,13,3,-,6.0,17,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Left hand Bat,Right hand Bat,Right arm Medium
110,DA Miller,MD Shanaka,AK Markram,,1,0,1,148,,26,14,3,-,1.0,18,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Left hand Bat,Right hand Bat,Right arm Medium
111,AK Markram,MD Shanaka,DA Miller,,2,0,2,150,,46,32,3,-,2.0,18,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Right hand Bat,Left hand Bat,Right arm Medium
112,AK Markram,MD Shanaka,DA Miller,,0,0,0,150,,46,33,3,-,3.0,18,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Right hand Bat,Left hand Bat,Right arm Medium
113,AK Markram,MD Shanaka,DA Miller,,2,0,2,152,,48,34,3,-,4.0,18,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Right hand Bat,Left hand Bat,Right arm Medium
114,AK Markram,MD Shanaka,DA Miller,,0,0,0,152,,48,35,4,-,5.0,18,caught,AK Markram,PVD Chameera,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Right hand Bat,Left hand Bat,Right arm Medium
115,D Pretorius,MD Shanaka,DA Miller,,1,0,1,153,,1,1,4,-,6.0,18,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Right hand Bat,Left hand Bat,Right arm Medium
116,D Pretorius,PVD Chameera,DA Miller,,2,0,2,155,,3,2,4,-,1.0,19,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Right hand Bat,Left hand Bat,Right arm Fast
117,D Pretorius,PVD Chameera,DA Miller,,1,0,1,156,,4,3,4,-,2.0,19,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Right hand Bat,Left hand Bat,Right arm Fast
118,DA Miller,PVD Chameera,D Pretorius,,0,0,0,156,,26,15,5,-,3.0,19,caught,DA Miller,WIA Fernando,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Left hand Bat,Right hand Bat,Right arm Fast
119,D Pretorius,PVD Chameera,K Rabada,,0,1,1,157,,4,4,5,wides,3.0,19,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Right hand Bat,Left hand Bat,Right arm Fast
120,D Pretorius,PVD Chameera,K Rabada,,0,0,0,157,,4,5,5,-,4.0,19,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Right hand Bat,Left hand Bat,Right arm Fast
121,D Pretorius,PVD Chameera,K Rabada,,2,0,2,159,,6,6,5,-,5.0,19,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Right hand Bat,Left hand Bat,Right arm Fast
122,D Pretorius,PVD Chameera,K Rabada,,4,0,4,163,,10,7,5,-,6.0,19,0,,,bat,South Africa,1,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,South Africa,Sri Lanka,True,163,Right hand Bat,Left hand Bat,Right arm Fast
