,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,review,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
14,Ishan Kishan,CA Young,DJ Hooda,6,0,6,30,78,26,10,0,-,2.0,2,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,,Right hand Bat,Right arm Fast
15,Ishan Kishan,CA Young,DJ Hooda,0,0,0,30,78,26,11,0,-,3.0,2,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,,Right hand Bat,Right arm Fast
16,Ishan Kishan,CA Young,DJ Hooda,0,0,0,30,78,26,12,1,-,4.0,2,,bowled,Ishan Kishan,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,,Right hand Bat,Right arm Fast
17,SA Yadav,CA Young,DJ Hooda,0,0,0,30,78,0,1,2,-,5.0,2,"{'by': 'India', 'umpire': 'M Hawthorne', 'batter': 'SA Yadav', 'decision': 'struck down'}",lbw,SA Yadav,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Fast
18,HH Pandya,CA Young,DJ Hooda,0,1,1,31,77,0,1,2,noballs,5.0,2,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Fast
19,HH Pandya,CA Young,DJ Hooda,4,0,4,35,73,4,2,2,-,6.0,2,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Fast
20,DJ Hooda,MR Adair,HH Pandya,0,0,0,35,73,2,6,2,-,1.0,3,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Fast
21,DJ Hooda,MR Adair,HH Pandya,0,0,0,35,73,2,7,2,-,2.0,3,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Fast
22,DJ Hooda,MR Adair,HH Pandya,4,0,4,39,69,6,8,2,-,3.0,3,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Fast
23,DJ Hooda,MR Adair,HH Pandya,0,1,1,40,68,6,9,2,wides,3.0,3,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Fast
24,DJ Hooda,MR Adair,HH Pandya,4,0,4,44,64,10,10,2,-,4.0,3,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Fast
25,DJ Hooda,MR Adair,HH Pandya,1,0,1,45,63,11,11,2,-,5.0,3,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Fast
26,HH Pandya,MR Adair,DJ Hooda,0,0,0,45,63,4,3,2,-,6.0,3,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Fast
27,DJ Hooda,CA Young,HH Pandya,0,1,1,46,62,11,12,2,wides,0.0,4,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Fast
28,DJ Hooda,CA Young,HH Pandya,0,0,0,46,62,11,13,2,-,1.0,4,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Fast
29,DJ Hooda,CA Young,HH Pandya,0,0,0,46,62,11,14,2,-,2.0,4,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Fast
30,DJ Hooda,CA Young,HH Pandya,0,0,0,46,62,11,15,2,-,3.0,4,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Fast
31,DJ Hooda,CA Young,HH Pandya,1,0,1,47,61,12,16,2,-,4.0,4,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Fast
32,HH Pandya,CA Young,DJ Hooda,0,0,0,47,61,4,4,2,-,5.0,4,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Fast
33,HH Pandya,CA Young,DJ Hooda,1,0,1,48,60,5,5,2,-,6.0,4,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Fast
34,HH Pandya,AR McBrine,DJ Hooda,6,0,6,54,54,11,6,2,-,1.0,5,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Offbreak
35,HH Pandya,AR McBrine,DJ Hooda,1,0,1,55,53,12,7,2,-,2.0,5,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Offbreak
36,DJ Hooda,AR McBrine,HH Pandya,6,0,6,61,47,18,17,2,-,3.0,5,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Offbreak
37,DJ Hooda,AR McBrine,HH Pandya,0,1,1,62,46,18,18,2,wides,3.0,5,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Offbreak
38,DJ Hooda,AR McBrine,HH Pandya,0,0,0,62,46,18,19,2,-,4.0,5,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Offbreak
39,DJ Hooda,AR McBrine,HH Pandya,1,0,1,63,45,19,20,2,-,5.0,5,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Offbreak
40,HH Pandya,AR McBrine,DJ Hooda,6,0,6,69,39,18,8,2,-,6.0,5,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Offbreak
41,DJ Hooda,C Olphert,HH Pandya,6,0,6,75,33,25,21,2,-,1.0,6,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Medium
42,DJ Hooda,C Olphert,HH Pandya,0,0,0,75,33,25,22,2,-,2.0,6,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Medium
43,DJ Hooda,C Olphert,HH Pandya,2,0,2,77,31,27,23,2,-,3.0,6,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Medium
44,DJ Hooda,C Olphert,HH Pandya,1,0,1,78,30,28,24,2,-,4.0,6,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Medium
45,HH Pandya,C Olphert,DJ Hooda,0,0,0,78,30,18,9,2,-,5.0,6,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Medium
46,HH Pandya,C Olphert,DJ Hooda,0,0,0,78,30,18,10,2,-,6.0,6,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Medium
47,DJ Hooda,J Little,HH Pandya,0,0,0,78,30,28,25,2,-,1.0,7,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Left arm Fast
48,DJ Hooda,J Little,HH Pandya,4,0,4,82,26,32,26,2,-,2.0,7,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Left arm Fast
49,DJ Hooda,J Little,HH Pandya,4,0,4,86,22,36,27,2,-,3.0,7,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Left arm Fast
50,DJ Hooda,J Little,HH Pandya,1,0,1,87,21,37,28,2,-,4.0,7,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Left arm Fast
51,HH Pandya,J Little,DJ Hooda,6,0,6,93,15,24,11,2,-,5.0,7,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Left arm Fast
52,HH Pandya,J Little,DJ Hooda,0,1,1,94,14,24,12,2,wides,5.0,7,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Left arm Fast
53,HH Pandya,J Little,DJ Hooda,0,0,0,94,14,24,13,3,-,6.0,7,"{'by': 'India', 'umpire': 'PA Reynolds', 'batter': 'HH Pandya', 'decision': 'struck down', 'umpires_call': True}",lbw,HH Pandya,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Left arm Fast
54,DJ Hooda,C Olphert,KD Karthik,1,0,1,95,13,38,29,3,-,1.0,8,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Medium
55,KD Karthik,C Olphert,DJ Hooda,0,0,0,95,13,0,1,3,-,2.0,8,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Medium
56,KD Karthik,C Olphert,DJ Hooda,0,1,1,96,12,0,2,3,wides,2.0,8,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Medium
57,KD Karthik,C Olphert,DJ Hooda,1,0,1,97,11,1,3,3,-,3.0,8,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Medium
58,DJ Hooda,C Olphert,KD Karthik,1,0,1,98,10,39,30,3,-,4.0,8,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Medium
59,KD Karthik,C Olphert,DJ Hooda,0,0,0,98,10,1,4,3,-,5.0,8,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Medium
60,KD Karthik,C Olphert,DJ Hooda,0,1,1,99,9,1,5,3,wides,5.0,8,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Medium
61,KD Karthik,C Olphert,DJ Hooda,4,0,4,103,5,5,6,3,-,6.0,8,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Right arm Medium
62,DJ Hooda,J Little,KD Karthik,4,0,4,107,1,43,31,3,-,1.0,9,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Left arm Fast
63,DJ Hooda,J Little,KD Karthik,4,0,4,111,-3,47,32,3,-,2.0,9,,0,,,field,India,2,"The Village, Malahide, Dublin",2022,06,Ireland_India_2022-06-26,India,India,Ireland,True,111,Right hand Bat,Right hand Bat,Left arm Fast
