,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
39,MDKJ Perera,Mashrafe Mortaza,WU Tharanga,2,0,2,60,95,31,16,0,2,6,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
40,MDKJ Perera,Mashrafe Mortaza,WU Tharanga,4,0,4,64,91,35,17,0,3,6,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
41,MDKJ Perera,Mashrafe Mortaza,WU Tharanga,1,0,1,65,90,36,18,0,4,6,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
42,WU Tharanga,Mashrafe Mortaza,MDKJ Perera,0,0,0,65,90,24,25,1,5,6,-,caught,WU Tharanga,Mustafizur Rahman,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
43,EMDY Munaweera,Mashrafe Mortaza,MDKJ Perera,1,0,1,66,89,1,1,1,6,6,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
44,EMDY Munaweera,Mohammad Saifuddin,MDKJ Perera,1,0,1,67,88,2,2,1,1,7,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
45,MDKJ Perera,Mohammad Saifuddin,EMDY Munaweera,2,0,2,69,86,38,19,1,2,7,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
46,MDKJ Perera,Mohammad Saifuddin,EMDY Munaweera,1,0,1,70,85,39,20,1,3,7,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
47,EMDY Munaweera,Mohammad Saifuddin,MDKJ Perera,1,0,1,71,84,3,3,1,4,7,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
48,MDKJ Perera,Mohammad Saifuddin,EMDY Munaweera,1,0,1,72,83,40,21,1,5,7,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
49,EMDY Munaweera,Mohammad Saifuddin,MDKJ Perera,4,0,4,76,79,7,4,1,6,7,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
50,MDKJ Perera,Mashrafe Mortaza,EMDY Munaweera,1,0,1,77,78,41,22,1,1,8,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
51,EMDY Munaweera,Mashrafe Mortaza,MDKJ Perera,1,0,1,78,77,8,5,1,2,8,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
52,MDKJ Perera,Mashrafe Mortaza,EMDY Munaweera,1,0,1,79,76,42,23,1,3,8,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
53,EMDY Munaweera,Mashrafe Mortaza,MDKJ Perera,0,0,0,79,76,8,6,2,4,8,-,caught and bowled,EMDY Munaweera,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
54,DAS Gunaratne,Mashrafe Mortaza,MDKJ Perera,1,0,1,80,75,1,1,2,5,8,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
55,MDKJ Perera,Mashrafe Mortaza,DAS Gunaratne,1,0,1,81,74,43,24,2,6,8,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
56,MDKJ Perera,Mahmudullah,DAS Gunaratne,0,0,0,81,74,43,25,2,1,9,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
57,MDKJ Perera,Mahmudullah,DAS Gunaratne,1,0,1,82,73,44,26,2,2,9,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
58,DAS Gunaratne,Mahmudullah,MDKJ Perera,1,0,1,83,72,2,2,2,3,9,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
59,MDKJ Perera,Mahmudullah,DAS Gunaratne,1,0,1,84,71,45,27,2,4,9,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
60,DAS Gunaratne,Mahmudullah,MDKJ Perera,1,0,1,85,70,3,3,2,5,9,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
61,MDKJ Perera,Mahmudullah,DAS Gunaratne,0,0,0,85,70,45,28,2,6,9,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
62,DAS Gunaratne,Mosaddek Hossain,MDKJ Perera,1,0,1,86,69,4,4,2,1,10,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
63,MDKJ Perera,Mosaddek Hossain,DAS Gunaratne,1,0,1,87,68,46,29,2,2,10,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
64,DAS Gunaratne,Mosaddek Hossain,MDKJ Perera,1,0,1,88,67,5,5,2,3,10,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
65,MDKJ Perera,Mosaddek Hossain,DAS Gunaratne,0,0,0,88,67,46,30,2,4,10,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
66,MDKJ Perera,Mosaddek Hossain,DAS Gunaratne,4,0,4,92,63,50,31,2,5,10,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
67,MDKJ Perera,Mosaddek Hossain,DAS Gunaratne,0,0,0,92,63,50,32,2,6,10,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
68,DAS Gunaratne,Taskin Ahmed,MDKJ Perera,1,0,1,93,62,6,6,2,1,11,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
69,MDKJ Perera,Taskin Ahmed,DAS Gunaratne,4,0,4,97,58,54,33,2,2,11,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
70,MDKJ Perera,Taskin Ahmed,DAS Gunaratne,0,1,1,98,57,54,34,2,3,11,legbyes,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
71,DAS Gunaratne,Taskin Ahmed,MDKJ Perera,1,0,1,99,56,7,7,2,4,11,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
72,MDKJ Perera,Taskin Ahmed,DAS Gunaratne,1,0,1,100,55,55,35,2,5,11,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
73,DAS Gunaratne,Taskin Ahmed,MDKJ Perera,1,0,1,101,54,8,8,2,6,11,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
74,DAS Gunaratne,Shakib Al Hasan,MDKJ Perera,1,0,1,102,53,9,9,2,1,12,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
75,MDKJ Perera,Shakib Al Hasan,DAS Gunaratne,1,0,1,103,52,56,36,2,2,12,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
76,DAS Gunaratne,Shakib Al Hasan,MDKJ Perera,0,0,0,103,52,9,10,2,3,12,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
77,DAS Gunaratne,Shakib Al Hasan,MDKJ Perera,1,0,1,104,51,10,11,2,4,12,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
78,MDKJ Perera,Shakib Al Hasan,DAS Gunaratne,1,0,1,105,50,57,37,2,5,12,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
79,DAS Gunaratne,Shakib Al Hasan,MDKJ Perera,0,0,0,105,50,10,12,2,6,12,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
80,MDKJ Perera,Mohammad Saifuddin,DAS Gunaratne,1,0,1,106,49,58,38,2,1,13,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
81,DAS Gunaratne,Mohammad Saifuddin,MDKJ Perera,0,0,0,106,49,10,13,2,2,13,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
82,DAS Gunaratne,Mohammad Saifuddin,MDKJ Perera,1,0,1,107,48,11,14,2,3,13,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
83,MDKJ Perera,Mohammad Saifuddin,DAS Gunaratne,1,0,1,108,47,59,39,2,4,13,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
84,DAS Gunaratne,Mohammad Saifuddin,MDKJ Perera,1,0,1,109,46,12,15,2,5,13,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
85,MDKJ Perera,Mohammad Saifuddin,DAS Gunaratne,1,0,1,110,45,60,40,2,6,13,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
86,MDKJ Perera,Shakib Al Hasan,DAS Gunaratne,0,0,0,110,45,60,41,2,1,14,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
87,MDKJ Perera,Shakib Al Hasan,DAS Gunaratne,2,0,2,112,43,62,42,2,2,14,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
88,MDKJ Perera,Shakib Al Hasan,DAS Gunaratne,1,0,1,113,42,63,43,2,3,14,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
89,DAS Gunaratne,Shakib Al Hasan,MDKJ Perera,4,0,4,117,38,16,16,2,4,14,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
90,DAS Gunaratne,Shakib Al Hasan,MDKJ Perera,1,0,1,118,37,17,17,2,5,14,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
91,MDKJ Perera,Shakib Al Hasan,DAS Gunaratne,1,0,1,119,36,64,44,2,6,14,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
92,MDKJ Perera,Mohammad Saifuddin,DAS Gunaratne,0,0,0,119,36,64,45,2,1,15,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
93,MDKJ Perera,Mohammad Saifuddin,DAS Gunaratne,1,0,1,120,35,65,46,2,2,15,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
94,DAS Gunaratne,Mohammad Saifuddin,MDKJ Perera,0,0,0,120,35,17,18,3,3,15,-,run out,DAS Gunaratne,Sabbir Rahman,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
95,MDKJ Perera,Mohammad Saifuddin,S Prasanna,4,0,4,124,31,69,47,3,4,15,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
96,MDKJ Perera,Mohammad Saifuddin,S Prasanna,1,0,1,125,30,70,48,3,5,15,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
97,S Prasanna,Mohammad Saifuddin,MDKJ Perera,2,0,2,127,28,2,1,3,6,15,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
98,MDKJ Perera,Mashrafe Mortaza,S Prasanna,1,0,1,128,27,71,49,3,1,16,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
99,S Prasanna,Mashrafe Mortaza,MDKJ Perera,1,0,1,129,26,3,2,3,2,16,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
100,MDKJ Perera,Mashrafe Mortaza,S Prasanna,4,0,4,133,22,75,50,3,3,16,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
101,MDKJ Perera,Mashrafe Mortaza,S Prasanna,1,0,1,134,21,76,51,3,4,16,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
102,S Prasanna,Mashrafe Mortaza,MDKJ Perera,4,0,4,138,17,7,3,3,5,16,-,0,,,bat,Bangladesh,2,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Sri Lanka,Bangladesh,158
