,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
34,Usman Ghani,MR Adair,Hashmatullah Shahidi,0,0,0,46,,16,12,1,5,5,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
35,Usman Ghani,MR Adair,Hashmatullah Shahidi,1,0,1,47,,17,13,1,6,5,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
36,Usman Ghani,AR McBrine,Hashmatullah Shahidi,0,0,0,47,,17,14,1,1,6,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
37,Usman Ghani,AR McBrine,Hashmatullah Shahidi,6,0,6,53,,23,15,1,2,6,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
38,Usman Ghani,AR McBrine,Hashmatullah Shahidi,1,0,1,54,,24,16,1,3,6,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
39,Hashmatullah Shahidi,AR McBrine,Usman Ghani,1,0,1,55,,5,2,1,4,6,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
40,Usman Ghani,AR McBrine,Hashmatullah Shahidi,1,0,1,56,,25,17,1,5,6,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
41,Hashmatullah Shahidi,AR McBrine,Usman Ghani,0,0,0,56,,5,3,1,6,6,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
42,Usman Ghani,GJ Delany,Hashmatullah Shahidi,1,0,1,57,,26,18,1,1,7,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
43,Hashmatullah Shahidi,GJ Delany,Usman Ghani,0,0,0,57,,5,4,1,2,7,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
44,Hashmatullah Shahidi,GJ Delany,Usman Ghani,0,0,0,57,,5,5,1,3,7,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
45,Hashmatullah Shahidi,GJ Delany,Usman Ghani,4,0,4,61,,9,6,1,4,7,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
46,Hashmatullah Shahidi,GJ Delany,Usman Ghani,1,0,1,62,,10,7,1,5,7,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
47,Usman Ghani,GJ Delany,Hashmatullah Shahidi,1,0,1,63,,27,19,1,6,7,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
48,Usman Ghani,BJ McCarthy,Hashmatullah Shahidi,0,0,0,63,,27,20,1,1,8,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
49,Usman Ghani,BJ McCarthy,Hashmatullah Shahidi,4,0,4,67,,31,21,1,2,8,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
50,Usman Ghani,BJ McCarthy,Hashmatullah Shahidi,1,0,1,68,,32,22,1,3,8,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
51,Hashmatullah Shahidi,BJ McCarthy,Usman Ghani,1,0,1,69,,11,8,1,4,8,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
52,Usman Ghani,BJ McCarthy,Hashmatullah Shahidi,6,0,6,75,,38,23,1,5,8,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
53,Usman Ghani,BJ McCarthy,Hashmatullah Shahidi,0,0,0,75,,38,24,1,6,8,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
54,Hashmatullah Shahidi,GH Dockrell,Usman Ghani,0,0,0,75,,11,9,1,1,9,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
55,Hashmatullah Shahidi,GH Dockrell,Usman Ghani,0,0,0,75,,11,10,1,2,9,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
56,Hashmatullah Shahidi,GH Dockrell,Usman Ghani,0,0,0,75,,11,11,1,3,9,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
57,Hashmatullah Shahidi,GH Dockrell,Usman Ghani,0,1,1,76,,11,12,1,4,9,0,,,wides,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
58,Hashmatullah Shahidi,GH Dockrell,Usman Ghani,0,0,0,76,,11,13,2,5,9,caught,Hashmatullah Shahidi,PR Stirling,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
59,Usman Ghani,GH Dockrell,Najibullah Zadran,1,0,1,77,,39,25,2,6,9,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
60,Najibullah Zadran,GH Dockrell,Usman Ghani,1,0,1,78,,1,1,2,7,9,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
61,Najibullah Zadran,MR Adair,Usman Ghani,1,0,1,79,,2,2,2,1,10,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
62,Usman Ghani,MR Adair,Najibullah Zadran,1,0,1,80,,40,26,2,2,10,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
63,Najibullah Zadran,MR Adair,Usman Ghani,0,1,1,81,,2,3,2,3,10,0,,,wides,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
64,Najibullah Zadran,MR Adair,Usman Ghani,1,0,1,82,,3,4,2,4,10,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
65,Usman Ghani,MR Adair,Najibullah Zadran,0,1,1,83,,40,27,2,5,10,0,,,wides,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
66,Usman Ghani,MR Adair,Najibullah Zadran,0,0,0,83,,40,28,2,6,10,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
67,Usman Ghani,MR Adair,Najibullah Zadran,0,0,0,83,,40,29,2,7,10,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
68,Usman Ghani,MR Adair,Najibullah Zadran,1,0,1,84,,41,30,2,8,10,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
69,Usman Ghani,GJ Delany,Najibullah Zadran,1,0,1,85,,42,31,2,1,11,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
70,Najibullah Zadran,GJ Delany,Usman Ghani,1,0,1,86,,4,5,2,2,11,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
71,Usman Ghani,GJ Delany,Najibullah Zadran,1,0,1,87,,43,32,2,3,11,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
72,Najibullah Zadran,GJ Delany,Usman Ghani,2,0,2,89,,6,6,2,4,11,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
73,Najibullah Zadran,GJ Delany,Usman Ghani,1,0,1,90,,7,7,2,5,11,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
74,Usman Ghani,GJ Delany,Najibullah Zadran,1,0,1,91,,44,33,2,6,11,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
75,Usman Ghani,J Little,Najibullah Zadran,1,0,1,92,,45,34,2,1,12,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
76,Najibullah Zadran,J Little,Usman Ghani,1,0,1,93,,8,8,2,2,12,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
77,Usman Ghani,J Little,Najibullah Zadran,4,0,4,97,,49,35,2,3,12,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
78,Usman Ghani,J Little,Najibullah Zadran,2,0,2,99,,51,36,2,4,12,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
79,Usman Ghani,J Little,Najibullah Zadran,4,0,4,103,,55,37,2,5,12,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
80,Usman Ghani,J Little,Najibullah Zadran,1,0,1,104,,56,38,2,6,12,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
81,Usman Ghani,GJ Delany,Najibullah Zadran,0,0,0,104,,56,39,2,1,13,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
82,Usman Ghani,GJ Delany,Najibullah Zadran,1,0,1,105,,57,40,2,2,13,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
83,Najibullah Zadran,GJ Delany,Usman Ghani,6,0,6,111,,14,9,2,3,13,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
84,Najibullah Zadran,GJ Delany,Usman Ghani,1,0,1,112,,15,10,2,4,13,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
85,Usman Ghani,GJ Delany,Najibullah Zadran,1,0,1,113,,58,41,2,5,13,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
86,Najibullah Zadran,GJ Delany,Usman Ghani,0,0,0,113,,15,11,3,6,13,caught,Najibullah Zadran,AR McBrine,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
87,Usman Ghani,BJ McCarthy,Mohammad Nabi,1,0,1,114,,59,42,3,1,14,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
88,Mohammad Nabi,BJ McCarthy,Usman Ghani,1,0,1,115,,1,1,3,2,14,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
89,Usman Ghani,BJ McCarthy,Mohammad Nabi,0,0,0,115,,59,43,4,3,14,caught,Usman Ghani,HT Tector,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
90,Mohammad Nabi,BJ McCarthy,Ibrahim Zadran,1,0,1,116,,2,2,4,4,14,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
91,Ibrahim Zadran,BJ McCarthy,Mohammad Nabi,1,0,1,117,,1,1,4,5,14,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
92,Mohammad Nabi,BJ McCarthy,Ibrahim Zadran,1,0,1,118,,3,3,4,6,14,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
93,Mohammad Nabi,GH Dockrell,Ibrahim Zadran,1,0,1,119,,4,4,4,1,15,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
94,Ibrahim Zadran,GH Dockrell,Mohammad Nabi,1,0,1,120,,2,2,4,2,15,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
95,Mohammad Nabi,GH Dockrell,Ibrahim Zadran,1,0,1,121,,5,5,4,3,15,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
96,Ibrahim Zadran,GH Dockrell,Mohammad Nabi,1,0,1,122,,3,3,4,4,15,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
97,Mohammad Nabi,GH Dockrell,Ibrahim Zadran,0,0,0,122,,5,6,5,5,15,caught,Mohammad Nabi,HT Tector,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
98,Ibrahim Zadran,GH Dockrell,Azmatullah Omarzai,0,0,0,122,,3,4,5,6,15,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
99,Azmatullah Omarzai,J Little,Ibrahim Zadran,4,0,4,126,,4,1,5,1,16,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
100,Azmatullah Omarzai,J Little,Ibrahim Zadran,0,0,0,126,,4,2,5,2,16,0,,,-,bat,Afghanistan,1,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Afghanistan,Ireland,False,168
