,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
56,CK Kapugedera,JP Faulkner,DAS Gunaratne,4,0,4,71,102,21,18,5,2,0,,,9,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
57,CK Kapugedera,JP Faulkner,DAS Gunaratne,1,0,1,72,101,22,19,5,3,0,,,9,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
58,DAS Gunaratne,JP Faulkner,CK Kapugedera,1,0,1,73,100,16,15,5,4,0,,,9,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
59,CK Kapugedera,JP Faulkner,DAS Gunaratne,0,0,0,73,100,22,20,5,5,0,,,9,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
60,CK Kapugedera,JP Faulkner,DAS Gunaratne,1,0,1,74,99,23,21,5,6,0,,,9,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
61,CK Kapugedera,AJ Tye,DAS Gunaratne,0,0,0,74,99,23,22,5,1,0,,,10,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
62,CK Kapugedera,AJ Tye,DAS Gunaratne,2,0,2,76,97,25,23,5,2,0,,,10,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
63,CK Kapugedera,AJ Tye,DAS Gunaratne,0,0,0,76,97,25,24,5,3,0,,,10,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
64,CK Kapugedera,AJ Tye,DAS Gunaratne,1,0,1,77,96,26,25,5,4,0,,,10,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
65,DAS Gunaratne,AJ Tye,CK Kapugedera,4,0,4,81,92,20,16,5,5,0,,,10,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
66,DAS Gunaratne,AJ Tye,CK Kapugedera,2,0,2,83,90,22,17,5,6,0,,,10,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
67,CK Kapugedera,MC Henriques,DAS Gunaratne,1,0,1,84,89,27,26,5,1,0,,,11,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
68,DAS Gunaratne,MC Henriques,CK Kapugedera,1,0,1,85,88,23,18,5,2,0,,,11,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
69,CK Kapugedera,MC Henriques,DAS Gunaratne,0,0,0,85,88,27,27,5,3,0,,,11,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
70,CK Kapugedera,MC Henriques,DAS Gunaratne,0,0,0,85,88,27,28,5,4,0,,,11,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
71,CK Kapugedera,MC Henriques,DAS Gunaratne,1,0,1,86,87,28,29,5,5,0,,,11,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
72,DAS Gunaratne,MC Henriques,CK Kapugedera,2,0,2,88,85,25,19,5,6,0,,,11,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
73,CK Kapugedera,PJ Cummins,DAS Gunaratne,4,0,4,92,81,32,30,5,1,0,,,12,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
74,CK Kapugedera,PJ Cummins,DAS Gunaratne,0,0,0,92,81,32,31,5,2,0,,,12,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
75,CK Kapugedera,PJ Cummins,DAS Gunaratne,0,0,0,92,81,32,32,6,3,caught,CK Kapugedera,BR Dunk,12,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
76,DAS Gunaratne,PJ Cummins,S Prasanna,0,0,0,92,81,25,20,6,4,0,,,12,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
77,DAS Gunaratne,PJ Cummins,S Prasanna,1,0,1,93,80,26,21,6,5,0,,,12,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
78,S Prasanna,PJ Cummins,DAS Gunaratne,0,1,1,94,79,0,1,6,6,0,,,12,wides,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
79,S Prasanna,PJ Cummins,DAS Gunaratne,1,0,1,95,78,1,2,6,7,0,,,12,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
80,S Prasanna,JA Richardson,DAS Gunaratne,0,1,1,96,77,1,3,6,1,0,,,13,legbyes,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
81,DAS Gunaratne,JA Richardson,S Prasanna,6,0,6,102,71,32,22,6,2,0,,,13,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
82,DAS Gunaratne,JA Richardson,S Prasanna,4,0,4,106,67,36,23,6,3,0,,,13,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
83,DAS Gunaratne,JA Richardson,S Prasanna,1,0,1,107,66,37,24,6,4,0,,,13,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
84,S Prasanna,JA Richardson,DAS Gunaratne,1,0,1,108,65,2,4,6,5,0,,,13,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
85,DAS Gunaratne,JA Richardson,S Prasanna,2,0,2,110,63,39,25,6,6,0,,,13,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
86,S Prasanna,MC Henriques,DAS Gunaratne,0,0,0,110,63,2,5,6,1,0,,,14,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
87,S Prasanna,MC Henriques,DAS Gunaratne,0,0,0,110,63,2,6,6,2,0,,,14,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
88,S Prasanna,MC Henriques,DAS Gunaratne,0,2,2,112,61,2,7,6,3,0,,,14,wides,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
89,DAS Gunaratne,MC Henriques,S Prasanna,0,0,0,112,61,39,26,6,4,0,,,14,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
90,DAS Gunaratne,MC Henriques,S Prasanna,1,0,1,113,60,40,27,6,5,0,,,14,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
91,S Prasanna,MC Henriques,DAS Gunaratne,0,0,0,113,60,2,8,6,6,0,,,14,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
92,S Prasanna,MC Henriques,DAS Gunaratne,0,1,1,114,59,2,9,6,7,0,,,14,wides,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
93,S Prasanna,MC Henriques,DAS Gunaratne,1,0,1,115,58,3,10,6,8,0,,,14,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
94,S Prasanna,JP Faulkner,DAS Gunaratne,4,0,4,119,54,7,11,6,1,0,,,15,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
95,S Prasanna,JP Faulkner,DAS Gunaratne,0,0,0,119,54,7,12,7,2,caught,S Prasanna,TM Head,15,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
96,DAS Gunaratne,JP Faulkner,KMDN Kulasekara,0,0,0,119,54,40,28,7,3,0,,,15,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
97,DAS Gunaratne,JP Faulkner,KMDN Kulasekara,1,0,1,120,53,41,29,7,4,0,,,15,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
98,KMDN Kulasekara,JP Faulkner,DAS Gunaratne,1,0,1,121,52,1,1,7,5,0,,,15,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
99,DAS Gunaratne,JP Faulkner,KMDN Kulasekara,1,0,1,122,51,42,30,7,6,0,,,15,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
100,DAS Gunaratne,AJ Tye,KMDN Kulasekara,0,0,0,122,51,42,31,7,1,0,,,16,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
101,DAS Gunaratne,AJ Tye,KMDN Kulasekara,0,0,0,122,51,42,32,7,2,0,,,16,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
102,DAS Gunaratne,AJ Tye,KMDN Kulasekara,2,0,2,124,49,44,33,7,3,0,,,16,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
103,DAS Gunaratne,AJ Tye,KMDN Kulasekara,1,0,1,125,48,45,34,7,4,0,,,16,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
