,batter,bowler,non_striker,review,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
10,CJ Bowes,Naseem Shah,TWM Latham,,1,0,1,16,,6,6,0,-,4.0,1,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Fast
11,TWM Latham,Naseem Shah,CJ Bowes,,1,0,1,17,,6,5,0,-,5.0,1,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Fast
12,CJ Bowes,Naseem Shah,TWM Latham,,0,0,0,17,,6,7,0,-,6.0,1,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Fast
13,TWM Latham,Shaheen Shah Afridi,CJ Bowes,,1,0,1,18,,7,6,0,-,1.0,2,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Left arm Fast
14,CJ Bowes,Shaheen Shah Afridi,TWM Latham,,1,0,1,19,,7,8,0,-,2.0,2,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Left arm Fast
15,TWM Latham,Shaheen Shah Afridi,CJ Bowes,,0,0,0,19,,7,7,0,-,3.0,2,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Left arm Fast
16,TWM Latham,Shaheen Shah Afridi,CJ Bowes,,0,0,0,19,,7,8,0,-,4.0,2,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Left arm Fast
17,TWM Latham,Shaheen Shah Afridi,CJ Bowes,,1,0,1,20,,8,9,0,-,5.0,2,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Left arm Fast
18,CJ Bowes,Shaheen Shah Afridi,TWM Latham,,0,0,0,20,,7,9,1,-,6.0,2,bowled,CJ Bowes,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Left arm Fast
19,TWM Latham,Faheem Ashraf,WA Young,,0,0,0,20,,8,10,1,-,1.0,3,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Medium
20,TWM Latham,Faheem Ashraf,WA Young,,0,0,0,20,,8,11,1,-,2.0,3,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Medium
21,TWM Latham,Faheem Ashraf,WA Young,,1,0,1,21,,9,12,1,-,3.0,3,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Medium
22,WA Young,Faheem Ashraf,TWM Latham,,0,0,0,21,,0,1,1,-,4.0,3,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Medium
23,WA Young,Faheem Ashraf,TWM Latham,,0,0,0,21,,0,2,1,-,5.0,3,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Medium
24,WA Young,Faheem Ashraf,TWM Latham,,0,0,0,21,,0,3,1,-,6.0,3,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Medium
25,TWM Latham,Naseem Shah,WA Young,,4,0,4,25,,13,13,1,-,1.0,4,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Fast
26,TWM Latham,Naseem Shah,WA Young,,0,0,0,25,,13,14,1,-,2.0,4,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Fast
27,TWM Latham,Naseem Shah,WA Young,,0,0,0,25,,13,15,1,-,3.0,4,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Fast
28,TWM Latham,Naseem Shah,WA Young,,0,0,0,25,,13,16,1,-,4.0,4,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Fast
29,TWM Latham,Naseem Shah,WA Young,,0,0,0,25,,13,17,1,-,5.0,4,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Fast
30,TWM Latham,Naseem Shah,WA Young,,1,0,1,26,,14,18,1,-,6.0,4,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Fast
31,TWM Latham,Haris Rauf,WA Young,,4,0,4,30,,18,19,1,-,1.0,5,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Fast
32,TWM Latham,Haris Rauf,WA Young,,0,0,0,30,,18,20,1,-,2.0,5,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Fast
33,TWM Latham,Haris Rauf,WA Young,,1,0,1,31,,19,21,1,-,3.0,5,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Fast
34,WA Young,Haris Rauf,TWM Latham,,0,0,0,31,,0,4,1,-,4.0,5,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Fast
35,WA Young,Haris Rauf,TWM Latham,,4,0,4,35,,4,5,1,-,5.0,5,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Fast
36,WA Young,Haris Rauf,TWM Latham,,0,0,0,35,,4,6,1,-,6.0,5,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Fast
37,TWM Latham,Shadab Khan,WA Young,"{'by': 'Pakistan', 'umpire': 'Ahsan Raza', 'batter': 'TWM Latham', 'decision': 'struck down', 'type': 'wicket'}",0,0,0,35,,19,22,1,-,1.0,6,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Legbreak
38,TWM Latham,Shadab Khan,WA Young,,2,0,2,37,,21,23,1,-,2.0,6,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Legbreak
39,TWM Latham,Shadab Khan,WA Young,,1,0,1,38,,22,24,1,-,3.0,6,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Legbreak
40,WA Young,Shadab Khan,TWM Latham,,0,0,0,38,,4,7,1,-,4.0,6,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Legbreak
41,WA Young,Shadab Khan,TWM Latham,,6,0,6,44,,10,8,1,-,5.0,6,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Legbreak
42,WA Young,Shadab Khan,TWM Latham,,1,0,1,45,,11,9,1,-,6.0,6,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Legbreak
43,WA Young,Faheem Ashraf,TWM Latham,,1,0,1,46,,12,10,1,-,1.0,7,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Medium
44,TWM Latham,Faheem Ashraf,WA Young,,1,0,1,47,,23,25,1,-,2.0,7,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Medium
45,WA Young,Faheem Ashraf,TWM Latham,,4,0,4,51,,16,11,1,-,3.0,7,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Medium
46,WA Young,Faheem Ashraf,TWM Latham,,1,0,1,52,,17,12,1,-,4.0,7,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Medium
47,TWM Latham,Faheem Ashraf,WA Young,,4,0,4,56,,27,26,1,-,5.0,7,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Medium
48,TWM Latham,Faheem Ashraf,WA Young,,0,0,0,56,,27,27,1,-,6.0,7,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Medium
49,WA Young,Shadab Khan,TWM Latham,,0,0,0,56,,17,13,1,-,1.0,8,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Legbreak
50,WA Young,Shadab Khan,TWM Latham,,0,0,0,56,,17,14,1,-,2.0,8,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Legbreak
51,WA Young,Shadab Khan,TWM Latham,,0,0,0,56,,17,15,2,-,3.0,8,caught,WA Young,Fakhar Zaman,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Legbreak
52,DJ Mitchell,Shadab Khan,TWM Latham,,0,0,0,56,,0,1,2,-,4.0,8,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Legbreak
53,DJ Mitchell,Shadab Khan,TWM Latham,,1,0,1,57,,1,2,2,-,5.0,8,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Legbreak
54,TWM Latham,Shadab Khan,DJ Mitchell,,0,0,0,57,,27,28,2,-,6.0,8,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Legbreak
55,DJ Mitchell,Imad Wasim,TWM Latham,,1,0,1,58,,2,3,2,-,1.0,9,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Left arm Orthodox
56,TWM Latham,Imad Wasim,DJ Mitchell,,4,0,4,62,,31,29,2,-,2.0,9,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Left arm Orthodox
57,TWM Latham,Imad Wasim,DJ Mitchell,,1,0,1,63,,32,30,2,-,3.0,9,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Left arm Orthodox
58,DJ Mitchell,Imad Wasim,TWM Latham,,0,0,0,63,,2,4,2,-,4.0,9,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Left arm Orthodox
59,DJ Mitchell,Imad Wasim,TWM Latham,,0,0,0,63,,2,5,2,-,5.0,9,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Left arm Orthodox
60,DJ Mitchell,Imad Wasim,TWM Latham,,1,0,1,64,,3,6,2,-,6.0,9,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Left arm Orthodox
61,DJ Mitchell,Shadab Khan,TWM Latham,,1,0,1,65,,4,7,2,-,1.0,10,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Legbreak
62,TWM Latham,Shadab Khan,DJ Mitchell,,1,0,1,66,,33,31,2,-,2.0,10,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Legbreak
63,DJ Mitchell,Shadab Khan,TWM Latham,,2,0,2,68,,6,8,2,-,3.0,10,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Legbreak
64,DJ Mitchell,Shadab Khan,TWM Latham,,1,0,1,69,,7,9,2,-,4.0,10,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Legbreak
65,TWM Latham,Shadab Khan,DJ Mitchell,,1,0,1,70,,34,32,2,-,5.0,10,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Legbreak
66,DJ Mitchell,Shadab Khan,TWM Latham,,1,0,1,71,,8,10,2,-,6.0,10,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Legbreak
67,DJ Mitchell,Imad Wasim,TWM Latham,,1,0,1,72,,9,11,2,-,1.0,11,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Left arm Orthodox
68,TWM Latham,Imad Wasim,DJ Mitchell,,4,0,4,76,,38,33,2,-,2.0,11,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Left arm Orthodox
69,TWM Latham,Imad Wasim,DJ Mitchell,,1,0,1,77,,39,34,2,-,3.0,11,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Left arm Orthodox
70,DJ Mitchell,Imad Wasim,TWM Latham,,2,0,2,79,,11,12,2,-,4.0,11,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Left arm Orthodox
71,DJ Mitchell,Imad Wasim,TWM Latham,,1,0,1,80,,12,13,2,-,5.0,11,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Left arm Orthodox
72,TWM Latham,Imad Wasim,DJ Mitchell,,6,0,6,86,,45,35,2,-,6.0,11,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Left arm Orthodox
73,DJ Mitchell,Shadab Khan,TWM Latham,,6,0,6,92,,18,14,2,-,1.0,12,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Legbreak
74,DJ Mitchell,Shadab Khan,TWM Latham,,4,0,4,96,,22,15,2,-,2.0,12,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Legbreak
75,DJ Mitchell,Shadab Khan,TWM Latham,,0,0,0,96,,22,16,2,-,3.0,12,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Legbreak
76,DJ Mitchell,Shadab Khan,TWM Latham,,0,0,0,96,,22,17,2,-,4.0,12,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Legbreak
77,DJ Mitchell,Shadab Khan,TWM Latham,,4,0,4,100,,26,18,2,-,5.0,12,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Legbreak
78,DJ Mitchell,Shadab Khan,TWM Latham,,2,0,2,102,,28,19,2,-,6.0,12,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Legbreak
79,TWM Latham,Haris Rauf,DJ Mitchell,,1,0,1,103,,46,36,2,-,1.0,13,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Fast
80,DJ Mitchell,Haris Rauf,TWM Latham,,1,0,1,104,,29,20,2,-,2.0,13,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Fast
81,TWM Latham,Haris Rauf,DJ Mitchell,,1,0,1,105,,47,37,2,-,3.0,13,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Fast
82,DJ Mitchell,Haris Rauf,TWM Latham,,1,0,1,106,,30,21,2,-,4.0,13,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Fast
83,TWM Latham,Haris Rauf,DJ Mitchell,,0,0,0,106,,47,38,2,-,5.0,13,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Fast
84,TWM Latham,Haris Rauf,DJ Mitchell,,1,0,1,107,,48,39,2,-,6.0,13,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Fast
85,TWM Latham,Naseem Shah,DJ Mitchell,,1,0,1,108,,49,40,2,-,1.0,14,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Fast
86,DJ Mitchell,Naseem Shah,TWM Latham,,0,0,0,108,,30,22,2,-,2.0,14,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Fast
87,DJ Mitchell,Naseem Shah,TWM Latham,,1,0,1,109,,31,23,2,-,3.0,14,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Fast
