,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
29,KR Mayers,B Kumar,N Pooran,0,0,0,35,,23,18,1,-,6.0,0,,,4,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Medium
30,N Pooran,HV Patel,KR Mayers,0,0,0,35,,7,8,1,-,1.0,0,,,5,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Medium
31,N Pooran,HV Patel,KR Mayers,1,0,1,36,,8,9,1,-,2.0,0,,,5,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Medium
32,KR Mayers,HV Patel,N Pooran,4,0,4,40,,27,19,1,-,3.0,0,,,5,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Medium
33,KR Mayers,HV Patel,N Pooran,0,0,0,40,,27,20,1,-,4.0,0,,,5,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Medium
34,KR Mayers,HV Patel,N Pooran,4,0,4,44,,31,21,1,-,5.0,0,,,5,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Medium
35,KR Mayers,HV Patel,N Pooran,0,0,0,44,,31,22,1,-,6.0,0,,,5,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Medium
36,N Pooran,YS Chahal,KR Mayers,6,0,6,50,,14,10,1,-,1.0,0,,,6,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Legbreak
37,N Pooran,YS Chahal,KR Mayers,0,0,0,50,,14,11,1,-,2.0,0,,,6,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Legbreak
38,N Pooran,YS Chahal,KR Mayers,1,0,1,51,,15,12,1,-,3.0,0,,,6,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Legbreak
39,KR Mayers,YS Chahal,N Pooran,0,0,0,51,,31,23,1,-,4.0,0,,,6,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Legbreak
40,KR Mayers,YS Chahal,N Pooran,0,0,0,51,,31,24,2,-,5.0,lbw,KR Mayers,,6,"{'by': 'West Indies', 'umpire': 'J Madanagopal', 'batter': 'KR Mayers', 'decision': 'struck down', 'umpires_call': True}",field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Legbreak
41,RL Chase,YS Chahal,N Pooran,0,0,0,51,,0,1,2,-,6.0,0,,,6,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Right hand Bat,Left hand Bat,Right arm Legbreak
42,N Pooran,Ravi Bishnoi,RL Chase,0,0,0,51,,15,13,2,-,1.0,0,,,7,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Right hand Bat,Right arm Legbreak
43,N Pooran,Ravi Bishnoi,RL Chase,0,1,1,52,,15,14,2,wides,1.0,0,,,7,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Right hand Bat,Right arm Legbreak
44,N Pooran,Ravi Bishnoi,RL Chase,0,0,0,52,,15,15,2,-,2.0,0,,,7,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Right hand Bat,Right arm Legbreak
45,N Pooran,Ravi Bishnoi,RL Chase,0,1,1,53,,15,16,2,wides,2.0,0,,,7,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Right hand Bat,Right arm Legbreak
46,N Pooran,Ravi Bishnoi,RL Chase,0,0,0,53,,15,17,2,-,3.0,0,,,7,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Right hand Bat,Right arm Legbreak
47,N Pooran,Ravi Bishnoi,RL Chase,1,0,1,54,,16,18,2,-,4.0,0,,,7,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Right hand Bat,Right arm Legbreak
48,RL Chase,Ravi Bishnoi,N Pooran,0,1,1,55,,0,2,2,wides,4.0,0,,,7,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Right hand Bat,Left hand Bat,Right arm Legbreak
49,RL Chase,Ravi Bishnoi,N Pooran,0,0,0,55,,0,3,2,-,5.0,0,,,7,"{'by': 'India', 'umpire': 'KN Ananthapadmanabhan', 'batter': 'RL Chase', 'decision': 'struck down'}",field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Right hand Bat,Left hand Bat,Right arm Legbreak
50,RL Chase,Ravi Bishnoi,N Pooran,0,0,0,55,,0,4,2,-,6.0,0,,,7,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Right hand Bat,Left hand Bat,Right arm Legbreak
51,N Pooran,YS Chahal,RL Chase,0,0,0,55,,16,19,2,-,1.0,0,,,8,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Right hand Bat,Right arm Legbreak
52,N Pooran,YS Chahal,RL Chase,0,0,0,55,,16,20,2,-,2.0,0,,,8,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Right hand Bat,Right arm Legbreak
53,N Pooran,YS Chahal,RL Chase,1,0,1,56,,17,21,2,-,3.0,0,,,8,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Right hand Bat,Right arm Legbreak
54,RL Chase,YS Chahal,N Pooran,0,0,0,56,,0,5,2,-,4.0,0,,,8,"{'by': 'India', 'umpire': 'J Madanagopal', 'batter': 'RL Chase', 'decision': 'struck down'}",field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Right hand Bat,Left hand Bat,Right arm Legbreak
55,RL Chase,YS Chahal,N Pooran,1,0,1,57,,1,6,2,-,5.0,0,,,8,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Right hand Bat,Left hand Bat,Right arm Legbreak
56,N Pooran,YS Chahal,RL Chase,6,0,6,63,,23,22,2,-,6.0,0,,,8,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Right hand Bat,Right arm Legbreak
57,RL Chase,HV Patel,N Pooran,0,0,0,63,,1,7,2,-,1.0,0,,,9,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Right hand Bat,Left hand Bat,Right arm Medium
58,RL Chase,HV Patel,N Pooran,2,0,2,65,,3,8,2,-,2.0,0,,,9,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Right hand Bat,Left hand Bat,Right arm Medium
59,RL Chase,HV Patel,N Pooran,1,0,1,66,,4,9,2,-,3.0,0,,,9,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Right hand Bat,Left hand Bat,Right arm Medium
60,N Pooran,HV Patel,RL Chase,4,0,4,70,,27,23,2,-,4.0,0,,,9,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Right hand Bat,Right arm Medium
61,N Pooran,HV Patel,RL Chase,0,0,0,70,,27,24,2,-,5.0,0,,,9,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Right hand Bat,Right arm Medium
62,N Pooran,HV Patel,RL Chase,0,1,1,71,,27,25,2,wides,5.0,0,,,9,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Right hand Bat,Right arm Medium
63,N Pooran,HV Patel,RL Chase,0,0,0,71,,27,26,2,-,6.0,0,,,9,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Right hand Bat,Right arm Medium
64,RL Chase,Ravi Bishnoi,N Pooran,0,0,0,71,,4,10,2,-,1.0,0,,,10,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Right hand Bat,Left hand Bat,Right arm Legbreak
65,RL Chase,Ravi Bishnoi,N Pooran,0,1,1,72,,4,11,2,wides,1.0,0,,,10,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Right hand Bat,Left hand Bat,Right arm Legbreak
66,RL Chase,Ravi Bishnoi,N Pooran,0,0,0,72,,4,12,3,-,2.0,lbw,RL Chase,,10,"{'by': 'West Indies', 'umpire': 'J Madanagopal', 'batter': 'RL Chase', 'decision': 'struck down'}",field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Right hand Bat,Left hand Bat,Right arm Legbreak
67,R Powell,Ravi Bishnoi,N Pooran,2,0,2,74,,2,1,3,-,3.0,0,,,10,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Right hand Bat,Left hand Bat,Right arm Legbreak
68,R Powell,Ravi Bishnoi,N Pooran,0,0,0,74,,2,2,3,-,4.0,0,,,10,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Right hand Bat,Left hand Bat,Right arm Legbreak
69,R Powell,Ravi Bishnoi,N Pooran,0,0,0,74,,2,3,4,-,5.0,caught,R Powell,VR Iyer,10,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Right hand Bat,Left hand Bat,Right arm Legbreak
70,AJ Hosein,Ravi Bishnoi,N Pooran,0,0,0,74,,0,1,4,-,6.0,0,,,10,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Legbreak
71,N Pooran,VR Iyer,AJ Hosein,1,0,1,75,,28,27,4,-,1.0,0,,,11,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Medium
72,AJ Hosein,VR Iyer,N Pooran,0,0,0,75,,0,2,4,-,2.0,0,,,11,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Medium
73,AJ Hosein,VR Iyer,N Pooran,1,0,1,76,,1,3,4,-,3.0,0,,,11,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Medium
74,N Pooran,VR Iyer,AJ Hosein,0,0,0,76,,28,28,4,-,4.0,0,,,11,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Medium
75,N Pooran,VR Iyer,AJ Hosein,1,0,1,77,,29,29,4,-,5.0,0,,,11,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Medium
76,AJ Hosein,VR Iyer,N Pooran,1,0,1,78,,2,4,4,-,6.0,0,,,11,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Medium
77,AJ Hosein,Ravi Bishnoi,N Pooran,1,0,1,79,,3,5,4,-,1.0,0,,,12,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Legbreak
78,N Pooran,Ravi Bishnoi,AJ Hosein,1,0,1,80,,30,30,4,-,2.0,0,,,12,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Legbreak
79,AJ Hosein,Ravi Bishnoi,N Pooran,0,0,0,80,,3,6,4,-,3.0,0,,,12,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Legbreak
80,AJ Hosein,Ravi Bishnoi,N Pooran,0,1,1,81,,3,7,4,wides,3.0,0,,,12,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Legbreak
81,AJ Hosein,Ravi Bishnoi,N Pooran,0,0,0,81,,3,8,4,-,4.0,0,,,12,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Legbreak
82,AJ Hosein,Ravi Bishnoi,N Pooran,0,0,0,81,,3,9,4,-,5.0,0,,,12,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Legbreak
83,AJ Hosein,Ravi Bishnoi,N Pooran,0,0,0,81,,3,10,4,-,6.0,0,,,12,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Legbreak
84,N Pooran,DL Chahar,AJ Hosein,1,0,1,82,,31,31,4,-,1.0,0,,,13,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Medium
85,AJ Hosein,DL Chahar,N Pooran,6,0,6,88,,9,11,4,-,2.0,0,,,13,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Medium
86,AJ Hosein,DL Chahar,N Pooran,1,0,1,89,,10,12,4,-,3.0,0,,,13,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Medium
87,N Pooran,DL Chahar,AJ Hosein,1,0,1,90,,32,32,4,-,4.0,0,,,13,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Medium
88,AJ Hosein,DL Chahar,N Pooran,0,0,0,90,,10,13,5,-,5.0,caught and bowled,AJ Hosein,,13,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Left hand Bat,Right arm Medium
89,N Pooran,DL Chahar,KA Pollard,4,0,4,94,,36,33,5,-,6.0,0,,,13,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Right hand Bat,Right arm Medium
90,KA Pollard,YS Chahal,N Pooran,0,0,0,94,,0,1,5,-,1.0,0,,,14,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Right hand Bat,Left hand Bat,Right arm Legbreak
91,KA Pollard,YS Chahal,N Pooran,1,0,1,95,,1,2,5,-,2.0,0,,,14,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Right hand Bat,Left hand Bat,Right arm Legbreak
92,N Pooran,YS Chahal,KA Pollard,0,0,0,95,,36,34,5,-,3.0,0,,,14,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Right hand Bat,Right arm Legbreak
93,N Pooran,YS Chahal,KA Pollard,1,0,1,96,,37,35,5,-,4.0,0,,,14,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Right hand Bat,Right arm Legbreak
94,KA Pollard,YS Chahal,N Pooran,0,0,0,96,,1,3,5,-,5.0,0,,,14,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Right hand Bat,Left hand Bat,Right arm Legbreak
95,KA Pollard,YS Chahal,N Pooran,0,0,0,96,,1,4,5,-,6.0,0,,,14,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Right hand Bat,Left hand Bat,Right arm Legbreak
96,N Pooran,Ravi Bishnoi,KA Pollard,1,0,1,97,,38,36,5,-,1.0,0,,,15,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Right hand Bat,Right arm Legbreak
97,KA Pollard,Ravi Bishnoi,N Pooran,0,0,0,97,,1,5,5,-,2.0,0,,,15,"{'by': 'India', 'umpire': 'KN Ananthapadmanabhan', 'batter': 'KA Pollard', 'decision': 'struck down', 'umpires_call': True}",field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Right hand Bat,Left hand Bat,Right arm Legbreak
98,KA Pollard,Ravi Bishnoi,N Pooran,0,1,1,98,,1,6,5,wides,2.0,0,,,15,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Right hand Bat,Left hand Bat,Right arm Legbreak
99,KA Pollard,Ravi Bishnoi,N Pooran,0,5,5,103,,1,7,5,legbyes,3.0,0,,,15,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Right hand Bat,Left hand Bat,Right arm Legbreak
100,N Pooran,Ravi Bishnoi,KA Pollard,4,0,4,107,,42,37,5,-,4.0,0,,,15,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Right hand Bat,Right arm Legbreak
101,N Pooran,Ravi Bishnoi,KA Pollard,0,0,0,107,,42,38,5,-,5.0,0,,,15,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Right hand Bat,Right arm Legbreak
102,N Pooran,Ravi Bishnoi,KA Pollard,1,0,1,108,,43,39,5,-,6.0,0,,,15,,field,India,1,"Eden Gardens, Kolkata",2022,02,West Indies_India_2022-02-16,India,West Indies,India,False,157,Left hand Bat,Right hand Bat,Right arm Legbreak
