,batter,bowler,non_striker,extras,runs_by_bat,extra_runs,total,team_total,batter_runs,balls_faced,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,date,batting_team,bowling_team
10,MN Samuels,Sohail Tanvir,E Lewis,,4,0,4,7,4,2,5,-,2,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
11,MN Samuels,Sohail Tanvir,E Lewis,,0,0,0,7,4,3,6,-,2,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
12,E Lewis,Imad Wasim,MN Samuels,,0,0,0,7,1,6,1,-,3,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
13,E Lewis,Imad Wasim,MN Samuels,,0,0,0,7,1,7,2,-,3,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
14,E Lewis,Imad Wasim,MN Samuels,,0,0,0,7,1,8,3,-,3,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
15,E Lewis,Imad Wasim,MN Samuels,,1,0,1,8,2,9,4,-,3,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
16,MN Samuels,Imad Wasim,E Lewis,{'wides': 1},0,1,1,9,4,4,5,wides,3,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
17,MN Samuels,Imad Wasim,E Lewis,,0,0,0,9,4,5,6,-,3,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
18,MN Samuels,Imad Wasim,E Lewis,,0,0,0,9,4,6,7,-,3,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
19,E Lewis,Sohail Tanvir,MN Samuels,,4,0,4,13,6,10,1,-,4,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
20,E Lewis,Sohail Tanvir,MN Samuels,,1,0,1,14,7,11,2,-,4,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
21,MN Samuels,Sohail Tanvir,E Lewis,{'wides': 1},0,1,1,15,4,7,3,wides,4,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
22,MN Samuels,Sohail Tanvir,E Lewis,,1,0,1,16,5,8,4,-,4,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
23,E Lewis,Sohail Tanvir,MN Samuels,,0,0,0,16,7,12,5,-,4,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
24,E Lewis,Sohail Tanvir,MN Samuels,,0,0,0,16,7,13,6,-,4,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
25,E Lewis,Sohail Tanvir,MN Samuels,,4,0,4,20,11,14,7,-,4,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
26,MN Samuels,Imad Wasim,E Lewis,,1,0,1,21,6,9,1,-,5,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
27,E Lewis,Imad Wasim,MN Samuels,,1,0,1,22,12,15,2,-,5,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
28,MN Samuels,Imad Wasim,E Lewis,,1,0,1,23,7,10,3,-,5,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
29,E Lewis,Imad Wasim,MN Samuels,,2,0,2,25,14,16,4,-,5,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
30,E Lewis,Imad Wasim,MN Samuels,,6,0,6,31,20,17,5,-,5,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
31,E Lewis,Imad Wasim,MN Samuels,,6,0,6,37,26,18,6,-,5,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
32,MN Samuels,Hasan Ali,E Lewis,,0,0,0,37,7,11,1,-,6,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
33,MN Samuels,Hasan Ali,E Lewis,,1,0,1,38,8,12,2,-,6,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
34,E Lewis,Hasan Ali,MN Samuels,,0,0,0,38,26,19,3,-,6,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
35,E Lewis,Hasan Ali,MN Samuels,,6,0,6,44,32,20,4,-,6,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
36,E Lewis,Hasan Ali,MN Samuels,,1,0,1,45,33,21,5,-,6,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
37,MN Samuels,Hasan Ali,E Lewis,,4,0,4,49,12,13,6,-,6,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
38,E Lewis,Shadab Khan,MN Samuels,,1,0,1,50,34,22,1,-,7,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
39,MN Samuels,Shadab Khan,E Lewis,,0,0,0,50,12,14,2,-,7,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
40,MN Samuels,Shadab Khan,E Lewis,,4,0,4,54,16,15,3,-,7,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
41,MN Samuels,Shadab Khan,E Lewis,,1,0,1,55,17,16,4,-,7,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
42,E Lewis,Shadab Khan,MN Samuels,,0,0,0,55,34,23,5,-,7,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
43,E Lewis,Shadab Khan,MN Samuels,,0,0,0,55,34,24,6,-,7,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
44,MN Samuels,Wahab Riaz,E Lewis,,0,0,0,55,17,17,1,-,8,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
45,MN Samuels,Wahab Riaz,E Lewis,,1,0,1,56,18,18,2,-,8,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
46,E Lewis,Wahab Riaz,MN Samuels,,1,0,1,57,35,25,3,-,8,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
47,MN Samuels,Wahab Riaz,E Lewis,{'wides': 1},0,1,1,58,18,19,4,wides,8,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
48,MN Samuels,Wahab Riaz,E Lewis,,0,0,0,58,18,20,5,-,8,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
49,MN Samuels,Wahab Riaz,E Lewis,,0,0,0,58,18,21,6,-,8,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
50,MN Samuels,Wahab Riaz,E Lewis,,0,0,0,58,18,22,7,-,8,caught,MN Samuels,Imad Wasim,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
51,JN Mohammed,Shadab Khan,E Lewis,,0,0,0,58,0,1,1,-,9,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
52,JN Mohammed,Shadab Khan,E Lewis,,1,0,1,59,1,2,2,-,9,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
53,E Lewis,Shadab Khan,JN Mohammed,,1,0,1,60,36,26,3,-,9,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
54,JN Mohammed,Shadab Khan,E Lewis,,1,0,1,61,2,3,4,-,9,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
55,E Lewis,Shadab Khan,JN Mohammed,,4,0,4,65,40,27,5,-,9,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
56,E Lewis,Shadab Khan,JN Mohammed,,0,0,0,65,40,28,6,-,9,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
57,JN Mohammed,Shoaib Malik,E Lewis,,4,0,4,69,6,4,1,-,10,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
58,JN Mohammed,Shoaib Malik,E Lewis,,1,0,1,70,7,5,2,-,10,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
59,E Lewis,Shoaib Malik,JN Mohammed,,1,0,1,71,41,29,3,-,10,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
60,JN Mohammed,Shoaib Malik,E Lewis,,4,0,4,75,11,6,4,-,10,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
61,JN Mohammed,Shoaib Malik,E Lewis,,0,0,0,75,11,7,5,-,10,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
62,JN Mohammed,Shoaib Malik,E Lewis,,1,0,1,76,12,8,6,-,10,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
63,JN Mohammed,Hasan Ali,E Lewis,,1,0,1,77,13,9,1,-,11,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
64,E Lewis,Hasan Ali,JN Mohammed,,4,0,4,81,45,30,2,-,11,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
65,E Lewis,Hasan Ali,JN Mohammed,,1,0,1,82,46,31,3,-,11,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
66,JN Mohammed,Hasan Ali,E Lewis,,1,0,1,83,14,10,4,-,11,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
67,E Lewis,Hasan Ali,JN Mohammed,,1,0,1,84,47,32,5,-,11,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
68,JN Mohammed,Hasan Ali,E Lewis,{'legbyes': 1},0,1,1,85,14,11,6,legbyes,11,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
69,JN Mohammed,Shadab Khan,E Lewis,,1,0,1,86,15,12,1,-,12,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
70,E Lewis,Shadab Khan,JN Mohammed,,0,0,0,86,47,33,2,-,12,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
71,E Lewis,Shadab Khan,JN Mohammed,,6,0,6,92,53,34,3,-,12,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
72,E Lewis,Shadab Khan,JN Mohammed,,0,0,0,92,53,35,4,-,12,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
73,E Lewis,Shadab Khan,JN Mohammed,,6,0,6,98,59,36,5,-,12,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
74,E Lewis,Shadab Khan,JN Mohammed,,1,0,1,99,60,37,6,-,12,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
75,E Lewis,Wahab Riaz,JN Mohammed,,0,0,0,99,60,38,1,-,13,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
76,E Lewis,Wahab Riaz,JN Mohammed,,1,0,1,100,61,39,2,-,13,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
77,JN Mohammed,Wahab Riaz,E Lewis,{'legbyes': 1},0,1,1,101,15,13,3,legbyes,13,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
78,E Lewis,Wahab Riaz,JN Mohammed,,0,0,0,101,61,40,4,-,13,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
79,E Lewis,Wahab Riaz,JN Mohammed,,0,0,0,101,61,41,5,-,13,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
80,E Lewis,Wahab Riaz,JN Mohammed,,2,0,2,103,63,42,6,-,13,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
81,JN Mohammed,Sohail Tanvir,E Lewis,,1,0,1,104,16,14,1,-,14,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
82,E Lewis,Sohail Tanvir,JN Mohammed,,6,0,6,110,69,43,2,-,14,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
83,E Lewis,Sohail Tanvir,JN Mohammed,,0,0,0,110,69,44,3,-,14,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
84,E Lewis,Sohail Tanvir,JN Mohammed,,6,0,6,116,75,45,4,-,14,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
85,E Lewis,Sohail Tanvir,JN Mohammed,{'noballs': 1},4,1,5,121,79,46,5,noballs,14,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
86,E Lewis,Sohail Tanvir,JN Mohammed,,0,0,0,121,79,47,6,-,14,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
87,E Lewis,Sohail Tanvir,JN Mohammed,,6,0,6,127,85,48,7,-,14,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
88,JN Mohammed,Shadab Khan,E Lewis,,1,0,1,128,17,15,1,-,15,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
89,E Lewis,Shadab Khan,JN Mohammed,,6,0,6,134,91,49,2,-,15,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
90,E Lewis,Shadab Khan,JN Mohammed,,0,0,0,134,91,50,3,-,15,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
91,E Lewis,Shadab Khan,JN Mohammed,,0,0,0,134,91,51,4,-,15,caught,E Lewis,Wahab Riaz,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
92,LMP Simmons,Shadab Khan,JN Mohammed,,4,0,4,138,4,1,5,-,15,0,,,bat,Pakistan,2,"Queen's Park Oval, Port of Spain",2017-04-01,West Indies,Pakistan
