,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Rahmanullah Gurbaz,GJ Delany,Usman Ghani,0,0,0,0,142,0,1,0,-,1.0,0,0,,,bat,Ireland,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-10,tie,Afghanistan,Ireland,,142,,,Right arm Legbreak
1,Rahmanullah Gurbaz,GJ Delany,Usman Ghani,0,0,0,0,142,0,2,0,-,2.0,0,0,,,bat,Ireland,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-10,tie,Afghanistan,Ireland,,142,,,Right arm Legbreak
2,Rahmanullah Gurbaz,GJ Delany,Usman Ghani,0,0,0,0,142,0,3,0,-,3.0,0,0,,,bat,Ireland,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-10,tie,Afghanistan,Ireland,,142,,,Right arm Legbreak
3,Rahmanullah Gurbaz,GJ Delany,Usman Ghani,0,0,0,0,142,0,4,0,-,4.0,0,0,,,bat,Ireland,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-10,tie,Afghanistan,Ireland,,142,,,Right arm Legbreak
4,Rahmanullah Gurbaz,GJ Delany,Usman Ghani,2,0,2,2,140,2,5,0,-,5.0,0,0,,,bat,Ireland,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-10,tie,Afghanistan,Ireland,,142,,,Right arm Legbreak
5,Rahmanullah Gurbaz,GJ Delany,Usman Ghani,1,0,1,3,139,3,6,0,-,6.0,0,0,,,bat,Ireland,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-10,tie,Afghanistan,Ireland,,142,,,Right arm Legbreak
6,Rahmanullah Gurbaz,BJ McCarthy,Usman Ghani,1,0,1,4,138,4,7,0,-,1.0,1,0,,,bat,Ireland,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-10,tie,Afghanistan,Ireland,,142,,,Right arm Fast
7,Usman Ghani,BJ McCarthy,Rahmanullah Gurbaz,0,0,0,4,138,0,1,0,-,2.0,1,0,,,bat,Ireland,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-10,tie,Afghanistan,Ireland,,142,,,Right arm Fast
8,Usman Ghani,BJ McCarthy,Rahmanullah Gurbaz,0,0,0,4,138,0,2,0,-,3.0,1,0,,,bat,Ireland,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-10,tie,Afghanistan,Ireland,,142,,,Right arm Fast
9,Usman Ghani,BJ McCarthy,Rahmanullah Gurbaz,1,0,1,5,137,1,3,0,-,4.0,1,0,,,bat,Ireland,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-10,tie,Afghanistan,Ireland,,142,,,Right arm Fast
10,Rahmanullah Gurbaz,BJ McCarthy,Usman Ghani,0,0,0,5,137,4,8,0,-,5.0,1,0,,,bat,Ireland,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-10,tie,Afghanistan,Ireland,,142,,,Right arm Fast
11,Rahmanullah Gurbaz,BJ McCarthy,Usman Ghani,1,0,1,6,136,5,9,0,-,6.0,1,0,,,bat,Ireland,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-10,tie,Afghanistan,Ireland,,142,,,Right arm Fast
12,Rahmanullah Gurbaz,GJ Delany,Usman Ghani,6,0,6,12,130,11,10,0,-,1.0,2,0,,,bat,Ireland,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-10,tie,Afghanistan,Ireland,,142,,,Right arm Legbreak
13,Rahmanullah Gurbaz,GJ Delany,Usman Ghani,1,0,1,13,129,12,11,0,-,2.0,2,0,,,bat,Ireland,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-10,tie,Afghanistan,Ireland,,142,,,Right arm Legbreak
14,Usman Ghani,GJ Delany,Rahmanullah Gurbaz,1,0,1,14,128,2,4,0,-,3.0,2,0,,,bat,Ireland,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-10,tie,Afghanistan,Ireland,,142,,,Right arm Legbreak
15,Rahmanullah Gurbaz,GJ Delany,Usman Ghani,0,0,0,14,128,12,12,0,-,4.0,2,0,,,bat,Ireland,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-10,tie,Afghanistan,Ireland,,142,,,Right arm Legbreak
16,Rahmanullah Gurbaz,GJ Delany,Usman Ghani,6,0,6,20,122,18,13,0,-,5.0,2,0,,,bat,Ireland,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-10,tie,Afghanistan,Ireland,,142,,,Right arm Legbreak
17,Rahmanullah Gurbaz,GJ Delany,Usman Ghani,1,0,1,21,121,19,14,0,-,6.0,2,0,,,bat,Ireland,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-10,tie,Afghanistan,Ireland,,142,,,Right arm Legbreak
18,Rahmanullah Gurbaz,Simi Singh,Usman Ghani,0,0,0,21,121,19,15,0,-,1.0,3,0,,,bat,Ireland,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-10,tie,Afghanistan,Ireland,,142,,,Right arm Offbreak
19,Rahmanullah Gurbaz,Simi Singh,Usman Ghani,0,0,0,21,121,19,16,0,-,2.0,3,0,,,bat,Ireland,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-10,tie,Afghanistan,Ireland,,142,,,Right arm Offbreak
