,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
12,J Charles,CH Morris,ADS Fletcher,0,0,0,8,114,1,6,1,7,-,0,,,2,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
13,ADS Fletcher,K Rabada,J Charles,2,0,2,10,112,3,6,1,1,-,0,,,3,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
14,ADS Fletcher,K Rabada,J Charles,1,0,1,11,111,4,7,1,2,-,0,,,3,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
15,J Charles,K Rabada,ADS Fletcher,0,0,0,11,111,1,7,1,3,-,0,,,3,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
16,J Charles,K Rabada,ADS Fletcher,0,1,1,12,110,1,8,1,4,wides,0,,,3,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
17,J Charles,K Rabada,ADS Fletcher,1,0,1,13,109,2,9,1,5,-,0,,,3,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
18,ADS Fletcher,K Rabada,J Charles,0,0,0,13,109,4,8,1,6,-,0,,,3,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
19,ADS Fletcher,K Rabada,J Charles,6,0,6,19,103,10,9,1,7,-,0,,,3,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
20,J Charles,CH Morris,ADS Fletcher,0,0,0,19,103,2,10,1,1,-,0,,,4,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
21,J Charles,CH Morris,ADS Fletcher,4,0,4,23,99,6,11,1,2,-,0,,,4,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
22,J Charles,CH Morris,ADS Fletcher,0,0,0,23,99,6,12,1,3,-,0,,,4,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
23,J Charles,CH Morris,ADS Fletcher,2,0,2,25,97,8,13,1,4,-,0,,,4,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
24,J Charles,CH Morris,ADS Fletcher,0,0,0,25,97,8,14,1,5,-,0,,,4,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
25,J Charles,CH Morris,ADS Fletcher,0,1,1,26,96,8,15,1,6,wides,0,,,4,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
26,J Charles,CH Morris,ADS Fletcher,4,0,4,30,92,12,16,1,7,-,0,,,4,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
27,ADS Fletcher,Imran Tahir,J Charles,1,0,1,31,91,11,10,1,1,-,0,,,5,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
28,J Charles,Imran Tahir,ADS Fletcher,0,0,0,31,91,12,17,1,2,-,0,,,5,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
29,J Charles,Imran Tahir,ADS Fletcher,0,0,0,31,91,12,18,1,3,-,0,,,5,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
30,J Charles,Imran Tahir,ADS Fletcher,1,0,1,32,90,13,19,1,4,-,0,,,5,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
31,ADS Fletcher,Imran Tahir,J Charles,0,0,0,32,90,11,11,1,5,-,0,,,5,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
32,ADS Fletcher,Imran Tahir,J Charles,0,0,0,32,90,11,12,1,6,-,0,,,5,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
33,J Charles,D Wiese,ADS Fletcher,2,0,2,34,88,15,20,1,1,-,0,,,6,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
34,J Charles,D Wiese,ADS Fletcher,0,0,0,34,88,15,21,1,2,-,0,,,6,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
35,J Charles,D Wiese,ADS Fletcher,0,0,0,34,88,15,22,2,3,-,run out,ADS Fletcher,RR Rossouw,6,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
36,J Charles,D Wiese,MN Samuels,0,1,1,35,87,15,23,2,4,wides,0,,,6,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
37,J Charles,D Wiese,MN Samuels,1,0,1,36,86,16,24,2,5,-,0,,,6,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
38,MN Samuels,D Wiese,J Charles,0,0,0,36,86,0,1,2,6,-,0,,,6,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
39,MN Samuels,D Wiese,J Charles,1,0,1,37,85,1,2,2,7,-,0,,,6,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
40,MN Samuels,AM Phangiso,J Charles,0,0,0,37,85,1,3,2,1,-,0,,,7,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
41,MN Samuels,AM Phangiso,J Charles,0,0,0,37,85,1,4,2,2,-,0,,,7,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
42,MN Samuels,AM Phangiso,J Charles,0,0,0,37,85,1,5,2,3,-,0,,,7,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
43,MN Samuels,AM Phangiso,J Charles,0,0,0,37,85,1,6,2,4,-,0,,,7,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
44,MN Samuels,AM Phangiso,J Charles,1,0,1,38,84,2,7,2,5,-,0,,,7,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
45,J Charles,AM Phangiso,MN Samuels,0,0,0,38,84,16,25,2,6,-,0,,,7,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
46,MN Samuels,D Wiese,J Charles,0,0,0,38,84,2,8,2,1,-,0,,,8,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
47,MN Samuels,D Wiese,J Charles,1,0,1,39,83,3,9,2,2,-,0,,,8,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
48,J Charles,D Wiese,MN Samuels,1,0,1,40,82,17,26,2,3,-,0,,,8,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
49,MN Samuels,D Wiese,J Charles,0,0,0,40,82,3,10,2,4,-,0,,,8,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
50,MN Samuels,D Wiese,J Charles,0,1,1,41,81,3,11,2,5,wides,0,,,8,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
51,MN Samuels,D Wiese,J Charles,0,0,0,41,81,3,12,2,6,-,0,,,8,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
52,MN Samuels,D Wiese,J Charles,4,0,4,45,77,7,13,2,7,-,0,,,8,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
53,J Charles,AM Phangiso,MN Samuels,1,0,1,46,76,18,27,2,1,-,0,,,9,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
54,MN Samuels,AM Phangiso,J Charles,1,0,1,47,75,8,14,2,2,-,0,,,9,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
55,J Charles,AM Phangiso,MN Samuels,1,0,1,48,74,19,28,2,3,-,0,,,9,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
56,MN Samuels,AM Phangiso,J Charles,1,0,1,49,73,9,15,2,4,-,0,,,9,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
57,J Charles,AM Phangiso,MN Samuels,1,0,1,50,72,20,29,2,5,-,0,,,9,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
58,MN Samuels,AM Phangiso,J Charles,1,0,1,51,71,10,16,2,6,-,0,,,9,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
59,MN Samuels,Imran Tahir,J Charles,0,0,0,51,71,10,17,2,1,-,0,,,10,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
60,MN Samuels,Imran Tahir,J Charles,1,0,1,52,70,11,18,2,2,-,0,,,10,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
61,J Charles,Imran Tahir,MN Samuels,2,0,2,54,68,22,30,2,3,-,0,,,10,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
62,J Charles,Imran Tahir,MN Samuels,1,0,1,55,67,23,31,2,4,-,0,,,10,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
63,MN Samuels,Imran Tahir,J Charles,1,0,1,56,66,12,19,2,5,-,0,,,10,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
64,J Charles,Imran Tahir,MN Samuels,1,0,1,57,65,24,32,2,6,-,0,,,10,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
65,J Charles,AM Phangiso,MN Samuels,1,0,1,58,64,25,33,2,1,-,0,,,11,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
66,MN Samuels,AM Phangiso,J Charles,1,0,1,59,63,13,20,2,2,-,0,,,11,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
67,J Charles,AM Phangiso,MN Samuels,0,0,0,59,63,25,34,2,3,-,0,,,11,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
68,J Charles,AM Phangiso,MN Samuels,6,0,6,65,57,31,35,2,4,-,0,,,11,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
69,J Charles,AM Phangiso,MN Samuels,0,0,0,65,57,31,36,2,5,-,0,,,11,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
70,J Charles,AM Phangiso,MN Samuels,1,0,1,66,56,32,37,2,6,-,0,,,11,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
71,J Charles,D Wiese,MN Samuels,0,0,0,66,56,32,38,3,1,-,caught,J Charles,F du Plessis,12,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
72,MN Samuels,D Wiese,DJ Bravo,1,0,1,67,55,14,21,3,2,-,0,,,12,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
73,DJ Bravo,D Wiese,MN Samuels,1,0,1,68,54,1,1,3,3,-,0,,,12,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
74,MN Samuels,D Wiese,DJ Bravo,1,0,1,69,53,15,22,3,4,-,0,,,12,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
75,DJ Bravo,D Wiese,MN Samuels,1,0,1,70,52,2,2,3,5,-,0,,,12,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
76,MN Samuels,D Wiese,DJ Bravo,0,0,0,70,52,15,23,3,6,-,0,,,12,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
77,DJ Bravo,K Rabada,MN Samuels,4,0,4,74,48,6,3,3,1,-,0,,,13,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
78,DJ Bravo,K Rabada,MN Samuels,0,1,1,75,47,6,4,3,2,wides,0,,,13,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
79,DJ Bravo,K Rabada,MN Samuels,1,0,1,76,46,7,5,3,3,-,0,,,13,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
80,MN Samuels,K Rabada,DJ Bravo,4,0,4,80,42,19,24,3,4,-,0,,,13,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
81,MN Samuels,K Rabada,DJ Bravo,4,0,4,84,38,23,25,3,5,-,0,,,13,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
82,MN Samuels,K Rabada,DJ Bravo,0,0,0,84,38,23,26,3,6,-,0,,,13,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
83,MN Samuels,K Rabada,DJ Bravo,0,0,0,84,38,23,27,3,7,-,0,,,13,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
84,DJ Bravo,AM Phangiso,MN Samuels,0,1,1,85,37,7,6,3,1,wides,0,,,14,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
85,DJ Bravo,AM Phangiso,MN Samuels,1,0,1,86,36,8,7,3,2,-,0,,,14,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
86,MN Samuels,AM Phangiso,DJ Bravo,0,0,0,86,36,23,28,3,3,-,0,,,14,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
87,MN Samuels,AM Phangiso,DJ Bravo,0,0,0,86,36,23,29,3,4,-,0,,,14,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
88,MN Samuels,AM Phangiso,DJ Bravo,0,0,0,86,36,23,30,3,5,-,0,,,14,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
89,MN Samuels,AM Phangiso,DJ Bravo,1,0,1,87,35,24,31,3,6,-,0,,,14,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
90,DJ Bravo,AM Phangiso,MN Samuels,0,0,0,87,35,8,8,4,7,-,caught,DJ Bravo,D Wiese,14,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
91,MN Samuels,Imran Tahir,AD Russell,0,0,0,87,35,24,32,4,1,-,0,,,15,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
92,MN Samuels,Imran Tahir,AD Russell,1,0,1,88,34,25,33,4,2,-,0,,,15,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
93,AD Russell,Imran Tahir,MN Samuels,0,0,0,88,34,0,1,4,3,-,0,,,15,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
94,AD Russell,Imran Tahir,MN Samuels,1,0,1,89,33,1,2,4,4,-,0,,,15,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
95,MN Samuels,Imran Tahir,AD Russell,1,0,1,90,32,26,34,4,5,-,0,,,15,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
96,AD Russell,Imran Tahir,MN Samuels,1,0,1,91,31,2,3,4,6,-,0,,,15,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
97,AD Russell,CH Morris,MN Samuels,0,0,0,91,31,2,4,4,1,-,0,,,16,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
98,AD Russell,CH Morris,MN Samuels,1,0,1,92,30,3,5,4,2,-,0,,,16,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
99,MN Samuels,CH Morris,AD Russell,4,0,4,96,26,30,35,4,3,-,0,,,16,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
100,MN Samuels,CH Morris,AD Russell,0,1,1,97,25,30,36,4,4,legbyes,0,,,16,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
101,AD Russell,CH Morris,MN Samuels,1,0,1,98,24,4,6,4,5,-,0,,,16,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
102,MN Samuels,CH Morris,AD Russell,1,0,1,99,23,31,37,4,6,-,0,,,16,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
103,MN Samuels,Imran Tahir,AD Russell,0,0,0,99,23,31,38,4,1,-,0,,,17,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
104,MN Samuels,Imran Tahir,AD Russell,1,0,1,100,22,32,39,4,2,-,0,,,17,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
105,AD Russell,Imran Tahir,MN Samuels,0,0,0,100,22,4,7,4,3,-,0,,,17,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
106,AD Russell,Imran Tahir,MN Samuels,0,0,0,100,22,4,8,5,4,-,caught,AD Russell,DA Miller,17,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
107,DJG Sammy,Imran Tahir,MN Samuels,0,0,0,100,22,0,1,6,5,-,bowled,DJG Sammy,,17,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
108,CR Brathwaite,Imran Tahir,MN Samuels,0,0,0,100,22,0,1,6,6,-,0,,,17,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
109,MN Samuels,D Wiese,CR Brathwaite,1,0,1,101,21,33,40,6,1,-,0,,,18,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
110,CR Brathwaite,D Wiese,MN Samuels,1,0,1,102,20,1,2,6,2,-,0,,,18,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
111,MN Samuels,D Wiese,CR Brathwaite,1,0,1,103,19,34,41,6,3,-,0,,,18,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
112,CR Brathwaite,D Wiese,MN Samuels,0,0,0,103,19,1,3,6,4,-,0,,,18,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
