,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
13,BB McCullum,Mohammad Sami,JD Ryder,0,1,1,19,176,7,11,0,6,legbyes,2,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
14,JD Ryder,Mohammad Sami,BB McCullum,0,1,1,20,175,4,4,0,7,wides,2,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
15,JD Ryder,Mohammad Sami,BB McCullum,0,0,0,20,175,4,5,0,8,-,2,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
16,BB McCullum,Mohammad Amir,JD Ryder,0,0,0,20,175,7,12,0,1,-,3,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
17,BB McCullum,Mohammad Amir,JD Ryder,1,0,1,21,174,8,13,0,2,-,3,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
18,JD Ryder,Mohammad Amir,BB McCullum,0,0,0,21,174,4,6,0,3,-,3,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
19,JD Ryder,Mohammad Amir,BB McCullum,1,0,1,22,173,5,7,0,4,-,3,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
20,BB McCullum,Mohammad Amir,JD Ryder,1,0,1,23,172,9,14,0,5,-,3,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
21,JD Ryder,Mohammad Amir,BB McCullum,2,0,2,25,170,7,8,0,6,-,3,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
22,BB McCullum,Mohammad Sami,JD Ryder,4,0,4,29,166,13,15,0,1,-,4,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
23,BB McCullum,Mohammad Sami,JD Ryder,4,0,4,33,162,17,16,0,2,-,4,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
24,BB McCullum,Mohammad Sami,JD Ryder,1,0,1,34,161,18,17,0,3,-,4,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
25,JD Ryder,Mohammad Sami,BB McCullum,0,0,0,34,161,7,9,0,4,-,4,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
26,JD Ryder,Mohammad Sami,BB McCullum,0,0,0,34,161,7,10,1,5,-,4,caught,JD Ryder,Abdur Rehman,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
27,BB McCullum,Mohammad Sami,MJ Guptill,0,0,0,34,161,18,18,1,6,-,4,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
28,MJ Guptill,Abdur Rehman,BB McCullum,0,1,1,35,160,0,1,1,1,wides,5,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
29,MJ Guptill,Abdur Rehman,BB McCullum,0,0,0,35,160,0,2,1,2,-,5,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
30,MJ Guptill,Abdur Rehman,BB McCullum,0,0,0,35,160,0,3,1,3,-,5,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
31,MJ Guptill,Abdur Rehman,BB McCullum,1,0,1,36,159,1,4,1,4,-,5,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
32,BB McCullum,Abdur Rehman,MJ Guptill,0,0,0,36,159,18,19,1,5,-,5,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
33,BB McCullum,Abdur Rehman,MJ Guptill,0,0,0,36,159,18,20,1,6,-,5,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
34,BB McCullum,Abdur Rehman,MJ Guptill,4,0,4,40,155,22,21,1,7,-,5,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
35,MJ Guptill,Mohammad Hafeez,BB McCullum,0,0,0,40,155,1,5,1,1,-,6,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
36,MJ Guptill,Mohammad Hafeez,BB McCullum,0,0,0,40,155,1,6,1,2,-,6,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
37,MJ Guptill,Mohammad Hafeez,BB McCullum,0,0,0,40,155,1,7,1,3,-,6,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
38,MJ Guptill,Mohammad Hafeez,BB McCullum,0,0,0,40,155,1,8,1,4,-,6,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
39,MJ Guptill,Mohammad Hafeez,BB McCullum,0,0,0,40,155,1,9,1,5,-,6,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
40,MJ Guptill,Mohammad Hafeez,BB McCullum,1,0,1,41,154,2,10,1,6,-,6,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
41,MJ Guptill,Abdur Rehman,BB McCullum,0,0,0,41,154,2,11,2,1,-,7,caught,MJ Guptill,Umar Akmal,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
42,BB McCullum,Abdur Rehman,LRPL Taylor,1,0,1,42,153,23,22,2,2,-,7,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
43,LRPL Taylor,Abdur Rehman,BB McCullum,1,0,1,43,152,1,1,2,3,-,7,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
44,BB McCullum,Abdur Rehman,LRPL Taylor,1,0,1,44,151,24,23,2,4,-,7,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
45,LRPL Taylor,Abdur Rehman,BB McCullum,1,0,1,45,150,2,2,2,5,-,7,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
46,BB McCullum,Abdur Rehman,LRPL Taylor,1,0,1,46,149,25,24,2,6,-,7,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
47,BB McCullum,Mohammad Hafeez,LRPL Taylor,0,0,0,46,149,25,25,2,1,-,8,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
48,BB McCullum,Mohammad Hafeez,LRPL Taylor,1,0,1,47,148,26,26,2,2,-,8,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
49,LRPL Taylor,Mohammad Hafeez,BB McCullum,1,0,1,48,147,3,3,2,3,-,8,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
50,BB McCullum,Mohammad Hafeez,LRPL Taylor,0,0,0,48,147,26,27,2,4,-,8,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
51,BB McCullum,Mohammad Hafeez,LRPL Taylor,1,0,1,49,146,27,28,2,5,-,8,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
52,LRPL Taylor,Mohammad Hafeez,BB McCullum,0,0,0,49,146,3,4,2,6,-,8,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
53,BB McCullum,Abdur Rehman,LRPL Taylor,2,0,2,51,144,29,29,2,1,-,9,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
54,BB McCullum,Abdur Rehman,LRPL Taylor,4,0,4,55,140,33,30,2,2,-,9,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
55,BB McCullum,Abdur Rehman,LRPL Taylor,0,0,0,55,140,33,31,3,3,-,9,caught,BB McCullum,Mohammad Sami,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
56,DL Vettori,Abdur Rehman,LRPL Taylor,1,0,1,56,139,1,1,3,4,-,9,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
57,LRPL Taylor,Abdur Rehman,DL Vettori,0,1,1,57,138,3,5,3,5,wides,9,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
58,LRPL Taylor,Abdur Rehman,DL Vettori,0,0,0,57,138,3,6,3,6,-,9,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
59,LRPL Taylor,Abdur Rehman,DL Vettori,0,0,0,57,138,3,7,3,7,-,9,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
60,DL Vettori,Mohammad Sami,LRPL Taylor,1,0,1,58,137,2,2,3,1,-,10,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
61,LRPL Taylor,Mohammad Sami,DL Vettori,0,0,0,58,137,3,8,4,2,-,10,caught,LRPL Taylor,Kamran Akmal,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
62,SB Styris,Mohammad Sami,DL Vettori,1,0,1,59,136,1,1,4,3,-,10,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
63,DL Vettori,Mohammad Sami,SB Styris,1,0,1,60,135,3,3,4,4,-,10,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
64,SB Styris,Mohammad Sami,DL Vettori,1,0,1,61,134,2,2,4,5,-,10,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
65,DL Vettori,Mohammad Sami,SB Styris,0,0,0,61,134,3,4,4,6,-,10,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
66,SB Styris,Shahid Afridi,DL Vettori,0,0,0,61,134,2,3,4,1,-,11,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
67,SB Styris,Shahid Afridi,DL Vettori,1,0,1,62,133,3,4,4,2,-,11,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
68,DL Vettori,Shahid Afridi,SB Styris,1,0,1,63,132,4,5,4,3,-,11,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
69,SB Styris,Shahid Afridi,DL Vettori,1,0,1,64,131,4,5,4,4,-,11,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
70,DL Vettori,Shahid Afridi,SB Styris,0,1,1,65,130,4,6,4,5,legbyes,11,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
71,SB Styris,Shahid Afridi,DL Vettori,2,0,2,67,128,6,6,4,6,-,11,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
72,DL Vettori,Mohammad Hafeez,SB Styris,4,0,4,71,124,8,7,4,1,-,12,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
73,DL Vettori,Mohammad Hafeez,SB Styris,0,0,0,71,124,8,8,4,2,-,12,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
74,DL Vettori,Mohammad Hafeez,SB Styris,1,0,1,72,123,9,9,4,3,-,12,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
75,SB Styris,Mohammad Hafeez,DL Vettori,1,0,1,73,122,7,7,4,4,-,12,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
76,DL Vettori,Mohammad Hafeez,SB Styris,1,0,1,74,121,10,10,4,5,-,12,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
77,SB Styris,Mohammad Hafeez,DL Vettori,0,0,0,74,121,7,8,4,6,-,12,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
78,DL Vettori,Shahid Afridi,SB Styris,1,0,1,75,120,11,11,4,1,-,13,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
79,SB Styris,Shahid Afridi,DL Vettori,1,0,1,76,119,8,9,4,2,-,13,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
80,DL Vettori,Shahid Afridi,SB Styris,0,1,1,77,118,11,12,4,3,wides,13,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
81,DL Vettori,Shahid Afridi,SB Styris,0,0,0,77,118,11,13,4,4,-,13,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
82,DL Vettori,Shahid Afridi,SB Styris,6,0,6,83,112,17,14,4,5,-,13,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
83,DL Vettori,Shahid Afridi,SB Styris,1,0,1,84,111,18,15,4,6,-,13,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
84,SB Styris,Shahid Afridi,DL Vettori,1,0,1,85,110,9,10,4,7,-,13,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
85,SB Styris,Saeed Ajmal,DL Vettori,0,0,0,85,110,9,11,4,1,-,14,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
86,SB Styris,Saeed Ajmal,DL Vettori,1,0,1,86,109,10,12,4,2,-,14,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
87,DL Vettori,Saeed Ajmal,SB Styris,1,0,1,87,108,19,16,4,3,-,14,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
88,SB Styris,Saeed Ajmal,DL Vettori,1,0,1,88,107,11,13,4,4,-,14,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
89,DL Vettori,Saeed Ajmal,SB Styris,0,0,0,88,107,19,17,4,5,-,14,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
90,DL Vettori,Saeed Ajmal,SB Styris,0,0,0,88,107,19,18,4,6,-,14,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
91,SB Styris,Shahid Afridi,DL Vettori,6,0,6,94,101,17,14,4,1,-,15,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
92,SB Styris,Shahid Afridi,DL Vettori,4,0,4,98,97,21,15,4,2,-,15,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
93,SB Styris,Shahid Afridi,DL Vettori,0,0,0,98,97,21,16,4,3,-,15,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
94,SB Styris,Shahid Afridi,DL Vettori,0,0,0,98,97,21,17,5,4,-,15,bowled,SB Styris,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
95,GJ Hopkins,Shahid Afridi,DL Vettori,0,0,0,98,97,0,1,5,5,-,15,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
96,GJ Hopkins,Shahid Afridi,DL Vettori,1,0,1,99,96,1,2,5,6,-,15,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
97,GJ Hopkins,Saeed Ajmal,DL Vettori,1,0,1,100,95,2,3,5,1,-,16,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
98,DL Vettori,Saeed Ajmal,GJ Hopkins,0,0,0,100,95,19,19,5,2,-,16,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
99,DL Vettori,Saeed Ajmal,GJ Hopkins,2,0,2,102,93,21,20,5,3,-,16,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
100,DL Vettori,Saeed Ajmal,GJ Hopkins,0,0,0,102,93,21,21,5,4,-,16,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
101,DL Vettori,Saeed Ajmal,GJ Hopkins,1,0,1,103,92,22,22,5,5,-,16,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
102,GJ Hopkins,Saeed Ajmal,DL Vettori,0,0,0,103,92,2,4,5,6,-,16,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
103,DL Vettori,Shahid Afridi,GJ Hopkins,1,0,1,104,91,23,23,5,1,-,17,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
104,GJ Hopkins,Shahid Afridi,DL Vettori,0,0,0,104,91,2,5,5,2,-,17,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
105,GJ Hopkins,Shahid Afridi,DL Vettori,0,0,0,104,91,2,6,5,3,-,17,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
106,GJ Hopkins,Shahid Afridi,DL Vettori,0,0,0,104,91,2,7,6,4,-,17,caught,GJ Hopkins,Abdur Rehman,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
107,DL Vettori,Shahid Afridi,NL McCullum,0,0,0,104,91,23,24,6,5,-,17,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
108,DL Vettori,Shahid Afridi,NL McCullum,1,0,1,105,90,24,25,6,6,-,17,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
109,DL Vettori,Saeed Ajmal,NL McCullum,0,0,0,105,90,24,26,6,1,-,18,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
110,DL Vettori,Saeed Ajmal,NL McCullum,1,0,1,106,89,25,27,6,2,-,18,0,,,field,Pakistan,1,"Kensington Oval, Bridgetown",2010,05,New Zealand_Pakistan_2010-05-08,New Zealand,New Zealand,Pakistan,133
