,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
17,S Chanderpaul,Harbhajan Singh,CH Gayle,0,0,0,13,,3,9,0,6,2,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
18,CH Gayle,A Nehra,S Chanderpaul,0,0,0,13,,10,10,0,1,3,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
19,CH Gayle,A Nehra,S Chanderpaul,2,0,2,15,,12,11,0,2,3,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
20,CH Gayle,A Nehra,S Chanderpaul,4,0,4,19,,16,12,0,3,3,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
21,CH Gayle,A Nehra,S Chanderpaul,0,1,1,20,,16,13,0,4,3,legbyes,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
22,S Chanderpaul,A Nehra,CH Gayle,1,0,1,21,,4,10,0,5,3,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
23,CH Gayle,A Nehra,S Chanderpaul,4,0,4,25,,20,14,0,6,3,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
24,S Chanderpaul,Harbhajan Singh,CH Gayle,0,0,0,25,,4,11,0,1,4,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
25,S Chanderpaul,Harbhajan Singh,CH Gayle,1,0,1,26,,5,12,0,2,4,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
26,CH Gayle,Harbhajan Singh,S Chanderpaul,0,0,0,26,,20,15,0,3,4,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
27,CH Gayle,Harbhajan Singh,S Chanderpaul,0,0,0,26,,20,16,0,4,4,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
28,CH Gayle,Harbhajan Singh,S Chanderpaul,0,0,0,26,,20,17,0,5,4,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
29,CH Gayle,Harbhajan Singh,S Chanderpaul,0,0,0,26,,20,18,0,6,4,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
30,S Chanderpaul,YK Pathan,CH Gayle,0,0,0,26,,5,13,0,1,5,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
31,S Chanderpaul,YK Pathan,CH Gayle,0,1,1,27,,5,14,0,2,5,legbyes,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
32,CH Gayle,YK Pathan,S Chanderpaul,2,0,2,29,,22,19,0,3,5,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
33,CH Gayle,YK Pathan,S Chanderpaul,0,1,1,30,,22,20,0,4,5,wides,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
34,CH Gayle,YK Pathan,S Chanderpaul,0,0,0,30,,22,21,0,5,5,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
35,CH Gayle,YK Pathan,S Chanderpaul,0,0,0,30,,22,22,0,6,5,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
36,CH Gayle,YK Pathan,S Chanderpaul,1,0,1,31,,23,23,0,7,5,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
37,CH Gayle,SK Raina,S Chanderpaul,0,0,0,31,,23,24,0,1,6,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
38,CH Gayle,SK Raina,S Chanderpaul,1,0,1,32,,24,25,0,2,6,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
39,S Chanderpaul,SK Raina,CH Gayle,2,0,2,34,,7,15,0,3,6,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
40,S Chanderpaul,SK Raina,CH Gayle,0,0,0,34,,7,16,0,4,6,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
41,S Chanderpaul,SK Raina,CH Gayle,0,0,0,34,,7,17,0,5,6,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
42,S Chanderpaul,SK Raina,CH Gayle,4,0,4,38,,11,18,0,6,6,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
43,CH Gayle,YK Pathan,S Chanderpaul,0,0,0,38,,24,26,0,1,7,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
44,CH Gayle,YK Pathan,S Chanderpaul,1,0,1,39,,25,27,0,2,7,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
45,S Chanderpaul,YK Pathan,CH Gayle,1,0,1,40,,12,19,0,3,7,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
46,CH Gayle,YK Pathan,S Chanderpaul,1,0,1,41,,26,28,0,4,7,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
47,S Chanderpaul,YK Pathan,CH Gayle,2,0,2,43,,14,20,0,5,7,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
48,S Chanderpaul,YK Pathan,CH Gayle,2,0,2,45,,16,21,0,6,7,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
49,CH Gayle,Z Khan,S Chanderpaul,1,0,1,46,,27,29,0,1,8,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
50,S Chanderpaul,Z Khan,CH Gayle,1,0,1,47,,17,22,0,2,8,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
51,CH Gayle,Z Khan,S Chanderpaul,6,0,6,53,,33,30,0,3,8,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
52,CH Gayle,Z Khan,S Chanderpaul,1,0,1,54,,34,31,0,4,8,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
53,S Chanderpaul,Z Khan,CH Gayle,0,0,0,54,,17,23,0,5,8,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
54,S Chanderpaul,Z Khan,CH Gayle,4,0,4,58,,21,24,0,6,8,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
55,CH Gayle,YK Pathan,S Chanderpaul,0,0,0,58,,34,32,0,1,9,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
56,CH Gayle,YK Pathan,S Chanderpaul,6,0,6,64,,40,33,0,2,9,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
57,CH Gayle,YK Pathan,S Chanderpaul,0,0,0,64,,40,34,0,3,9,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
58,CH Gayle,YK Pathan,S Chanderpaul,1,0,1,65,,41,35,0,4,9,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
59,S Chanderpaul,YK Pathan,CH Gayle,1,0,1,66,,22,25,0,5,9,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
60,CH Gayle,YK Pathan,S Chanderpaul,1,0,1,67,,42,36,0,6,9,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
61,CH Gayle,Harbhajan Singh,S Chanderpaul,0,0,0,67,,42,37,0,1,10,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
62,CH Gayle,Harbhajan Singh,S Chanderpaul,2,0,2,69,,44,38,0,2,10,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
63,CH Gayle,Harbhajan Singh,S Chanderpaul,1,0,1,70,,45,39,0,3,10,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
64,S Chanderpaul,Harbhajan Singh,CH Gayle,0,0,0,70,,22,26,0,4,10,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
65,S Chanderpaul,Harbhajan Singh,CH Gayle,0,1,1,71,,22,27,0,5,10,legbyes,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
66,CH Gayle,Harbhajan Singh,S Chanderpaul,1,0,1,72,,46,40,0,6,10,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
67,CH Gayle,A Nehra,S Chanderpaul,0,1,1,73,,46,41,0,1,11,wides,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
68,CH Gayle,A Nehra,S Chanderpaul,1,0,1,74,,47,42,0,2,11,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
69,S Chanderpaul,A Nehra,CH Gayle,1,0,1,75,,23,28,0,3,11,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
70,CH Gayle,A Nehra,S Chanderpaul,4,0,4,79,,51,43,0,4,11,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
71,CH Gayle,A Nehra,S Chanderpaul,1,0,1,80,,52,44,0,5,11,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
72,S Chanderpaul,A Nehra,CH Gayle,0,0,0,80,,23,29,1,6,11,-,caught,S Chanderpaul,MS Dhoni,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
73,CH Gayle,A Nehra,DJG Sammy,0,0,0,80,,52,45,1,7,11,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
74,DJG Sammy,RA Jadeja,CH Gayle,1,0,1,81,,1,1,1,1,12,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
75,CH Gayle,RA Jadeja,DJG Sammy,6,0,6,87,,58,46,1,2,12,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
76,CH Gayle,RA Jadeja,DJG Sammy,1,0,1,88,,59,47,1,3,12,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
77,DJG Sammy,RA Jadeja,CH Gayle,6,0,6,94,,7,2,1,4,12,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
78,DJG Sammy,RA Jadeja,CH Gayle,1,0,1,95,,8,3,1,5,12,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
79,CH Gayle,RA Jadeja,DJG Sammy,1,0,1,96,,60,48,1,6,12,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
80,CH Gayle,Z Khan,DJG Sammy,0,0,0,96,,60,49,1,1,13,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
81,CH Gayle,Z Khan,DJG Sammy,4,0,4,100,,64,50,1,2,13,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
82,CH Gayle,Z Khan,DJG Sammy,1,0,1,101,,65,51,1,3,13,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
83,DJG Sammy,Z Khan,CH Gayle,4,0,4,105,,12,4,1,4,13,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
84,DJG Sammy,Z Khan,CH Gayle,0,0,0,105,,12,5,1,5,13,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
85,DJG Sammy,Z Khan,CH Gayle,1,0,1,106,,13,6,1,6,13,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
86,DJG Sammy,YK Pathan,CH Gayle,1,0,1,107,,14,7,1,1,14,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
87,CH Gayle,YK Pathan,DJG Sammy,4,0,4,111,,69,52,1,2,14,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
88,CH Gayle,YK Pathan,DJG Sammy,0,0,0,111,,69,53,1,3,14,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
89,CH Gayle,YK Pathan,DJG Sammy,1,0,1,112,,70,54,1,4,14,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
90,DJG Sammy,YK Pathan,CH Gayle,1,0,1,113,,15,8,1,5,14,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
91,CH Gayle,YK Pathan,DJG Sammy,1,0,1,114,,71,55,1,6,14,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
92,CH Gayle,RA Jadeja,DJG Sammy,1,0,1,115,,72,56,1,1,15,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
93,DJG Sammy,RA Jadeja,CH Gayle,4,0,4,119,,19,9,1,2,15,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
94,DJG Sammy,RA Jadeja,CH Gayle,0,0,0,119,,19,10,2,3,15,-,caught,DJG Sammy,M Vijay,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
95,KA Pollard,RA Jadeja,CH Gayle,0,0,0,119,,0,1,2,4,15,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
96,KA Pollard,RA Jadeja,CH Gayle,6,0,6,125,,6,2,2,5,15,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
97,KA Pollard,RA Jadeja,CH Gayle,0,0,0,125,,6,3,2,6,15,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
98,CH Gayle,SK Raina,KA Pollard,6,0,6,131,,78,57,2,1,16,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
99,CH Gayle,SK Raina,KA Pollard,1,0,1,132,,79,58,2,2,16,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
100,KA Pollard,SK Raina,CH Gayle,1,0,1,133,,7,4,2,3,16,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
101,CH Gayle,SK Raina,KA Pollard,6,0,6,139,,85,59,2,4,16,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
102,CH Gayle,SK Raina,KA Pollard,1,0,1,140,,86,60,2,5,16,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
103,KA Pollard,SK Raina,CH Gayle,1,0,1,141,,8,5,2,6,16,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
104,KA Pollard,A Nehra,CH Gayle,0,0,0,141,,8,6,2,1,17,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
105,KA Pollard,A Nehra,CH Gayle,1,0,1,142,,9,7,2,2,17,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
106,CH Gayle,A Nehra,KA Pollard,2,0,2,144,,88,61,2,3,17,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
107,CH Gayle,A Nehra,KA Pollard,0,1,1,145,,88,62,2,4,17,legbyes,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
108,KA Pollard,A Nehra,CH Gayle,6,0,6,151,,15,8,2,5,17,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
109,KA Pollard,A Nehra,CH Gayle,1,0,1,152,,16,9,2,6,17,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
110,KA Pollard,Z Khan,CH Gayle,1,0,1,153,,17,10,2,1,18,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
111,CH Gayle,Z Khan,KA Pollard,6,0,6,159,,94,63,2,2,18,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
112,CH Gayle,Z Khan,KA Pollard,0,0,0,159,,94,64,2,3,18,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
113,CH Gayle,Z Khan,KA Pollard,1,0,1,160,,95,65,2,4,18,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
114,KA Pollard,Z Khan,CH Gayle,0,0,0,160,,17,11,3,5,18,-,caught,KA Pollard,YK Pathan,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
115,CH Gayle,Z Khan,DJ Bravo,1,1,2,162,,96,66,3,6,18,noballs,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
116,DJ Bravo,Z Khan,CH Gayle,1,0,1,163,,1,1,3,7,18,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
117,DJ Bravo,A Nehra,CH Gayle,0,0,0,163,,1,2,4,1,19,-,caught,DJ Bravo,RG Sharma,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
118,CH Gayle,A Nehra,RR Sarwan,1,0,1,164,,97,67,4,2,19,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
119,RR Sarwan,A Nehra,CH Gayle,0,0,0,164,,0,1,5,3,19,-,caught,RR Sarwan,RG Sharma,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
120,CH Gayle,A Nehra,WW Hinds,1,0,1,165,,98,68,6,4,19,-,run out,CH Gayle,KD Karthik;MS Dhoni,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
121,D Ramdin,A Nehra,WW Hinds,0,0,0,165,,0,1,6,5,19,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
122,D Ramdin,A Nehra,WW Hinds,4,0,4,169,,4,2,6,6,19,-,0,,,field,India,1,"Kensington Oval, Bridgetown",2010,05,West Indies_India_2010-05-09,West Indies,West Indies,India,True,169
