,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
28,JL Denly,CR Brathwaite,JE Root,0,0,0,31,129,1,3,3,5,-,5,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
29,JL Denly,CR Brathwaite,JE Root,1,0,1,32,128,2,4,3,6,-,5,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
30,JL Denly,FA Allen,JE Root,0,0,0,32,128,2,5,3,1,-,6,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
31,JL Denly,FA Allen,JE Root,0,0,0,32,128,2,6,4,2,-,6,bowled,JL Denly,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
32,SW Billings,FA Allen,JE Root,1,0,1,33,127,1,1,4,3,-,6,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
33,JE Root,FA Allen,SW Billings,1,0,1,34,126,9,9,4,4,-,6,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
34,SW Billings,FA Allen,JE Root,1,0,1,35,125,2,2,4,5,-,6,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
35,JE Root,FA Allen,SW Billings,4,0,4,39,121,13,10,4,6,-,6,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
36,SW Billings,CR Brathwaite,JE Root,0,0,0,39,121,2,3,4,1,-,7,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
37,SW Billings,CR Brathwaite,JE Root,0,1,1,40,120,2,4,4,2,legbyes,7,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
38,JE Root,CR Brathwaite,SW Billings,1,0,1,41,119,14,11,4,3,-,7,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
39,SW Billings,CR Brathwaite,JE Root,1,0,1,42,118,3,5,4,4,-,7,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
40,JE Root,CR Brathwaite,SW Billings,1,0,1,43,117,15,12,4,5,-,7,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
41,SW Billings,CR Brathwaite,JE Root,1,0,1,44,116,4,6,4,6,-,7,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
42,SW Billings,FA Allen,JE Root,1,0,1,45,115,5,7,4,1,-,8,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
43,JE Root,FA Allen,SW Billings,1,0,1,46,114,16,13,4,2,-,8,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
44,SW Billings,FA Allen,JE Root,1,0,1,47,113,6,8,4,3,-,8,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
45,JE Root,FA Allen,SW Billings,1,0,1,48,112,17,14,4,4,-,8,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
46,SW Billings,FA Allen,JE Root,1,0,1,49,111,7,9,4,5,-,8,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
47,JE Root,FA Allen,SW Billings,0,0,0,49,111,17,15,4,6,-,8,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
48,SW Billings,D Bishoo,JE Root,1,0,1,50,110,8,10,4,1,-,9,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
49,JE Root,D Bishoo,SW Billings,1,0,1,51,109,18,16,4,2,-,9,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
50,SW Billings,D Bishoo,JE Root,1,0,1,52,108,9,11,4,3,-,9,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
51,JE Root,D Bishoo,SW Billings,1,0,1,53,107,19,17,4,4,-,9,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
52,SW Billings,D Bishoo,JE Root,1,0,1,54,106,10,12,4,5,-,9,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
53,JE Root,D Bishoo,SW Billings,1,0,1,55,105,20,18,4,6,-,9,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
54,JE Root,FA Allen,SW Billings,1,0,1,56,104,21,19,4,1,-,10,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
55,SW Billings,FA Allen,JE Root,0,0,0,56,104,10,13,4,2,-,10,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
56,SW Billings,FA Allen,JE Root,1,0,1,57,103,11,14,4,3,-,10,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
57,JE Root,FA Allen,SW Billings,4,0,4,61,99,25,20,4,4,-,10,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
58,JE Root,FA Allen,SW Billings,1,0,1,62,98,26,21,4,5,-,10,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
59,SW Billings,FA Allen,JE Root,2,0,2,64,96,13,15,4,6,-,10,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
60,JE Root,D Bishoo,SW Billings,0,0,0,64,96,26,22,4,1,-,11,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
61,JE Root,D Bishoo,SW Billings,1,0,1,65,95,27,23,4,2,-,11,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
62,SW Billings,D Bishoo,JE Root,4,0,4,69,91,17,16,4,3,-,11,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
63,SW Billings,D Bishoo,JE Root,1,0,1,70,90,18,17,4,4,-,11,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
64,JE Root,D Bishoo,SW Billings,4,0,4,74,86,31,24,4,5,-,11,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
65,JE Root,D Bishoo,SW Billings,1,0,1,75,85,32,25,4,6,-,11,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
66,JE Root,JO Holder,SW Billings,1,0,1,76,84,33,26,4,1,-,12,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
67,SW Billings,JO Holder,JE Root,0,0,0,76,84,18,18,4,2,-,12,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
68,SW Billings,JO Holder,JE Root,0,0,0,76,84,18,19,4,3,-,12,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
69,SW Billings,JO Holder,JE Root,4,0,4,80,80,22,20,4,4,-,12,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
70,SW Billings,JO Holder,JE Root,0,0,0,80,80,22,21,4,5,-,12,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
71,SW Billings,JO Holder,JE Root,0,0,0,80,80,22,22,4,6,-,12,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
72,JE Root,OC McCoy,SW Billings,0,0,0,80,80,33,27,4,1,-,13,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
73,JE Root,OC McCoy,SW Billings,2,0,2,82,78,35,28,4,2,-,13,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
74,JE Root,OC McCoy,SW Billings,1,0,1,83,77,36,29,4,3,-,13,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
75,SW Billings,OC McCoy,JE Root,2,0,2,85,75,24,23,4,4,-,13,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
76,SW Billings,OC McCoy,JE Root,1,0,1,86,74,25,24,4,5,-,13,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
77,JE Root,OC McCoy,SW Billings,0,0,0,86,74,36,30,4,6,-,13,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
78,SW Billings,JO Holder,JE Root,1,0,1,87,73,26,25,4,1,-,14,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
79,JE Root,JO Holder,SW Billings,1,0,1,88,72,37,31,4,2,-,14,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
80,SW Billings,JO Holder,JE Root,0,0,0,88,72,26,26,4,3,-,14,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
81,SW Billings,JO Holder,JE Root,4,0,4,92,68,30,27,4,4,-,14,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
82,SW Billings,JO Holder,JE Root,1,0,1,93,67,31,28,4,5,-,14,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
83,JE Root,JO Holder,SW Billings,1,0,1,94,66,38,32,4,6,-,14,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
84,JE Root,OC McCoy,SW Billings,4,0,4,98,62,42,33,4,1,-,15,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
85,JE Root,OC McCoy,SW Billings,4,0,4,102,58,46,34,4,2,-,15,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
86,JE Root,OC McCoy,SW Billings,2,0,2,104,56,48,35,4,3,-,15,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
87,JE Root,OC McCoy,SW Billings,4,0,4,108,52,52,36,4,4,-,15,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
88,JE Root,OC McCoy,SW Billings,1,0,1,109,51,53,37,4,5,-,15,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
89,SW Billings,OC McCoy,JE Root,1,0,1,110,50,32,29,4,6,-,15,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
90,SW Billings,CR Brathwaite,JE Root,1,0,1,111,49,33,30,4,1,-,16,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
91,JE Root,CR Brathwaite,SW Billings,0,0,0,111,49,53,38,4,2,-,16,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
92,JE Root,CR Brathwaite,SW Billings,1,0,1,112,48,54,39,4,3,-,16,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
93,SW Billings,CR Brathwaite,JE Root,1,0,1,113,47,34,31,4,4,-,16,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
94,JE Root,CR Brathwaite,SW Billings,1,0,1,114,46,55,40,5,5,-,16,run out,JE Root,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
95,DJ Willey,CR Brathwaite,SW Billings,0,0,0,114,46,0,1,5,6,-,16,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
96,SW Billings,SS Cottrell,DJ Willey,4,0,4,118,42,38,32,5,1,-,17,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
97,SW Billings,SS Cottrell,DJ Willey,2,0,2,120,40,40,33,5,2,-,17,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
98,SW Billings,SS Cottrell,DJ Willey,4,0,4,124,36,44,34,5,3,-,17,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
99,SW Billings,SS Cottrell,DJ Willey,6,0,6,130,30,50,35,5,4,-,17,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
100,SW Billings,SS Cottrell,DJ Willey,1,0,1,131,29,51,36,5,5,-,17,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
101,DJ Willey,SS Cottrell,SW Billings,1,0,1,132,28,1,2,5,6,-,17,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
102,DJ Willey,JO Holder,SW Billings,0,0,0,132,28,1,3,5,1,-,18,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
103,DJ Willey,JO Holder,SW Billings,1,0,1,133,27,2,4,5,2,-,18,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
104,SW Billings,JO Holder,DJ Willey,1,0,1,134,26,52,37,5,3,-,18,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
105,DJ Willey,JO Holder,SW Billings,0,0,0,134,26,2,5,5,4,-,18,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
106,DJ Willey,JO Holder,SW Billings,2,0,2,136,24,4,6,5,5,-,18,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
107,DJ Willey,JO Holder,SW Billings,2,0,2,138,22,6,7,5,6,-,18,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
108,SW Billings,CR Brathwaite,DJ Willey,4,0,4,142,18,56,38,5,1,-,19,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
109,SW Billings,CR Brathwaite,DJ Willey,4,0,4,146,14,60,39,5,2,-,19,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
110,SW Billings,CR Brathwaite,DJ Willey,0,2,2,148,12,60,40,5,3,wides,19,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
111,DJ Willey,CR Brathwaite,SW Billings,1,0,1,149,11,7,8,5,4,-,19,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
112,SW Billings,CR Brathwaite,DJ Willey,4,0,4,153,7,64,41,5,5,-,19,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
113,SW Billings,CR Brathwaite,DJ Willey,1,0,1,154,6,65,42,5,6,-,19,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
114,DJ Willey,CR Brathwaite,SW Billings,6,0,6,160,0,13,9,5,7,-,19,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
115,SW Billings,OC McCoy,DJ Willey,6,0,6,166,-6,71,43,5,1,-,20,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
116,SW Billings,OC McCoy,DJ Willey,4,0,4,170,-10,75,44,5,2,-,20,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
117,SW Billings,OC McCoy,DJ Willey,2,0,2,172,-12,77,45,5,3,-,20,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
118,SW Billings,OC McCoy,DJ Willey,6,0,6,178,-18,83,46,5,4,-,20,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
119,SW Billings,OC McCoy,DJ Willey,4,0,4,182,-22,87,47,5,5,-,20,0,,,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
120,SW Billings,OC McCoy,DJ Willey,0,0,0,182,-22,87,48,6,6,-,20,caught,SW Billings,SD Hope,field,West Indies,1,"Warner Park, St Kitts",2019,03,West Indies_England_2019-03-08,England,England,West Indies
