,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
10,SD Hope,Arshdeep Singh,BA King,0,0,0,19,140,0,1,1,5,2,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
11,SD Hope,Arshdeep Singh,BA King,0,0,0,19,140,0,2,1,6,2,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
12,BA King,AR Patel,SD Hope,0,0,0,19,140,2,4,1,1,3,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
13,BA King,AR Patel,SD Hope,1,0,1,20,139,3,5,1,2,3,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
14,SD Hope,AR Patel,BA King,1,0,1,21,138,1,3,1,3,3,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
15,BA King,AR Patel,SD Hope,1,0,1,22,137,4,6,1,4,3,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
16,SD Hope,AR Patel,BA King,0,0,0,22,137,1,4,1,5,3,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
17,SD Hope,AR Patel,BA King,1,0,1,23,136,2,5,1,6,3,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
18,SD Hope,YS Chahal,BA King,1,0,1,24,135,3,6,1,1,4,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
19,BA King,YS Chahal,SD Hope,6,0,6,30,129,10,7,1,2,4,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
20,BA King,YS Chahal,SD Hope,1,0,1,31,128,11,8,1,3,4,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
21,SD Hope,YS Chahal,BA King,4,0,4,35,124,7,7,1,4,4,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
22,SD Hope,YS Chahal,BA King,1,0,1,36,123,8,8,1,5,4,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
23,BA King,YS Chahal,SD Hope,0,0,0,36,123,11,9,1,6,4,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
24,SD Hope,AR Patel,BA King,4,0,4,40,119,12,9,1,1,5,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
25,SD Hope,AR Patel,BA King,1,0,1,41,118,13,10,1,2,5,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
26,BA King,AR Patel,SD Hope,0,0,0,41,118,11,10,1,3,5,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
27,BA King,AR Patel,SD Hope,0,0,0,41,118,11,11,1,4,5,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
28,BA King,AR Patel,SD Hope,1,0,1,42,117,12,12,1,5,5,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
29,SD Hope,AR Patel,BA King,6,0,6,48,111,19,11,1,6,5,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
30,BA King,Arshdeep Singh,SD Hope,0,0,0,48,111,12,13,1,1,6,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
31,BA King,Arshdeep Singh,SD Hope,0,0,0,48,111,12,14,1,2,6,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
32,BA King,Arshdeep Singh,SD Hope,6,0,6,54,105,18,15,1,3,6,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
33,BA King,Arshdeep Singh,SD Hope,0,0,0,54,105,18,16,2,4,6,caught,BA King,Kuldeep Yadav,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
34,N Pooran,Arshdeep Singh,SD Hope,0,0,0,54,105,0,1,2,5,6,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
35,N Pooran,Arshdeep Singh,SD Hope,1,0,1,55,104,1,2,2,6,6,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
36,N Pooran,Kuldeep Yadav,SD Hope,0,0,0,55,104,1,3,3,1,7,caught,N Pooran,SA Yadav,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
37,R Powell,Kuldeep Yadav,SD Hope,1,0,1,56,103,1,1,3,2,7,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
38,SD Hope,Kuldeep Yadav,R Powell,1,0,1,57,102,20,12,3,3,7,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
39,R Powell,Kuldeep Yadav,SD Hope,0,0,0,57,102,1,2,3,4,7,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
40,R Powell,Kuldeep Yadav,SD Hope,0,0,0,57,102,1,3,4,5,7,caught,R Powell,Shubman Gill,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
41,SO Hetmyer,Kuldeep Yadav,SD Hope,0,0,0,57,102,0,1,4,6,7,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
42,SD Hope,YS Chahal,SO Hetmyer,2,0,2,59,100,22,13,4,1,8,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
43,SD Hope,YS Chahal,SO Hetmyer,0,0,0,59,100,22,14,4,2,8,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
44,SD Hope,YS Chahal,SO Hetmyer,1,0,1,60,99,23,15,4,3,8,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
45,SO Hetmyer,YS Chahal,SD Hope,1,0,1,61,98,1,2,4,4,8,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
46,SD Hope,YS Chahal,SO Hetmyer,1,0,1,62,97,24,16,4,5,8,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
47,SO Hetmyer,YS Chahal,SD Hope,0,0,0,62,97,1,3,4,6,8,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
48,SD Hope,Kuldeep Yadav,SO Hetmyer,1,0,1,63,96,25,17,4,1,9,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
49,SO Hetmyer,Kuldeep Yadav,SD Hope,0,0,0,63,96,1,4,4,2,9,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
50,SO Hetmyer,Kuldeep Yadav,SD Hope,0,0,0,63,96,1,5,4,3,9,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
51,SO Hetmyer,Kuldeep Yadav,SD Hope,2,0,2,65,94,3,6,4,4,9,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
52,SO Hetmyer,Kuldeep Yadav,SD Hope,0,0,0,65,94,3,7,4,5,9,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
53,SO Hetmyer,Kuldeep Yadav,SD Hope,0,0,0,65,94,3,8,4,6,9,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
54,SD Hope,YS Chahal,SO Hetmyer,4,0,4,69,90,29,18,4,1,10,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
55,SD Hope,YS Chahal,SO Hetmyer,6,0,6,75,84,35,19,4,2,10,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
56,SD Hope,YS Chahal,SO Hetmyer,1,0,1,76,83,36,20,4,3,10,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
57,SO Hetmyer,YS Chahal,SD Hope,1,0,1,77,82,4,9,4,4,10,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
58,SD Hope,YS Chahal,SO Hetmyer,1,0,1,78,81,37,21,4,5,10,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
59,SO Hetmyer,YS Chahal,SD Hope,1,0,1,79,80,5,10,4,6,10,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
60,SO Hetmyer,Kuldeep Yadav,SD Hope,4,0,4,83,76,9,11,4,1,11,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
61,SO Hetmyer,Kuldeep Yadav,SD Hope,0,0,0,83,76,9,12,4,2,11,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
62,SO Hetmyer,Kuldeep Yadav,SD Hope,1,0,1,84,75,10,13,4,3,11,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
63,SD Hope,Kuldeep Yadav,SO Hetmyer,1,0,1,85,74,38,22,4,4,11,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
64,SO Hetmyer,Kuldeep Yadav,SD Hope,1,0,1,86,73,11,14,4,5,11,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
65,SD Hope,Kuldeep Yadav,SO Hetmyer,2,0,2,88,71,40,23,4,6,11,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
66,SO Hetmyer,HH Pandya,SD Hope,6,0,6,94,65,17,15,4,1,12,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
67,SO Hetmyer,HH Pandya,SD Hope,4,0,4,98,61,21,16,4,2,12,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
68,SO Hetmyer,HH Pandya,SD Hope,1,0,1,99,60,22,17,4,3,12,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
69,SD Hope,HH Pandya,SO Hetmyer,2,0,2,101,58,42,24,4,4,12,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
70,SD Hope,HH Pandya,SO Hetmyer,0,0,0,101,58,42,25,4,5,12,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
71,SD Hope,HH Pandya,SO Hetmyer,1,0,1,102,57,43,26,4,6,12,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
72,SD Hope,YS Chahal,SO Hetmyer,1,0,1,103,56,44,27,4,1,13,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
73,SO Hetmyer,YS Chahal,SD Hope,1,0,1,104,55,23,18,4,2,13,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
74,SD Hope,YS Chahal,SO Hetmyer,1,0,1,105,54,45,28,4,3,13,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
75,SO Hetmyer,YS Chahal,SD Hope,1,0,1,106,53,24,19,4,4,13,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
76,SD Hope,YS Chahal,SO Hetmyer,0,0,0,106,53,45,29,5,5,13,caught,SD Hope,AR Patel,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
77,R Shepherd,YS Chahal,SO Hetmyer,0,0,0,106,53,0,1,5,6,13,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
78,SO Hetmyer,Mukesh Kumar,R Shepherd,1,0,1,107,52,25,20,5,1,14,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
79,R Shepherd,Mukesh Kumar,SO Hetmyer,1,0,1,108,51,1,2,5,2,14,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
80,SO Hetmyer,Mukesh Kumar,R Shepherd,1,0,1,109,50,26,21,5,3,14,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
81,R Shepherd,Mukesh Kumar,SO Hetmyer,1,0,1,110,49,2,3,5,4,14,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
82,SO Hetmyer,Mukesh Kumar,R Shepherd,1,0,1,111,48,27,22,5,5,14,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
83,R Shepherd,Mukesh Kumar,SO Hetmyer,1,0,1,112,47,3,4,5,6,14,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
84,R Shepherd,AR Patel,SO Hetmyer,6,0,6,118,41,9,5,5,1,15,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
85,R Shepherd,AR Patel,SO Hetmyer,0,0,0,118,41,9,6,6,2,15,caught,R Shepherd,SV Samson,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
86,JO Holder,AR Patel,SO Hetmyer,1,0,1,119,40,1,1,6,3,15,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
87,SO Hetmyer,AR Patel,JO Holder,0,0,0,119,40,27,23,6,4,15,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
88,SO Hetmyer,AR Patel,JO Holder,1,0,1,120,39,28,24,6,5,15,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
89,JO Holder,AR Patel,SO Hetmyer,1,0,1,121,38,2,2,6,6,15,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
90,JO Holder,Mukesh Kumar,SO Hetmyer,1,0,1,122,37,3,3,6,1,16,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
91,SO Hetmyer,Mukesh Kumar,JO Holder,1,0,1,123,36,29,25,6,2,16,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
92,JO Holder,Mukesh Kumar,SO Hetmyer,0,0,0,123,36,3,4,7,3,16,bowled,JO Holder,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
93,OF Smith,Mukesh Kumar,SO Hetmyer,1,1,2,125,34,1,1,7,4,16,0,,,noballs,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
94,SO Hetmyer,Mukesh Kumar,OF Smith,6,0,6,131,28,35,26,7,5,16,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
95,SO Hetmyer,Mukesh Kumar,OF Smith,1,0,1,132,27,36,27,7,6,16,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
96,OF Smith,Mukesh Kumar,SO Hetmyer,0,0,0,132,27,1,2,7,7,16,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
97,SO Hetmyer,Kuldeep Yadav,OF Smith,0,0,0,132,27,36,28,7,1,17,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
98,SO Hetmyer,Kuldeep Yadav,OF Smith,6,0,6,138,21,42,29,7,2,17,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
99,SO Hetmyer,Kuldeep Yadav,OF Smith,2,0,2,140,19,44,30,7,3,17,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
100,SO Hetmyer,Kuldeep Yadav,OF Smith,0,1,1,141,18,44,31,7,4,17,0,,,wides,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
101,SO Hetmyer,Kuldeep Yadav,OF Smith,1,0,1,142,17,45,32,7,5,17,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
102,OF Smith,Kuldeep Yadav,SO Hetmyer,1,0,1,143,16,2,3,7,6,17,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
103,SO Hetmyer,Kuldeep Yadav,OF Smith,1,0,1,144,15,46,33,7,7,17,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
104,SO Hetmyer,Arshdeep Singh,OF Smith,1,0,1,145,14,47,34,7,1,18,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
105,OF Smith,Arshdeep Singh,SO Hetmyer,0,1,1,146,13,2,4,7,2,18,0,,,wides,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
106,OF Smith,Arshdeep Singh,SO Hetmyer,2,0,2,148,11,4,5,7,3,18,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
107,OF Smith,Arshdeep Singh,SO Hetmyer,1,0,1,149,10,5,6,7,4,18,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
108,SO Hetmyer,Arshdeep Singh,OF Smith,1,0,1,150,9,48,35,7,5,18,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
109,OF Smith,Arshdeep Singh,SO Hetmyer,1,0,1,151,8,6,7,7,6,18,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
110,SO Hetmyer,Arshdeep Singh,OF Smith,2,0,2,153,6,50,36,7,7,18,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
111,OF Smith,Mukesh Kumar,SO Hetmyer,2,0,2,155,4,8,8,7,1,19,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
112,OF Smith,Mukesh Kumar,SO Hetmyer,0,0,0,155,4,8,9,7,2,19,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
113,OF Smith,Mukesh Kumar,SO Hetmyer,1,0,1,156,3,9,10,7,3,19,0,,,-,bat,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2023,08,West Indies_India_2023-08-12,India,West Indies,India,178
