,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
22,JC Buttler,Washington Sundar,DJ Malan,4,0,4,34,190,6,5,1,3,0,,,4,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
23,JC Buttler,Washington Sundar,DJ Malan,4,0,4,38,186,10,6,1,4,0,,,4,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
24,JC Buttler,Washington Sundar,DJ Malan,2,0,2,40,184,12,7,1,5,0,,,4,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
25,JC Buttler,Washington Sundar,DJ Malan,1,0,1,41,183,13,8,1,6,0,,,4,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
26,JC Buttler,SN Thakur,DJ Malan,6,0,6,47,177,19,9,1,1,0,,,5,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
27,JC Buttler,SN Thakur,DJ Malan,1,0,1,48,176,20,10,1,2,0,,,5,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
28,DJ Malan,SN Thakur,JC Buttler,4,0,4,52,172,26,17,1,3,0,,,5,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
29,DJ Malan,SN Thakur,JC Buttler,1,0,1,53,171,27,18,1,4,0,,,5,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
30,JC Buttler,SN Thakur,DJ Malan,0,0,0,53,171,20,11,1,5,0,,,5,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
31,JC Buttler,SN Thakur,DJ Malan,2,0,2,55,169,22,12,1,6,0,,,5,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
32,DJ Malan,T Natarajan,JC Buttler,0,0,0,55,169,27,19,1,1,0,,,6,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
33,DJ Malan,T Natarajan,JC Buttler,4,0,4,59,165,31,20,1,2,0,,,6,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
34,DJ Malan,T Natarajan,JC Buttler,1,0,1,60,164,32,21,1,3,0,,,6,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
35,JC Buttler,T Natarajan,DJ Malan,0,0,0,60,164,22,13,1,4,0,,,6,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
36,JC Buttler,T Natarajan,DJ Malan,1,0,1,61,163,23,14,1,5,0,,,6,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
37,DJ Malan,T Natarajan,JC Buttler,1,0,1,62,162,33,22,1,6,0,,,6,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
38,DJ Malan,SN Thakur,JC Buttler,0,0,0,62,162,33,23,1,1,0,,,7,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
39,DJ Malan,SN Thakur,JC Buttler,0,0,0,62,162,33,24,1,2,0,,,7,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
40,DJ Malan,SN Thakur,JC Buttler,4,0,4,66,158,37,25,1,3,0,,,7,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
41,DJ Malan,SN Thakur,JC Buttler,1,0,1,67,157,38,26,1,4,0,,,7,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
42,JC Buttler,SN Thakur,DJ Malan,0,0,0,67,157,23,15,1,5,0,,,7,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
43,JC Buttler,SN Thakur,DJ Malan,0,0,0,67,157,23,16,1,6,0,,,7,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
44,DJ Malan,RD Chahar,JC Buttler,1,0,1,68,156,39,27,1,1,0,,,8,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
45,JC Buttler,RD Chahar,DJ Malan,6,0,6,74,150,29,17,1,2,0,,,8,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
46,JC Buttler,RD Chahar,DJ Malan,0,1,1,75,149,29,18,1,3,0,,,8,legbyes,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
47,DJ Malan,RD Chahar,JC Buttler,1,0,1,76,148,40,28,1,4,0,,,8,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
48,JC Buttler,RD Chahar,DJ Malan,0,0,0,76,148,29,19,1,5,0,,,8,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
49,JC Buttler,RD Chahar,DJ Malan,6,0,6,82,142,35,20,1,6,0,,,8,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
50,DJ Malan,HH Pandya,JC Buttler,1,0,1,83,141,41,29,1,1,0,,,9,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
51,JC Buttler,HH Pandya,DJ Malan,1,0,1,84,140,36,21,1,2,0,,,9,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
52,DJ Malan,HH Pandya,JC Buttler,0,0,0,84,140,41,30,1,3,0,,,9,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
53,DJ Malan,HH Pandya,JC Buttler,0,1,1,85,139,41,31,1,4,0,,,9,wides,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
54,DJ Malan,HH Pandya,JC Buttler,4,0,4,89,135,45,32,1,5,0,,,9,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
55,DJ Malan,HH Pandya,JC Buttler,1,0,1,90,134,46,33,1,6,0,,,9,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
56,JC Buttler,HH Pandya,DJ Malan,1,0,1,91,133,37,22,1,7,0,,,9,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
57,JC Buttler,RD Chahar,DJ Malan,6,0,6,97,127,43,23,1,1,0,,,10,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
58,JC Buttler,RD Chahar,DJ Malan,0,1,1,98,126,43,24,1,2,0,,,10,wides,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
59,JC Buttler,RD Chahar,DJ Malan,2,0,2,100,124,45,25,1,3,0,,,10,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
60,JC Buttler,RD Chahar,DJ Malan,1,0,1,101,123,46,26,1,4,0,,,10,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
61,DJ Malan,RD Chahar,JC Buttler,1,0,1,102,122,47,34,1,5,0,,,10,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
62,JC Buttler,RD Chahar,DJ Malan,1,0,1,103,121,47,27,1,6,0,,,10,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
63,DJ Malan,RD Chahar,JC Buttler,1,0,1,104,120,48,35,1,7,0,,,10,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
64,DJ Malan,T Natarajan,JC Buttler,4,0,4,108,116,52,36,1,1,0,,,11,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
65,DJ Malan,T Natarajan,JC Buttler,0,0,0,108,116,52,37,1,2,0,,,11,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
66,DJ Malan,T Natarajan,JC Buttler,6,0,6,114,110,58,38,1,3,0,,,11,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
67,DJ Malan,T Natarajan,JC Buttler,4,0,4,118,106,62,39,1,4,0,,,11,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
68,DJ Malan,T Natarajan,JC Buttler,1,0,1,119,105,63,40,1,5,0,,,11,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
69,JC Buttler,T Natarajan,DJ Malan,1,0,1,120,104,48,28,1,6,0,,,11,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
70,JC Buttler,RD Chahar,DJ Malan,0,1,1,121,103,48,29,1,1,0,,,12,wides,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
71,JC Buttler,RD Chahar,DJ Malan,1,0,1,122,102,49,30,1,2,0,,,12,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
72,DJ Malan,RD Chahar,JC Buttler,0,1,1,123,101,63,41,1,3,0,,,12,wides,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
73,DJ Malan,RD Chahar,JC Buttler,1,0,1,124,100,64,42,1,4,0,,,12,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
74,JC Buttler,RD Chahar,DJ Malan,0,0,0,124,100,49,31,1,5,0,,,12,-,"{'by': 'India', 'umpire': 'Nitin Menon', 'batter': 'JC Buttler', 'decision': 'struck down'}",field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
75,JC Buttler,RD Chahar,DJ Malan,1,0,1,125,99,50,32,1,6,0,,,12,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
76,DJ Malan,RD Chahar,JC Buttler,0,1,1,126,98,64,43,1,7,0,,,12,legbyes,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
77,JC Buttler,RD Chahar,DJ Malan,1,0,1,127,97,51,33,1,8,0,,,12,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
78,JC Buttler,B Kumar,DJ Malan,0,1,1,128,96,51,34,1,1,0,,,13,wides,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
79,JC Buttler,B Kumar,DJ Malan,1,0,1,129,95,52,35,1,2,0,,,13,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
80,DJ Malan,B Kumar,JC Buttler,0,0,0,129,95,64,44,1,3,0,,,13,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
81,DJ Malan,B Kumar,JC Buttler,1,0,1,130,94,65,45,1,4,0,,,13,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
82,JC Buttler,B Kumar,DJ Malan,0,0,0,130,94,52,36,1,5,0,,,13,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
83,JC Buttler,B Kumar,DJ Malan,0,0,0,130,94,52,37,2,6,caught,JC Buttler,HH Pandya,13,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
84,JM Bairstow,B Kumar,DJ Malan,0,0,0,130,94,0,1,2,7,0,,,13,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
85,DJ Malan,HH Pandya,JM Bairstow,1,0,1,131,93,66,46,2,1,0,,,14,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
86,JM Bairstow,HH Pandya,DJ Malan,1,0,1,132,92,1,2,2,2,0,,,14,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
87,DJ Malan,HH Pandya,JM Bairstow,1,0,1,133,91,67,47,2,3,0,,,14,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
88,JM Bairstow,HH Pandya,DJ Malan,1,0,1,134,90,2,3,2,4,0,,,14,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
89,DJ Malan,HH Pandya,JM Bairstow,0,1,1,135,89,67,48,2,5,0,,,14,legbyes,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
90,JM Bairstow,HH Pandya,DJ Malan,1,0,1,136,88,3,4,2,6,0,,,14,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
91,JM Bairstow,SN Thakur,DJ Malan,0,0,0,136,88,3,5,2,1,0,,,15,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
92,JM Bairstow,SN Thakur,DJ Malan,4,0,4,140,84,7,6,2,2,0,,,15,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
93,JM Bairstow,SN Thakur,DJ Malan,0,0,0,140,84,7,7,3,3,caught,JM Bairstow,SA Yadav,15,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
94,DJ Malan,SN Thakur,EJG Morgan,1,0,1,141,83,68,49,3,4,0,,,15,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
95,EJG Morgan,SN Thakur,DJ Malan,1,0,1,142,82,1,1,3,5,0,,,15,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
96,DJ Malan,SN Thakur,EJG Morgan,0,0,0,142,82,68,50,4,6,bowled,DJ Malan,,15,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
97,EJG Morgan,HH Pandya,BA Stokes,0,0,0,142,82,1,2,4,1,0,,,16,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
98,EJG Morgan,HH Pandya,BA Stokes,0,0,0,142,82,1,3,4,2,0,,,16,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
99,EJG Morgan,HH Pandya,BA Stokes,0,0,0,142,82,1,4,5,3,caught,EJG Morgan,KL Rahul,16,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
100,BA Stokes,HH Pandya,CJ Jordan,1,0,1,143,81,1,1,5,4,0,,,16,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
101,CJ Jordan,HH Pandya,BA Stokes,0,0,0,143,81,0,1,5,5,0,,,16,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
102,CJ Jordan,HH Pandya,BA Stokes,0,1,1,144,80,0,2,5,6,0,,,16,wides,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
103,CJ Jordan,HH Pandya,BA Stokes,0,0,0,144,80,0,3,5,7,0,,,16,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
104,BA Stokes,T Natarajan,CJ Jordan,1,0,1,145,79,2,2,5,1,0,,,17,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
105,CJ Jordan,T Natarajan,BA Stokes,1,0,1,146,78,1,4,5,2,0,,,17,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
106,BA Stokes,T Natarajan,CJ Jordan,4,0,4,150,74,6,3,5,3,0,,,17,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
107,BA Stokes,T Natarajan,CJ Jordan,4,0,4,154,70,10,4,5,4,0,,,17,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
108,BA Stokes,T Natarajan,CJ Jordan,2,0,2,156,68,12,5,5,5,0,,,17,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
109,BA Stokes,T Natarajan,CJ Jordan,0,0,0,156,68,12,6,5,6,0,,,17,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
110,CJ Jordan,B Kumar,BA Stokes,2,0,2,158,66,3,5,5,1,0,,,18,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
111,CJ Jordan,B Kumar,BA Stokes,1,0,1,159,65,4,6,5,2,0,,,18,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
112,BA Stokes,B Kumar,CJ Jordan,0,0,0,159,65,12,7,5,3,0,,,18,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
113,BA Stokes,B Kumar,CJ Jordan,0,1,1,160,64,12,8,5,4,0,,,18,wides,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
114,BA Stokes,B Kumar,CJ Jordan,0,0,0,160,64,12,9,5,5,0,,,18,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
115,BA Stokes,B Kumar,CJ Jordan,0,1,1,161,63,12,10,5,6,0,,,18,wides,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
116,BA Stokes,B Kumar,CJ Jordan,0,1,1,162,62,12,11,5,7,0,,,18,wides,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
117,BA Stokes,B Kumar,CJ Jordan,0,1,1,163,61,12,12,5,8,0,,,18,legbyes,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
118,CJ Jordan,B Kumar,BA Stokes,0,0,0,163,61,4,7,5,9,0,,,18,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
119,BA Stokes,T Natarajan,CJ Jordan,0,0,0,163,61,12,13,5,1,0,,,19,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
120,BA Stokes,T Natarajan,CJ Jordan,2,0,2,165,59,14,14,5,2,0,,,19,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
121,BA Stokes,T Natarajan,CJ Jordan,0,0,0,165,59,14,15,6,3,caught,BA Stokes,RR Pant,19,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
122,JC Archer,T Natarajan,CJ Jordan,0,1,1,166,58,0,1,6,4,0,,,19,legbyes,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
123,CJ Jordan,T Natarajan,JC Archer,1,0,1,167,57,5,8,6,5,0,,,19,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
124,JC Archer,T Natarajan,CJ Jordan,1,0,1,168,56,1,2,7,6,run out,JC Archer,,19,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
125,CJ Jordan,SN Thakur,SM Curran,0,0,0,168,56,5,9,7,1,0,,,20,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
126,CJ Jordan,SN Thakur,SM Curran,6,0,6,174,50,11,10,7,2,0,,,20,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
127,CJ Jordan,SN Thakur,SM Curran,0,0,0,174,50,11,11,8,3,caught,CJ Jordan,SA Yadav,20,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
128,SM Curran,SN Thakur,AU Rashid,6,0,6,180,44,6,1,8,4,0,,,20,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
129,SM Curran,SN Thakur,AU Rashid,2,0,2,182,42,8,2,8,5,0,,,20,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
130,SM Curran,SN Thakur,AU Rashid,6,0,6,188,36,14,3,8,6,0,,,20,-,,field,England,2,Narendra Modi Stadium,2021,03,India_England_2021-03-20,India,England,India,188
