,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
49,Mohammad Hafeez,J Botha,Umar Akmal,0,0,0,46,,13,16,2,1,-,7,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
50,Mohammad Hafeez,J Botha,Umar Akmal,0,0,0,46,,13,17,3,2,-,7,caught,Mohammad Hafeez,CA Ingram,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
51,Umar Akmal,J Botha,Shahid Afridi,0,0,0,46,,6,9,3,3,-,7,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
52,Umar Akmal,J Botha,Shahid Afridi,0,0,0,46,,6,10,3,4,-,7,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
53,Umar Akmal,J Botha,Shahid Afridi,1,0,1,47,,7,11,3,5,-,7,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
54,Shahid Afridi,J Botha,Umar Akmal,6,0,6,53,,6,1,3,6,-,7,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
55,Umar Akmal,J Theron,Shahid Afridi,1,0,1,54,,8,12,3,1,-,8,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
56,Shahid Afridi,J Theron,Umar Akmal,2,0,2,56,,8,2,3,2,-,8,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
57,Shahid Afridi,J Theron,Umar Akmal,4,0,4,60,,12,3,3,3,-,8,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
58,Shahid Afridi,J Theron,Umar Akmal,1,0,1,61,,13,4,3,4,-,8,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
59,Umar Akmal,J Theron,Shahid Afridi,0,0,0,61,,8,13,3,5,-,8,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
60,Umar Akmal,J Theron,Shahid Afridi,1,0,1,62,,9,14,3,6,-,8,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
61,Umar Akmal,J Botha,Shahid Afridi,1,0,1,63,,10,15,3,1,-,9,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
62,Shahid Afridi,J Botha,Umar Akmal,6,0,6,69,,19,5,3,2,-,9,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
63,Shahid Afridi,J Botha,Umar Akmal,6,0,6,75,,25,6,3,3,-,9,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
64,Shahid Afridi,J Botha,Umar Akmal,0,0,0,75,,25,7,4,4,-,9,caught,Shahid Afridi,LE Bosman,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
65,Umar Akmal,J Botha,Misbah-ul-Haq,1,0,1,76,,11,16,4,5,-,9,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
66,Misbah-ul-Haq,J Botha,Umar Akmal,1,0,1,77,,1,1,4,6,-,9,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
67,Misbah-ul-Haq,JA Morkel,Umar Akmal,0,0,0,77,,1,2,4,1,-,10,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
68,Misbah-ul-Haq,JA Morkel,Umar Akmal,1,0,1,78,,2,3,4,2,-,10,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
69,Umar Akmal,JA Morkel,Misbah-ul-Haq,0,0,0,78,,11,17,4,3,-,10,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
70,Umar Akmal,JA Morkel,Misbah-ul-Haq,0,0,0,78,,11,18,4,4,-,10,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
71,Umar Akmal,JA Morkel,Misbah-ul-Haq,1,0,1,79,,12,19,4,5,-,10,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
72,Misbah-ul-Haq,JA Morkel,Umar Akmal,1,0,1,80,,3,4,4,6,-,10,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
73,Misbah-ul-Haq,J Botha,Umar Akmal,0,0,0,80,,3,5,4,1,-,11,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
74,Misbah-ul-Haq,J Botha,Umar Akmal,0,0,0,80,,3,6,4,2,-,11,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
75,Misbah-ul-Haq,J Botha,Umar Akmal,0,0,0,80,,3,7,4,3,-,11,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
76,Misbah-ul-Haq,J Botha,Umar Akmal,0,0,0,80,,3,8,4,4,-,11,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
77,Misbah-ul-Haq,J Botha,Umar Akmal,1,0,1,81,,4,9,4,5,-,11,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
78,Umar Akmal,J Botha,Misbah-ul-Haq,2,0,2,83,,14,20,4,6,-,11,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
79,Misbah-ul-Haq,JA Morkel,Umar Akmal,0,0,0,83,,4,10,4,1,-,12,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
80,Misbah-ul-Haq,JA Morkel,Umar Akmal,0,0,0,83,,4,11,4,2,-,12,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
81,Misbah-ul-Haq,JA Morkel,Umar Akmal,1,0,1,84,,5,12,4,3,-,12,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
82,Umar Akmal,JA Morkel,Misbah-ul-Haq,0,0,0,84,,14,21,5,4,-,12,caught,Umar Akmal,J Botha,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
83,Abdul Razzaq,JA Morkel,Misbah-ul-Haq,0,0,0,84,,0,1,5,5,-,12,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
84,Abdul Razzaq,JA Morkel,Misbah-ul-Haq,1,0,1,85,,1,2,5,6,-,12,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
85,Abdul Razzaq,J Botha,Misbah-ul-Haq,0,1,1,86,,1,3,5,1,wides,13,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
86,Abdul Razzaq,J Botha,Misbah-ul-Haq,1,0,1,87,,2,4,5,2,-,13,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
87,Misbah-ul-Haq,J Botha,Abdul Razzaq,0,0,0,87,,5,13,5,3,-,13,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
88,Misbah-ul-Haq,J Botha,Abdul Razzaq,1,0,1,88,,6,14,5,4,-,13,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
89,Abdul Razzaq,J Botha,Misbah-ul-Haq,2,0,2,90,,4,5,5,5,-,13,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
90,Abdul Razzaq,J Botha,Misbah-ul-Haq,0,0,0,90,,4,6,6,6,-,13,bowled,Abdul Razzaq,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
91,Zulqarnain Haider,J Botha,Misbah-ul-Haq,1,0,1,91,,1,1,6,7,-,13,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
92,Zulqarnain Haider,M Morkel,Misbah-ul-Haq,0,0,0,91,,1,2,6,1,-,14,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
93,Zulqarnain Haider,M Morkel,Misbah-ul-Haq,0,0,0,91,,1,3,6,2,-,14,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
94,Zulqarnain Haider,M Morkel,Misbah-ul-Haq,0,0,0,91,,1,4,7,3,-,14,caught,Zulqarnain Haider,JP Duminy,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
95,Umar Gul,M Morkel,Misbah-ul-Haq,0,0,0,91,,0,1,7,4,-,14,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
96,Umar Gul,M Morkel,Misbah-ul-Haq,0,0,0,91,,0,2,7,5,-,14,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
97,Umar Gul,M Morkel,Misbah-ul-Haq,0,0,0,91,,0,3,7,6,-,14,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
98,Misbah-ul-Haq,LL Tsotsobe,Umar Gul,1,0,1,92,,7,15,7,1,-,15,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
99,Umar Gul,LL Tsotsobe,Misbah-ul-Haq,0,0,0,92,,0,4,7,2,-,15,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
100,Umar Gul,LL Tsotsobe,Misbah-ul-Haq,0,0,0,92,,0,5,8,3,-,15,caught,Umar Gul,GC Smith,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
101,Misbah-ul-Haq,LL Tsotsobe,Saeed Ajmal,1,0,1,93,,8,16,8,4,-,15,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
102,Saeed Ajmal,LL Tsotsobe,Misbah-ul-Haq,0,0,0,93,,0,1,8,5,-,15,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
103,Saeed Ajmal,LL Tsotsobe,Misbah-ul-Haq,1,0,1,94,,1,2,8,6,-,15,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
104,Saeed Ajmal,M Morkel,Misbah-ul-Haq,1,0,1,95,,2,3,8,1,-,16,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
105,Misbah-ul-Haq,M Morkel,Saeed Ajmal,0,0,0,95,,8,17,8,2,-,16,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
106,Misbah-ul-Haq,M Morkel,Saeed Ajmal,0,0,0,95,,8,18,8,3,-,16,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
107,Misbah-ul-Haq,M Morkel,Saeed Ajmal,1,0,1,96,,9,19,8,4,-,16,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
108,Saeed Ajmal,M Morkel,Misbah-ul-Haq,0,0,0,96,,2,4,8,5,-,16,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
109,Saeed Ajmal,M Morkel,Misbah-ul-Haq,1,0,1,97,,3,5,8,6,-,16,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
110,Saeed Ajmal,J Theron,Misbah-ul-Haq,1,0,1,98,,4,6,8,1,-,17,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
