,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,TM Dilshan,Z Khan,ST Jayasuriya,0,0,0,0,,0,1,0,-,1.0,0,0,,,bat,Sri Lanka,1,R Premadasa Stadium,2009,02,Sri Lanka_India_2009-02-10,India,Sri Lanka,India,False,171,Right hand Bat,Left hand Bat,Left arm Fast
1,TM Dilshan,Z Khan,ST Jayasuriya,0,0,0,0,,0,2,0,-,2.0,0,0,,,bat,Sri Lanka,1,R Premadasa Stadium,2009,02,Sri Lanka_India_2009-02-10,India,Sri Lanka,India,False,171,Right hand Bat,Left hand Bat,Left arm Fast
2,TM Dilshan,Z Khan,ST Jayasuriya,0,0,0,0,,0,3,0,-,3.0,0,0,,,bat,Sri Lanka,1,R Premadasa Stadium,2009,02,Sri Lanka_India_2009-02-10,India,Sri Lanka,India,False,171,Right hand Bat,Left hand Bat,Left arm Fast
3,TM Dilshan,Z Khan,ST Jayasuriya,0,1,1,1,,0,4,0,legbyes,4.0,0,0,,,bat,Sri Lanka,1,R Premadasa Stadium,2009,02,Sri Lanka_India_2009-02-10,India,Sri Lanka,India,False,171,Right hand Bat,Left hand Bat,Left arm Fast
4,ST Jayasuriya,Z Khan,TM Dilshan,1,0,1,2,,1,1,0,-,5.0,0,0,,,bat,Sri Lanka,1,R Premadasa Stadium,2009,02,Sri Lanka_India_2009-02-10,India,Sri Lanka,India,False,171,Left hand Bat,Right hand Bat,Left arm Fast
5,TM Dilshan,Z Khan,ST Jayasuriya,1,0,1,3,,1,5,0,-,6.0,0,0,,,bat,Sri Lanka,1,R Premadasa Stadium,2009,02,Sri Lanka_India_2009-02-10,India,Sri Lanka,India,False,171,Right hand Bat,Left hand Bat,Left arm Fast
6,TM Dilshan,I Sharma,ST Jayasuriya,0,0,0,3,,1,6,0,-,1.0,1,0,,,bat,Sri Lanka,1,R Premadasa Stadium,2009,02,Sri Lanka_India_2009-02-10,India,Sri Lanka,India,False,171,Right hand Bat,Left hand Bat,Right arm Fast
7,TM Dilshan,I Sharma,ST Jayasuriya,0,0,0,3,,1,7,0,-,2.0,1,0,,,bat,Sri Lanka,1,R Premadasa Stadium,2009,02,Sri Lanka_India_2009-02-10,India,Sri Lanka,India,False,171,Right hand Bat,Left hand Bat,Right arm Fast
8,TM Dilshan,I Sharma,ST Jayasuriya,0,4,4,7,,1,8,0,legbyes,3.0,1,0,,,bat,Sri Lanka,1,R Premadasa Stadium,2009,02,Sri Lanka_India_2009-02-10,India,Sri Lanka,India,False,171,Right hand Bat,Left hand Bat,Right arm Fast
9,TM Dilshan,I Sharma,ST Jayasuriya,0,1,1,8,,1,9,0,legbyes,4.0,1,0,,,bat,Sri Lanka,1,R Premadasa Stadium,2009,02,Sri Lanka_India_2009-02-10,India,Sri Lanka,India,False,171,Right hand Bat,Left hand Bat,Right arm Fast
10,ST Jayasuriya,I Sharma,TM Dilshan,0,1,1,9,,1,1,0,wides,4.0,1,0,,,bat,Sri Lanka,1,R Premadasa Stadium,2009,02,Sri Lanka_India_2009-02-10,India,Sri Lanka,India,False,171,Left hand Bat,Right hand Bat,Right arm Fast
11,ST Jayasuriya,I Sharma,TM Dilshan,1,0,1,10,,2,2,0,-,5.0,1,0,,,bat,Sri Lanka,1,R Premadasa Stadium,2009,02,Sri Lanka_India_2009-02-10,India,Sri Lanka,India,False,171,Left hand Bat,Right hand Bat,Right arm Fast
12,TM Dilshan,I Sharma,ST Jayasuriya,0,1,1,11,,1,10,0,legbyes,6.0,1,0,,,bat,Sri Lanka,1,R Premadasa Stadium,2009,02,Sri Lanka_India_2009-02-10,India,Sri Lanka,India,False,171,Right hand Bat,Left hand Bat,Right arm Fast
13,TM Dilshan,Z Khan,ST Jayasuriya,4,0,4,15,,5,11,0,-,1.0,2,0,,,bat,Sri Lanka,1,R Premadasa Stadium,2009,02,Sri Lanka_India_2009-02-10,India,Sri Lanka,India,False,171,Right hand Bat,Left hand Bat,Left arm Fast
14,TM Dilshan,Z Khan,ST Jayasuriya,1,0,1,16,,6,12,0,-,2.0,2,0,,,bat,Sri Lanka,1,R Premadasa Stadium,2009,02,Sri Lanka_India_2009-02-10,India,Sri Lanka,India,False,171,Right hand Bat,Left hand Bat,Left arm Fast
15,ST Jayasuriya,Z Khan,TM Dilshan,4,0,4,20,,6,3,0,-,3.0,2,0,,,bat,Sri Lanka,1,R Premadasa Stadium,2009,02,Sri Lanka_India_2009-02-10,India,Sri Lanka,India,False,171,Left hand Bat,Right hand Bat,Left arm Fast
16,ST Jayasuriya,Z Khan,TM Dilshan,0,0,0,20,,6,4,0,-,4.0,2,0,,,bat,Sri Lanka,1,R Premadasa Stadium,2009,02,Sri Lanka_India_2009-02-10,India,Sri Lanka,India,False,171,Left hand Bat,Right hand Bat,Left arm Fast
