,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,Ishan Kishan,KA Maharaj,RD Gaikwad,0,0,0,0,,0,1,0,-,1.0,0,0,,,field,South Africa,1,"M Chinnaswamy Stadium, Bangalore",2022,06,India_South Africa_2022-06-19,no result,India,,,28
1,Ishan Kishan,KA Maharaj,RD Gaikwad,6,0,6,6,,6,2,0,-,2.0,0,0,,,field,South Africa,1,"M Chinnaswamy Stadium, Bangalore",2022,06,India_South Africa_2022-06-19,no result,India,,,28
2,Ishan Kishan,KA Maharaj,RD Gaikwad,6,0,6,12,,12,3,0,-,3.0,0,0,,,field,South Africa,1,"M Chinnaswamy Stadium, Bangalore",2022,06,India_South Africa_2022-06-19,no result,India,,,28
3,Ishan Kishan,KA Maharaj,RD Gaikwad,2,0,2,14,,14,4,0,-,4.0,0,0,,,field,South Africa,1,"M Chinnaswamy Stadium, Bangalore",2022,06,India_South Africa_2022-06-19,no result,India,,,28
4,Ishan Kishan,KA Maharaj,RD Gaikwad,1,0,1,15,,15,5,0,-,5.0,0,0,,,field,South Africa,1,"M Chinnaswamy Stadium, Bangalore",2022,06,India_South Africa_2022-06-19,no result,India,,,28
5,RD Gaikwad,KA Maharaj,Ishan Kishan,1,0,1,16,,1,1,0,-,6.0,0,0,,,field,South Africa,1,"M Chinnaswamy Stadium, Bangalore",2022,06,India_South Africa_2022-06-19,no result,India,,,28
6,RD Gaikwad,L Ngidi,Ishan Kishan,0,0,0,16,,1,2,0,-,1.0,1,0,,,field,South Africa,1,"M Chinnaswamy Stadium, Bangalore",2022,06,India_South Africa_2022-06-19,no result,India,,,28
7,RD Gaikwad,L Ngidi,Ishan Kishan,1,0,1,17,,2,3,0,-,2.0,1,0,,,field,South Africa,1,"M Chinnaswamy Stadium, Bangalore",2022,06,India_South Africa_2022-06-19,no result,India,,,28
8,Ishan Kishan,L Ngidi,RD Gaikwad,0,1,1,18,,15,6,0,legbyes,3.0,1,0,,,field,South Africa,1,"M Chinnaswamy Stadium, Bangalore",2022,06,India_South Africa_2022-06-19,no result,India,,,28
9,RD Gaikwad,L Ngidi,Ishan Kishan,0,0,0,18,,2,4,0,-,4.0,1,0,,,field,South Africa,1,"M Chinnaswamy Stadium, Bangalore",2022,06,India_South Africa_2022-06-19,no result,India,,,28
10,RD Gaikwad,L Ngidi,Ishan Kishan,1,0,1,19,,3,5,0,-,5.0,1,0,,,field,South Africa,1,"M Chinnaswamy Stadium, Bangalore",2022,06,India_South Africa_2022-06-19,no result,India,,,28
11,Ishan Kishan,L Ngidi,RD Gaikwad,0,1,1,20,,15,7,0,wides,5.0,1,0,,,field,South Africa,1,"M Chinnaswamy Stadium, Bangalore",2022,06,India_South Africa_2022-06-19,no result,India,,,28
12,Ishan Kishan,L Ngidi,RD Gaikwad,0,0,0,20,,15,8,1,-,6.0,1,bowled,Ishan Kishan,,field,South Africa,1,"M Chinnaswamy Stadium, Bangalore",2022,06,India_South Africa_2022-06-19,no result,India,,,28
13,RD Gaikwad,K Rabada,SS Iyer,0,0,0,20,,3,6,1,-,1.0,2,0,,,field,South Africa,1,"M Chinnaswamy Stadium, Bangalore",2022,06,India_South Africa_2022-06-19,no result,India,,,28
14,RD Gaikwad,K Rabada,SS Iyer,0,0,0,20,,3,7,1,-,2.0,2,0,,,field,South Africa,1,"M Chinnaswamy Stadium, Bangalore",2022,06,India_South Africa_2022-06-19,no result,India,,,28
15,RD Gaikwad,K Rabada,SS Iyer,0,0,0,20,,3,8,1,-,3.0,2,0,,,field,South Africa,1,"M Chinnaswamy Stadium, Bangalore",2022,06,India_South Africa_2022-06-19,no result,India,,,28
16,RD Gaikwad,K Rabada,SS Iyer,4,0,4,24,,7,9,1,-,4.0,2,0,,,field,South Africa,1,"M Chinnaswamy Stadium, Bangalore",2022,06,India_South Africa_2022-06-19,no result,India,,,28
17,RD Gaikwad,K Rabada,SS Iyer,1,0,1,25,,8,10,1,-,5.0,2,0,,,field,South Africa,1,"M Chinnaswamy Stadium, Bangalore",2022,06,India_South Africa_2022-06-19,no result,India,,,28
18,SS Iyer,K Rabada,RD Gaikwad,0,0,0,25,,0,1,1,-,6.0,2,0,,,field,South Africa,1,"M Chinnaswamy Stadium, Bangalore",2022,06,India_South Africa_2022-06-19,no result,India,,,28
19,RD Gaikwad,L Ngidi,SS Iyer,2,0,2,27,,10,11,1,-,1.0,3,0,,,field,South Africa,1,"M Chinnaswamy Stadium, Bangalore",2022,06,India_South Africa_2022-06-19,no result,India,,,28
20,RD Gaikwad,L Ngidi,SS Iyer,0,0,0,27,,10,12,2,-,2.0,3,caught,RD Gaikwad,D Pretorius,field,South Africa,1,"M Chinnaswamy Stadium, Bangalore",2022,06,India_South Africa_2022-06-19,no result,India,,,28
21,RR Pant,L Ngidi,SS Iyer,1,0,1,28,,1,1,2,-,3.0,3,0,,,field,South Africa,1,"M Chinnaswamy Stadium, Bangalore",2022,06,India_South Africa_2022-06-19,no result,India,,,28
