,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,RG Sharma,MJ Santner,S Dhawan,0,0,0,0,,0,1,0,-,1.0,0,0,,,,field,New Zealand,1,Arun Jaitley Stadium,2017,11,India_New Zealand_2017-11-01,India,India,New Zealand,True,202,Right hand Bat,Left hand Bat,Left arm Orthodox
1,RG Sharma,MJ Santner,S Dhawan,0,0,0,0,,0,2,0,-,2.0,0,0,,,,field,New Zealand,1,Arun Jaitley Stadium,2017,11,India_New Zealand_2017-11-01,India,India,New Zealand,True,202,Right hand Bat,Left hand Bat,Left arm Orthodox
2,RG Sharma,MJ Santner,S Dhawan,1,0,1,1,,1,3,0,-,3.0,0,0,,,,field,New Zealand,1,Arun Jaitley Stadium,2017,11,India_New Zealand_2017-11-01,India,India,New Zealand,True,202,Right hand Bat,Left hand Bat,Left arm Orthodox
3,S Dhawan,MJ Santner,RG Sharma,0,0,0,1,,0,1,0,-,4.0,0,0,,,,field,New Zealand,1,Arun Jaitley Stadium,2017,11,India_New Zealand_2017-11-01,India,India,New Zealand,True,202,Left hand Bat,Right hand Bat,Left arm Orthodox
4,S Dhawan,MJ Santner,RG Sharma,0,1,1,2,,0,2,0,legbyes,5.0,0,0,,,,field,New Zealand,1,Arun Jaitley Stadium,2017,11,India_New Zealand_2017-11-01,India,India,New Zealand,True,202,Left hand Bat,Right hand Bat,Left arm Orthodox
5,RG Sharma,MJ Santner,S Dhawan,0,0,0,2,,1,4,0,-,6.0,0,0,,,,field,New Zealand,1,Arun Jaitley Stadium,2017,11,India_New Zealand_2017-11-01,India,India,New Zealand,True,202,Right hand Bat,Left hand Bat,Left arm Orthodox
6,S Dhawan,TA Boult,RG Sharma,0,0,0,2,,0,3,0,-,1.0,1,0,,,,field,New Zealand,1,Arun Jaitley Stadium,2017,11,India_New Zealand_2017-11-01,India,India,New Zealand,True,202,Left hand Bat,Right hand Bat,Left arm Fast
7,S Dhawan,TA Boult,RG Sharma,4,0,4,6,,4,4,0,-,2.0,1,0,,,,field,New Zealand,1,Arun Jaitley Stadium,2017,11,India_New Zealand_2017-11-01,India,India,New Zealand,True,202,Left hand Bat,Right hand Bat,Left arm Fast
8,S Dhawan,TA Boult,RG Sharma,4,0,4,10,,8,5,0,-,3.0,1,0,,,,field,New Zealand,1,Arun Jaitley Stadium,2017,11,India_New Zealand_2017-11-01,India,India,New Zealand,True,202,Left hand Bat,Right hand Bat,Left arm Fast
9,S Dhawan,TA Boult,RG Sharma,0,0,0,10,,8,6,0,-,4.0,1,0,,,,field,New Zealand,1,Arun Jaitley Stadium,2017,11,India_New Zealand_2017-11-01,India,India,New Zealand,True,202,Left hand Bat,Right hand Bat,Left arm Fast
