,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
43,AK Markram,Haris Rauf,T Bavuma,4,0,4,65,120,20,13,2,-,6.0,0,,,6,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Right arm Fast
44,T Bavuma,Shadab Khan,AK Markram,0,0,0,65,120,36,19,3,-,1.0,caught,T Bavuma,Mohammad Rizwan,7,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Right arm Legbreak
45,H Klaasen,Shadab Khan,AK Markram,1,0,1,66,119,1,1,3,-,2.0,0,,,7,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Right arm Legbreak
46,AK Markram,Shadab Khan,H Klaasen,0,0,0,66,119,20,14,4,-,3.0,bowled,AK Markram,,7,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Right arm Legbreak
47,T Stubbs,Shadab Khan,H Klaasen,0,0,0,66,119,0,1,4,-,4.0,0,,,7,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Right arm Legbreak
48,T Stubbs,Shadab Khan,H Klaasen,1,0,1,67,118,1,2,4,-,5.0,0,,,7,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Right arm Legbreak
49,H Klaasen,Shadab Khan,T Stubbs,0,0,0,67,118,1,2,4,-,6.0,0,,,7,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Right arm Legbreak
50,T Stubbs,Mohammad Nawaz,H Klaasen,1,0,1,68,117,2,3,4,-,1.0,0,,,8,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Left arm Orthodox
51,H Klaasen,Mohammad Nawaz,T Stubbs,0,0,0,68,117,1,3,4,-,2.0,0,,,8,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Left arm Orthodox
52,H Klaasen,Mohammad Nawaz,T Stubbs,1,0,1,69,116,2,4,4,-,3.0,0,,,8,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Left arm Orthodox
53,T Stubbs,Mohammad Nawaz,H Klaasen,0,0,0,69,116,2,4,4,-,4.0,0,,,8,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Left arm Orthodox
54,T Stubbs,Mohammad Nawaz,H Klaasen,0,0,0,69,116,2,5,4,-,5.0,0,,,8,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Left arm Orthodox
55,T Stubbs,Mohammad Nawaz,H Klaasen,0,0,0,69,116,2,6,4,-,6.0,0,,,8,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Left arm Orthodox
56,H Klaasen,Shadab Khan,T Stubbs,1,0,1,70,115,3,5,4,-,1.0,0,,,9,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Right arm Legbreak
57,T Stubbs,Shadab Khan,H Klaasen,6,0,6,76,109,8,7,4,-,2.0,0,,,9,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Right arm Legbreak
58,T Stubbs,Shadab Khan,H Klaasen,2,0,2,78,107,10,8,4,-,3.0,0,,,9,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Right arm Legbreak
59,T Stubbs,Shadab Khan,H Klaasen,0,0,0,78,107,10,9,4,-,4.0,0,,,9,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Right arm Legbreak
60,T Stubbs,Shadab Khan,H Klaasen,1,0,1,79,106,11,10,4,-,5.0,0,,,9,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Right arm Legbreak
61,H Klaasen,Shadab Khan,T Stubbs,4,0,4,83,102,7,6,4,-,6.0,0,,,9,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Right arm Legbreak
62,T Stubbs,Shaheen Shah Afridi,H Klaasen,2,0,2,85,100,13,11,4,-,1.0,0,,,10,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Left arm Fast
63,T Stubbs,Shaheen Shah Afridi,H Klaasen,1,0,1,86,99,14,12,4,-,2.0,0,,,10,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Left arm Fast
64,H Klaasen,Shaheen Shah Afridi,T Stubbs,4,0,4,90,95,11,7,4,-,3.0,0,,,10,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Left arm Fast
65,H Klaasen,Shaheen Shah Afridi,T Stubbs,4,0,4,94,91,15,8,4,-,4.0,0,,,10,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Left arm Fast
66,H Klaasen,Shaheen Shah Afridi,T Stubbs,0,0,0,94,91,15,9,5,-,5.0,caught,H Klaasen,Mohammad Wasim,10,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Left arm Fast
67,WD Parnell,Shaheen Shah Afridi,T Stubbs,1,0,1,95,90,1,1,5,-,6.0,0,,,10,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Left hand Bat,Right hand Bat,Left arm Fast
68,WD Parnell,Mohammad Wasim,T Stubbs,1,0,1,96,89,2,2,5,-,1.0,0,,,11,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Left hand Bat,Right hand Bat,Right arm Fast
69,T Stubbs,Mohammad Wasim,WD Parnell,1,0,1,97,88,15,13,5,-,2.0,0,,,11,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Left hand Bat,Right arm Fast
70,WD Parnell,Mohammad Wasim,T Stubbs,1,0,1,98,87,3,3,5,-,3.0,0,,,11,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Left hand Bat,Right hand Bat,Right arm Fast
71,T Stubbs,Mohammad Wasim,WD Parnell,1,0,1,99,86,16,14,5,-,4.0,0,,,11,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Left hand Bat,Right arm Fast
72,WD Parnell,Mohammad Wasim,T Stubbs,0,0,0,99,86,3,4,6,-,5.0,lbw,WD Parnell,,11,"{'by': 'South Africa', 'umpire': 'CB Gaffaney', 'batter': 'WD Parnell', 'decision': 'struck down'}",bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Left hand Bat,Right hand Bat,Right arm Fast
73,K Rabada,Mohammad Wasim,T Stubbs,0,0,0,99,86,0,1,6,-,6.0,0,,,11,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Left hand Bat,Right hand Bat,Right arm Fast
74,T Stubbs,Naseem Shah,K Rabada,2,0,2,101,84,18,15,6,-,1.0,0,,,12,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Left hand Bat,Right arm Fast
75,T Stubbs,Naseem Shah,K Rabada,0,0,0,101,84,18,16,6,-,2.0,0,,,12,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Left hand Bat,Right arm Fast
76,T Stubbs,Naseem Shah,K Rabada,0,0,0,101,84,18,17,6,-,3.0,0,,,12,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Left hand Bat,Right arm Fast
77,T Stubbs,Naseem Shah,K Rabada,0,0,0,101,84,18,18,7,-,4.0,caught,T Stubbs,Mohammad Nawaz,12,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Left hand Bat,Right arm Fast
78,A Nortje,Naseem Shah,K Rabada,0,0,0,101,84,0,1,7,-,5.0,0,,,12,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Left hand Bat,Right arm Fast
79,A Nortje,Naseem Shah,K Rabada,0,0,0,101,84,0,2,7,-,6.0,0,,,12,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Left hand Bat,Right arm Fast
80,K Rabada,Haris Rauf,A Nortje,1,0,1,102,83,1,2,7,-,1.0,0,,,13,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Left hand Bat,Right hand Bat,Right arm Fast
81,A Nortje,Haris Rauf,K Rabada,1,0,1,103,82,1,3,8,-,2.0,run out,K Rabada,Mohammad Nawaz;Haris Rauf,13,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Left hand Bat,Right arm Fast
82,A Nortje,Haris Rauf,L Ngidi,0,0,0,103,82,1,4,8,-,3.0,0,,,13,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Right arm Fast
83,A Nortje,Haris Rauf,L Ngidi,0,0,0,103,82,1,5,9,-,4.0,caught,A Nortje,Mohammad Haris,13,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Right arm Fast
84,T Shamsi,Haris Rauf,L Ngidi,1,0,1,104,81,1,1,9,-,5.0,0,,,13,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Right arm Fast
85,L Ngidi,Haris Rauf,T Shamsi,4,0,4,108,77,4,1,9,-,6.0,0,,,13,,bat,Pakistan,2,Sydney Cricket Ground,2022,11,Pakistan_South Africa_2022-11-03,Pakistan,South Africa,Pakistan,False,108,Right hand Bat,Right hand Bat,Right arm Fast
