,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
23,MN van Wyk,AD Russell,RR Hendricks,6,0,6,32,133,11,14,0,3,4,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
24,MN van Wyk,AD Russell,RR Hendricks,0,0,0,32,133,11,15,0,4,4,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
25,MN van Wyk,AD Russell,RR Hendricks,6,0,6,38,127,17,16,0,5,4,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
26,MN van Wyk,AD Russell,RR Hendricks,0,0,0,38,127,17,17,0,6,4,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
27,RR Hendricks,CR Brathwaite,MN van Wyk,1,0,1,39,126,15,11,0,1,5,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
28,MN van Wyk,CR Brathwaite,RR Hendricks,1,0,1,40,125,18,18,0,2,5,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
29,RR Hendricks,CR Brathwaite,MN van Wyk,6,0,6,46,119,21,12,0,3,5,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
30,RR Hendricks,CR Brathwaite,MN van Wyk,0,0,0,46,119,21,13,0,4,5,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
31,RR Hendricks,CR Brathwaite,MN van Wyk,1,0,1,47,118,22,14,0,5,5,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
32,MN van Wyk,CR Brathwaite,RR Hendricks,6,0,6,53,112,24,19,0,6,5,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
33,RR Hendricks,AR Nurse,MN van Wyk,4,0,4,57,108,26,15,0,1,6,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
34,RR Hendricks,AR Nurse,MN van Wyk,4,0,4,61,104,30,16,0,2,6,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
35,RR Hendricks,AR Nurse,MN van Wyk,0,0,0,61,104,30,17,0,3,6,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
36,RR Hendricks,AR Nurse,MN van Wyk,1,0,1,62,103,31,18,0,4,6,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
37,MN van Wyk,AR Nurse,RR Hendricks,0,0,0,62,103,24,20,0,5,6,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
38,MN van Wyk,AR Nurse,RR Hendricks,0,0,0,62,103,24,21,0,6,6,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
39,RR Hendricks,CR Brathwaite,MN van Wyk,1,0,1,63,102,32,19,0,1,7,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
40,MN van Wyk,CR Brathwaite,RR Hendricks,0,0,0,63,102,24,22,0,2,7,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
41,MN van Wyk,CR Brathwaite,RR Hendricks,0,0,0,63,102,24,23,0,3,7,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
42,MN van Wyk,CR Brathwaite,RR Hendricks,6,0,6,69,96,30,24,0,4,7,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
43,MN van Wyk,CR Brathwaite,RR Hendricks,0,0,0,69,96,30,25,0,5,7,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
44,MN van Wyk,CR Brathwaite,RR Hendricks,4,0,4,73,92,34,26,0,6,7,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
45,RR Hendricks,AR Nurse,MN van Wyk,1,0,1,74,91,33,20,0,1,8,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
46,MN van Wyk,AR Nurse,RR Hendricks,4,0,4,78,87,38,27,0,2,8,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
47,MN van Wyk,AR Nurse,RR Hendricks,4,0,4,82,83,42,28,0,3,8,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
48,MN van Wyk,AR Nurse,RR Hendricks,4,0,4,86,79,46,29,0,4,8,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
49,MN van Wyk,AR Nurse,RR Hendricks,0,0,0,86,79,46,30,0,5,8,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
50,MN van Wyk,AR Nurse,RR Hendricks,0,0,0,86,79,46,31,0,6,8,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
51,RR Hendricks,DJ Bravo,MN van Wyk,1,0,1,87,78,34,21,0,1,9,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
52,MN van Wyk,DJ Bravo,RR Hendricks,1,0,1,88,77,47,32,0,2,9,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
53,RR Hendricks,DJ Bravo,MN van Wyk,1,0,1,89,76,35,22,0,3,9,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
54,MN van Wyk,DJ Bravo,RR Hendricks,1,0,1,90,75,48,33,0,4,9,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
55,RR Hendricks,DJ Bravo,MN van Wyk,1,0,1,91,74,36,23,0,5,9,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
56,MN van Wyk,DJ Bravo,RR Hendricks,0,1,1,92,73,48,34,0,6,9,wides,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
57,MN van Wyk,DJ Bravo,RR Hendricks,0,0,0,92,73,48,35,0,7,9,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
58,RR Hendricks,MN Samuels,MN van Wyk,0,0,0,92,73,36,24,0,1,10,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
59,RR Hendricks,MN Samuels,MN van Wyk,1,0,1,93,72,37,25,0,2,10,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
60,MN van Wyk,MN Samuels,RR Hendricks,0,0,0,93,72,48,36,0,3,10,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
61,MN van Wyk,MN Samuels,RR Hendricks,1,0,1,94,71,49,37,0,4,10,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
62,RR Hendricks,MN Samuels,MN van Wyk,1,0,1,95,70,38,26,0,5,10,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
63,MN van Wyk,MN Samuels,RR Hendricks,1,0,1,96,69,50,38,0,6,10,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
64,MN van Wyk,DJ Bravo,RR Hendricks,1,0,1,97,68,51,39,0,1,11,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
65,RR Hendricks,DJ Bravo,MN van Wyk,1,0,1,98,67,39,27,0,2,11,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
66,MN van Wyk,DJ Bravo,RR Hendricks,0,0,0,98,67,51,40,0,3,11,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
67,MN van Wyk,DJ Bravo,RR Hendricks,1,0,1,99,66,52,41,0,4,11,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
68,RR Hendricks,DJ Bravo,MN van Wyk,0,0,0,99,66,39,28,0,5,11,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
69,RR Hendricks,DJ Bravo,MN van Wyk,0,0,0,99,66,39,29,0,6,11,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
70,MN van Wyk,MN Samuels,RR Hendricks,1,0,1,100,65,53,42,0,1,12,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
71,RR Hendricks,MN Samuels,MN van Wyk,1,0,1,101,64,40,30,0,2,12,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
72,MN van Wyk,MN Samuels,RR Hendricks,4,0,4,105,60,57,43,0,3,12,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
73,MN van Wyk,MN Samuels,RR Hendricks,1,0,1,106,59,58,44,0,4,12,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
74,RR Hendricks,MN Samuels,MN van Wyk,1,0,1,107,58,41,31,0,5,12,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
75,MN van Wyk,MN Samuels,RR Hendricks,1,0,1,108,57,59,45,0,6,12,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
76,MN van Wyk,KA Pollard,RR Hendricks,1,0,1,109,56,60,46,0,1,13,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
77,RR Hendricks,KA Pollard,MN van Wyk,1,0,1,110,55,42,32,0,2,13,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
78,MN van Wyk,KA Pollard,RR Hendricks,1,0,1,111,54,61,47,0,3,13,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
79,RR Hendricks,KA Pollard,MN van Wyk,0,0,0,111,54,42,33,1,4,13,-,caught,RR Hendricks,DR Smith,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
80,MN van Wyk,KA Pollard,D Wiese,0,0,0,111,54,61,48,1,5,13,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
81,MN van Wyk,KA Pollard,D Wiese,1,0,1,112,53,62,49,1,6,13,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
82,MN van Wyk,MN Samuels,D Wiese,1,0,1,113,52,63,50,1,1,14,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
83,D Wiese,MN Samuels,MN van Wyk,2,0,2,115,50,2,1,1,2,14,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
84,D Wiese,MN Samuels,MN van Wyk,0,0,0,115,50,2,2,1,3,14,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
85,D Wiese,MN Samuels,MN van Wyk,1,0,1,116,49,3,3,1,4,14,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
86,MN van Wyk,MN Samuels,D Wiese,4,0,4,120,45,67,51,1,5,14,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
87,MN van Wyk,MN Samuels,D Wiese,1,0,1,121,44,68,52,1,6,14,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
88,MN van Wyk,KA Pollard,D Wiese,1,0,1,122,43,69,53,1,1,15,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
89,D Wiese,KA Pollard,MN van Wyk,1,0,1,123,42,4,4,1,2,15,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
90,MN van Wyk,KA Pollard,D Wiese,1,0,1,124,41,70,54,1,3,15,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
91,D Wiese,KA Pollard,MN van Wyk,0,1,1,125,40,4,5,1,4,15,wides,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
92,D Wiese,KA Pollard,MN van Wyk,4,0,4,129,36,8,6,1,5,15,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
93,D Wiese,KA Pollard,MN van Wyk,1,0,1,130,35,9,7,1,6,15,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
94,MN van Wyk,KA Pollard,D Wiese,0,0,0,130,35,70,55,1,7,15,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
95,D Wiese,AD Russell,MN van Wyk,1,0,1,131,34,10,8,1,1,16,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
96,MN van Wyk,AD Russell,D Wiese,1,0,1,132,33,71,56,1,2,16,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
97,D Wiese,AD Russell,MN van Wyk,0,0,0,132,33,10,9,1,3,16,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
98,D Wiese,AD Russell,MN van Wyk,0,0,0,132,33,10,10,1,4,16,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
99,D Wiese,AD Russell,MN van Wyk,1,0,1,133,32,11,11,1,5,16,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
100,MN van Wyk,AD Russell,D Wiese,4,0,4,137,28,75,57,1,6,16,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
101,D Wiese,SS Cottrell,MN van Wyk,2,0,2,139,26,13,12,1,1,17,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
102,D Wiese,SS Cottrell,MN van Wyk,1,0,1,140,25,14,13,1,2,17,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
103,MN van Wyk,SS Cottrell,D Wiese,2,0,2,142,23,77,58,1,3,17,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
104,MN van Wyk,SS Cottrell,D Wiese,4,0,4,146,19,81,59,1,4,17,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
105,MN van Wyk,SS Cottrell,D Wiese,3,0,3,149,16,84,60,1,5,17,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
106,D Wiese,SS Cottrell,MN van Wyk,2,0,2,151,14,16,14,1,6,17,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
107,MN van Wyk,DJ Bravo,D Wiese,1,0,1,152,13,85,61,1,1,18,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
108,D Wiese,DJ Bravo,MN van Wyk,4,0,4,156,9,20,15,1,2,18,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
109,D Wiese,DJ Bravo,MN van Wyk,1,0,1,157,8,21,16,1,3,18,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
110,MN van Wyk,DJ Bravo,D Wiese,0,0,0,157,8,85,62,1,4,18,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
111,MN van Wyk,DJ Bravo,D Wiese,0,1,1,158,7,85,63,1,5,18,legbyes,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
112,D Wiese,DJ Bravo,MN van Wyk,0,0,0,158,7,21,17,2,6,18,-,bowled,D Wiese,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
113,MN van Wyk,SS Cottrell,RR Rossouw,2,0,2,160,5,87,64,2,1,19,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
114,MN van Wyk,SS Cottrell,RR Rossouw,4,0,4,164,1,91,65,2,2,19,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
115,MN van Wyk,SS Cottrell,RR Rossouw,6,0,6,170,-5,97,66,2,3,19,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
116,MN van Wyk,SS Cottrell,RR Rossouw,1,0,1,171,-6,98,67,2,4,19,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
117,RR Rossouw,SS Cottrell,MN van Wyk,0,0,0,171,-6,0,1,3,5,19,-,caught,RR Rossouw,ADS Fletcher,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
118,MN van Wyk,SS Cottrell,JP Duminy,1,0,1,172,-7,99,68,3,6,19,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
119,MN van Wyk,DJ Bravo,JP Duminy,0,1,1,173,-8,99,69,3,1,20,noballs,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
120,MN van Wyk,DJ Bravo,JP Duminy,1,0,1,174,-9,100,70,3,2,20,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
121,JP Duminy,DJ Bravo,MN van Wyk,6,0,6,180,-15,6,1,3,3,20,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
122,JP Duminy,DJ Bravo,MN van Wyk,1,0,1,181,-16,7,2,3,4,20,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
123,MN van Wyk,DJ Bravo,JP Duminy,6,0,6,187,-22,106,71,3,5,20,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
124,MN van Wyk,DJ Bravo,JP Duminy,6,0,6,193,-28,112,72,3,6,20,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
125,MN van Wyk,DJ Bravo,JP Duminy,2,0,2,195,-30,114,73,3,7,20,-,0,,,field,West Indies,1,Kingsmead,2015,01,South Africa_West Indies_2015-01-14,South Africa,South Africa,West Indies,195
