,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
65,D Wiese,NM Coulter-Nile,DA Miller,0,0,0,81,76,8,5,5,5,0,,,11,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
66,D Wiese,NM Coulter-Nile,DA Miller,0,1,1,82,75,8,6,5,6,0,,,11,wides,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
67,D Wiese,NM Coulter-Nile,DA Miller,1,0,1,83,74,9,7,5,7,0,,,11,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
68,D Wiese,A Zampa,DA Miller,0,0,0,83,74,9,8,5,1,0,,,12,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
69,D Wiese,A Zampa,DA Miller,1,0,1,84,73,10,9,5,2,0,,,12,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
70,DA Miller,A Zampa,D Wiese,0,0,0,84,73,1,4,5,3,0,,,12,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
71,DA Miller,A Zampa,D Wiese,1,0,1,85,72,2,5,5,4,0,,,12,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
72,D Wiese,A Zampa,DA Miller,0,0,0,85,72,10,10,5,5,0,,,12,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
73,D Wiese,A Zampa,DA Miller,2,0,2,87,70,12,11,5,6,0,,,12,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
74,DA Miller,JW Hastings,D Wiese,4,0,4,91,66,6,6,5,1,0,,,13,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
75,DA Miller,JW Hastings,D Wiese,0,1,1,92,65,6,7,5,2,0,,,13,legbyes,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
76,D Wiese,JW Hastings,DA Miller,1,0,1,93,64,13,12,5,3,0,,,13,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
77,DA Miller,JW Hastings,D Wiese,2,0,2,95,62,8,8,5,4,0,,,13,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
78,DA Miller,JW Hastings,D Wiese,0,0,0,95,62,8,9,6,5,run out,D Wiese,JW Hastings;SPD Smith,13,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
79,DA Miller,JW Hastings,CH Morris,1,0,1,96,61,9,10,6,6,0,,,13,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
80,DA Miller,A Zampa,CH Morris,1,0,1,97,60,10,11,6,1,0,,,14,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
81,CH Morris,A Zampa,DA Miller,0,0,0,97,60,0,1,6,2,0,,,14,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
82,CH Morris,A Zampa,DA Miller,0,0,0,97,60,0,2,6,3,0,,,14,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
83,CH Morris,A Zampa,DA Miller,1,0,1,98,59,1,3,6,4,0,,,14,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
84,DA Miller,A Zampa,CH Morris,0,3,3,101,56,10,12,6,5,0,,,14,wides,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
85,DA Miller,A Zampa,CH Morris,4,0,4,105,52,14,13,6,6,0,,,14,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
86,DA Miller,A Zampa,CH Morris,1,0,1,106,51,15,14,6,7,0,,,14,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
87,DA Miller,MR Marsh,CH Morris,0,0,0,106,51,15,15,6,1,0,,,15,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
88,DA Miller,MR Marsh,CH Morris,1,0,1,107,50,16,16,6,2,0,,,15,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
89,CH Morris,MR Marsh,DA Miller,4,0,4,111,46,5,4,6,3,0,,,15,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
90,CH Morris,MR Marsh,DA Miller,1,0,1,112,45,6,5,6,4,0,,,15,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
91,DA Miller,MR Marsh,CH Morris,1,0,1,113,44,17,17,6,5,0,,,15,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
92,CH Morris,MR Marsh,DA Miller,0,0,0,113,44,6,6,6,6,0,,,15,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
93,DA Miller,AJ Tye,CH Morris,1,0,1,114,43,18,18,6,1,0,,,16,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
94,CH Morris,AJ Tye,DA Miller,1,0,1,115,42,7,7,6,2,0,,,16,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
95,DA Miller,AJ Tye,CH Morris,6,0,6,121,36,24,19,6,3,0,,,16,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
96,DA Miller,AJ Tye,CH Morris,2,0,2,123,34,26,20,6,4,0,,,16,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
97,DA Miller,AJ Tye,CH Morris,6,0,6,129,28,32,21,6,5,0,,,16,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
98,DA Miller,AJ Tye,CH Morris,0,0,0,129,28,32,22,6,6,0,,,16,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
99,CH Morris,NM Coulter-Nile,DA Miller,1,0,1,130,27,8,8,6,1,0,,,17,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
100,DA Miller,NM Coulter-Nile,CH Morris,2,0,2,132,25,34,23,6,2,0,,,17,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
101,DA Miller,NM Coulter-Nile,CH Morris,0,1,1,133,24,34,24,6,3,0,,,17,wides,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
102,DA Miller,NM Coulter-Nile,CH Morris,0,0,0,133,24,34,25,6,4,0,,,17,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
103,DA Miller,NM Coulter-Nile,CH Morris,1,0,1,134,23,35,26,6,5,0,,,17,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
104,CH Morris,NM Coulter-Nile,DA Miller,0,0,0,134,23,8,9,7,6,caught,CH Morris,AJ Finch,17,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
105,DA Miller,NM Coulter-Nile,KJ Abbott,1,0,1,135,22,36,27,7,7,0,,,17,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
106,DA Miller,JW Hastings,KJ Abbott,4,0,4,139,18,40,28,7,1,0,,,18,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
107,DA Miller,JW Hastings,KJ Abbott,1,0,1,140,17,41,29,7,2,0,,,18,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
108,KJ Abbott,JW Hastings,DA Miller,1,0,1,141,16,1,1,7,3,0,,,18,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
109,DA Miller,JW Hastings,KJ Abbott,0,0,0,141,16,41,30,7,4,0,,,18,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
110,DA Miller,JW Hastings,KJ Abbott,6,0,6,147,10,47,31,7,5,0,,,18,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
111,DA Miller,JW Hastings,KJ Abbott,1,0,1,148,9,48,32,7,6,0,,,18,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
112,DA Miller,A Zampa,KJ Abbott,0,0,0,148,9,48,33,7,1,0,,,19,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
113,DA Miller,A Zampa,KJ Abbott,1,0,1,149,8,49,34,7,2,0,,,19,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
114,KJ Abbott,A Zampa,DA Miller,0,0,0,149,8,1,2,7,3,0,,,19,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
115,KJ Abbott,A Zampa,DA Miller,1,0,1,150,7,2,3,7,4,0,,,19,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
116,DA Miller,A Zampa,KJ Abbott,2,0,2,152,5,51,35,7,5,0,,,19,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
117,DA Miller,A Zampa,KJ Abbott,1,0,1,153,4,52,36,7,6,0,,,19,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
118,DA Miller,AJ Tye,KJ Abbott,1,0,1,154,3,53,37,7,1,0,,,20,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
119,KJ Abbott,AJ Tye,DA Miller,4,0,4,158,-1,6,4,7,2,0,,,20,-,bat,Australia,2,Kingsmead,2016,03,South Africa_Australia_2016-03-04,South Africa,South Africa,Australia,158
