,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
10,RR Rossouw,SS Cottrell,F du Plessis,0,0,0,17,,13,7,1,-,5.0,0,,,1,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
11,RR Rossouw,SS Cottrell,F du Plessis,2,0,2,19,,15,8,1,-,6.0,0,,,1,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
12,F du Plessis,JO Holder,RR Rossouw,0,1,1,20,,0,2,1,wides,0.0,0,,,2,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
13,F du Plessis,JO Holder,RR Rossouw,1,0,1,21,,1,3,1,-,1.0,0,,,2,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
14,RR Rossouw,JO Holder,F du Plessis,0,0,0,21,,15,9,2,-,2.0,caught,RR Rossouw,D Ramdin,2,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
15,DA Miller,JO Holder,F du Plessis,0,1,1,22,,0,1,2,wides,2.0,0,,,2,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
16,DA Miller,JO Holder,F du Plessis,1,0,1,23,,1,2,2,-,3.0,0,,,2,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
17,F du Plessis,JO Holder,DA Miller,0,0,0,23,,1,4,2,-,4.0,0,,,2,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
18,F du Plessis,JO Holder,DA Miller,4,0,4,27,,5,5,2,-,5.0,0,,,2,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
19,F du Plessis,JO Holder,DA Miller,1,0,1,28,,6,6,2,-,6.0,0,,,2,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
20,F du Plessis,AD Russell,DA Miller,0,1,1,29,,6,7,2,wides,0.0,0,,,3,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
21,F du Plessis,AD Russell,DA Miller,1,0,1,30,,7,8,2,-,1.0,0,,,3,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
22,DA Miller,AD Russell,F du Plessis,0,0,0,30,,1,3,2,-,2.0,0,,,3,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
23,DA Miller,AD Russell,F du Plessis,4,0,4,34,,5,4,2,-,3.0,0,,,3,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
24,DA Miller,AD Russell,F du Plessis,0,0,0,34,,5,5,2,-,4.0,0,,,3,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
25,DA Miller,AD Russell,F du Plessis,1,0,1,35,,6,6,2,-,5.0,0,,,3,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
26,F du Plessis,AD Russell,DA Miller,0,0,0,35,,7,9,2,-,6.0,0,,,3,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
27,DA Miller,JO Holder,F du Plessis,1,0,1,36,,7,7,2,-,1.0,0,,,4,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
28,F du Plessis,JO Holder,DA Miller,4,0,4,40,,11,10,2,-,2.0,0,,,4,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
29,F du Plessis,JO Holder,DA Miller,1,0,1,41,,12,11,2,-,3.0,0,,,4,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
30,DA Miller,JO Holder,F du Plessis,4,0,4,45,,11,8,2,-,4.0,0,,,4,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
31,DA Miller,JO Holder,F du Plessis,4,0,4,49,,15,9,2,-,5.0,0,,,4,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
32,DA Miller,JO Holder,F du Plessis,0,0,0,49,,15,10,2,-,6.0,0,,,4,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
33,F du Plessis,SJ Benn,DA Miller,2,0,2,51,,14,12,2,-,1.0,0,,,5,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
34,F du Plessis,SJ Benn,DA Miller,6,0,6,57,,20,13,2,-,2.0,0,,,5,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
35,F du Plessis,SJ Benn,DA Miller,0,0,0,57,,20,14,2,-,3.0,0,,,5,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
36,F du Plessis,SJ Benn,DA Miller,4,0,4,61,,24,15,2,-,4.0,0,,,5,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
37,F du Plessis,SJ Benn,DA Miller,4,0,4,65,,28,16,2,-,5.0,0,,,5,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
38,F du Plessis,SJ Benn,DA Miller,4,0,4,69,,32,17,2,-,6.0,0,,,5,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
39,DA Miller,DJ Bravo,F du Plessis,1,0,1,70,,16,11,2,-,1.0,0,,,6,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
40,F du Plessis,DJ Bravo,DA Miller,0,0,0,70,,32,18,2,-,2.0,0,,,6,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
41,F du Plessis,DJ Bravo,DA Miller,1,0,1,71,,33,19,2,-,3.0,0,,,6,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
42,DA Miller,DJ Bravo,F du Plessis,0,0,0,71,,16,12,2,-,4.0,0,,,6,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
43,DA Miller,DJ Bravo,F du Plessis,6,0,6,77,,22,13,2,-,5.0,0,,,6,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
44,DA Miller,DJ Bravo,F du Plessis,0,1,1,78,,22,14,2,legbyes,6.0,0,,,6,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
45,DA Miller,SS Cottrell,F du Plessis,0,0,0,78,,22,15,2,-,1.0,0,,,7,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
46,DA Miller,SS Cottrell,F du Plessis,2,0,2,80,,24,16,2,-,2.0,0,,,7,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
47,DA Miller,SS Cottrell,F du Plessis,1,0,1,81,,25,17,2,-,3.0,0,,,7,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
48,F du Plessis,SS Cottrell,DA Miller,4,0,4,85,,37,20,2,-,4.0,0,,,7,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
49,F du Plessis,SS Cottrell,DA Miller,1,0,1,86,,38,21,2,-,5.0,0,,,7,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
50,DA Miller,SS Cottrell,F du Plessis,0,1,1,87,,25,18,2,legbyes,6.0,0,,,7,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
51,DA Miller,DJG Sammy,F du Plessis,6,0,6,93,,31,19,2,-,1.0,0,,,8,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
52,DA Miller,DJG Sammy,F du Plessis,1,0,1,94,,32,20,2,-,2.0,0,,,8,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
53,F du Plessis,DJG Sammy,DA Miller,2,0,2,96,,40,22,2,-,3.0,0,,,8,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
54,F du Plessis,DJG Sammy,DA Miller,1,0,1,97,,41,23,2,-,4.0,0,,,8,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
55,DA Miller,DJG Sammy,F du Plessis,1,0,1,98,,33,21,2,-,5.0,0,,,8,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
56,F du Plessis,DJG Sammy,DA Miller,6,0,6,104,,47,24,2,-,6.0,0,,,8,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
57,DA Miller,SJ Benn,F du Plessis,0,0,0,104,,33,22,2,-,1.0,0,,,9,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
58,DA Miller,SJ Benn,F du Plessis,2,0,2,106,,35,23,2,-,2.0,0,,,9,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
59,DA Miller,SJ Benn,F du Plessis,6,0,6,112,,41,24,2,-,3.0,0,,,9,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
60,DA Miller,SJ Benn,F du Plessis,1,0,1,113,,42,25,2,-,4.0,0,,,9,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
61,F du Plessis,SJ Benn,DA Miller,6,0,6,119,,53,25,2,-,5.0,0,,,9,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
62,F du Plessis,SJ Benn,DA Miller,2,0,2,121,,55,26,2,-,6.0,0,,,9,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
63,DA Miller,AD Russell,F du Plessis,4,0,4,125,,46,26,2,-,1.0,0,,,10,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
64,DA Miller,AD Russell,F du Plessis,1,0,1,126,,47,27,2,-,2.0,0,,,10,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
65,F du Plessis,AD Russell,DA Miller,0,0,0,126,,55,27,3,-,3.0,run out,DA Miller,AD Russell,10,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
66,JL Ontong,AD Russell,F du Plessis,0,0,0,126,,0,1,3,-,4.0,0,,,10,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
67,JL Ontong,AD Russell,F du Plessis,0,0,0,126,,0,2,3,-,5.0,0,,,10,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
68,JL Ontong,AD Russell,F du Plessis,0,1,1,127,,0,3,3,wides,5.0,0,,,10,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
69,JL Ontong,AD Russell,F du Plessis,2,0,2,129,,2,4,3,-,6.0,0,,,10,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
70,F du Plessis,DJ Bravo,JL Ontong,1,0,1,130,,56,28,3,-,1.0,0,,,11,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
71,JL Ontong,DJ Bravo,F du Plessis,0,0,0,130,,2,5,3,-,2.0,0,,,11,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
72,JL Ontong,DJ Bravo,F du Plessis,1,0,1,131,,3,6,3,-,3.0,0,,,11,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
73,F du Plessis,DJ Bravo,JL Ontong,1,0,1,132,,57,29,3,-,4.0,0,,,11,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
74,JL Ontong,DJ Bravo,F du Plessis,1,0,1,133,,4,7,3,-,5.0,0,,,11,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
75,F du Plessis,DJ Bravo,JL Ontong,1,0,1,134,,58,30,3,-,6.0,0,,,11,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
76,F du Plessis,AD Russell,JL Ontong,2,0,2,136,,60,31,3,-,1.0,0,,,12,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
77,F du Plessis,AD Russell,JL Ontong,0,1,1,137,,60,32,3,wides,1.0,0,,,12,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
78,F du Plessis,AD Russell,JL Ontong,1,0,1,138,,61,33,3,-,2.0,0,,,12,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
79,JL Ontong,AD Russell,F du Plessis,4,1,5,143,,8,8,3,noballs,2.0,0,,,12,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
80,JL Ontong,AD Russell,F du Plessis,1,0,1,144,,9,9,3,-,3.0,0,,,12,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
81,F du Plessis,AD Russell,JL Ontong,1,0,1,145,,62,34,3,-,4.0,0,,,12,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
82,JL Ontong,AD Russell,F du Plessis,0,0,0,145,,9,10,3,-,5.0,0,,,12,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
83,JL Ontong,AD Russell,F du Plessis,6,0,6,151,,15,11,3,-,6.0,0,,,12,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
84,F du Plessis,DJ Bravo,JL Ontong,1,0,1,152,,63,35,3,-,1.0,0,,,13,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
85,JL Ontong,DJ Bravo,F du Plessis,4,0,4,156,,19,12,3,-,2.0,0,,,13,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
86,JL Ontong,DJ Bravo,F du Plessis,0,0,0,156,,19,13,4,-,3.0,caught,JL Ontong,JO Holder,13,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
87,F du Plessis,DJ Bravo,F Behardien,1,0,1,157,,64,36,4,-,4.0,0,,,13,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
88,F Behardien,DJ Bravo,F du Plessis,1,0,1,158,,1,1,4,-,5.0,0,,,13,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
89,F du Plessis,DJ Bravo,F Behardien,0,1,1,159,,64,37,4,wides,5.0,0,,,13,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
90,F du Plessis,DJ Bravo,F Behardien,2,0,2,161,,66,38,4,-,6.0,0,,,13,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
91,F Behardien,KA Pollard,F du Plessis,1,0,1,162,,2,2,4,-,1.0,0,,,14,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
92,F du Plessis,KA Pollard,F Behardien,2,0,2,164,,68,39,4,-,2.0,0,,,14,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
93,F du Plessis,KA Pollard,F Behardien,2,0,2,166,,70,40,4,-,3.0,0,,,14,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
94,F du Plessis,KA Pollard,F Behardien,2,0,2,168,,72,41,4,-,4.0,0,,,14,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
95,F du Plessis,KA Pollard,F Behardien,4,0,4,172,,76,42,4,-,5.0,0,,,14,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
96,F du Plessis,KA Pollard,F Behardien,1,0,1,173,,77,43,4,-,6.0,0,,,14,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
97,F du Plessis,SS Cottrell,F Behardien,2,0,2,175,,79,44,4,-,1.0,0,,,15,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
98,F du Plessis,SS Cottrell,F Behardien,4,0,4,179,,83,45,4,-,2.0,0,,,15,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
99,F du Plessis,SS Cottrell,F Behardien,4,1,5,184,,87,46,4,noballs,2.0,0,,,15,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
100,F du Plessis,SS Cottrell,F Behardien,2,0,2,186,,89,47,4,-,3.0,0,,,15,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
101,F du Plessis,SS Cottrell,F Behardien,2,0,2,188,,91,48,4,-,4.0,0,,,15,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
102,F du Plessis,SS Cottrell,F Behardien,6,0,6,194,,97,49,4,-,5.0,0,,,15,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
103,F du Plessis,SS Cottrell,F Behardien,4,0,4,198,,101,50,4,-,6.0,0,,,15,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
104,F Behardien,JO Holder,F du Plessis,1,0,1,199,,3,3,4,-,1.0,0,,,16,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
105,F du Plessis,JO Holder,F Behardien,2,0,2,201,,103,51,4,-,2.0,0,,,16,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
106,F du Plessis,JO Holder,F Behardien,2,0,2,203,,105,52,4,-,3.0,0,,,16,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
107,F du Plessis,JO Holder,F Behardien,1,0,1,204,,106,53,4,-,4.0,0,,,16,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
108,F Behardien,JO Holder,F du Plessis,1,0,1,205,,4,4,4,-,5.0,0,,,16,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
109,F du Plessis,JO Holder,F Behardien,1,0,1,206,,107,54,4,-,6.0,0,,,16,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
110,F du Plessis,AD Russell,F Behardien,0,0,0,206,,107,55,4,-,1.0,0,,,17,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
111,F du Plessis,AD Russell,F Behardien,4,0,4,210,,111,56,4,-,2.0,0,,,17,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
112,F du Plessis,AD Russell,F Behardien,1,0,1,211,,112,57,4,-,3.0,0,,,17,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
113,F Behardien,AD Russell,F du Plessis,0,0,0,211,,4,5,4,-,4.0,0,,,17,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
114,F Behardien,AD Russell,F du Plessis,0,0,0,211,,4,6,4,-,5.0,0,,,17,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
115,F Behardien,AD Russell,F du Plessis,0,1,1,212,,4,7,4,wides,5.0,0,,,17,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
116,F Behardien,AD Russell,F du Plessis,1,0,1,213,,5,8,4,-,6.0,0,,,17,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
117,F Behardien,JO Holder,F du Plessis,0,0,0,213,,5,9,4,-,1.0,0,,,18,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
118,F Behardien,JO Holder,F du Plessis,1,0,1,214,,6,10,4,-,2.0,0,,,18,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
119,F du Plessis,JO Holder,F Behardien,1,0,1,215,,113,58,4,-,3.0,0,,,18,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
120,F Behardien,JO Holder,F du Plessis,1,0,1,216,,7,11,4,-,4.0,0,,,18,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
121,F du Plessis,JO Holder,F Behardien,6,0,6,222,,119,59,4,-,5.0,0,,,18,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
122,F du Plessis,JO Holder,F Behardien,0,0,0,222,,119,60,5,-,6.0,caught,F du Plessis,DJ Bravo,18,field,West Indies,1,New Wanderers Stadium,2015,01,South Africa_West Indies_2015-01-11,West Indies,South Africa,West Indies,False,231
