,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
13,MJ Clarke,IK Pathan,AC Gilchrist,3,0,3,14,60,7,9,0,2,3,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
14,AC Gilchrist,IK Pathan,MJ Clarke,0,1,1,15,59,7,6,0,3,3,byes,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
15,MJ Clarke,IK Pathan,AC Gilchrist,1,0,1,16,58,8,10,0,4,3,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
16,AC Gilchrist,IK Pathan,MJ Clarke,0,0,0,16,58,7,7,0,5,3,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
17,AC Gilchrist,IK Pathan,MJ Clarke,4,0,4,20,54,11,8,0,6,3,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
18,MJ Clarke,S Sreesanth,AC Gilchrist,0,0,0,20,54,8,11,0,1,4,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
19,MJ Clarke,S Sreesanth,AC Gilchrist,3,0,3,23,51,11,12,0,2,4,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
20,AC Gilchrist,S Sreesanth,MJ Clarke,2,0,2,25,49,13,9,0,3,4,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
21,AC Gilchrist,S Sreesanth,MJ Clarke,1,0,1,26,48,14,10,0,4,4,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
22,MJ Clarke,S Sreesanth,AC Gilchrist,1,0,1,27,47,12,13,0,5,4,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
23,AC Gilchrist,S Sreesanth,MJ Clarke,0,0,0,27,47,14,11,0,6,4,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
24,MJ Clarke,P Kumar,AC Gilchrist,0,0,0,27,47,12,14,0,1,5,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
25,MJ Clarke,P Kumar,AC Gilchrist,1,0,1,28,46,13,15,0,2,5,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
26,AC Gilchrist,P Kumar,MJ Clarke,2,0,2,30,44,16,12,0,3,5,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
27,AC Gilchrist,P Kumar,MJ Clarke,0,0,0,30,44,16,13,0,4,5,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
28,AC Gilchrist,P Kumar,MJ Clarke,0,0,0,30,44,16,14,0,5,5,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
29,AC Gilchrist,P Kumar,MJ Clarke,0,0,0,30,44,16,15,0,6,5,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
30,MJ Clarke,S Sreesanth,AC Gilchrist,0,0,0,30,44,13,16,0,1,6,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
31,MJ Clarke,S Sreesanth,AC Gilchrist,3,0,3,33,41,16,17,0,2,6,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
32,AC Gilchrist,S Sreesanth,MJ Clarke,0,1,1,34,40,16,16,0,3,6,legbyes,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
33,MJ Clarke,S Sreesanth,AC Gilchrist,4,0,4,38,36,20,18,0,4,6,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
34,MJ Clarke,S Sreesanth,AC Gilchrist,6,0,6,44,30,26,19,0,5,6,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
35,MJ Clarke,S Sreesanth,AC Gilchrist,0,0,0,44,30,26,20,0,6,6,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
36,AC Gilchrist,I Sharma,MJ Clarke,0,0,0,44,30,16,17,0,1,7,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
37,AC Gilchrist,I Sharma,MJ Clarke,2,0,2,46,28,18,18,0,2,7,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
38,AC Gilchrist,I Sharma,MJ Clarke,1,0,1,47,27,19,19,0,3,7,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
39,MJ Clarke,I Sharma,AC Gilchrist,2,0,2,49,25,28,21,0,4,7,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
40,MJ Clarke,I Sharma,AC Gilchrist,2,0,2,51,23,30,22,0,5,7,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
41,MJ Clarke,I Sharma,AC Gilchrist,0,0,0,51,23,30,23,0,6,7,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
42,AC Gilchrist,P Kumar,MJ Clarke,0,0,0,51,23,19,20,0,1,8,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
43,AC Gilchrist,P Kumar,MJ Clarke,6,0,6,57,17,25,21,0,2,8,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
44,AC Gilchrist,P Kumar,MJ Clarke,0,0,0,57,17,25,22,1,3,8,-,caught,AC Gilchrist,G Gambhir,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
45,BJ Hodge,P Kumar,MJ Clarke,2,0,2,59,15,2,1,1,4,8,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
46,BJ Hodge,P Kumar,MJ Clarke,4,0,4,63,11,6,2,1,5,8,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
47,BJ Hodge,P Kumar,MJ Clarke,0,0,0,63,11,6,3,1,6,8,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
48,MJ Clarke,Harbhajan Singh,BJ Hodge,0,0,0,63,11,30,24,1,1,9,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
49,MJ Clarke,Harbhajan Singh,BJ Hodge,0,0,0,63,11,30,25,1,2,9,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
50,MJ Clarke,Harbhajan Singh,BJ Hodge,1,0,1,64,10,31,26,1,3,9,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
51,BJ Hodge,Harbhajan Singh,MJ Clarke,1,0,1,65,9,7,4,1,4,9,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
52,MJ Clarke,Harbhajan Singh,BJ Hodge,1,0,1,66,8,32,27,1,5,9,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
53,BJ Hodge,Harbhajan Singh,MJ Clarke,0,0,0,66,8,7,5,1,6,9,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
54,MJ Clarke,IK Pathan,BJ Hodge,0,0,0,66,8,32,28,1,1,10,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
55,MJ Clarke,IK Pathan,BJ Hodge,1,0,1,67,7,33,29,1,2,10,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
56,BJ Hodge,IK Pathan,MJ Clarke,0,0,0,67,7,7,6,1,3,10,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
57,BJ Hodge,IK Pathan,MJ Clarke,1,0,1,68,6,8,7,1,4,10,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
58,MJ Clarke,IK Pathan,BJ Hodge,1,0,1,69,5,34,30,1,5,10,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
59,BJ Hodge,IK Pathan,MJ Clarke,1,0,1,70,4,9,8,1,6,10,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
60,BJ Hodge,Harbhajan Singh,MJ Clarke,0,0,0,70,4,9,9,1,1,11,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
61,BJ Hodge,Harbhajan Singh,MJ Clarke,1,0,1,71,3,10,10,1,2,11,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
62,MJ Clarke,Harbhajan Singh,BJ Hodge,2,0,2,73,1,36,31,1,3,11,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
63,MJ Clarke,Harbhajan Singh,BJ Hodge,0,0,0,73,1,36,32,1,4,11,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
64,MJ Clarke,Harbhajan Singh,BJ Hodge,0,0,0,73,1,36,33,1,5,11,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
65,MJ Clarke,Harbhajan Singh,BJ Hodge,1,0,1,74,0,37,34,1,6,11,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
66,MJ Clarke,I Sharma,BJ Hodge,0,0,0,74,0,37,35,1,1,12,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
67,MJ Clarke,I Sharma,BJ Hodge,0,0,0,74,0,37,36,1,2,12,-,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
68,MJ Clarke,I Sharma,BJ Hodge,0,1,1,75,-1,37,37,1,3,12,wides,0,,,bat,India,2,Melbourne Cricket Ground,2008,02,Australia_India_2008-02-01,Australia,Australia,India,75
