,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,LE Bosman,Syed Rasel,HH Gibbs,0,0,0,0,,0,1,0,-,1.0,0,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Left arm Medium
1,LE Bosman,Syed Rasel,HH Gibbs,1,0,1,1,,1,2,0,-,2.0,0,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Left arm Medium
2,HH Gibbs,Syed Rasel,LE Bosman,1,0,1,2,,1,1,0,-,3.0,0,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Left arm Medium
3,LE Bosman,Syed Rasel,HH Gibbs,0,0,0,2,,1,3,0,-,4.0,0,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Left arm Medium
4,LE Bosman,Syed Rasel,HH Gibbs,1,0,1,3,,2,4,0,-,5.0,0,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Left arm Medium
5,HH Gibbs,Syed Rasel,LE Bosman,0,0,0,3,,1,2,0,-,6.0,0,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Left arm Medium
6,LE Bosman,Shahadat Hossain,HH Gibbs,0,0,0,3,,2,5,0,-,1.0,1,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Right arm Medium
7,LE Bosman,Shahadat Hossain,HH Gibbs,0,0,0,3,,2,6,0,-,2.0,1,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Right arm Medium
8,LE Bosman,Shahadat Hossain,HH Gibbs,0,0,0,3,,2,7,0,-,3.0,1,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Right arm Medium
9,LE Bosman,Shahadat Hossain,HH Gibbs,0,0,0,3,,2,8,0,-,4.0,1,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Right arm Medium
10,LE Bosman,Shahadat Hossain,HH Gibbs,0,0,0,3,,2,9,0,-,5.0,1,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Right arm Medium
11,LE Bosman,Shahadat Hossain,HH Gibbs,4,0,4,7,,6,10,0,-,6.0,1,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Right arm Medium
12,HH Gibbs,Syed Rasel,LE Bosman,4,0,4,11,,5,3,0,-,1.0,2,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Left arm Medium
13,HH Gibbs,Syed Rasel,LE Bosman,4,0,4,15,,9,4,0,-,2.0,2,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Left arm Medium
14,HH Gibbs,Syed Rasel,LE Bosman,0,0,0,15,,9,5,0,-,3.0,2,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Left arm Medium
15,HH Gibbs,Syed Rasel,LE Bosman,4,0,4,19,,13,6,0,-,4.0,2,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Left arm Medium
16,HH Gibbs,Syed Rasel,LE Bosman,4,0,4,23,,17,7,0,-,5.0,2,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Left arm Medium
17,HH Gibbs,Syed Rasel,LE Bosman,0,0,0,23,,17,8,0,-,6.0,2,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Left arm Medium
18,LE Bosman,Shahadat Hossain,HH Gibbs,2,0,2,25,,8,11,0,-,1.0,3,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Right arm Medium
19,LE Bosman,Shahadat Hossain,HH Gibbs,4,0,4,29,,12,12,0,-,2.0,3,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Right arm Medium
20,LE Bosman,Shahadat Hossain,HH Gibbs,0,5,5,34,,12,13,0,legbyes,3.0,3,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Right arm Medium
21,HH Gibbs,Shahadat Hossain,LE Bosman,1,0,1,35,,18,9,0,-,4.0,3,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Right arm Medium
22,LE Bosman,Shahadat Hossain,HH Gibbs,4,0,4,39,,16,14,0,-,5.0,3,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Right arm Medium
23,LE Bosman,Shahadat Hossain,HH Gibbs,4,0,4,43,,20,15,0,-,6.0,3,0,,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Right arm Medium
24,HH Gibbs,Syed Rasel,LE Bosman,0,0,0,43,,18,10,1,-,1.0,4,bowled,HH Gibbs,,field,Bangladesh,1,New Wanderers Stadium,2008,11,South Africa_Bangladesh_2008-11-05,South Africa,South Africa,Bangladesh,True,118,Right hand Bat,Right hand Bat,Left arm Medium
