,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,MD Gunathilaka,DJ Willey,WIA Fernando,0,2,2,2,,0,1,0,legbyes,1.0,0,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Left hand Bat,Right hand Bat,Left arm Fast
1,MD Gunathilaka,DJ Willey,WIA Fernando,1,0,1,3,,1,2,0,-,2.0,0,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Left hand Bat,Right hand Bat,Left arm Fast
2,WIA Fernando,DJ Willey,MD Gunathilaka,0,0,0,3,,0,1,0,-,3.0,0,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,Left hand Bat,Left arm Fast
3,WIA Fernando,DJ Willey,MD Gunathilaka,0,0,0,3,,0,2,0,-,4.0,0,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,Left hand Bat,Left arm Fast
4,WIA Fernando,DJ Willey,MD Gunathilaka,1,0,1,4,,1,3,0,-,5.0,0,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,Left hand Bat,Left arm Fast
5,MD Gunathilaka,DJ Willey,WIA Fernando,1,0,1,5,,2,3,0,-,6.0,0,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Left hand Bat,Right hand Bat,Left arm Fast
6,MD Gunathilaka,SM Curran,WIA Fernando,1,0,1,6,,3,4,0,-,1.0,1,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Left hand Bat,Right hand Bat,Left arm Medium
7,WIA Fernando,SM Curran,MD Gunathilaka,0,0,0,6,,1,4,0,-,2.0,1,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,Left hand Bat,Left arm Medium
8,WIA Fernando,SM Curran,MD Gunathilaka,0,0,0,6,,1,5,1,-,3.0,1,run out,MD Gunathilaka,SM Curran,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,Left hand Bat,Left arm Medium
9,MDKJ Perera,SM Curran,WIA Fernando,0,0,0,6,,0,1,1,-,4.0,1,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,,Right hand Bat,Left arm Medium
10,MDKJ Perera,SM Curran,WIA Fernando,2,0,2,8,,2,2,1,-,5.0,1,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,,Right hand Bat,Left arm Medium
11,MDKJ Perera,SM Curran,WIA Fernando,1,0,1,9,,3,3,1,-,6.0,1,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,,Right hand Bat,Left arm Medium
12,MDKJ Perera,DJ Willey,WIA Fernando,1,0,1,10,,4,4,1,-,1.0,2,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,,Right hand Bat,Left arm Fast
13,WIA Fernando,DJ Willey,MDKJ Perera,0,0,0,10,,1,6,1,-,2.0,2,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Left arm Fast
14,WIA Fernando,DJ Willey,MDKJ Perera,2,0,2,12,,3,7,1,-,3.0,2,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Left arm Fast
15,WIA Fernando,DJ Willey,MDKJ Perera,1,0,1,13,,4,8,1,-,4.0,2,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Left arm Fast
16,MDKJ Perera,DJ Willey,WIA Fernando,0,0,0,13,,4,5,1,-,5.0,2,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,,Right hand Bat,Left arm Fast
17,MDKJ Perera,DJ Willey,WIA Fernando,0,1,1,14,,4,6,1,wides,5.0,2,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,,Right hand Bat,Left arm Fast
18,MDKJ Perera,DJ Willey,WIA Fernando,0,1,1,15,,4,7,1,legbyes,6.0,2,0,,,"{'by': 'England', 'umpire': 'AG Wharf', 'batter': 'MDKJ Perera', 'decision': 'struck down', 'umpires_call': True}",bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,,Right hand Bat,Left arm Fast
19,MDKJ Perera,SM Curran,WIA Fernando,1,0,1,16,,5,8,1,-,1.0,3,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,,Right hand Bat,Left arm Medium
20,WIA Fernando,SM Curran,MDKJ Perera,2,0,2,18,,6,9,1,-,2.0,3,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Left arm Medium
21,WIA Fernando,SM Curran,MDKJ Perera,0,0,0,18,,6,10,2,-,3.0,3,caught,WIA Fernando,LS Livingstone,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Left arm Medium
22,BKG Mendis,SM Curran,MDKJ Perera,1,0,1,19,,1,1,2,-,4.0,3,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Left arm Medium
23,MDKJ Perera,SM Curran,BKG Mendis,0,0,0,19,,5,9,2,-,5.0,3,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,,Right hand Bat,Left arm Medium
24,MDKJ Perera,SM Curran,BKG Mendis,0,0,0,19,,5,10,2,-,6.0,3,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,,Right hand Bat,Left arm Medium
25,BKG Mendis,DJ Willey,MDKJ Perera,0,0,0,19,,1,2,2,-,1.0,4,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Left arm Fast
26,BKG Mendis,DJ Willey,MDKJ Perera,0,0,0,19,,1,3,2,-,2.0,4,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Left arm Fast
27,BKG Mendis,DJ Willey,MDKJ Perera,2,0,2,21,,3,4,2,-,3.0,4,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Left arm Fast
28,BKG Mendis,DJ Willey,MDKJ Perera,0,0,0,21,,3,5,2,-,4.0,4,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Left arm Fast
29,BKG Mendis,DJ Willey,MDKJ Perera,0,0,0,21,,3,6,2,-,5.0,4,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Left arm Fast
30,BKG Mendis,DJ Willey,MDKJ Perera,0,0,0,21,,3,7,2,-,6.0,4,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Left arm Fast
31,MDKJ Perera,CJ Jordan,BKG Mendis,0,0,0,21,,5,11,2,-,1.0,5,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,,Right hand Bat,Right arm Fast
32,MDKJ Perera,CJ Jordan,BKG Mendis,1,0,1,22,,6,12,2,-,2.0,5,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,,Right hand Bat,Right arm Fast
33,BKG Mendis,CJ Jordan,MDKJ Perera,1,0,1,23,,4,8,2,-,3.0,5,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Right arm Fast
34,MDKJ Perera,CJ Jordan,BKG Mendis,2,0,2,25,,8,13,2,-,4.0,5,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,,Right hand Bat,Right arm Fast
35,MDKJ Perera,CJ Jordan,BKG Mendis,1,0,1,26,,9,14,2,-,5.0,5,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,,Right hand Bat,Right arm Fast
36,BKG Mendis,CJ Jordan,MDKJ Perera,0,0,0,26,,4,9,2,-,6.0,5,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Right arm Fast
37,MDKJ Perera,LS Livingstone,BKG Mendis,1,0,1,27,,10,15,2,-,1.0,6,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,,Right hand Bat,Right arm Offbreak
38,BKG Mendis,LS Livingstone,MDKJ Perera,0,0,0,27,,4,10,2,-,2.0,6,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Right arm Offbreak
39,BKG Mendis,LS Livingstone,MDKJ Perera,1,0,1,28,,5,11,2,-,3.0,6,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Right arm Offbreak
40,MDKJ Perera,LS Livingstone,BKG Mendis,1,0,1,29,,11,16,2,-,4.0,6,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,,Right hand Bat,Right arm Offbreak
41,BKG Mendis,LS Livingstone,MDKJ Perera,0,0,0,29,,5,12,2,-,5.0,6,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Right arm Offbreak
42,BKG Mendis,LS Livingstone,MDKJ Perera,0,0,0,29,,5,13,2,-,6.0,6,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Right arm Offbreak
43,MDKJ Perera,MA Wood,BKG Mendis,1,0,1,30,,12,17,2,-,1.0,7,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,,Right hand Bat,Right arm Fast
44,BKG Mendis,MA Wood,MDKJ Perera,1,0,1,31,,6,14,2,-,2.0,7,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Right arm Fast
45,MDKJ Perera,MA Wood,BKG Mendis,1,0,1,32,,13,18,2,-,3.0,7,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,,Right hand Bat,Right arm Fast
46,BKG Mendis,MA Wood,MDKJ Perera,4,0,4,36,,10,15,2,-,4.0,7,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Right arm Fast
47,BKG Mendis,MA Wood,MDKJ Perera,0,0,0,36,,10,16,2,-,5.0,7,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Right arm Fast
48,BKG Mendis,MA Wood,MDKJ Perera,1,0,1,37,,11,17,2,-,6.0,7,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Right arm Fast
49,BKG Mendis,LS Livingstone,MDKJ Perera,0,0,0,37,,11,18,2,-,1.0,8,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Right arm Offbreak
50,BKG Mendis,LS Livingstone,MDKJ Perera,4,0,4,41,,15,19,2,-,2.0,8,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-24,England,Sri Lanka,England,False,111,Right hand Bat,,Right arm Offbreak
