,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
13,AJ Finch,WP Masakadza,AT Carey,0,0,0,15,136,3,6,1,1,-,3,caught,AJ Finch,TK Musakanda,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
14,AT Carey,WP Masakadza,TM Head,0,0,0,15,136,10,9,1,2,-,3,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
15,AT Carey,WP Masakadza,TM Head,1,0,1,16,135,11,10,1,3,-,3,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
16,TM Head,WP Masakadza,AT Carey,1,0,1,17,134,1,1,1,4,-,3,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
17,AT Carey,WP Masakadza,TM Head,0,0,0,17,134,11,11,1,5,-,3,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
18,AT Carey,WP Masakadza,TM Head,0,1,1,18,133,11,12,1,6,legbyes,3,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
19,AT Carey,DT Tiripano,TM Head,4,0,4,22,129,15,13,1,1,-,4,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
20,AT Carey,DT Tiripano,TM Head,1,0,1,23,128,16,14,1,2,-,4,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
21,TM Head,DT Tiripano,AT Carey,0,0,0,23,128,1,2,1,3,-,4,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
22,TM Head,DT Tiripano,AT Carey,0,1,1,24,127,1,3,1,4,wides,4,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
23,TM Head,DT Tiripano,AT Carey,0,0,0,24,127,1,4,1,5,-,4,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
24,TM Head,DT Tiripano,AT Carey,0,0,0,24,127,1,5,1,6,-,4,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
25,TM Head,DT Tiripano,AT Carey,2,0,2,26,125,3,6,1,7,-,4,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
26,AT Carey,B Muzarabani,TM Head,0,0,0,26,125,16,15,1,1,-,5,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
27,AT Carey,B Muzarabani,TM Head,0,0,0,26,125,16,16,1,2,-,5,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
28,AT Carey,B Muzarabani,TM Head,0,0,0,26,125,16,17,2,3,-,5,caught,AT Carey,R Murray,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
29,GJ Maxwell,B Muzarabani,TM Head,0,1,1,27,124,0,1,2,4,wides,5,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
30,GJ Maxwell,B Muzarabani,TM Head,1,0,1,28,123,1,2,2,5,-,5,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
31,TM Head,B Muzarabani,GJ Maxwell,1,0,1,29,122,4,7,2,6,-,5,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
32,GJ Maxwell,B Muzarabani,TM Head,0,0,0,29,122,1,3,2,7,-,5,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
33,TM Head,DT Tiripano,GJ Maxwell,0,0,0,29,122,4,8,2,1,-,6,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
34,TM Head,DT Tiripano,GJ Maxwell,0,0,0,29,122,4,9,2,2,-,6,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
35,TM Head,DT Tiripano,GJ Maxwell,0,0,0,29,122,4,10,2,3,-,6,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
36,TM Head,DT Tiripano,GJ Maxwell,4,0,4,33,118,8,11,2,4,-,6,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
37,TM Head,DT Tiripano,GJ Maxwell,1,0,1,34,117,9,12,2,5,-,6,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
38,GJ Maxwell,DT Tiripano,TM Head,0,1,1,35,116,1,4,2,6,legbyes,6,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
39,GJ Maxwell,SF Mire,TM Head,1,0,1,36,115,2,5,2,1,-,7,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
40,TM Head,SF Mire,GJ Maxwell,0,0,0,36,115,9,13,2,2,-,7,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
41,TM Head,SF Mire,GJ Maxwell,2,0,2,38,113,11,14,2,3,-,7,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
42,TM Head,SF Mire,GJ Maxwell,4,0,4,42,109,15,15,2,4,-,7,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
43,TM Head,SF Mire,GJ Maxwell,2,0,2,44,107,17,16,2,5,-,7,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
44,TM Head,SF Mire,GJ Maxwell,1,0,1,45,106,18,17,2,6,-,7,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
45,TM Head,B Mavuta,GJ Maxwell,0,0,0,45,106,18,18,2,1,-,8,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
46,TM Head,B Mavuta,GJ Maxwell,0,2,2,47,104,18,19,2,2,wides,8,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
47,GJ Maxwell,B Mavuta,TM Head,0,0,0,47,104,2,6,2,3,-,8,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
48,GJ Maxwell,B Mavuta,TM Head,2,0,2,49,102,4,7,2,4,-,8,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
49,GJ Maxwell,B Mavuta,TM Head,1,0,1,50,101,5,8,2,5,-,8,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
50,TM Head,B Mavuta,GJ Maxwell,2,0,2,52,99,20,20,2,6,-,8,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
51,TM Head,B Mavuta,GJ Maxwell,0,0,0,52,99,20,21,2,7,-,8,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
52,GJ Maxwell,SF Mire,TM Head,1,0,1,53,98,6,9,2,1,-,9,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
53,TM Head,SF Mire,GJ Maxwell,0,0,0,53,98,20,22,2,2,-,9,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
54,TM Head,SF Mire,GJ Maxwell,2,0,2,55,96,22,23,2,3,-,9,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
55,TM Head,SF Mire,GJ Maxwell,2,0,2,57,94,24,24,2,4,-,9,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
56,TM Head,SF Mire,GJ Maxwell,1,0,1,58,93,25,25,2,5,-,9,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
57,GJ Maxwell,SF Mire,TM Head,1,0,1,59,92,7,10,2,6,-,9,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
58,GJ Maxwell,B Mavuta,TM Head,1,0,1,60,91,8,11,2,1,-,10,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
59,TM Head,B Mavuta,GJ Maxwell,2,0,2,62,89,27,26,2,2,-,10,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
60,TM Head,B Mavuta,GJ Maxwell,2,0,2,64,87,29,27,2,3,-,10,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
61,TM Head,B Mavuta,GJ Maxwell,1,0,1,65,86,30,28,2,4,-,10,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
62,GJ Maxwell,B Mavuta,TM Head,6,0,6,71,80,14,12,2,5,-,10,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
63,GJ Maxwell,B Mavuta,TM Head,1,0,1,72,79,15,13,2,6,-,10,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
64,GJ Maxwell,MN Waller,TM Head,0,0,0,72,79,15,14,2,1,-,11,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
65,GJ Maxwell,MN Waller,TM Head,6,0,6,78,73,21,15,2,2,-,11,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
66,GJ Maxwell,MN Waller,TM Head,2,0,2,80,71,23,16,2,3,-,11,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
67,GJ Maxwell,MN Waller,TM Head,1,0,1,81,70,24,17,2,4,-,11,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
68,TM Head,MN Waller,GJ Maxwell,1,0,1,82,69,31,29,2,5,-,11,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
69,GJ Maxwell,MN Waller,TM Head,0,0,0,82,69,24,18,2,6,-,11,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
70,TM Head,B Mavuta,GJ Maxwell,1,0,1,83,68,32,30,2,1,-,12,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
71,GJ Maxwell,B Mavuta,TM Head,0,0,0,83,68,24,19,2,2,-,12,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
72,GJ Maxwell,B Mavuta,TM Head,1,0,1,84,67,25,20,2,3,-,12,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
73,TM Head,B Mavuta,GJ Maxwell,4,0,4,88,63,36,31,2,4,-,12,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
74,TM Head,B Mavuta,GJ Maxwell,1,0,1,89,62,37,32,2,5,-,12,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
75,GJ Maxwell,B Mavuta,TM Head,1,0,1,90,61,26,21,2,6,-,12,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
76,GJ Maxwell,WP Masakadza,TM Head,1,0,1,91,60,27,22,2,1,-,13,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
77,TM Head,WP Masakadza,GJ Maxwell,1,0,1,92,59,38,33,2,2,-,13,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
78,GJ Maxwell,WP Masakadza,TM Head,4,0,4,96,55,31,23,2,3,-,13,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
79,GJ Maxwell,WP Masakadza,TM Head,2,0,2,98,53,33,24,2,4,-,13,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
80,GJ Maxwell,WP Masakadza,TM Head,0,0,0,98,53,33,25,2,5,-,13,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
81,GJ Maxwell,WP Masakadza,TM Head,2,0,2,100,51,35,26,2,6,-,13,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
82,TM Head,MN Waller,GJ Maxwell,1,0,1,101,50,39,34,2,1,-,14,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
83,GJ Maxwell,MN Waller,TM Head,6,0,6,107,44,41,27,2,2,-,14,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
84,GJ Maxwell,MN Waller,TM Head,1,0,1,108,43,42,28,2,3,-,14,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
85,TM Head,MN Waller,GJ Maxwell,0,0,0,108,43,39,35,2,4,-,14,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
86,TM Head,MN Waller,GJ Maxwell,1,0,1,109,42,40,36,2,5,-,14,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
87,GJ Maxwell,MN Waller,TM Head,1,0,1,110,41,43,29,2,6,-,14,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
88,GJ Maxwell,B Mavuta,TM Head,0,1,1,111,40,43,30,2,1,wides,15,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
89,GJ Maxwell,B Mavuta,TM Head,1,0,1,112,39,44,31,2,2,-,15,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
90,TM Head,B Mavuta,GJ Maxwell,2,0,2,114,37,42,37,2,3,-,15,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
91,TM Head,B Mavuta,GJ Maxwell,1,0,1,115,36,43,38,2,4,-,15,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
92,GJ Maxwell,B Mavuta,TM Head,0,0,0,115,36,44,32,2,5,-,15,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
93,GJ Maxwell,B Mavuta,TM Head,0,0,0,115,36,44,33,2,6,-,15,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
94,GJ Maxwell,B Mavuta,TM Head,0,0,0,115,36,44,34,2,7,-,15,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
95,TM Head,WP Masakadza,GJ Maxwell,1,0,1,116,35,44,39,2,1,-,16,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
96,GJ Maxwell,WP Masakadza,TM Head,0,0,0,116,35,44,35,2,2,-,16,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
97,GJ Maxwell,WP Masakadza,TM Head,6,0,6,122,29,50,36,2,3,-,16,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
98,GJ Maxwell,WP Masakadza,TM Head,0,0,0,122,29,50,37,2,4,-,16,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
99,GJ Maxwell,WP Masakadza,TM Head,6,0,6,128,23,56,38,2,5,-,16,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
100,GJ Maxwell,WP Masakadza,TM Head,0,0,0,128,23,56,39,2,6,-,16,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
101,TM Head,B Muzarabani,GJ Maxwell,1,0,1,129,22,45,40,2,1,-,17,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
102,GJ Maxwell,B Muzarabani,TM Head,0,0,0,129,22,56,40,3,2,-,17,caught,GJ Maxwell,E Chigumbura,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
103,NJ Maddinson,B Muzarabani,TM Head,1,0,1,130,21,1,1,3,3,-,17,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
104,TM Head,B Muzarabani,NJ Maddinson,1,0,1,131,20,46,41,3,4,-,17,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
105,NJ Maddinson,B Muzarabani,TM Head,0,0,0,131,20,1,2,3,5,-,17,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
106,NJ Maddinson,B Muzarabani,TM Head,1,0,1,132,19,2,3,3,6,-,17,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
107,NJ Maddinson,DT Tiripano,TM Head,0,1,1,133,18,2,4,3,1,legbyes,18,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
108,TM Head,DT Tiripano,NJ Maddinson,1,0,1,134,17,47,42,3,2,-,18,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
109,NJ Maddinson,DT Tiripano,TM Head,0,0,0,134,17,2,5,4,3,-,18,caught,NJ Maddinson,B Muzarabani,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
110,TM Head,DT Tiripano,MP Stoinis,1,0,1,135,16,48,43,4,4,-,18,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
111,MP Stoinis,DT Tiripano,TM Head,2,0,2,137,14,2,1,4,5,-,18,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
112,MP Stoinis,DT Tiripano,TM Head,1,0,1,138,13,3,2,4,6,-,18,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
113,MP Stoinis,B Muzarabani,TM Head,1,0,1,139,12,4,3,4,1,-,19,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
114,TM Head,B Muzarabani,MP Stoinis,0,0,0,139,12,48,44,5,2,-,19,caught,TM Head,WP Masakadza,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
115,MP Stoinis,B Muzarabani,AC Agar,2,0,2,141,10,6,4,5,3,-,19,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
116,MP Stoinis,B Muzarabani,AC Agar,1,0,1,142,9,7,5,5,4,-,19,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
117,AC Agar,B Muzarabani,MP Stoinis,2,0,2,144,7,2,1,5,5,-,19,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
118,AC Agar,B Muzarabani,MP Stoinis,1,0,1,145,6,3,2,5,6,-,19,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
119,AC Agar,DT Tiripano,MP Stoinis,0,1,1,146,5,3,3,5,1,wides,20,0,,,bat,Zimbabwe,2,Harare Sports Club,2018,07,Zimbabwe_Australia_2018-07-06,Australia,Australia,Zimbabwe,154
