,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,ML Udawatte,Mohammad Amir,ST Jayasuriya,0,1,1,1,171,0,1,0,wides,0.0,0,0,,,bat,Pakistan,2,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Sri Lanka,Pakistan,False,120
1,ML Udawatte,Mohammad Amir,ST Jayasuriya,0,1,1,2,170,0,2,0,legbyes,1.0,0,0,,,bat,Pakistan,2,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Sri Lanka,Pakistan,False,120
2,ST Jayasuriya,Mohammad Amir,ML Udawatte,4,0,4,6,166,4,1,0,-,2.0,0,0,,,bat,Pakistan,2,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Sri Lanka,Pakistan,False,120
3,ST Jayasuriya,Mohammad Amir,ML Udawatte,2,0,2,8,164,6,2,0,-,3.0,0,0,,,bat,Pakistan,2,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Sri Lanka,Pakistan,False,120
4,ST Jayasuriya,Mohammad Amir,ML Udawatte,0,0,0,8,164,6,3,0,-,4.0,0,0,,,bat,Pakistan,2,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Sri Lanka,Pakistan,False,120
5,ST Jayasuriya,Mohammad Amir,ML Udawatte,0,0,0,8,164,6,4,0,-,5.0,0,0,,,bat,Pakistan,2,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Sri Lanka,Pakistan,False,120
6,ST Jayasuriya,Mohammad Amir,ML Udawatte,2,0,2,10,162,8,5,0,-,6.0,0,0,,,bat,Pakistan,2,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Sri Lanka,Pakistan,False,120
7,ML Udawatte,Naved-ul-Hasan,ST Jayasuriya,4,0,4,14,158,4,3,0,-,1.0,1,0,,,bat,Pakistan,2,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Sri Lanka,Pakistan,False,120
8,ML Udawatte,Naved-ul-Hasan,ST Jayasuriya,1,0,1,15,157,5,4,0,-,2.0,1,0,,,bat,Pakistan,2,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Sri Lanka,Pakistan,False,120
9,ST Jayasuriya,Naved-ul-Hasan,ML Udawatte,0,0,0,15,157,8,6,0,-,3.0,1,0,,,bat,Pakistan,2,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Sri Lanka,Pakistan,False,120
10,ST Jayasuriya,Naved-ul-Hasan,ML Udawatte,1,0,1,16,156,9,7,0,-,4.0,1,0,,,bat,Pakistan,2,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Sri Lanka,Pakistan,False,120
11,ML Udawatte,Naved-ul-Hasan,ST Jayasuriya,0,0,0,16,156,5,5,0,-,5.0,1,0,,,bat,Pakistan,2,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Sri Lanka,Pakistan,False,120
12,ML Udawatte,Naved-ul-Hasan,ST Jayasuriya,1,0,1,17,155,6,6,0,-,6.0,1,0,,,bat,Pakistan,2,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Sri Lanka,Pakistan,False,120
13,ML Udawatte,Mohammad Amir,ST Jayasuriya,1,0,1,18,154,7,7,0,-,1.0,2,0,,,bat,Pakistan,2,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Sri Lanka,Pakistan,False,120
14,ST Jayasuriya,Mohammad Amir,ML Udawatte,6,0,6,24,148,15,8,0,-,2.0,2,0,,,bat,Pakistan,2,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Sri Lanka,Pakistan,False,120
15,ST Jayasuriya,Mohammad Amir,ML Udawatte,0,0,0,24,148,15,9,0,-,3.0,2,0,,,bat,Pakistan,2,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Sri Lanka,Pakistan,False,120
16,ST Jayasuriya,Mohammad Amir,ML Udawatte,0,0,0,24,148,15,10,0,-,4.0,2,0,,,bat,Pakistan,2,R Premadasa Stadium,2009,08,Sri Lanka_Pakistan_2009-08-12,Pakistan,Sri Lanka,Pakistan,False,120
