,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
32,Ahmed Shehzad,Mohammed Shami,Mohammad Hafeez,4,0,4,27,,12,9,1,2,5,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
33,Ahmed Shehzad,Mohammed Shami,Mohammad Hafeez,1,0,1,28,,13,10,1,3,5,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
34,Mohammad Hafeez,Mohammed Shami,Ahmed Shehzad,0,0,0,28,,6,15,1,4,5,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
35,Mohammad Hafeez,Mohammed Shami,Ahmed Shehzad,4,0,4,32,,10,16,1,5,5,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
36,Mohammad Hafeez,Mohammed Shami,Ahmed Shehzad,2,0,2,34,,12,17,1,6,5,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
37,Ahmed Shehzad,A Mishra,Mohammad Hafeez,1,0,1,35,,14,11,1,1,6,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
38,Mohammad Hafeez,A Mishra,Ahmed Shehzad,0,0,0,35,,12,18,1,2,6,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
39,Mohammad Hafeez,A Mishra,Ahmed Shehzad,1,0,1,36,,13,19,1,3,6,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
40,Ahmed Shehzad,A Mishra,Mohammad Hafeez,1,0,1,37,,15,12,1,4,6,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
41,Mohammad Hafeez,A Mishra,Ahmed Shehzad,1,0,1,38,,14,20,1,5,6,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
42,Ahmed Shehzad,A Mishra,Mohammad Hafeez,2,0,2,40,,17,13,1,6,6,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
43,Mohammad Hafeez,RA Jadeja,Ahmed Shehzad,1,0,1,41,,15,21,1,1,7,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
44,Ahmed Shehzad,RA Jadeja,Mohammad Hafeez,3,0,3,44,,20,14,1,2,7,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
45,Mohammad Hafeez,RA Jadeja,Ahmed Shehzad,0,0,0,44,,15,22,2,3,7,caught,Mohammad Hafeez,B Kumar,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
46,Ahmed Shehzad,RA Jadeja,Umar Akmal,1,0,1,45,,21,15,2,4,7,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
47,Umar Akmal,RA Jadeja,Ahmed Shehzad,1,0,1,46,,1,1,2,5,7,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
48,Ahmed Shehzad,RA Jadeja,Umar Akmal,1,0,1,47,,22,16,2,6,7,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
49,Ahmed Shehzad,A Mishra,Umar Akmal,0,0,0,47,,22,17,2,1,8,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
50,Ahmed Shehzad,A Mishra,Umar Akmal,0,0,0,47,,22,18,3,2,8,stumped,Ahmed Shehzad,MS Dhoni,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
51,Shoaib Malik,A Mishra,Umar Akmal,0,0,0,47,,0,1,3,3,8,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
52,Shoaib Malik,A Mishra,Umar Akmal,0,0,0,47,,0,2,3,4,8,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
53,Shoaib Malik,A Mishra,Umar Akmal,0,0,0,47,,0,3,3,5,8,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
54,Shoaib Malik,A Mishra,Umar Akmal,0,0,0,47,,0,4,3,6,8,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
55,Umar Akmal,RA Jadeja,Shoaib Malik,1,0,1,48,,2,2,3,1,9,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
56,Shoaib Malik,RA Jadeja,Umar Akmal,1,0,1,49,,1,5,3,2,9,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
57,Umar Akmal,RA Jadeja,Shoaib Malik,0,0,0,49,,2,3,3,3,9,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
58,Umar Akmal,RA Jadeja,Shoaib Malik,1,0,1,50,,3,4,3,4,9,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
59,Shoaib Malik,RA Jadeja,Umar Akmal,0,0,0,50,,1,6,3,5,9,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
60,Shoaib Malik,RA Jadeja,Umar Akmal,0,0,0,50,,1,7,3,6,9,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
61,Umar Akmal,Yuvraj Singh,Shoaib Malik,2,0,2,52,,5,5,3,1,10,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
62,Umar Akmal,Yuvraj Singh,Shoaib Malik,4,0,4,56,,9,6,3,2,10,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
63,Umar Akmal,Yuvraj Singh,Shoaib Malik,1,0,1,57,,10,7,3,3,10,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
64,Shoaib Malik,Yuvraj Singh,Umar Akmal,1,0,1,58,,2,8,3,4,10,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
65,Umar Akmal,Yuvraj Singh,Shoaib Malik,4,0,4,62,,14,8,3,5,10,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
66,Umar Akmal,Yuvraj Singh,Shoaib Malik,1,0,1,63,,15,9,3,6,10,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
67,Umar Akmal,A Mishra,Shoaib Malik,2,0,2,65,,17,10,3,1,11,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
68,Umar Akmal,A Mishra,Shoaib Malik,1,0,1,66,,18,11,3,2,11,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
69,Shoaib Malik,A Mishra,Umar Akmal,6,0,6,72,,8,9,3,3,11,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
70,Shoaib Malik,A Mishra,Umar Akmal,1,0,1,73,,9,10,3,4,11,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
71,Umar Akmal,A Mishra,Shoaib Malik,2,0,2,75,,20,12,3,5,11,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
72,Umar Akmal,A Mishra,Shoaib Malik,1,0,1,76,,21,13,3,6,11,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
73,Umar Akmal,R Ashwin,Shoaib Malik,0,0,0,76,,21,14,3,1,12,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
74,Umar Akmal,R Ashwin,Shoaib Malik,1,0,1,77,,22,15,3,2,12,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
75,Shoaib Malik,R Ashwin,Umar Akmal,2,0,2,79,,11,11,3,3,12,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
76,Shoaib Malik,R Ashwin,Umar Akmal,2,0,2,81,,13,12,3,4,12,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
77,Shoaib Malik,R Ashwin,Umar Akmal,1,0,1,82,,14,13,3,5,12,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
78,Umar Akmal,R Ashwin,Shoaib Malik,1,0,1,83,,23,16,3,6,12,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
79,Umar Akmal,RA Jadeja,Shoaib Malik,2,0,2,85,,25,17,3,1,13,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
80,Umar Akmal,RA Jadeja,Shoaib Malik,1,0,1,86,,26,18,3,2,13,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
81,Shoaib Malik,RA Jadeja,Umar Akmal,0,0,0,86,,14,14,3,3,13,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
82,Shoaib Malik,RA Jadeja,Umar Akmal,0,2,2,88,,14,15,3,4,13,0,,,wides,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
83,Umar Akmal,RA Jadeja,Shoaib Malik,1,0,1,89,,27,19,3,5,13,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
84,Shoaib Malik,RA Jadeja,Umar Akmal,0,0,0,89,,14,16,3,6,13,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
85,Shoaib Malik,RA Jadeja,Umar Akmal,0,0,0,89,,14,17,3,7,13,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
86,Umar Akmal,R Ashwin,Shoaib Malik,0,0,0,89,,27,20,3,1,14,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
87,Umar Akmal,R Ashwin,Shoaib Malik,1,0,1,90,,28,21,3,2,14,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
88,Shoaib Malik,R Ashwin,Umar Akmal,0,1,1,91,,14,18,3,3,14,0,,,legbyes,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
89,Umar Akmal,R Ashwin,Shoaib Malik,1,0,1,92,,29,22,3,4,14,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
90,Shoaib Malik,R Ashwin,Umar Akmal,0,0,0,92,,14,19,3,5,14,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
91,Shoaib Malik,R Ashwin,Umar Akmal,4,0,4,96,,18,20,3,6,14,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
92,Umar Akmal,A Mishra,Shoaib Malik,1,0,1,97,,30,23,3,1,15,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
93,Shoaib Malik,A Mishra,Umar Akmal,0,0,0,97,,18,21,4,2,15,caught,Shoaib Malik,SK Raina,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
94,Umar Akmal,A Mishra,Shahid Afridi,1,0,1,98,,31,24,4,3,15,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
95,Shahid Afridi,A Mishra,Umar Akmal,0,1,1,99,,0,1,4,4,15,0,,,legbyes,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
96,Umar Akmal,A Mishra,Shahid Afridi,1,0,1,100,,32,25,4,5,15,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
97,Shahid Afridi,A Mishra,Umar Akmal,0,0,0,100,,0,2,4,6,15,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
98,Umar Akmal,RA Jadeja,Shahid Afridi,0,0,0,100,,32,26,4,1,16,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
99,Umar Akmal,RA Jadeja,Shahid Afridi,1,0,1,101,,33,27,4,2,16,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
100,Shahid Afridi,RA Jadeja,Umar Akmal,0,0,0,101,,0,3,4,3,16,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
101,Shahid Afridi,RA Jadeja,Umar Akmal,1,0,1,102,,1,4,4,4,16,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
102,Umar Akmal,RA Jadeja,Shahid Afridi,0,0,0,102,,33,28,4,5,16,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
103,Umar Akmal,RA Jadeja,Shahid Afridi,0,0,0,102,,33,29,4,6,16,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
104,Shahid Afridi,Mohammed Shami,Umar Akmal,1,0,1,103,,2,5,4,1,17,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
105,Umar Akmal,Mohammed Shami,Shahid Afridi,0,0,0,103,,33,30,5,2,17,caught,Umar Akmal,SK Raina,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
106,Shahid Afridi,Mohammed Shami,Sohaib Maqsood,0,0,0,103,,2,6,5,3,17,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
107,Shahid Afridi,Mohammed Shami,Sohaib Maqsood,1,0,1,104,,3,7,5,4,17,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
108,Sohaib Maqsood,Mohammed Shami,Shahid Afridi,0,0,0,104,,0,1,5,5,17,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
109,Sohaib Maqsood,Mohammed Shami,Shahid Afridi,0,0,0,104,,0,2,5,6,17,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
110,Shahid Afridi,B Kumar,Sohaib Maqsood,4,0,4,108,,7,8,5,1,18,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
111,Shahid Afridi,B Kumar,Sohaib Maqsood,1,0,1,109,,8,9,5,2,18,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
112,Sohaib Maqsood,B Kumar,Shahid Afridi,4,0,4,113,,4,3,5,3,18,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
113,Sohaib Maqsood,B Kumar,Shahid Afridi,1,0,1,114,,5,4,5,4,18,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
114,Shahid Afridi,B Kumar,Sohaib Maqsood,0,0,0,114,,8,10,6,5,18,caught,Shahid Afridi,SK Raina,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
115,Sohaib Maqsood,B Kumar,Bilawal Bhatti,1,0,1,115,,6,5,6,6,18,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
116,Sohaib Maqsood,Mohammed Shami,Bilawal Bhatti,6,0,6,121,,12,6,6,1,19,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
117,Sohaib Maqsood,Mohammed Shami,Bilawal Bhatti,2,0,2,123,,14,7,6,2,19,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
118,Sohaib Maqsood,Mohammed Shami,Bilawal Bhatti,4,0,4,127,,18,8,6,3,19,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
119,Sohaib Maqsood,Mohammed Shami,Bilawal Bhatti,2,0,2,129,,20,9,6,4,19,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
120,Sohaib Maqsood,Mohammed Shami,Bilawal Bhatti,0,0,0,129,,20,10,6,5,19,0,,,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
121,Sohaib Maqsood,Mohammed Shami,Bilawal Bhatti,1,0,1,130,,21,11,7,6,19,run out,Sohaib Maqsood,RA Jadeja;MS Dhoni,-,field,India,1,Shere Bangla National Stadium,2014,03,India_Pakistan_2014-03-21,India,Pakistan,India,False,130
