,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,MDKJ Perera,CJ Jordan,MD Gunathilaka,0,0,0,0,,0,1,0,-,1.0,0,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
1,MDKJ Perera,CJ Jordan,MD Gunathilaka,0,0,0,0,,0,2,0,-,2.0,0,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
2,MDKJ Perera,CJ Jordan,MD Gunathilaka,0,0,0,0,,0,3,0,-,3.0,0,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
3,MDKJ Perera,CJ Jordan,MD Gunathilaka,0,1,1,1,,0,4,0,wides,3.0,0,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
4,MDKJ Perera,CJ Jordan,MD Gunathilaka,0,0,0,1,,0,5,0,-,4.0,0,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
5,MDKJ Perera,CJ Jordan,MD Gunathilaka,1,0,1,2,,1,6,0,-,5.0,0,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
6,MD Gunathilaka,CJ Jordan,MDKJ Perera,1,0,1,3,,1,1,0,-,6.0,0,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
7,MD Gunathilaka,TS Mills,MDKJ Perera,0,0,0,3,,1,2,0,-,1.0,1,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
8,MD Gunathilaka,TS Mills,MDKJ Perera,1,0,1,4,,2,3,0,-,2.0,1,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
9,MDKJ Perera,TS Mills,MD Gunathilaka,2,0,2,6,,3,7,0,-,3.0,1,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
10,MDKJ Perera,TS Mills,MD Gunathilaka,4,0,4,10,,7,8,0,-,4.0,1,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
11,MDKJ Perera,TS Mills,MD Gunathilaka,0,0,0,10,,7,9,0,-,5.0,1,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
12,MDKJ Perera,TS Mills,MD Gunathilaka,0,1,1,11,,7,10,0,legbyes,6.0,1,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
13,MDKJ Perera,LE Plunkett,MD Gunathilaka,0,0,0,11,,7,11,0,-,1.0,2,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
14,MDKJ Perera,LE Plunkett,MD Gunathilaka,2,0,2,13,,9,12,0,-,2.0,2,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
15,MDKJ Perera,LE Plunkett,MD Gunathilaka,2,0,2,15,,11,13,0,-,3.0,2,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
16,MDKJ Perera,LE Plunkett,MD Gunathilaka,0,0,0,15,,11,14,0,-,4.0,2,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
17,MDKJ Perera,LE Plunkett,MD Gunathilaka,2,0,2,17,,13,15,0,-,5.0,2,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
18,MDKJ Perera,LE Plunkett,MD Gunathilaka,0,0,0,17,,13,16,1,-,6.0,2,caught,MDKJ Perera,TS Mills,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
19,MD Gunathilaka,TS Mills,BKG Mendis,1,0,1,18,,3,4,1,-,1.0,3,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
20,BKG Mendis,TS Mills,MD Gunathilaka,0,0,0,18,,0,1,1,-,2.0,3,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
21,BKG Mendis,TS Mills,MD Gunathilaka,0,0,0,18,,0,2,1,-,3.0,3,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
22,BKG Mendis,TS Mills,MD Gunathilaka,0,1,1,19,,0,3,1,wides,3.0,3,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
23,BKG Mendis,TS Mills,MD Gunathilaka,1,0,1,20,,1,4,1,-,4.0,3,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
24,MD Gunathilaka,TS Mills,BKG Mendis,2,0,2,22,,5,5,1,-,5.0,3,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
25,MD Gunathilaka,TS Mills,BKG Mendis,0,1,1,23,,5,6,1,legbyes,6.0,3,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
26,MD Gunathilaka,LE Plunkett,BKG Mendis,2,0,2,25,,7,7,1,-,1.0,4,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
27,MD Gunathilaka,LE Plunkett,BKG Mendis,0,1,1,26,,7,8,1,legbyes,2.0,4,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
28,BKG Mendis,LE Plunkett,MD Gunathilaka,0,0,0,26,,1,5,1,-,3.0,4,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
29,BKG Mendis,LE Plunkett,MD Gunathilaka,1,0,1,27,,2,6,1,-,4.0,4,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
30,MD Gunathilaka,LE Plunkett,BKG Mendis,4,0,4,31,,11,9,1,-,5.0,4,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
31,MD Gunathilaka,LE Plunkett,BKG Mendis,0,0,0,31,,11,10,1,-,6.0,4,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
32,BKG Mendis,CJ Jordan,MD Gunathilaka,6,0,6,37,,8,7,1,-,1.0,5,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
33,BKG Mendis,CJ Jordan,MD Gunathilaka,2,0,2,39,,10,8,1,-,2.0,5,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
34,BKG Mendis,CJ Jordan,MD Gunathilaka,1,0,1,40,,11,9,1,-,3.0,5,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
35,MD Gunathilaka,CJ Jordan,BKG Mendis,0,1,1,41,,11,11,1,wides,3.0,5,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
36,MD Gunathilaka,CJ Jordan,BKG Mendis,4,0,4,45,,15,12,1,-,4.0,5,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
37,MD Gunathilaka,CJ Jordan,BKG Mendis,2,0,2,47,,17,13,1,-,5.0,5,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
38,MD Gunathilaka,CJ Jordan,BKG Mendis,4,0,4,51,,21,14,1,-,6.0,5,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
39,BKG Mendis,LA Dawson,MD Gunathilaka,1,0,1,52,,12,10,1,-,1.0,6,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
40,MD Gunathilaka,LA Dawson,BKG Mendis,1,0,1,53,,22,15,1,-,2.0,6,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
41,BKG Mendis,LA Dawson,MD Gunathilaka,1,0,1,54,,13,11,1,-,3.0,6,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
42,MD Gunathilaka,LA Dawson,BKG Mendis,4,0,4,58,,26,16,1,-,4.0,6,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
43,MD Gunathilaka,LA Dawson,BKG Mendis,0,0,0,58,,26,17,2,-,5.0,6,caught,MD Gunathilaka,CJ Jordan,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
44,BKG Mendis,LA Dawson,AD Mathews,1,0,1,59,,14,12,2,-,6.0,6,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
45,BKG Mendis,AU Rashid,AD Mathews,1,0,1,60,,15,13,2,-,1.0,7,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
46,AD Mathews,AU Rashid,BKG Mendis,0,0,0,60,,0,1,2,-,2.0,7,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
47,AD Mathews,AU Rashid,BKG Mendis,1,0,1,61,,1,2,2,-,3.0,7,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
48,BKG Mendis,AU Rashid,AD Mathews,2,0,2,63,,17,14,2,-,4.0,7,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
49,BKG Mendis,AU Rashid,AD Mathews,3,0,3,66,,20,15,2,-,5.0,7,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
50,AD Mathews,AU Rashid,BKG Mendis,1,0,1,67,,2,3,2,-,6.0,7,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
51,AD Mathews,LA Dawson,BKG Mendis,1,0,1,68,,3,4,2,-,1.0,8,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
52,BKG Mendis,LA Dawson,AD Mathews,1,0,1,69,,21,16,2,-,2.0,8,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
53,AD Mathews,LA Dawson,BKG Mendis,4,0,4,73,,7,5,2,-,3.0,8,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
54,AD Mathews,LA Dawson,BKG Mendis,1,0,1,74,,8,6,2,-,4.0,8,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
55,BKG Mendis,LA Dawson,AD Mathews,0,0,0,74,,21,17,3,-,5.0,8,caught and bowled,BKG Mendis,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
56,LD Chandimal,LA Dawson,AD Mathews,1,0,1,75,,1,1,3,-,6.0,8,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
57,LD Chandimal,AU Rashid,AD Mathews,0,1,1,76,,1,2,3,legbyes,1.0,9,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
58,AD Mathews,AU Rashid,LD Chandimal,1,0,1,77,,9,7,3,-,2.0,9,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
59,LD Chandimal,AU Rashid,AD Mathews,0,0,0,77,,1,3,3,-,3.0,9,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
60,LD Chandimal,AU Rashid,AD Mathews,1,0,1,78,,2,4,3,-,4.0,9,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
61,AD Mathews,AU Rashid,LD Chandimal,1,0,1,79,,10,8,3,-,5.0,9,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
62,LD Chandimal,AU Rashid,AD Mathews,0,0,0,79,,2,5,3,-,6.0,9,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
63,AD Mathews,LA Dawson,LD Chandimal,1,0,1,80,,11,9,3,-,1.0,10,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
64,LD Chandimal,LA Dawson,AD Mathews,1,0,1,81,,3,6,3,-,2.0,10,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
65,AD Mathews,LA Dawson,LD Chandimal,0,0,0,81,,11,10,4,-,3.0,10,bowled,AD Mathews,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
66,MD Shanaka,LA Dawson,LD Chandimal,1,0,1,82,,1,1,5,-,4.0,10,run out,MD Shanaka,JJ Roy;JC Buttler,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
67,RLB Rambukwella,LA Dawson,LD Chandimal,0,0,0,82,,0,1,5,-,5.0,10,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
68,RLB Rambukwella,LA Dawson,LD Chandimal,1,0,1,83,,1,2,5,-,6.0,10,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
69,RLB Rambukwella,AU Rashid,LD Chandimal,0,0,0,83,,1,3,5,-,1.0,11,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
70,RLB Rambukwella,AU Rashid,LD Chandimal,0,0,0,83,,1,4,5,-,2.0,11,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
71,RLB Rambukwella,AU Rashid,LD Chandimal,0,0,0,83,,1,5,5,-,3.0,11,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
72,RLB Rambukwella,AU Rashid,LD Chandimal,0,0,0,83,,1,6,5,-,4.0,11,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
73,RLB Rambukwella,AU Rashid,LD Chandimal,0,1,1,84,,1,7,5,legbyes,5.0,11,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
74,LD Chandimal,AU Rashid,RLB Rambukwella,0,0,0,84,,3,7,5,-,6.0,11,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
75,RLB Rambukwella,LA Dawson,LD Chandimal,2,0,2,86,,3,8,5,-,1.0,12,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
76,RLB Rambukwella,LA Dawson,LD Chandimal,1,0,1,87,,4,9,5,-,2.0,12,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
77,LD Chandimal,LA Dawson,RLB Rambukwella,1,0,1,88,,4,8,5,-,3.0,12,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
78,RLB Rambukwella,LA Dawson,LD Chandimal,1,0,1,89,,5,10,5,-,4.0,12,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
79,LD Chandimal,LA Dawson,RLB Rambukwella,1,0,1,90,,5,9,5,-,5.0,12,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
80,RLB Rambukwella,LA Dawson,LD Chandimal,1,0,1,91,,6,11,5,-,6.0,12,0,,,bat,Sri Lanka,1,The Rose Bowl,2016,07,England_Sri Lanka_2016-07-05,England,Sri Lanka,England,False,140
