,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
23,F du Plessis,R Ashwin,AB de Villiers,0,0,0,18,74,1,5,1,4,-,4,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
24,F du Plessis,R Ashwin,AB de Villiers,0,0,0,18,74,1,6,1,5,-,4,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
25,F du Plessis,R Ashwin,AB de Villiers,0,0,0,18,74,1,7,1,6,-,4,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
26,AB de Villiers,Harbhajan Singh,F du Plessis,1,0,1,19,73,14,17,1,1,-,5,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
27,F du Plessis,Harbhajan Singh,AB de Villiers,4,0,4,23,69,5,8,1,2,-,5,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
28,F du Plessis,Harbhajan Singh,AB de Villiers,1,0,1,24,68,6,9,1,3,-,5,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
29,AB de Villiers,Harbhajan Singh,F du Plessis,0,0,0,24,68,14,18,1,4,-,5,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
30,AB de Villiers,Harbhajan Singh,F du Plessis,1,0,1,25,67,15,19,1,5,-,5,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
31,F du Plessis,Harbhajan Singh,AB de Villiers,0,0,0,25,67,6,10,1,6,-,5,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
32,AB de Villiers,R Ashwin,F du Plessis,3,0,3,28,64,18,20,1,1,-,6,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
33,F du Plessis,R Ashwin,AB de Villiers,4,0,4,32,60,10,11,1,2,-,6,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
34,F du Plessis,R Ashwin,AB de Villiers,6,0,6,38,54,16,12,1,3,-,6,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
35,F du Plessis,R Ashwin,AB de Villiers,0,0,0,38,54,16,13,1,4,-,6,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
36,F du Plessis,R Ashwin,AB de Villiers,0,0,0,38,54,16,14,2,5,-,6,caught,F du Plessis,MM Sharma,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
37,AB de Villiers,R Ashwin,JP Duminy,0,0,0,38,54,18,21,2,6,-,6,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
38,JP Duminy,Harbhajan Singh,AB de Villiers,0,0,0,38,54,0,1,2,1,-,7,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
39,JP Duminy,Harbhajan Singh,AB de Villiers,0,0,0,38,54,0,2,2,2,-,7,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
40,JP Duminy,Harbhajan Singh,AB de Villiers,0,0,0,38,54,0,3,2,3,-,7,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
41,JP Duminy,Harbhajan Singh,AB de Villiers,0,3,3,41,51,0,4,2,4,wides,7,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
42,JP Duminy,Harbhajan Singh,AB de Villiers,0,0,0,41,51,0,5,2,5,-,7,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
43,JP Duminy,Harbhajan Singh,AB de Villiers,2,0,2,43,49,2,6,2,6,-,7,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
44,JP Duminy,Harbhajan Singh,AB de Villiers,0,0,0,43,49,2,7,2,7,-,7,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
45,AB de Villiers,R Ashwin,JP Duminy,1,0,1,44,48,19,22,2,1,-,8,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
46,JP Duminy,R Ashwin,AB de Villiers,0,0,0,44,48,2,8,2,2,-,8,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
47,JP Duminy,R Ashwin,AB de Villiers,4,0,4,48,44,6,9,2,3,-,8,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
48,JP Duminy,R Ashwin,AB de Villiers,0,0,0,48,44,6,10,2,4,-,8,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
49,JP Duminy,R Ashwin,AB de Villiers,1,0,1,49,43,7,11,2,5,-,8,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
50,AB de Villiers,R Ashwin,JP Duminy,0,0,0,49,43,19,23,3,6,-,8,bowled,AB de Villiers,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
51,JP Duminy,Harbhajan Singh,F Behardien,1,0,1,50,42,8,12,3,1,-,9,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
52,F Behardien,Harbhajan Singh,JP Duminy,1,0,1,51,41,1,1,3,2,-,9,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
53,JP Duminy,Harbhajan Singh,F Behardien,0,0,0,51,41,8,13,3,3,-,9,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
54,JP Duminy,Harbhajan Singh,F Behardien,0,0,0,51,41,8,14,3,4,-,9,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
55,JP Duminy,Harbhajan Singh,F Behardien,1,0,1,52,40,9,15,3,5,-,9,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
56,F Behardien,Harbhajan Singh,JP Duminy,1,0,1,53,39,2,2,3,6,-,9,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
57,F Behardien,B Kumar,JP Duminy,2,0,2,55,37,4,3,3,1,-,10,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
58,F Behardien,B Kumar,JP Duminy,0,0,0,55,37,4,4,3,2,-,10,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
59,F Behardien,B Kumar,JP Duminy,0,0,0,55,37,4,5,3,3,-,10,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
60,F Behardien,B Kumar,JP Duminy,0,0,0,55,37,4,6,3,4,-,10,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
61,F Behardien,B Kumar,JP Duminy,1,0,1,56,36,5,7,3,5,-,10,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
62,JP Duminy,B Kumar,F Behardien,1,0,1,57,35,10,16,3,6,-,10,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
63,JP Duminy,MM Sharma,F Behardien,1,0,1,58,34,11,17,3,1,-,11,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
64,F Behardien,MM Sharma,JP Duminy,1,0,1,59,33,6,8,3,2,-,11,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
65,JP Duminy,MM Sharma,F Behardien,0,0,0,59,33,11,18,3,3,-,11,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
66,JP Duminy,MM Sharma,F Behardien,4,0,4,63,29,15,19,3,4,-,11,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
67,JP Duminy,MM Sharma,F Behardien,0,0,0,63,29,15,20,3,5,-,11,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
68,JP Duminy,MM Sharma,F Behardien,1,0,1,64,28,16,21,3,6,-,11,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
69,JP Duminy,SK Raina,F Behardien,0,0,0,64,28,16,22,3,1,-,12,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
70,JP Duminy,SK Raina,F Behardien,1,0,1,65,27,17,23,3,2,-,12,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
71,F Behardien,SK Raina,JP Duminy,0,0,0,65,27,6,9,3,3,-,12,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
72,F Behardien,SK Raina,JP Duminy,0,0,0,65,27,6,10,3,4,-,12,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
73,F Behardien,SK Raina,JP Duminy,1,0,1,66,26,7,11,3,5,-,12,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
74,JP Duminy,SK Raina,F Behardien,0,0,0,66,26,17,24,3,6,-,12,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
75,F Behardien,AR Patel,JP Duminy,1,0,1,67,25,8,12,3,1,-,13,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
76,JP Duminy,AR Patel,F Behardien,0,0,0,67,25,17,25,3,2,-,13,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
77,JP Duminy,AR Patel,F Behardien,1,0,1,68,24,18,26,3,3,-,13,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
78,F Behardien,AR Patel,JP Duminy,0,1,1,69,23,8,13,3,4,legbyes,13,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
79,JP Duminy,AR Patel,F Behardien,1,0,1,70,22,19,27,3,5,-,13,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
80,F Behardien,AR Patel,JP Duminy,0,0,0,70,22,8,14,3,6,-,13,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
81,JP Duminy,SK Raina,F Behardien,0,0,0,70,22,19,28,3,1,-,14,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
82,JP Duminy,SK Raina,F Behardien,0,0,0,70,22,19,29,3,2,-,14,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
83,JP Duminy,SK Raina,F Behardien,1,0,1,71,21,20,30,3,3,-,14,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
84,F Behardien,SK Raina,JP Duminy,1,0,1,72,20,9,15,3,4,-,14,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
85,JP Duminy,SK Raina,F Behardien,1,0,1,73,19,21,31,3,5,-,14,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
86,F Behardien,SK Raina,JP Duminy,1,0,1,74,18,10,16,3,6,-,14,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
87,F Behardien,AR Patel,JP Duminy,1,0,1,75,17,11,17,3,1,-,15,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
88,JP Duminy,AR Patel,F Behardien,1,0,1,76,16,22,32,3,2,-,15,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
89,F Behardien,AR Patel,JP Duminy,0,0,0,76,16,11,18,4,3,-,15,lbw,F Behardien,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
90,DA Miller,AR Patel,JP Duminy,1,0,1,77,15,1,1,4,4,-,15,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
91,JP Duminy,AR Patel,DA Miller,1,0,1,78,14,23,33,4,5,-,15,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
92,DA Miller,AR Patel,JP Duminy,1,0,1,79,13,2,2,4,6,-,15,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
93,DA Miller,SK Raina,JP Duminy,1,0,1,80,12,3,3,4,1,-,16,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
94,JP Duminy,SK Raina,DA Miller,0,1,1,81,11,23,34,4,2,legbyes,16,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
95,DA Miller,SK Raina,JP Duminy,0,1,1,82,10,3,4,4,3,legbyes,16,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
96,JP Duminy,SK Raina,DA Miller,0,0,0,82,10,23,35,4,4,-,16,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
97,JP Duminy,SK Raina,DA Miller,0,0,0,82,10,23,36,4,5,-,16,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
98,JP Duminy,SK Raina,DA Miller,1,0,1,83,9,24,37,4,6,-,16,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
99,JP Duminy,AR Patel,DA Miller,1,0,1,84,8,25,38,4,1,-,17,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
100,DA Miller,AR Patel,JP Duminy,6,0,6,90,2,9,5,4,2,-,17,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
101,DA Miller,AR Patel,JP Duminy,1,0,1,91,1,10,6,4,3,-,17,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
102,JP Duminy,AR Patel,DA Miller,1,0,1,92,0,26,39,4,4,-,17,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
103,DA Miller,AR Patel,JP Duminy,0,0,0,92,0,10,7,4,5,-,17,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
104,DA Miller,AR Patel,JP Duminy,0,0,0,92,0,10,8,4,6,-,17,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
105,JP Duminy,SK Raina,DA Miller,4,0,4,96,-4,30,40,4,1,-,18,0,,,field,South Africa,2,Barabati Stadium,2015,10,India_South Africa_2015-10-05,South Africa,South Africa,India,96
