,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,review,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
39,Ibrahim Zadran,PWH de Silva,Hazratullah,0,0,0,83,22,0,1,1,2,-,6,,0,,,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
40,Ibrahim Zadran,PWH de Silva,Hazratullah,1,0,1,84,21,1,2,1,3,-,6,,0,,,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
41,Hazratullah,PWH de Silva,Ibrahim Zadran,1,0,1,85,20,33,21,1,4,-,6,,0,,,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
42,Ibrahim Zadran,PWH de Silva,Hazratullah,0,0,0,85,20,1,3,1,5,-,6,,0,,,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
43,Ibrahim Zadran,PWH de Silva,Hazratullah,1,0,1,86,19,2,4,1,6,-,6,,0,,,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
44,Ibrahim Zadran,M Theekshana,Hazratullah,2,0,2,88,17,4,5,1,1,-,7,,0,,,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
45,Ibrahim Zadran,M Theekshana,Hazratullah,4,0,4,92,13,8,6,1,2,-,7,,0,,,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
46,Ibrahim Zadran,M Theekshana,Hazratullah,0,1,1,93,12,8,7,1,3,legbyes,7,,0,,,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
47,Hazratullah,M Theekshana,Ibrahim Zadran,1,0,1,94,11,34,22,1,4,-,7,,0,,,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
48,Ibrahim Zadran,M Theekshana,Hazratullah,0,0,0,94,11,8,8,1,5,-,7,,0,,,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
49,Ibrahim Zadran,M Theekshana,Hazratullah,0,0,0,94,11,8,9,1,6,-,7,,0,,,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
50,Hazratullah,PWH de Silva,Ibrahim Zadran,1,0,1,95,10,35,23,1,1,-,8,,0,,,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
51,Ibrahim Zadran,PWH de Silva,Hazratullah,4,0,4,99,6,12,10,1,2,-,8,,0,,,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
52,Ibrahim Zadran,PWH de Silva,Hazratullah,1,0,1,100,5,13,11,1,3,-,8,,0,,,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
53,Hazratullah,PWH de Silva,Ibrahim Zadran,1,0,1,101,4,36,24,1,4,-,8,,0,,,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
54,Ibrahim Zadran,PWH de Silva,Hazratullah,1,0,1,102,3,14,12,1,5,-,8,,0,,,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
55,Hazratullah,PWH de Silva,Ibrahim Zadran,0,0,0,102,3,36,25,1,6,-,8,,0,,,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
56,Ibrahim Zadran,M Theekshana,Hazratullah,1,0,1,103,2,15,13,1,1,-,9,,0,,,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
57,Hazratullah,M Theekshana,Ibrahim Zadran,0,0,0,103,2,36,26,2,2,-,9,,run out,Ibrahim Zadran,M Theekshana,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
58,Hazratullah,M Theekshana,Najibullah Zadran,0,0,0,103,2,36,27,2,3,-,9,,0,,,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
59,Hazratullah,M Theekshana,Najibullah Zadran,0,0,0,103,2,36,28,2,4,-,9,,0,,,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
60,Hazratullah,M Theekshana,Najibullah Zadran,1,0,1,104,1,37,29,2,5,-,9,,0,,,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
61,Najibullah Zadran,M Theekshana,Hazratullah,1,0,1,105,0,1,1,2,6,-,9,,0,,,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
62,Najibullah Zadran,KIC Asalanka,Hazratullah,1,0,1,106,-1,2,2,2,1,-,10,,0,,,field,Afghanistan,2,Dubai International Cricket Stadium,2022,08,Sri Lanka_Afghanistan_2022-08-27,Afghanistan,Afghanistan,Sri Lanka,True,106
